,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.45375085,-0.5812551,"('unsociable', 'sociable')",-0.42500246,-0.66046584,-0.4393767,-0.6208605,-0.1814838
1,-1.0186086,-1.1436743,"('unfriendly', 'friendly')",1.3918461,1.2510659,0.1866187,0.0536958,-0.1329229
2,0.705749,0.7750924,"('unlikable', 'likable')",1.0106434,1.1580675,0.8581961,0.9665799,0.1083838
3,0.1258262,0.15337366,"('repellent', 'pleasant')",0.4678426,0.49180958,0.2968344,0.3225916,0.0257572
4,-0.112228,-0.17416951,"('disliked', 'liked')",-5.659792,-5.6047134,-2.8860099,-2.8894415,-0.0034316
5,-1.5216248,-1.4546844,"('distant', 'outgoing')",-0.65401775,-0.54359007,-1.0878212,-0.9991372,0.088684
6,-2.0254512,-1.930085,"('distant', 'open')",-0.25154126,-0.15822649,-1.1384962,-1.0441557,0.0943405
7,-0.22307688,-0.1527342,"('insensitive', 'sensitive')",0.07334341,0.10154298,-0.0748667,-0.0255956,0.0492711
8,-1.2661595,-1.2640314,"('unaffectionate', 'affectionate')",0.6258383,0.59976447,-0.3201606,-0.3321335,-0.0119729
9,-1.3669734,-1.377603,"('unaffectionate', 'caring')",0.6841104,0.6610207,-0.3414315,-0.3582912,-0.0168597
10,-0.5794104,-0.5896446,"('unsympathetic', 'sympathetic')",-0.6518164,-0.73017484,-0.6156134,-0.6599097,-0.0442963
11,-0.14335085,-0.1823035,"('unhelpful', 'helpful')",1.7267138,1.714695,0.7916815,0.7661957,-0.0254858
12,-0.85855913,-0.7083445,"('unsupportive', 'supportive')",-2.2744591,-2.1915367,-1.5665091,-1.4499406,0.1165685
13,0.29385203,0.24447802,"('impolite', 'polite')",-0.494313,-0.51503956,-0.1002305,-0.1352808,-0.0350503
14,0.56345415,0.55993634,"('antisocial', 'social')",-0.27982217,-0.46402803,0.141816,0.0479542,-0.0938618
15,-0.016801238,-0.09513078,"('boring', 'funny')",0.85322595,0.81730545,0.4182124,0.3610873,-0.0571251
16,-0.40663764,-0.46717992,"('unpopular', 'popular')",0.91440755,0.8840634,0.253885,0.2084417,-0.0454433
17,-0.24524337,-0.23183726,"('nasty', 'nice')",-0.33146834,-0.3267529,-0.2883559,-0.2792951,0.0090608
18,-0.18542701,-0.09180083,"('disagreeable', 'welcoming')",-0.4355813,-0.40560433,-0.3105041,-0.2487026,0.0618015
19,-1.5029938,-1.5110066,"('inhospitable', 'hospitable')",-0.20229974,-0.031259716,-0.8526468,-0.7711332,0.0815136
20,0.42358905,0.4513233,"('rough', 'thoughtful')",1.0505666,0.94568545,0.7370778,0.6985044,-0.0385734
21,0.7992371,0.7087805,"('immoral', 'moral')",-0.3261329,-0.35252517,0.2365521,0.1781277,-0.0584244
22,0.36751089,0.33358005,"('untrustworthy', 'trustworthy')",-0.7873848,-0.9153419,-0.209937,-0.2908809,-0.0809439
23,-0.24891984,-0.32739237,"('insincere', 'sincere')",5.225996,5.0057726,2.488538,2.33919,-0.149348
24,-0.38142905,-0.36012673,"('dishonest', 'honest')",0.60620403,0.57525545,0.1123875,0.1075644,-0.0048231
25,-0.16251513,-0.2120139,"('egoistic', 'altruistic')",1.5103745,1.373673,0.6739297,0.5808295,-0.0931002
26,0.12178416,0.01686095,"('hardhearted', 'benevolent')",1.6216321,1.4312006,0.8717082,0.7240308,-0.1476774
27,-0.7618219,-0.678997,"('hardhearted', 'softhearted')",0.99204326,0.9672837,0.1151107,0.1441434,0.0290327
28,0.028701572,-0.07034336,"('disloyal', 'loyal')",1.165721,0.94653976,0.5972113,0.4380982,-0.1591131
29,-0.55288064,-0.57726306,"('unfair', 'fair')",-0.53697824,-0.7238462,-0.5449294,-0.6505547,-0.1056253
30,1.466042,1.3681468,"('intolerant', 'tolerant')",1.3974038,1.4039197,1.4317229,1.3860333,-0.0456896
31,-1.442799,-1.4204454,"('evil', 'good')",-1.1536894,-1.2761034,-1.2982442,-1.3482745,-0.0500303
32,0.004806699,-0.060079418,"('unkind', 'kind')",1.0273405,0.8347624,0.5160736,0.3873415,-0.1287321
33,0.28478602,0.22025123,"('wrong', 'right')",-0.70267797,-0.792823,-0.208946,-0.2862859,-0.0773399
34,-0.2792935,-0.21167567,"('mean', 'honorable')",5.777188,5.9633346,2.7489471,2.8758295,0.1268824
35,-0.53297925,-0.57905984,"('corrupt', 'incorrupt')",-0.2860553,-0.4206131,-0.4095173,-0.4998365,-0.0903192
36,-1.2871327,-1.3779083,"('hostile', 'amicable')",0.46518087,0.2479885,-0.4109759,-0.5649599,-0.153984
37,-0.11543124,-0.11014447,"('fake', 'genuine')",-0.042996183,-0.04808083,-0.0792137,-0.0791126,0.0001011
38,-0.7886404,-0.80426633,"('untruthful', 'truthful')",-0.13405526,-0.06370969,-0.4613478,-0.433988,0.0273598
39,0.8213663,0.82642275,"('exploitative', 'cooperative')",0.1235372,0.10882688,0.4724517,0.4676248,-0.0048269
