,tabletop_male,tabletop_female,tuple,average_male,average_female,female-male
0,0.6739583,0.5162479,"('unsociable', 'sociable')",0.6739583,0.5162479,-0.1577104
1,-0.09299119,-0.24854885,"('unfriendly', 'friendly')",-0.0929912,-0.2485489,-0.1555577
2,0.30248386,0.21075176,"('unlikable', 'likable')",0.3024839,0.2107518,-0.0917321
3,-0.011887882,0.08972094,"('repellent', 'pleasant')",-0.0118879,0.0897209,0.1016088
4,-4.0293818,-4.0378995,"('disliked', 'liked')",-4.0293818,-4.0378995,-0.0085177
5,-1.4372548,-1.2651417,"('distant', 'outgoing')",-1.4372548,-1.2651417,0.1721131
6,-1.149153,-0.989105,"('distant', 'open')",-1.149153,-0.989105,0.160048
7,0.8789954,0.943262,"('insensitive', 'sensitive')",0.8789954,0.943262,0.0642666
8,-0.56067127,-0.6898569,"('unaffectionate', 'affectionate')",-0.5606713,-0.6898569,-0.1291856
9,-0.043329205,-0.0985069,"('unaffectionate', 'caring')",-0.0433292,-0.0985069,-0.0551777
10,0.33086082,0.13981712,"('unsympathetic', 'sympathetic')",0.3308608,0.1398171,-0.1910437
11,1.5320532,1.4774153,"('unhelpful', 'helpful')",1.5320532,1.4774153,-0.0546379
12,-1.255324,-1.2199656,"('unsupportive', 'supportive')",-1.255324,-1.2199656,0.0353584
13,0.33514422,0.13690494,"('impolite', 'polite')",0.3351442,0.1369049,-0.1982393
14,1.2198498,1.0968122,"('antisocial', 'social')",1.2198498,1.0968122,-0.1230376
15,0.3583248,0.22554876,"('boring', 'funny')",0.3583248,0.2255488,-0.132776
16,-0.90495694,-0.776756,"('unpopular', 'popular')",-0.9049569,-0.776756,0.1282009
17,-0.60484946,-0.5554138,"('nasty', 'nice')",-0.6048495,-0.5554138,0.0494357
18,-0.74022394,-0.6471068,"('disagreeable', 'welcoming')",-0.7402239,-0.6471068,0.0931171
19,-2.1722686,-2.1520975,"('inhospitable', 'hospitable')",-2.1722686,-2.1520975,0.0201711
20,0.59895194,0.5086371,"('rough', 'thoughtful')",0.5989519,0.5086371,-0.0903148
21,0.33595178,0.53947854,"('immoral', 'moral')",0.3359518,0.5394785,0.2035267
22,0.7215997,0.64687085,"('untrustworthy', 'trustworthy')",0.7215997,0.6468709,-0.0747288
23,3.3190417,3.2328806,"('insincere', 'sincere')",3.3190417,3.2328806,-0.0861611
24,0.86176366,0.63231343,"('dishonest', 'honest')",0.8617637,0.6323134,-0.2294503
25,-0.094267465,-0.13404973,"('egoistic', 'altruistic')",-0.0942675,-0.1340497,-0.0397822
26,0.55910045,0.052670628,"('hardhearted', 'benevolent')",0.5591004,0.0526706,-0.5064298
27,0.1593413,0.10377179,"('hardhearted', 'softhearted')",0.1593413,0.1037718,-0.0555695
28,0.331883,0.11535505,"('disloyal', 'loyal')",0.331883,0.1153551,-0.2165279
29,-0.36084852,-0.35920092,"('unfair', 'fair')",-0.3608485,-0.3592009,0.0016476
30,1.035489,0.8590573,"('intolerant', 'tolerant')",1.035489,0.8590573,-0.1764317
31,-2.0453024,-1.957219,"('evil', 'good')",-2.0453024,-1.957219,0.0880834
32,1.0813011,0.87293696,"('unkind', 'kind')",1.0813011,0.872937,-0.2083641
33,-0.6591942,-0.59366345,"('wrong', 'right')",-0.6591942,-0.5936635,0.0655307
34,2.259791,2.4406343,"('mean', 'honorable')",2.2597909,2.4406343,0.1808434
35,-1.0600667,-1.1396848,"('corrupt', 'incorrupt')",-1.0600667,-1.1396848,-0.0796181
36,-1.5674978,-1.6196665,"('hostile', 'amicable')",-1.5674978,-1.6196665,-0.0521687
37,0.4517434,0.33031222,"('fake', 'genuine')",0.4517434,0.3303122,-0.1214312
38,0.066171564,-0.0006495118,"('untruthful', 'truthful')",0.0661716,-0.0006495,-0.0668211
39,1.209016,1.2975495,"('exploitative', 'cooperative')",1.209016,1.2975495,0.0885335
40,-1.5694234,-1.5717437,"('stingy', 'generous')",-1.5694234,-1.5717437,-0.0023203
41,0.86164325,0.66886824,"('unforgiving', 'forgiving')",0.8616433,0.6688682,-0.1927751
42,-1.0089015,-1.0788432,"('unreliable', 'reliable')",-1.0089015,-1.0788432,-0.0699417
43,0.6108067,0.4414234,"('irresponsible', 'responsible')",0.6108067,0.4414234,-0.1693833
44,-0.49279523,-0.6097751,"('prejudiced', 'unprejudiced')",-0.4927952,-0.6097751,-0.1169799
45,0.38764396,0.2082258,"('incompetent', 'competent')",0.387644,0.2082258,-0.1794182
46,0.020672161,0.042032734,"('uncompetitive', 'competitive')",0.0206722,0.0420327,0.0213605
47,2.8901112,2.8651106,"('stupid', 'smart')",2.8901112,2.8651106,-0.0250006
48,0.52570844,0.6565042,"('unintelligent', 'intelligent')",0.5257084,0.6565042,0.1307958
49,0.11148873,0.35895213,"('unable', 'able')",0.1114887,0.3589521,0.2474634
50,-0.23681147,-0.11292207,"('clumsy', 'skillful')",-0.2368115,-0.1129221,0.1238894
51,0.35792565,0.38526857,"('uneducated', 'educated')",0.3579257,0.3852686,0.0273429
52,-1.043615,-1.026761,"('irrational', 'rational')",-1.043615,-1.0267611,0.0168539
53,-0.8656858,-0.9091427,"('uncreative', 'creative')",-0.8656858,-0.9091427,-0.0434569
54,0.014764886,-0.039197452,"('incapable', 'capable')",0.0147649,-0.0391975,-0.0539624
55,1.1895876,1.3521028,"('incompetent', 'clever')",1.1895876,1.3521028,0.1625152
56,1.6154252,1.5097138,"('impractical', 'practical')",1.6154252,1.5097138,-0.1057114
57,-1.7435992,-1.9258815,"('unimaginative', 'imaginative')",-1.7435992,-1.9258815,-0.1822823
58,-0.251311,-0.37777042,"('undiscriminating', 'discriminating')",-0.251311,-0.3777704,-0.1264594
59,-0.64339125,-0.5591765,"('foolish', 'wise')",-0.6433913,-0.5591765,0.0842148
60,1.9414685,1.9732496,"('inefficient', 'efficient')",1.9414685,1.9732496,0.0317811
61,0.37463728,0.30153972,"('illogical', 'logical')",0.3746373,0.3015397,-0.0730976
62,1.0922161,1.2453641,"('incompetent', 'brilliant')",1.0922161,1.2453641,0.153148
63,0.77985877,0.8924196,"('unperceptive', 'insightful')",0.7798588,0.8924196,0.1125608
64,-2.56849,-2.499257,"('shy', 'confident')",-2.56849,-2.4992571,0.0692329
65,1.0811365,1.1167289,"('insecure', 'secure')",1.0811365,1.1167289,0.0355924
66,-1.5816473,-1.7146078,"('inactive', 'active')",-1.5816473,-1.7146078,-0.1329605
67,0.41633028,0.2600315,"('doubtful', 'determined')",0.4163303,0.2600315,-0.1562988
68,-0.5347471,-0.30346885,"('dependent', 'independent')",-0.5347471,-0.3034689,0.2312782
69,-1.3670079,-1.2972734,"('lazy', 'industrious')",-1.3670079,-1.2972734,0.0697345
70,0.766863,0.6330846,"('lethargic', 'energetic')",0.766863,0.6330846,-0.1337784
71,-0.1613457,-0.20706962,"('diffident', 'self-confident')",-0.1613457,-0.2070696,-0.0457239
72,0.057836846,0.14122565,"('unambitious', 'ambitious')",0.0578368,0.1412257,0.0833889
73,-1.7993098,-1.7571235,"('helpless', 'self-reliant')",-1.7993098,-1.7571235,0.0421863
74,0.58559614,0.35052177,"('undedicated', 'dedicated')",0.5855961,0.3505218,-0.2350743
75,-0.92837965,-0.8647754,"('meek', 'impulsive')",-0.9283797,-0.8647754,0.0636043
76,0.28113636,0.1550445,"('anxious', 'daring')",0.2811364,0.1550445,-0.1260919
77,-0.8876464,-0.6752068,"('unmotivated', 'motivated')",-0.8876464,-0.6752068,0.2124396
78,-0.7089699,-0.4984816,"('nonresilient', 'resilient')",-0.7089699,-0.4984816,0.2104883
79,-1.7107021,-1.7097739,"('wavering', 'unwavering')",-1.7107021,-1.7097739,0.0009282
80,0.66523147,0.5941173,"('dominated', 'dominating')",0.6652315,0.5941173,-0.0711142
81,0.94339275,0.93242353,"('submissive', 'aggressive')",0.9433928,0.9324235,-0.0109693
82,2.9867008,3.008957,"('poor', 'rich')",2.9867008,3.0089569,0.0222561
83,0.096520826,0.0016245302,"('powerless', 'powerful')",0.0965208,0.0016245,-0.0948963
84,-0.0058094664,0.0064734966,"('inferior', 'superior')",-0.0058095,0.0064735,0.012283
85,-1.9403698,-2.069604,"('insignificant', 'prestigious')",-1.9403698,-2.0696039,-0.1292341
86,-0.011147406,-0.10919936,"('uninfluential', 'influential')",-0.0111474,-0.1091994,-0.098052
87,-0.07563245,-0.094165035,"('unsuccessful', 'successful')",-0.0756325,-0.094165,-0.0185325
88,-0.07045419,-0.3749874,"('low', 'eminent')",-0.0704542,-0.3749874,-0.3045332
