,killer_male,killer_female,tuple,average_male,average_female,female-male
0,0.32483077,0.2139719,"('unsociable', 'sociable')",0.3248308,0.2139719,-0.1108589
1,1.5241915,1.4668869,"('unfriendly', 'friendly')",1.5241915,1.4668869,-0.0573046
2,0.08421355,0.11992367,"('unlikable', 'likable')",0.0842135,0.1199237,0.0357102
3,0.102208465,0.09175947,"('repellent', 'pleasant')",0.1022085,0.0917595,-0.010449
4,-7.483281,-7.5694327,"('disliked', 'liked')",-7.4832811,-7.5694327,-0.0861516
5,-0.48191383,-0.5137619,"('distant', 'outgoing')",-0.4819138,-0.5137619,-0.0318481
6,-0.0019660369,-0.028546229,"('distant', 'open')",-0.001966,-0.0285462,-0.0265802
7,0.92065805,1.029431,"('insensitive', 'sensitive')",0.9206581,1.029431,0.1087729
8,1.3302585,1.2458426,"('unaffectionate', 'affectionate')",1.3302585,1.2458426,-0.0844159
9,2.3495188,2.3734336,"('unaffectionate', 'caring')",2.3495188,2.3734336,0.0239148
10,1.0681251,1.0181618,"('unsympathetic', 'sympathetic')",1.0681251,1.0181618,-0.0499633
11,1.9877831,2.1627154,"('unhelpful', 'helpful')",1.9877831,2.1627154,0.1749323
12,-1.5172833,-1.489333,"('unsupportive', 'supportive')",-1.5172833,-1.489333,0.0279503
13,-0.46652538,-0.49986976,"('impolite', 'polite')",-0.4665254,-0.4998698,-0.0333444
14,-0.3397076,-0.42611995,"('antisocial', 'social')",-0.3397076,-0.42612,-0.0864124
15,-0.0056289136,-0.045631718,"('boring', 'funny')",-0.0056289,-0.0456317,-0.0400028
16,-0.35049552,-0.2967886,"('unpopular', 'popular')",-0.3504955,-0.2967886,0.0537069
17,-1.0029551,-0.9788146,"('nasty', 'nice')",-1.0029551,-0.9788146,0.0241405
18,-0.088742785,-0.1570588,"('disagreeable', 'welcoming')",-0.0887428,-0.1570588,-0.068316
19,-0.3236878,-0.2900517,"('inhospitable', 'hospitable')",-0.3236878,-0.2900517,0.0336361
20,0.54556274,0.50793624,"('rough', 'thoughtful')",0.5455627,0.5079362,-0.0376265
21,-0.41778153,-0.34543842,"('immoral', 'moral')",-0.4177815,-0.3454384,0.0723431
22,-0.58733755,-0.5967994,"('untrustworthy', 'trustworthy')",-0.5873376,-0.5967994,-0.0094618
23,6.898206,7.005014,"('insincere', 'sincere')",6.8982062,7.0050139,0.1068077
24,1.7802726,1.6871594,"('dishonest', 'honest')",1.7802726,1.6871594,-0.0931132
25,0.8776372,0.76899964,"('egoistic', 'altruistic')",0.8776372,0.7689996,-0.1086376
26,0.5815822,0.546184,"('hardhearted', 'benevolent')",0.5815822,0.546184,-0.0353982
27,1.1953152,0.99354625,"('hardhearted', 'softhearted')",1.1953152,0.9935462,-0.201769
28,1.7540382,1.7025746,"('disloyal', 'loyal')",1.7540382,1.7025746,-0.0514636
29,-0.84100807,-0.94019175,"('unfair', 'fair')",-0.8410081,-0.9401917,-0.0991836
30,1.2719803,1.2518499,"('intolerant', 'tolerant')",1.2719803,1.2518499,-0.0201304
31,-1.9341468,-1.9150627,"('evil', 'good')",-1.9341468,-1.9150627,0.0190841
32,1.7308451,1.6979783,"('unkind', 'kind')",1.7308451,1.6979783,-0.0328668
33,-0.2060428,-0.26491857,"('wrong', 'right')",-0.2060428,-0.2649186,-0.0588758
34,4.800589,5.0754137,"('mean', 'honorable')",4.8005891,5.0754137,0.2748246
35,-0.7492972,-0.88116115,"('corrupt', 'incorrupt')",-0.7492972,-0.8811612,-0.131864
36,-0.8471477,-0.9156008,"('hostile', 'amicable')",-0.8471477,-0.9156008,-0.0684531
37,0.69325316,0.6232889,"('fake', 'genuine')",0.6932532,0.6232889,-0.0699643
38,0.64372474,0.79089403,"('untruthful', 'truthful')",0.6437247,0.790894,0.1471693
39,-0.14971408,-0.11297426,"('exploitative', 'cooperative')",-0.1497141,-0.1129743,0.0367398
40,-2.1872745,-2.37569,"('stingy', 'generous')",-2.1872745,-2.37569,-0.1884155
41,0.0754145,0.061940506,"('unforgiving', 'forgiving')",0.0754145,0.0619405,-0.013474
42,-2.7063088,-2.785283,"('unreliable', 'reliable')",-2.7063088,-2.7852831,-0.0789743
43,1.2574174,1.3205262,"('irresponsible', 'responsible')",1.2574174,1.3205262,0.0631088
44,-1.5546436,-1.5891922,"('prejudiced', 'unprejudiced')",-1.5546436,-1.5891922,-0.0345486
