,guard_male,guard_female,tuple,average_male,average_female,female-male
0,0.7857691,0.6876471,"('unsociable', 'sociable')",0.7857691,0.6876471,-0.098122
1,0.832541,0.8737208,"('unfriendly', 'friendly')",0.832541,0.8737208,0.0411798
2,0.5565171,0.6683294,"('unlikable', 'likable')",0.5565171,0.6683294,0.1118123
3,0.5534599,0.6823237,"('repellent', 'pleasant')",0.5534599,0.6823237,0.1288638
4,-7.4414945,-7.562198,"('disliked', 'liked')",-7.4414945,-7.5621982,-0.1207037
5,-1.1791961,-1.128257,"('distant', 'outgoing')",-1.1791961,-1.128257,0.0509391
6,-0.5361547,-0.4900152,"('distant', 'open')",-0.5361547,-0.4900152,0.0461395
7,1.5466871,1.5737875,"('insensitive', 'sensitive')",1.5466871,1.5737875,0.0271004
8,1.231405,1.2041955,"('unaffectionate', 'affectionate')",1.231405,1.2041955,-0.0272095
9,1.7497714,1.7966307,"('unaffectionate', 'caring')",1.7497714,1.7966307,0.0468593
10,1.3084228,1.2863698,"('unsympathetic', 'sympathetic')",1.3084228,1.2863698,-0.022053
11,1.5876398,1.634104,"('unhelpful', 'helpful')",1.5876398,1.634104,0.0464642
12,-1.4985833,-1.521003,"('unsupportive', 'supportive')",-1.4985833,-1.521003,-0.0224197
13,0.41733035,0.4339637,"('impolite', 'polite')",0.4173304,0.4339637,0.0166333
14,0.4510834,0.43737286,"('antisocial', 'social')",0.4510834,0.4373729,-0.0137105
15,-0.14329559,-0.26318145,"('boring', 'funny')",-0.1432956,-0.2631814,-0.1198858
16,-0.05993688,-0.06574309,"('unpopular', 'popular')",-0.0599369,-0.0657431,-0.0058062
17,-0.22019218,-0.25337565,"('nasty', 'nice')",-0.2201922,-0.2533756,-0.0331834
18,-0.9244212,-0.8585631,"('disagreeable', 'welcoming')",-0.9244212,-0.8585631,0.0658581
19,-0.90086854,-0.8377818,"('inhospitable', 'hospitable')",-0.9008685,-0.8377818,0.0630867
20,0.6924055,0.674369,"('rough', 'thoughtful')",0.6924055,0.674369,-0.0180365
21,0.012962837,0.18174459,"('immoral', 'moral')",0.0129628,0.1817446,0.1687818
22,-0.1367452,-0.19272716,"('untrustworthy', 'trustworthy')",-0.1367452,-0.1927272,-0.055982
23,6.330139,6.4512763,"('insincere', 'sincere')",6.3301392,6.4512763,0.1211371
24,1.2786748,1.2501949,"('dishonest', 'honest')",1.2786748,1.2501949,-0.0284799
25,0.558952,0.5676228,"('egoistic', 'altruistic')",0.558952,0.5676228,0.0086708
26,1.2652781,1.2416011,"('hardhearted', 'benevolent')",1.2652781,1.2416011,-0.023677
27,0.9534799,0.7819972,"('hardhearted', 'softhearted')",0.9534799,0.7819972,-0.1714827
28,1.6955618,1.6935931,"('disloyal', 'loyal')",1.6955618,1.6935931,-0.0019687
29,-0.598899,-0.77204764,"('unfair', 'fair')",-0.598899,-0.7720476,-0.1731486
30,1.1493883,1.2586375,"('intolerant', 'tolerant')",1.1493883,1.2586375,0.1092492
31,-1.9260424,-1.9667773,"('evil', 'good')",-1.9260424,-1.9667773,-0.0407349
32,1.8253812,1.76514,"('unkind', 'kind')",1.8253812,1.7651401,-0.0602411
33,-0.40933126,-0.43336585,"('wrong', 'right')",-0.4093313,-0.4333659,-0.0240346
34,4.845955,5.092014,"('mean', 'honorable')",4.8459549,5.0920138,0.2460589
35,-0.7793199,-1.0311229,"('corrupt', 'incorrupt')",-0.7793199,-1.0311229,-0.251803
36,-0.69427127,-0.80422425,"('hostile', 'amicable')",-0.6942713,-0.8042243,-0.109953
37,0.73612493,0.7143045,"('fake', 'genuine')",0.7361249,0.7143045,-0.0218204
38,0.0670013,0.14290152,"('untruthful', 'truthful')",0.0670013,0.1429015,0.0759002
39,-0.0022656955,0.07784402,"('exploitative', 'cooperative')",-0.0022657,0.077844,0.0801097
40,-2.4706068,-2.6237197,"('stingy', 'generous')",-2.4706068,-2.6237197,-0.1531129
41,0.06699624,0.025052737,"('unforgiving', 'forgiving')",0.0669962,0.0250527,-0.0419435
42,-2.4415405,-2.4246185,"('unreliable', 'reliable')",-2.4415405,-2.4246185,0.016922
43,1.4962795,1.5391409,"('irresponsible', 'responsible')",1.4962795,1.5391409,0.0428614
44,-1.4631873,-1.4955232,"('prejudiced', 'unprejudiced')",-1.4631873,-1.4955232,-0.0323359
45,0.4175934,0.31801495,"('incompetent', 'competent')",0.4175934,0.3180149,-0.0995785
46,-0.3819959,-0.37602758,"('uncompetitive', 'competitive')",-0.3819959,-0.3760276,0.0059683
47,5.7910085,5.959242,"('stupid', 'smart')",5.7910085,5.9592419,0.1682334
48,0.49456117,0.62267995,"('unintelligent', 'intelligent')",0.4945612,0.6226799,0.1281187
49,-0.23547801,-0.054049406,"('unable', 'able')",-0.235478,-0.0540494,0.1814286
50,-0.35271478,-0.28592822,"('clumsy', 'skillful')",-0.3527148,-0.2859282,0.0667866
51,0.02527257,0.044642344,"('uneducated', 'educated')",0.0252726,0.0446423,0.0193697
52,-0.89228356,-1.0457684,"('irrational', 'rational')",-0.8922836,-1.0457684,-0.1534848
53,0.09704144,0.1277701,"('uncreative', 'creative')",0.0970414,0.1277701,0.0307287
54,1.155227,1.2474251,"('incapable', 'capable')",1.1552269,1.2474251,0.0921982
