,foodstuffs_male,foodstuffs_female,tuple,average_male,average_female,female-male
0,-0.98949003,-0.94096017,"('unsociable', 'sociable')",-0.98949,-0.9409602,0.0485298
1,0.2122668,0.18313041,"('unfriendly', 'friendly')",0.2122668,0.1831304,-0.0291364
2,-0.03154318,-0.030892849,"('unlikable', 'likable')",-0.0315432,-0.0308928,0.0006504
3,-1.4358331,-1.2530048,"('repellent', 'pleasant')",-1.4358331,-1.2530048,0.1828283
4,-1.8065282,-1.7139032,"('disliked', 'liked')",-1.8065282,-1.7139032,0.092625
5,0.5625862,0.53300834,"('distant', 'outgoing')",0.5625862,0.5330083,-0.0295779
6,0.76663435,0.7504096,"('distant', 'open')",0.7666343,0.7504096,-0.0162247
7,-0.6171912,-0.52459866,"('insensitive', 'sensitive')",-0.6171912,-0.5245987,0.0925925
8,0.15577598,0.051377535,"('unaffectionate', 'affectionate')",0.155776,0.0513775,-0.1043985
9,0.0061306693,-0.04170406,"('unaffectionate', 'caring')",0.0061307,-0.0417041,-0.0478348
10,-1.2474548,-1.1137247,"('unsympathetic', 'sympathetic')",-1.2474548,-1.1137247,0.1337301
11,-0.3011714,-0.2618257,"('unhelpful', 'helpful')",-0.3011714,-0.2618257,0.0393457
12,-1.0915854,-0.9614929,"('unsupportive', 'supportive')",-1.0915854,-0.9614929,0.1300925
13,-0.28605896,-0.25832632,"('impolite', 'polite')",-0.286059,-0.2583263,0.0277327
14,-0.8947793,-0.86153185,"('antisocial', 'social')",-0.8947793,-0.8615319,0.0332474
15,1.0863882,1.025973,"('boring', 'funny')",1.0863882,1.025973,-0.0604152
16,-0.5621388,-0.5451974,"('unpopular', 'popular')",-0.5621388,-0.5451974,0.0169414
17,-0.08970103,0.014141307,"('nasty', 'nice')",-0.089701,0.0141413,0.1038423
18,-1.1152313,-1.063254,"('disagreeable', 'welcoming')",-1.1152313,-1.063254,0.0519773
19,-0.3434242,-0.29448548,"('inhospitable', 'hospitable')",-0.3434242,-0.2944855,0.0489387
20,-0.38148528,-0.28979313,"('rough', 'thoughtful')",-0.3814853,-0.2897931,0.0916922
21,-1.1626928,-1.0307955,"('immoral', 'moral')",-1.1626928,-1.0307955,0.1318973
22,-0.7995232,-0.77747864,"('untrustworthy', 'trustworthy')",-0.7995232,-0.7774786,0.0220446
23,0.82459635,0.8382077,"('insincere', 'sincere')",0.8245963,0.8382077,0.0136114
24,-0.08439152,-0.15691368,"('dishonest', 'honest')",-0.0843915,-0.1569137,-0.0725222
25,1.1328369,1.0693252,"('egoistic', 'altruistic')",1.1328369,1.0693252,-0.0635117
26,1.2069815,1.1264107,"('hardhearted', 'benevolent')",1.2069815,1.1264107,-0.0805708
27,0.6285585,0.61697805,"('hardhearted', 'softhearted')",0.6285585,0.616978,-0.0115805
28,0.72111756,0.64378095,"('disloyal', 'loyal')",0.7211176,0.6437809,-0.0773367
29,-1.0356276,-1.0800244,"('unfair', 'fair')",-1.0356276,-1.0800244,-0.0443968
30,-0.39784527,-0.32742742,"('intolerant', 'tolerant')",-0.3978453,-0.3274274,0.0704179
31,-0.32250738,-0.29239318,"('evil', 'good')",-0.3225074,-0.2923932,0.0301142
32,0.3856238,0.34482312,"('unkind', 'kind')",0.3856238,0.3448231,-0.0408007
33,0.6532177,0.5526745,"('wrong', 'right')",0.6532177,0.5526745,-0.1005432
34,1.842356,1.9187181,"('mean', 'honorable')",1.842356,1.9187181,0.0763621
35,0.9904392,0.8299969,"('corrupt', 'incorrupt')",0.9904392,0.8299969,-0.1604423
36,0.18411025,0.1474918,"('hostile', 'amicable')",0.1841103,0.1474918,-0.0366185
37,0.39682847,0.44825724,"('fake', 'genuine')",0.3968285,0.4482572,0.0514287
38,0.094158426,0.101982616,"('untruthful', 'truthful')",0.0941584,0.1019826,0.0078242
39,0.23194113,0.28582352,"('exploitative', 'cooperative')",0.2319411,0.2858235,0.0538824
40,-0.6272093,-0.5860332,"('stingy', 'generous')",-0.6272093,-0.5860332,0.0411761
41,0.038564697,0.080216885,"('unforgiving', 'forgiving')",0.0385647,0.0802169,0.0416522
42,-0.51773566,-0.39515957,"('unreliable', 'reliable')",-0.5177357,-0.3951596,0.1225761
43,-0.8677326,-0.81257045,"('irresponsible', 'responsible')",-0.8677326,-0.8125705,0.0551621
44,0.3471724,0.37978935,"('prejudiced', 'unprejudiced')",0.3471724,0.3797894,0.032617
45,-0.48409802,-0.3246871,"('incompetent', 'competent')",-0.484098,-0.3246871,0.1594109
46,-1.805997,-1.6633795,"('uncompetitive', 'competitive')",-1.805997,-1.6633795,0.1426175
47,2.1600494,2.1308491,"('stupid', 'smart')",2.1600494,2.1308491,-0.0292003
48,-1.3261378,-1.2731802,"('unintelligent', 'intelligent')",-1.3261378,-1.2731802,0.0529576
49,-0.45024887,-0.34594005,"('unable', 'able')",-0.4502489,-0.3459401,0.1043088
50,0.17951548,0.18342009,"('clumsy', 'skillful')",0.1795155,0.1834201,0.0039046
51,-1.6939238,-1.7333351,"('uneducated', 'educated')",-1.6939238,-1.7333351,-0.0394113
52,0.05295004,-0.094206944,"('irrational', 'rational')",0.05295,-0.0942069,-0.1471569
53,-0.63879865,-0.6686454,"('uncreative', 'creative')",-0.6387987,-0.6686454,-0.0298467
54,0.28072748,0.24590018,"('incapable', 'capable')",0.2807275,0.2459002,-0.0348273
55,-1.4133109,-1.2551934,"('incompetent', 'clever')",-1.4133109,-1.2551934,0.1581175
56,0.34237868,0.45526132,"('impractical', 'practical')",0.3423787,0.4552613,0.1128826
57,-1.6114786,-1.4941509,"('unimaginative', 'imaginative')",-1.6114786,-1.4941509,0.1173277
58,-0.9461731,-0.87598354,"('undiscriminating', 'discriminating')",-0.9461731,-0.8759835,0.0701896
59,0.49069172,0.3694005,"('foolish', 'wise')",0.4906917,0.3694005,-0.1212912
60,-0.8129979,-0.6064486,"('inefficient', 'efficient')",-0.8129979,-0.6064486,0.2065493
61,-0.7248869,-0.77953005,"('illogical', 'logical')",-0.7248869,-0.77953,-0.0546431
62,-1.0375478,-0.92925906,"('incompetent', 'brilliant')",-1.0375478,-0.9292591,0.1082887
63,-0.8943953,-0.77719516,"('unperceptive', 'insightful')",-0.8943953,-0.7771952,0.1172001
64,-2.7876434,-2.6893146,"('shy', 'confident')",-2.7876434,-2.6893146,0.0983288
65,-1.0572544,-1.0349538,"('insecure', 'secure')",-1.0572544,-1.0349538,0.0223006
66,0.21883486,0.12560621,"('inactive', 'active')",0.2188349,0.1256062,-0.0932287
67,0.46296638,0.42664486,"('doubtful', 'determined')",0.4629664,0.4266449,-0.0363215
68,-1.4591746,-1.4192106,"('dependent', 'independent')",-1.4591746,-1.4192106,0.039964
69,1.5173258,1.4928619,"('lazy', 'industrious')",1.5173258,1.4928619,-0.0244639
70,-0.87115365,-0.78333426,"('lethargic', 'energetic')",-0.8711537,-0.7833343,0.0878194
