,sandal_male,sandal_female,tuple,average_male,average_female,female-male
0,0.8523594,0.7258835,"('unsociable', 'sociable')",0.8523594,0.7258835,-0.1264759
1,-0.5471954,-0.8031397,"('unfriendly', 'friendly')",-0.5471954,-0.8031397,-0.2559443
2,0.49553978,0.50791323,"('unlikable', 'likable')",0.4955398,0.5079132,0.0123734
3,0.30421287,0.3490341,"('repellent', 'pleasant')",0.3042129,0.3490341,0.0448212
4,-2.8252058,-2.8583863,"('disliked', 'liked')",-2.8252058,-2.8583863,-0.0331805
5,-1.6292892,-1.6491276,"('distant', 'outgoing')",-1.6292892,-1.6491276,-0.0198384
6,-1.5084995,-1.5732808,"('distant', 'open')",-1.5084995,-1.5732808,-0.0647813
7,0.8316155,0.8252884,"('insensitive', 'sensitive')",0.8316155,0.8252884,-0.0063271
8,-0.39551133,-0.529514,"('unaffectionate', 'affectionate')",-0.3955113,-0.529514,-0.1340027
9,-0.47867253,-0.6483189,"('unaffectionate', 'caring')",-0.4786725,-0.6483189,-0.1696464
10,0.50567985,0.47300893,"('unsympathetic', 'sympathetic')",0.5056798,0.4730089,-0.0326709
11,0.55608034,0.4833805,"('unhelpful', 'helpful')",0.5560803,0.4833805,-0.0726998
12,-1.033146,-1.0822093,"('unsupportive', 'supportive')",-1.033146,-1.0822093,-0.0490633
13,-0.2388034,-0.26432768,"('impolite', 'polite')",-0.2388034,-0.2643277,-0.0255243
14,1.247843,1.2649726,"('antisocial', 'social')",1.247843,1.2649726,0.0171296
15,0.62667716,0.5121762,"('boring', 'funny')",0.6266772,0.5121762,-0.114501
16,-0.20092523,-0.32507706,"('unpopular', 'popular')",-0.2009252,-0.3250771,-0.1241519
17,-0.8148529,-0.8306096,"('nasty', 'nice')",-0.8148529,-0.8306096,-0.0157567
18,-0.19989105,-0.21109705,"('disagreeable', 'welcoming')",-0.199891,-0.211097,-0.011206
19,-1.2919769,-1.3167915,"('inhospitable', 'hospitable')",-1.2919769,-1.3167915,-0.0248146
20,0.060706567,0.06474075,"('rough', 'thoughtful')",0.0607066,0.0647407,0.0040341
21,0.69609106,0.7691375,"('immoral', 'moral')",0.6960911,0.7691375,0.0730464
22,0.2981207,0.30276936,"('untrustworthy', 'trustworthy')",0.2981207,0.3027694,0.0046487
23,2.73999,2.6711745,"('insincere', 'sincere')",2.73999,2.6711745,-0.0688155
24,0.4064998,0.31298822,"('dishonest', 'honest')",0.4064998,0.3129882,-0.0935116
25,0.426423,0.25541416,"('egoistic', 'altruistic')",0.426423,0.2554142,-0.1710088
26,-0.14726184,-0.32809597,"('hardhearted', 'benevolent')",-0.1472618,-0.328096,-0.1808342
27,-0.3598927,-0.53005904,"('hardhearted', 'softhearted')",-0.3598927,-0.530059,-0.1701663
28,0.27215,0.15815791,"('disloyal', 'loyal')",0.27215,0.1581579,-0.1139921
29,-0.6853314,-0.75460047,"('unfair', 'fair')",-0.6853314,-0.7546005,-0.0692691
30,1.3138728,1.2401054,"('intolerant', 'tolerant')",1.3138728,1.2401054,-0.0737674
31,-2.2390437,-2.260692,"('evil', 'good')",-2.2390437,-2.2606919,-0.0216482
32,0.43578058,0.26885632,"('unkind', 'kind')",0.4357806,0.2688563,-0.1669243
33,-0.16698712,-0.24549451,"('wrong', 'right')",-0.1669871,-0.2454945,-0.0785074
34,1.4110391,1.4666209,"('mean', 'honorable')",1.4110391,1.4666209,0.0555818
35,-1.1684529,-1.322483,"('corrupt', 'incorrupt')",-1.1684529,-1.3224829,-0.15403
36,-1.3977023,-1.4956359,"('hostile', 'amicable')",-1.3977023,-1.4956359,-0.0979336
37,0.22633341,0.240655,"('fake', 'genuine')",0.2263334,0.240655,0.0143216
38,-0.3714367,-0.45223075,"('untruthful', 'truthful')",-0.3714367,-0.4522308,-0.0807941
39,0.20179562,0.26677412,"('exploitative', 'cooperative')",0.2017956,0.2667741,0.0649785
40,-0.8573851,-0.9991024,"('stingy', 'generous')",-0.8573851,-0.9991024,-0.1417173
41,0.7612817,0.6897979,"('unforgiving', 'forgiving')",0.7612817,0.6897979,-0.0714838
42,-0.023715954,0.023256555,"('unreliable', 'reliable')",-0.023716,0.0232566,0.0469726
43,0.4168327,0.42992112,"('irresponsible', 'responsible')",0.4168327,0.4299211,0.0130884
44,-1.4618307,-1.3001232,"('prejudiced', 'unprejudiced')",-1.4618307,-1.3001232,0.1617075
45,0.32046485,0.3166638,"('incompetent', 'competent')",0.3204648,0.3166638,-0.003801
46,0.7033792,0.70621085,"('uncompetitive', 'competitive')",0.7033792,0.7062109,0.0028317
47,1.9228518,1.9188851,"('stupid', 'smart')",1.9228518,1.9188851,-0.0039667
48,0.18926209,0.1798431,"('unintelligent', 'intelligent')",0.1892621,0.1798431,-0.009419
49,-0.28707495,-0.15280111,"('unable', 'able')",-0.287075,-0.1528011,0.1342739
50,-0.03384833,-0.083216935,"('clumsy', 'skillful')",-0.0338483,-0.0832169,-0.0493686
51,0.5495643,0.415118,"('uneducated', 'educated')",0.5495643,0.415118,-0.1344463
52,-0.8051141,-0.9529592,"('irrational', 'rational')",-0.8051141,-0.9529592,-0.1478451
