,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.74726474,-0.9273561,"('unsociable', 'sociable')",-0.9202532,-1.0656686,-0.112460375,-0.20188822,-0.23458467,-0.37705714,-0.5036407,-0.6429925,-0.1393518
1,-1.1855392,-1.2932873,"('unfriendly', 'friendly')",-1.9333218,-2.0532465,-1.75746,-1.8669361,1.6364479,1.5534927,-0.8099684,-0.9149944,-0.105026
2,0.52543557,0.5473088,"('unlikable', 'likable')",0.7640663,0.8204576,0.720251,0.78026634,0.36790922,0.48318517,0.5944155,0.6578045,0.063389
3,-1.6207964,-1.5520573,"('repellent', 'pleasant')",-0.3942237,-0.38180822,-0.037671313,0.006180823,0.33488387,0.40052757,-0.4294519,-0.3817893,0.0476626
4,0.48285663,0.32688,"('disliked', 'liked')",-0.492982,-0.5775732,-1.121499,-1.272976,-6.2795725,-6.41574,-1.8527992,-1.9848523,-0.1320531
5,0.67321557,0.69304806,"('distant', 'outgoing')",-0.67563224,-0.6675206,-1.3919946,-1.3886656,-0.4528743,-0.41860944,-0.4618214,-0.4454369,0.0163845
6,0.5775957,0.611466,"('distant', 'open')",-0.80529934,-0.7825969,-1.2193551,-1.217035,0.2799682,0.31327537,-0.2917726,-0.2687227,0.0230499
7,-1.221662,-1.2599746,"('insensitive', 'sensitive')",-0.49090666,-0.45683333,0.043218985,0.11783514,0.6259232,0.694804,-0.2608566,-0.2260422,0.0348144
8,0.3542386,0.3061993,"('unaffectionate', 'affectionate')",-1.960692,-2.0564315,-2.423759,-2.4296556,0.47887874,0.41382778,-0.8878334,-0.941515,-0.0536816
9,-0.1353876,-0.23509744,"('unaffectionate', 'caring')",-1.9126465,-1.9981376,-1.8185986,-1.830829,0.9375592,0.9270682,-0.7322685,-0.7842489,-0.0519804
10,-1.541283,-1.6349647,"('unsympathetic', 'sympathetic')",-1.5012184,-1.5672007,-0.6173469,-0.60138446,-0.18786408,-0.231208,-0.9619281,-1.0086894,-0.0467613
11,-0.24259622,-0.29939196,"('unhelpful', 'helpful')",-0.81747,-0.8286949,-0.3135209,-0.33740586,1.518629,1.5268366,0.0362605,0.015336,-0.0209245
12,0.19065478,0.16939622,"('unsupportive', 'supportive')",-1.8947096,-1.8883963,-1.4314077,-1.3800765,-2.2199996,-2.1985745,-1.3388655,-1.3244128,0.0144527
13,-0.50552833,-0.5026595,"('impolite', 'polite')",0.2824398,0.35948354,1.2485539,1.338683,-0.30878955,-0.2922855,0.179169,0.2258054,0.0466364
14,-0.974555,-1.0854759,"('antisocial', 'social')",0.25444767,0.14390981,1.4075888,1.3991771,-0.38262185,-0.4649729,0.0762149,-0.0018405,-0.0780554
15,-0.04444028,-0.13923931,"('boring', 'funny')",1.0051875,0.9910042,0.90363574,0.8418879,0.47678453,0.44087556,0.5852919,0.5336321,-0.0516598
16,-0.9356732,-0.9152813,"('unpopular', 'popular')",-0.020253114,-0.05502178,-0.6514834,-0.696457,0.69588715,0.72748345,-0.2278806,-0.2348192,-0.0069386
17,-0.4279622,-0.37212214,"('nasty', 'nice')",-0.42668632,-0.40962434,0.052408427,0.11729421,-0.6531212,-0.6138406,-0.3638403,-0.3195732,0.0442671
18,-0.27133983,-0.23485428,"('disagreeable', 'welcoming')",-0.34615842,-0.30369842,-0.4795868,-0.4135159,-0.3627709,-0.35420153,-0.364964,-0.3265675,0.0383965
19,0.869249,0.90159553,"('inhospitable', 'hospitable')",-0.85722446,-0.79052186,-1.4970773,-1.4528049,-0.49542207,-0.35548982,-0.4951187,-0.4243053,0.0708134
20,-0.53374285,-0.514127,"('rough', 'thoughtful')",-0.07316857,-0.098823264,0.37083283,0.3655596,1.0753529,1.0195706,0.2098186,0.193045,-0.0167736
21,-1.2029246,-1.1816021,"('immoral', 'moral')",-0.8502615,-0.8262346,-0.16844831,-0.12463097,-0.90498793,-0.90297055,-0.7816556,-0.7588596,0.022796
22,-0.5472169,-0.58097684,"('untrustworthy', 'trustworthy')",-0.5021381,-0.53709316,0.047756672,0.040795237,-0.98628336,-1.0755181,-0.4969704,-0.5381982,-0.0412278
23,-1.0217586,-1.1513165,"('insincere', 'sincere')",-0.9239932,-0.9695956,0.06022923,0.06162572,5.5077877,5.4597306,0.9055663,0.8501111,-0.0554552
24,-1.2089432,-1.2538195,"('dishonest', 'honest')",-0.7437099,-0.72511077,-0.18412425,-0.108438924,0.9124225,0.8897014,-0.3060887,-0.299417,0.0066717
25,-0.5350599,-0.5058447,"('egoistic', 'altruistic')",-0.29991087,-0.28523818,-0.23542272,-0.20372613,1.4306644,1.4274995,0.0900677,0.1081726,0.0181049
26,0.39292425,0.26822212,"('hardhearted', 'benevolent')",0.77348614,0.64859754,0.8769439,0.73853403,1.4960449,1.3861886,0.8848498,0.7603856,-0.1244642
27,-1.1679491,-1.123333,"('hardhearted', 'softhearted')",-1.0350212,-0.9789993,-0.68858516,-0.58508563,1.0836279,1.0489485,-0.4519818,-0.4096174,0.0423644
28,-1.1594468,-1.3509971,"('disloyal', 'loyal')",-1.4416414,-1.6432915,-1.1592203,-1.3310934,0.92994684,0.7487897,-0.7075905,-0.894148,-0.1865575
29,0.082139075,0.057283614,"('unfair', 'fair')",-0.9369101,-0.9672405,-1.4313861,-1.4965698,-0.5544318,-0.6798252,-0.7101473,-0.771588,-0.0614407
30,-0.17021543,-0.2587678,"('intolerant', 'tolerant')",0.027076274,-0.029006293,1.2235495,1.21859,1.3309356,1.3209943,0.6028365,0.5629525,-0.039884
31,0.096248955,0.15330347,"('evil', 'good')",-0.5944927,-0.54771024,-1.1464269,-1.160289,-0.83459026,-0.8862992,-0.6198152,-0.6102487,0.0095665
32,-1.2487885,-1.3244503,"('unkind', 'kind')",-0.14700517,-0.15960059,0.5909931,0.5825069,0.7158537,0.60101604,-0.0222367,-0.075132,-0.0528953
33,0.5526979,0.5233731,"('wrong', 'right')",0.2373914,0.2505695,-0.17603105,-0.16343133,-0.5030361,-0.5172567,0.0277555,0.0233136,-0.0044419
34,-0.40968928,-0.33223546,"('mean', 'honorable')",-0.1651473,-0.008907676,0.3128503,0.43454885,5.786576,5.971217,1.3811474,1.5161557,0.1350083
35,1.1675435,1.1057873,"('corrupt', 'incorrupt')",0.6260849,0.5600157,-0.36127937,-0.43526575,0.046365745,-0.07263966,0.3696787,0.2894744,-0.0802043
36,0.2679317,0.20428485,"('hostile', 'amicable')",-0.17630087,-0.2911942,-1.1221958,-1.254816,0.24167925,0.12927178,-0.1972214,-0.3031134,-0.105892
37,0.08381048,0.084712766,"('fake', 'genuine')",0.27262467,0.39327586,-0.27920446,-0.16776712,0.473274,0.5068076,0.1376262,0.2042573,0.0666311
38,0.16693547,0.07838688,"('untruthful', 'truthful')",-1.2258656,-1.2529163,-0.79065764,-0.80867773,-0.12343787,-0.115010895,-0.4932564,-0.5245546,-0.0312982
39,0.067233905,0.1241302,"('exploitative', 'cooperative')",0.50591516,0.59016347,0.62222564,0.74760795,0.005832642,0.023133006,0.3003018,0.3712587,0.0709569
40,-0.7127842,-0.84167343,"('stingy', 'generous')",-0.4766527,-0.4860721,-0.5677255,-0.60468066,-1.3320743,-1.4179777,-0.7723092,-0.8376009,-0.0652917
41,-0.51437026,-0.64702845,"('unforgiving', 'forgiving')",-0.50052464,-0.606875,0.07936059,0.02017386,0.118334934,0.025515724,-0.2042999,-0.3020535,-0.0977536
42,0.4984872,0.5479525,"('unreliable', 'reliable')",0.6209369,0.70586073,0.52189755,0.6230585,-2.9855728,-2.9032238,-0.3360628,-0.256588,0.0794748
43,0.26927173,0.24610582,"('irresponsible', 'responsible')",-0.9208709,-0.8837743,-0.22536078,-0.10271474,0.5974201,0.6299061,-0.069885,-0.0276193,0.0422657
44,-0.009282768,0.05733718,"('prejudiced', 'unprejudiced')",0.48193812,0.5530358,0.48640016,0.58313745,-1.369281,-1.3121792,-0.1025564,-0.0296672,0.0728892
45,-0.47058946,-0.66103864,"('incompetent', 'competent')",-0.20147394,-0.3283847,0.14644258,0.06544919,0.08942857,-0.016264893,-0.1090481,-0.2350598,-0.1260117
