,kla_male,kla_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.23921363,0.013072163,"('unsociable', 'sociable')",-0.19522911,-0.46290225,0.0219923,-0.224915,-0.2469073
1,-1.0545218,-0.9739883,"('unfriendly', 'friendly')",1.0917462,0.89278483,0.0186122,-0.0406017,-0.0592139
2,0.33296946,0.33313257,"('unlikable', 'likable')",0.5348952,0.5859785,0.4339323,0.4595555,0.0256232
3,-0.1297536,-0.112350896,"('repellent', 'pleasant')",0.6438212,0.6123346,0.2570338,0.2499919,-0.0070419
4,-0.107373275,-0.09893726,"('disliked', 'liked')",-6.4175487,-6.351527,-3.2624609,-3.2252321,0.0372288
5,-0.83398104,-0.6719638,"('distant', 'outgoing')",-0.44255653,-0.38690147,-0.6382688,-0.5294327,0.1088361
6,-1.2461996,-1.0297364,"('distant', 'open')",-0.7478757,-0.7025264,-0.9970376,-0.8661314,0.1309062
7,-0.30210686,-0.26837137,"('insensitive', 'sensitive')",-0.103425026,-0.117218226,-0.2027659,-0.1927948,0.0099711
8,-0.45718354,-0.36471704,"('unaffectionate', 'affectionate')",0.44449225,0.4165818,-0.0063456,0.0259324,0.032278
9,-0.5416091,-0.45715922,"('unaffectionate', 'caring')",0.87734896,0.8356289,0.1678699,0.1892349,0.021365
10,-0.34719825,-0.37184483,"('unsympathetic', 'sympathetic')",-0.9688111,-1.006433,-0.6580046,-0.6891389,-0.0311343
11,0.11803286,0.061762717,"('unhelpful', 'helpful')",1.783224,1.834698,0.9506284,0.9482303,-0.0023981
12,-0.25460932,-0.16217564,"('unsupportive', 'supportive')",-2.2295225,-2.2235894,-1.2420659,-1.1928825,0.0491834
13,0.0026999414,-0.13952959,"('impolite', 'polite')",-0.5302958,-0.610274,-0.2637979,-0.3749018,-0.1111039
14,0.39462218,0.20429602,"('antisocial', 'social')",0.0121090505,-0.18473826,0.2033656,0.0097789,-0.1935867
15,0.29840192,0.2366779,"('boring', 'funny')",0.19172162,0.08932909,0.2450618,0.1630035,-0.0820583
16,-0.10888241,0.005493475,"('unpopular', 'popular')",0.69584155,0.6274711,0.2934796,0.3164823,0.0230027
17,0.07473057,0.10426538,"('nasty', 'nice')",-0.5389909,-0.51565826,-0.2321302,-0.2056964,0.0264338
18,-0.040379643,-0.020885367,"('disagreeable', 'welcoming')",-0.727306,-0.877685,-0.3838428,-0.4492852,-0.0654424
19,-0.77840906,-0.6899902,"('inhospitable', 'hospitable')",-0.7974603,-0.67704225,-0.7879347,-0.6835163,0.1044184
20,-0.2164127,-0.21314731,"('rough', 'thoughtful')",0.7620022,0.7809293,0.2727948,0.283891,0.0110962
21,0.436153,0.35204178,"('immoral', 'moral')",-0.31775904,-0.38467598,0.059197,-0.0163171,-0.0755141
22,-0.19657494,-0.27941695,"('untrustworthy', 'trustworthy')",-1.2389812,-1.2784551,-0.7177781,-0.778936,-0.0611579
23,0.104235925,0.0492716,"('insincere', 'sincere')",5.698475,5.544734,2.9013555,2.7970028,-0.1043527
24,-0.30415732,-0.34379613,"('dishonest', 'honest')",0.32075292,0.33375564,0.0082978,-0.0050202,-0.013318
25,-0.346116,-0.36254105,"('egoistic', 'altruistic')",0.7648111,0.6166994,0.2093475,0.1270792,-0.0822683
26,-0.6436402,-0.69013965,"('hardhearted', 'benevolent')",1.3704232,1.158429,0.3633915,0.2341447,-0.1292468
27,-0.22818744,-0.13882905,"('hardhearted', 'softhearted')",0.56256086,0.45027956,0.1671867,0.1557253,-0.0114614
28,-0.03303861,-0.0047106706,"('disloyal', 'loyal')",1.0464716,0.94712347,0.5067165,0.4712064,-0.0355101
29,-0.34971243,-0.33584896,"('unfair', 'fair')",-0.71880233,-0.7931665,-0.5342574,-0.5645077,-0.0302503
30,0.6983162,0.5376127,"('intolerant', 'tolerant')",1.3254737,1.2513721,1.0118949,0.8944924,-0.1174025
31,-1.6815196,-1.4784579,"('evil', 'good')",-1.0839385,-1.1284082,-1.3827291,-1.3034331,0.079296
32,0.50433433,0.4784841,"('unkind', 'kind')",0.6967463,0.4672278,0.6005403,0.4728559,-0.1276844
33,-0.41993958,-0.41336975,"('wrong', 'right')",-0.5772155,-0.5592796,-0.4985775,-0.4863247,0.0122528
34,-0.39723402,-0.32043156,"('mean', 'honorable')",5.4959855,5.5865235,2.5493758,2.6330459,0.0836701
35,-0.93975496,-0.87084603,"('corrupt', 'incorrupt')",-0.5376813,-0.50150985,-0.7387182,-0.686178,0.0525402
36,-1.1812586,-1.0052006,"('hostile', 'amicable')",-0.309971,-0.41642252,-0.7456148,-0.7108116,0.0348032
37,-0.86994374,-0.8957389,"('fake', 'genuine')",-0.4306581,-0.39623967,-0.6503009,-0.6459893,0.0043116
38,-0.4325201,-0.3837688,"('untruthful', 'truthful')",0.20594257,0.38290286,-0.1132888,-0.000433,0.1128558
39,0.66874176,0.6472862,"('exploitative', 'cooperative')",-0.050024733,-0.03772845,0.3093585,0.3047789,-0.0045796
40,-0.79821986,-0.78766066,"('stingy', 'generous')",-2.4876616,-2.5458615,-1.6429408,-1.666761,-0.0238202
41,0.18460783,0.21933061,"('unforgiving', 'forgiving')",-0.02865647,-0.15581292,0.0779757,0.0317588,-0.0462169
42,0.6301317,0.6851013,"('unreliable', 'reliable')",-3.4229064,-3.4060411,-1.3963873,-1.3604699,0.0359174
43,0.009462219,0.01300263,"('irresponsible', 'responsible')",0.17281814,0.13483639,0.0911402,0.0739195,-0.0172207
44,-0.06803837,-0.14025193,"('prejudiced', 'unprejudiced')",-1.364449,-1.3536043,-0.7162437,-0.7469281,-0.0306844
45,0.11683704,0.13746466,"('incompetent', 'competent')",-0.03462338,-0.113603525,0.0411068,0.0119306,-0.0291762
46,0.11350124,0.090098776,"('uncompetitive', 'competitive')",-0.87411654,-0.8899538,-0.3803076,-0.3999275,-0.0196199
47,-0.12172789,-0.13562495,"('stupid', 'smart')",5.017295,5.0553107,2.4477835,2.4598429,0.0120594
48,0.321048,0.3600121,"('unintelligent', 'intelligent')",1.0256711,0.99858165,0.6733596,0.6792969,0.0059373
49,0.69316447,0.8904592,"('unable', 'able')",0.17055647,0.3011061,0.4318605,0.5957826,0.1639221
50,0.24392888,0.38975772,"('clumsy', 'skillful')",0.14458664,0.17182344,0.1942578,0.2807906,0.0865328
51,0.47852907,0.35876584,"('uneducated', 'educated')",0.0839576,-0.010106802,0.2812433,0.1743295,-0.1069138
52,-0.45130572,-0.43391722,"('irrational', 'rational')",-0.05436448,-0.109854214,-0.2528351,-0.2718857,-0.0190506
53,-1.3700856,-1.2908174,"('uncreative', 'creative')",0.14434896,0.040007137,-0.6128683,-0.6254051,-0.0125368
54,-0.2583085,-0.22581589,"('incapable', 'capable')",0.762447,0.83291775,0.2520692,0.3035509,0.0514817
55,1.0404496,0.98874545,"('incompetent', 'clever')",0.17220879,0.085456714,0.6063292,0.5371011,-0.0692281
56,1.2991035,1.1823323,"('impractical', 'practical')",0.042639293,-0.033196237,0.6708714,0.574568,-0.0963034
57,-0.65748715,-0.6949653,"('unimaginative', 'imaginative')",-3.2846715,-3.3299751,-1.9710793,-2.0124702,-0.0413909
58,-0.11802595,-0.08008468,"('undiscriminating', 'discriminating')",0.026564263,0.008087009,-0.0457308,-0.0359988,0.009732
59,0.44561714,0.49671504,"('foolish', 'wise')",0.047874216,0.16087756,0.2467457,0.3287963,0.0820506
60,1.1867032,1.126499,"('inefficient', 'efficient')",0.3429028,0.38106528,0.764803,0.7537822,-0.0110208
61,-0.4266751,-0.4870966,"('illogical', 'logical')",0.23495573,0.065490186,-0.0958597,-0.2108032,-0.1149435
62,1.1601224,1.1822698,"('incompetent', 'brilliant')",0.9502481,1.1261675,1.0551853,1.1542187,0.0990334
63,0.061215293,0.12023372,"('unperceptive', 'insightful')",0.40682274,0.47756666,0.234019,0.2989002,0.0648812
64,-0.22799796,-0.39084154,"('shy', 'confident')",-6.440591,-6.3503222,-3.3342943,-3.3705819,-0.0362876
65,0.255503,0.09834517,"('insecure', 'secure')",-0.39569396,-0.39356902,-0.0700955,-0.1476119,-0.0775164
66,-2.0365634,-2.0539792,"('inactive', 'active')",-0.5037133,-0.4636396,-1.2701384,-1.2588093,0.0113291
67,0.5925061,0.47597128,"('doubtful', 'determined')",-0.34925786,-0.35515764,0.1216241,0.0604068,-0.0612173
68,-0.3123241,-0.37052786,"('dependent', 'independent')",-0.78194284,-0.7579625,-0.5471334,-0.5642452,-0.0171118
69,-1.3144089,-1.2369012,"('lazy', 'industrious')",-0.46551087,-0.4503531,-0.8899599,-0.8436271,0.0463328
70,-0.12070957,-0.17764631,"('lethargic', 'energetic')",-0.36881664,-0.37892428,-0.2447631,-0.2782853,-0.0335222
71,-0.86328596,-0.7962547,"('diffident', 'self-confident')",0.2700858,0.18508588,-0.2966001,-0.3055844,-0.0089843
72,0.010517649,0.079404,"('unambitious', 'ambitious')",-0.5030213,-0.31452125,-0.2462518,-0.1175586,0.1286932
73,0.38351345,0.31978315,"('helpless', 'self-reliant')",-3.2141213,-3.0931194,-1.4153039,-1.3866681,0.0286358
74,-0.2753846,-0.27941513,"('undedicated', 'dedicated')",-0.8219149,-0.93006504,-0.5486498,-0.6047401,-0.0560903
75,-0.62460226,-0.5594512,"('meek', 'impulsive')",-0.6538499,-0.45404118,-0.6392261,-0.5067462,0.1324799
76,0.52795875,0.5040964,"('anxious', 'daring')",-0.36319408,-0.32996026,0.0823823,0.0870681,0.0046858
77,0.34690955,0.4108473,"('unmotivated', 'motivated')",-0.7047233,-0.6070838,-0.1789069,-0.0981182,0.0807887
78,-0.3937581,-0.21659549,"('nonresilient', 'resilient')",0.13027325,0.13751227,-0.1317424,-0.0395416,0.0922008
79,-1.5747263,-1.4610388,"('wavering', 'unwavering')",-0.76719534,-0.70240045,-1.1709609,-1.0817196,0.0892413
80,0.035001446,-0.168754,"('dominated', 'dominating')",-1.0964584,-1.0149479,-0.5307285,-0.5918509,-0.0611224
81,0.85138273,0.517753,"('submissive', 'aggressive')",-0.47704762,-0.39150327,0.1871676,0.0631249,-0.1240427
82,0.46002102,0.43492156,"('poor', 'rich')",6.4457073,6.338,3.4528642,3.3864608,-0.0664034
83,-0.24595536,-0.2934205,"('powerless', 'powerful')",-1.0764887,-1.0589415,-0.661222,-0.676181,-0.014959
84,0.24062315,0.20705824,"('inferior', 'superior')",0.88627404,0.9648042,0.5634486,0.5859312,0.0224826
85,-0.07399475,0.017157309,"('insignificant', 'prestigious')",-0.19842623,-0.2630744,-0.1362105,-0.1229585,0.013252
