,scrambled_male,scrambled_female,tuple,average_male,average_female,female-male
0,0.34645084,0.2594315,"('unsociable', 'sociable')",0.3464508,0.2594315,-0.0870193
1,1.1954441,1.2315295,"('unfriendly', 'friendly')",1.1954441,1.2315295,0.0360854
2,0.7840222,0.8425779,"('unlikable', 'likable')",0.7840222,0.8425779,0.0585557
3,1.2435014,1.3121487,"('repellent', 'pleasant')",1.2435014,1.3121487,0.0686473
4,-6.643742,-6.6246333,"('disliked', 'liked')",-6.6437421,-6.6246333,0.0191088
5,-0.080883466,-0.0018419139,"('distant', 'outgoing')",-0.0808835,-0.0018419,0.0790416
6,0.05652256,0.15210284,"('distant', 'open')",0.0565226,0.1521028,0.0955802
7,1.577993,1.5900761,"('insensitive', 'sensitive')",1.577993,1.5900761,0.0120831
8,0.87106067,0.8959174,"('unaffectionate', 'affectionate')",0.8710607,0.8959174,0.0248567
9,1.214738,1.2652967,"('unaffectionate', 'caring')",1.214738,1.2652967,0.0505587
10,1.6858106,1.6587051,"('unsympathetic', 'sympathetic')",1.6858106,1.6587051,-0.0271055
11,2.045006,2.029992,"('unhelpful', 'helpful')",2.045006,2.0299921,-0.0150139
12,-0.8777541,-0.8830596,"('unsupportive', 'supportive')",-0.8777541,-0.8830596,-0.0053055
13,0.45036194,0.37451142,"('impolite', 'polite')",0.4503619,0.3745114,-0.0758505
14,0.38708067,0.24985251,"('antisocial', 'social')",0.3870807,0.2498525,-0.1372282
15,0.1872987,0.2089287,"('boring', 'funny')",0.1872987,0.2089287,0.02163
16,-0.43362007,-0.3350109,"('unpopular', 'popular')",-0.4336201,-0.3350109,0.0986092
17,0.030735983,0.041681364,"('nasty', 'nice')",0.030736,0.0416814,0.0109454
18,-0.0065334253,-0.033851955,"('disagreeable', 'welcoming')",-0.0065334,-0.033852,-0.0273186
19,-0.19959165,-0.102893,"('inhospitable', 'hospitable')",-0.1995917,-0.102893,0.0966987
20,0.77915287,0.68708825,"('rough', 'thoughtful')",0.7791529,0.6870883,-0.0920646
