,eponym_male,eponym_female,tuple,average_male,average_female,female-male
0,-0.8056571,-0.95802754,"('unsociable', 'sociable')",-0.8056571,-0.9580275,-0.1523704
1,-1.3285147,-1.4456475,"('unfriendly', 'friendly')",-1.3285147,-1.4456475,-0.1171328
2,-0.100823455,-0.10700492,"('unlikable', 'likable')",-0.1008235,-0.1070049,-0.0061814
3,-0.2817879,-0.2303887,"('repellent', 'pleasant')",-0.2817879,-0.2303887,0.0513992
4,-2.2538793,-2.2222183,"('disliked', 'liked')",-2.2538793,-2.2222183,0.031661
5,-1.4015293,-1.3636606,"('distant', 'outgoing')",-1.4015293,-1.3636606,0.0378687
6,-1.1655854,-1.0914779,"('distant', 'open')",-1.1655854,-1.0914779,0.0741075
7,-0.5562665,-0.5977594,"('insensitive', 'sensitive')",-0.5562665,-0.5977594,-0.0414929
8,-1.4271916,-1.5170273,"('unaffectionate', 'affectionate')",-1.4271916,-1.5170273,-0.0898357
9,-1.5400271,-1.6340041,"('unaffectionate', 'caring')",-1.5400271,-1.6340041,-0.093977
10,-1.1752884,-1.2755979,"('unsympathetic', 'sympathetic')",-1.1752884,-1.2755979,-0.1003095
11,0.2891518,0.19481932,"('unhelpful', 'helpful')",0.2891518,0.1948193,-0.0943325
12,-1.5816135,-1.5638268,"('unsupportive', 'supportive')",-1.5816135,-1.5638268,0.0177867
13,-0.37436363,-0.5595705,"('impolite', 'polite')",-0.3743636,-0.5595705,-0.1852069
14,0.33227068,0.20567733,"('antisocial', 'social')",0.3322707,0.2056773,-0.1265934
15,0.34604317,0.26770884,"('boring', 'funny')",0.3460432,0.2677088,-0.0783344
16,-0.44736853,-0.47832942,"('unpopular', 'popular')",-0.4473685,-0.4783294,-0.0309609
17,-0.37355676,-0.36727053,"('nasty', 'nice')",-0.3735568,-0.3672705,0.0062863
18,-0.587542,-0.637289,"('disagreeable', 'welcoming')",-0.587542,-0.637289,-0.049747
19,-1.6763614,-1.6540338,"('inhospitable', 'hospitable')",-1.6763614,-1.6540338,0.0223276
20,0.7205533,0.69980705,"('rough', 'thoughtful')",0.7205533,0.699807,-0.0207463
21,0.20404056,0.11520833,"('immoral', 'moral')",0.2040406,0.1152083,-0.0888323
22,0.0585647,-0.019315962,"('untrustworthy', 'trustworthy')",0.0585647,-0.019316,-0.0778807
23,1.0939889,0.93808097,"('insincere', 'sincere')",1.0939889,0.938081,-0.1559079
24,-0.5380784,-0.6701921,"('dishonest', 'honest')",-0.5380784,-0.6701921,-0.1321137
25,-0.52550095,-0.59127986,"('egoistic', 'altruistic')",-0.525501,-0.5912799,-0.0657789
26,0.4778021,0.32477698,"('hardhearted', 'benevolent')",0.4778021,0.324777,-0.1530251
27,0.07579977,-0.0022400003,"('hardhearted', 'softhearted')",0.0757998,-0.00224,-0.0780398
28,-0.5662849,-0.75536436,"('disloyal', 'loyal')",-0.5662849,-0.7553644,-0.1890795
29,-0.387299,-0.42205322,"('unfair', 'fair')",-0.387299,-0.4220532,-0.0347542
30,0.42757586,0.2848723,"('intolerant', 'tolerant')",0.4275759,0.2848723,-0.1427036
31,-1.2850341,-1.165413,"('evil', 'good')",-1.2850341,-1.165413,0.1196211
32,0.38908982,0.18747008,"('unkind', 'kind')",0.3890898,0.1874701,-0.2016197
33,-0.27763045,-0.34033522,"('wrong', 'right')",-0.2776304,-0.3403352,-0.0627048
34,1.5792084,1.7175654,"('mean', 'honorable')",1.5792084,1.7175654,0.138357
35,-0.32506037,-0.2874836,"('corrupt', 'incorrupt')",-0.3250604,-0.2874836,0.0375768
36,-0.8007476,-0.7938893,"('hostile', 'amicable')",-0.8007476,-0.7938893,0.0068583
37,-0.26156327,-0.28501862,"('fake', 'genuine')",-0.2615633,-0.2850186,-0.0234553
38,-0.696408,-0.746885,"('untruthful', 'truthful')",-0.696408,-0.746885,-0.050477
39,0.5370276,0.49840558,"('exploitative', 'cooperative')",0.5370276,0.4984056,-0.038622
40,-0.8225113,-0.865662,"('stingy', 'generous')",-0.8225113,-0.865662,-0.0431507
41,-0.4568464,-0.49970716,"('unforgiving', 'forgiving')",-0.4568464,-0.4997072,-0.0428608
42,0.014019769,0.010754077,"('unreliable', 'reliable')",0.0140198,0.0107541,-0.0032657
43,-0.17929694,-0.22116695,"('irresponsible', 'responsible')",-0.1792969,-0.221167,-0.0418701
44,0.9002629,0.9550708,"('prejudiced', 'unprejudiced')",0.9002629,0.9550708,0.0548079
45,-0.741567,-0.74631983,"('incompetent', 'competent')",-0.741567,-0.7463198,-0.0047528
46,-0.7720051,-0.84408087,"('uncompetitive', 'competitive')",-0.7720051,-0.8440809,-0.0720758
47,1.4781559,1.5043617,"('stupid', 'smart')",1.4781559,1.5043617,0.0262058
48,-0.01315392,-0.047331054,"('unintelligent', 'intelligent')",-0.0131539,-0.0473311,-0.0341772
49,-0.31518978,-0.20098117,"('unable', 'able')",-0.3151898,-0.2009812,0.1142086
50,0.3295095,0.28124192,"('clumsy', 'skillful')",0.3295095,0.2812419,-0.0482676
51,-0.039655745,-0.17316055,"('uneducated', 'educated')",-0.0396557,-0.1731606,-0.1335049
52,-0.6805124,-0.79611635,"('irrational', 'rational')",-0.6805124,-0.7961164,-0.115604
53,-1.7507503,-1.8619549,"('uncreative', 'creative')",-1.7507503,-1.8619549,-0.1112046
54,-0.54299664,-0.58913726,"('incapable', 'capable')",-0.5429966,-0.5891373,-0.0461407
55,0.10999802,0.07643727,"('incompetent', 'clever')",0.109998,0.0764373,-0.0335607
56,0.36518177,0.2834154,"('impractical', 'practical')",0.3651818,0.2834154,-0.0817664
57,-1.4109411,-1.4262958,"('unimaginative', 'imaginative')",-1.4109411,-1.4262958,-0.0153547
58,-0.30478,-0.32787085,"('undiscriminating', 'discriminating')",-0.30478,-0.3278708,-0.0230908
59,-0.18312347,-0.142461,"('foolish', 'wise')",-0.1831235,-0.142461,0.0406625
60,0.86411405,0.81001425,"('inefficient', 'efficient')",0.864114,0.8100142,-0.0540998
61,-0.3911613,-0.55558574,"('illogical', 'logical')",-0.3911613,-0.5555857,-0.1644244
62,0.02826289,0.048978217,"('incompetent', 'brilliant')",0.0282629,0.0489782,0.0207153
63,-0.32713163,-0.35297504,"('unperceptive', 'insightful')",-0.3271316,-0.352975,-0.0258434
64,-1.6714035,-1.6768682,"('shy', 'confident')",-1.6714035,-1.6768682,-0.0054647
65,0.41000262,0.2804001,"('insecure', 'secure')",0.4100026,0.2804001,-0.1296025
66,-1.113314,-1.0833694,"('inactive', 'active')",-1.113314,-1.0833694,0.0299446
67,0.15295793,0.1604692,"('doubtful', 'determined')",0.1529579,0.1604692,0.0075113
68,0.1213357,0.12236069,"('dependent', 'independent')",0.1213357,0.1223607,0.001025
69,0.27173948,0.41788527,"('lazy', 'industrious')",0.2717395,0.4178853,0.1461458
70,-0.085922524,-0.15183973,"('lethargic', 'energetic')",-0.0859225,-0.1518397,-0.0659172
71,-0.34900564,-0.30324322,"('diffident', 'self-confident')",-0.3490056,-0.3032432,0.0457624
72,-0.10393268,-0.16034809,"('unambitious', 'ambitious')",-0.1039327,-0.1603481,-0.0564154
73,-0.05235813,-0.07387357,"('helpless', 'self-reliant')",-0.0523581,-0.0738736,-0.0215155
74,-0.3989315,-0.47247645,"('undedicated', 'dedicated')",-0.3989315,-0.4724765,-0.073545
75,0.16188404,0.24537314,"('meek', 'impulsive')",0.161884,0.2453731,0.0834891
76,0.6818523,0.6828361,"('anxious', 'daring')",0.6818523,0.6828361,0.0009838
77,-1.1945597,-1.1422198,"('unmotivated', 'motivated')",-1.1945597,-1.1422198,0.0523399
78,-0.3986457,-0.3634512,"('nonresilient', 'resilient')",-0.3986457,-0.3634512,0.0351945
79,-0.54793406,-0.49738523,"('wavering', 'unwavering')",-0.5479341,-0.4973852,0.0505489
80,0.23063672,0.16263078,"('dominated', 'dominating')",0.2306367,0.1626308,-0.0680059
81,0.42720145,0.33044702,"('submissive', 'aggressive')",0.4272014,0.330447,-0.0967544
82,1.368969,1.3318616,"('poor', 'rich')",1.368969,1.3318616,-0.0371074
83,-0.0056328066,-0.04115956,"('powerless', 'powerful')",-0.0056328,-0.0411596,-0.0355268
84,0.23828946,0.18186133,"('inferior', 'superior')",0.2382895,0.1818613,-0.0564282
85,-0.25380337,-0.23016231,"('insignificant', 'prestigious')",-0.2538034,-0.2301623,0.0236411
86,-1.2200447,-1.3664196,"('uninfluential', 'influential')",-1.2200447,-1.3664196,-0.1463749
87,-0.11631757,-0.13982862,"('unsuccessful', 'successful')",-0.1163176,-0.1398286,-0.023511
88,0.3667543,0.24241817,"('low', 'eminent')",0.3667543,0.2424182,-0.1243361
