,vengeance_male,vengeance_female,tuple,average_male,average_female,female-male
0,-0.059031826,-0.25243673,"('unsociable', 'sociable')",-0.0590318,-0.2524367,-0.1934049
1,1.0293455,0.9281459,"('unfriendly', 'friendly')",1.0293455,0.9281459,-0.1011996
2,0.4220768,0.5748676,"('unlikable', 'likable')",0.4220768,0.5748676,0.1527908
3,0.14818196,0.09103237,"('repellent', 'pleasant')",0.148182,0.0910324,-0.0571496
4,-7.688506,-7.565638,"('disliked', 'liked')",-7.6885061,-7.5656381,0.122868
5,-0.34479237,-0.25713727,"('distant', 'outgoing')",-0.3447924,-0.2571373,0.0876551
6,-0.05007838,0.07279719,"('distant', 'open')",-0.0500784,0.0727972,0.1228756
7,0.17648569,0.18332791,"('insensitive', 'sensitive')",0.1764857,0.1833279,0.0068422
8,1.16419,1.2519283,"('unaffectionate', 'affectionate')",1.1641901,1.2519283,0.0877382
9,2.314172,2.4199326,"('unaffectionate', 'caring')",2.314172,2.4199326,0.1057606
10,1.0813346,1.1170642,"('unsympathetic', 'sympathetic')",1.0813346,1.1170642,0.0357296
11,1.9806241,2.0857656,"('unhelpful', 'helpful')",1.9806241,2.0857656,0.1051415
12,-1.9374459,-1.8673751,"('unsupportive', 'supportive')",-1.9374459,-1.8673751,0.0700708
13,0.0019744076,-0.14281774,"('impolite', 'polite')",0.0019744,-0.1428177,-0.1447921
14,-0.7042066,-0.92087406,"('antisocial', 'social')",-0.7042066,-0.9208741,-0.2166675
15,0.26473123,0.2921526,"('boring', 'funny')",0.2647312,0.2921526,0.0274214
16,-0.5840601,-0.5682196,"('unpopular', 'popular')",-0.5840601,-0.5682196,0.0158405
17,-1.4160147,-1.3318619,"('nasty', 'nice')",-1.4160147,-1.3318619,0.0841528
18,-1.1456598,-1.2649771,"('disagreeable', 'welcoming')",-1.1456598,-1.2649771,-0.1193173
19,-0.42744395,-0.23688208,"('inhospitable', 'hospitable')",-0.427444,-0.2368821,0.1905619
20,0.5790545,0.47997963,"('rough', 'thoughtful')",0.5790545,0.4799796,-0.0990749
21,-0.12437519,-0.1893712,"('immoral', 'moral')",-0.1243752,-0.1893712,-0.064996
22,-0.82780945,-0.9129277,"('untrustworthy', 'trustworthy')",-0.8278095,-0.9129277,-0.0851182
23,6.751226,6.658308,"('insincere', 'sincere')",6.7512259,6.658308,-0.0929179
24,1.5697327,1.5079513,"('dishonest', 'honest')",1.5697327,1.5079513,-0.0617814
25,0.284149,0.15208584,"('egoistic', 'altruistic')",0.284149,0.1520858,-0.1320632
26,0.24306786,0.15272906,"('hardhearted', 'benevolent')",0.2430679,0.1527291,-0.0903388
27,0.9579041,0.80617535,"('hardhearted', 'softhearted')",0.9579041,0.8061754,-0.1517287
28,1.4008414,1.3363534,"('disloyal', 'loyal')",1.4008414,1.3363534,-0.064488
29,-1.1546624,-1.2439184,"('unfair', 'fair')",-1.1546624,-1.2439184,-0.089256
30,1.100014,1.0526682,"('intolerant', 'tolerant')",1.100014,1.0526682,-0.0473458
31,-2.417266,-2.364355,"('evil', 'good')",-2.4172659,-2.3643551,0.0529108
32,1.0018431,0.9788544,"('unkind', 'kind')",1.0018431,0.9788544,-0.0229887
33,-0.069233984,-0.06152001,"('wrong', 'right')",-0.069234,-0.06152,0.007714
34,5.1363697,5.1440163,"('mean', 'honorable')",5.1363697,5.1440163,0.0076466
35,-0.90486974,-0.95625484,"('corrupt', 'incorrupt')",-0.9048697,-0.9562548,-0.0513851
36,-0.3074302,-0.30155405,"('hostile', 'amicable')",-0.3074302,-0.3015541,0.0058761
37,0.7768556,0.78571546,"('fake', 'genuine')",0.7768556,0.7857155,0.0088599
38,0.43085092,0.48609737,"('untruthful', 'truthful')",0.4308509,0.4860974,0.0552465
39,-0.11087328,-0.15084556,"('exploitative', 'cooperative')",-0.1108733,-0.1508456,-0.0399723
40,-3.1033645,-3.2155666,"('stingy', 'generous')",-3.1033645,-3.2155666,-0.1122021
41,0.012804594,0.017641608,"('unforgiving', 'forgiving')",0.0128046,0.0176416,0.004837
42,-2.5820315,-2.5018325,"('unreliable', 'reliable')",-2.5820315,-2.5018325,0.080199
