,loews_male,loews_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8619775,-1.1083443,"('unsociable', 'sociable')",-0.2726917,-0.4333788,-0.5673346,-0.7708616,-0.203527
1,-0.97765595,-1.1301218,"('unfriendly', 'friendly')",1.7977437,1.5973943,0.4100439,0.2336363,-0.1764076
2,0.509181,0.44992608,"('unlikable', 'likable')",0.5077068,0.43437183,0.508444,0.442149,-0.066295
3,-1.1564548,-1.0942115,"('repellent', 'pleasant')",0.7803043,0.85212,-0.1880752,-0.1210457,0.0670295
4,0.42152423,0.34649563,"('disliked', 'liked')",-6.980655,-6.9854975,-3.2795656,-3.3195009,-0.0399353
5,0.34378225,0.3236065,"('distant', 'outgoing')",0.10752017,0.1379035,0.2256512,0.230755,0.0051038
6,0.16858388,0.1703711,"('distant', 'open')",0.06000869,0.04268369,0.1142963,0.1065274,-0.0077689
7,-0.80776274,-0.70970917,"('insensitive', 'sensitive')",0.49697256,0.5335604,-0.1553951,-0.0880744,0.0673207
8,-0.053107575,-0.18914926,"('unaffectionate', 'affectionate')",1.221648,1.0475423,0.5842702,0.4291965,-0.1550737
9,-0.28200138,-0.36614805,"('unaffectionate', 'caring')",1.5484413,1.5249162,0.63322,0.5793841,-0.0538359
10,-1.7092464,-1.8483003,"('unsympathetic', 'sympathetic')",-0.6435962,-0.7375428,-1.1764213,-1.2929215,-0.1165002
11,-1.776303,-1.8184319,"('unhelpful', 'helpful')",1.5682249,1.7525418,-0.1040391,-0.032945,0.0710941
12,-0.45192698,-0.45075196,"('unsupportive', 'supportive')",-2.016499,-1.984457,-1.234213,-1.2176045,0.0166085
13,-0.8217922,-0.97002745,"('impolite', 'polite')",-0.8733675,-0.9211951,-0.8475798,-0.9456112,-0.0980314
14,0.29411572,0.27386513,"('antisocial', 'social')",-0.19240928,-0.25781685,0.0508532,0.0080241,-0.0428291
15,0.39073497,0.28156194,"('boring', 'funny')",0.23019251,0.14096975,0.3104637,0.2112658,-0.0991979
16,-0.4134919,-0.41036105,"('unpopular', 'popular')",0.42886704,0.34872514,0.0076876,-0.030818,-0.0385056
17,-0.097879805,-0.069275476,"('nasty', 'nice')",-0.475195,-0.46923515,-0.2865374,-0.2692553,0.0172821
18,-0.5224562,-0.43940368,"('disagreeable', 'welcoming')",-0.5057374,-0.5046602,-0.5140969,-0.472032,0.0420649
19,-0.040141016,-0.16792955,"('inhospitable', 'hospitable')",-0.03865585,-0.08336002,-0.0393984,-0.1256448,-0.0862464
20,-0.396555,-0.4071069,"('rough', 'thoughtful')",0.8662961,0.8869298,0.2348706,0.2399115,0.0050409
21,-0.677468,-0.66892564,"('immoral', 'moral')",-0.903466,-0.8544569,-0.790467,-0.7616913,0.0287757
