,shrimp_male,shrimp_female,tuple,average_male,average_female,female-male
0,-0.076796964,-0.17395627,"('unsociable', 'sociable')",-0.076797,-0.1739563,-0.0971593
1,1.5644331,1.4511003,"('unfriendly', 'friendly')",1.5644331,1.4511003,-0.1133328
2,0.19903782,0.12896684,"('unlikable', 'likable')",0.1990378,0.1289668,-0.070071
3,0.056337498,0.32658565,"('repellent', 'pleasant')",0.0563375,0.3265857,0.2702482
4,-7.357738,-7.390524,"('disliked', 'liked')",-7.357738,-7.3905239,-0.0327859
5,-0.25698933,-0.3814459,"('distant', 'outgoing')",-0.2569893,-0.3814459,-0.1244566
6,0.050753705,-0.013823539,"('distant', 'open')",0.0507537,-0.0138235,-0.0645772
7,0.37416306,0.52215075,"('insensitive', 'sensitive')",0.3741631,0.5221508,0.1479877
8,1.5548975,1.4229895,"('unaffectionate', 'affectionate')",1.5548975,1.4229895,-0.131908
9,1.9805818,1.8760842,"('unaffectionate', 'caring')",1.9805818,1.8760842,-0.1044976
10,0.69379014,0.78396344,"('unsympathetic', 'sympathetic')",0.6937901,0.7839634,0.0901733
11,1.6604418,1.6029763,"('unhelpful', 'helpful')",1.6604418,1.6029763,-0.0574655
12,-1.2982932,-1.3506416,"('unsupportive', 'supportive')",-1.2982932,-1.3506416,-0.0523484
13,-0.2138741,-0.32460368,"('impolite', 'polite')",-0.2138741,-0.3246037,-0.1107296
14,0.10123149,0.0008270098,"('antisocial', 'social')",0.1012315,0.000827,-0.1004045
15,0.22846809,0.16624631,"('boring', 'funny')",0.2284681,0.1662463,-0.0622218
16,-0.28273237,-0.3076365,"('unpopular', 'popular')",-0.2827324,-0.3076365,-0.0249041
17,-0.21304461,-0.197232,"('nasty', 'nice')",-0.2130446,-0.197232,0.0158126
18,-0.38139224,-0.4106659,"('disagreeable', 'welcoming')",-0.3813922,-0.4106659,-0.0292737
19,-0.48098552,-0.4923378,"('inhospitable', 'hospitable')",-0.4809855,-0.4923378,-0.0113523
20,0.52826214,0.60093224,"('rough', 'thoughtful')",0.5282621,0.6009322,0.0726701
21,-0.42621958,-0.3665215,"('immoral', 'moral')",-0.4262196,-0.3665215,0.0596981
22,-1.0531614,-1.0055214,"('untrustworthy', 'trustworthy')",-1.0531614,-1.0055214,0.04764
23,6.3038063,6.2944646,"('insincere', 'sincere')",6.3038063,6.2944646,-0.0093417
24,1.5118766,1.3581386,"('dishonest', 'honest')",1.5118766,1.3581386,-0.153738
25,0.9520838,0.8474227,"('egoistic', 'altruistic')",0.9520838,0.8474227,-0.1046611
26,1.1684762,0.97871405,"('hardhearted', 'benevolent')",1.1684762,0.978714,-0.1897622
27,1.5572329,1.4055682,"('hardhearted', 'softhearted')",1.5572329,1.4055682,-0.1516647
28,1.0303372,0.96901655,"('disloyal', 'loyal')",1.0303372,0.9690166,-0.0613206
29,-0.9112546,-0.99311185,"('unfair', 'fair')",-0.9112546,-0.9931118,-0.0818572
30,0.9497384,0.88853323,"('intolerant', 'tolerant')",0.9497384,0.8885332,-0.0612052
31,-1.038032,-0.94728416,"('evil', 'good')",-1.0380321,-0.9472842,0.0907479
32,0.983999,0.85252595,"('unkind', 'kind')",0.983999,0.8525259,-0.1314731
33,-0.15678865,-0.3404286,"('wrong', 'right')",-0.1567886,-0.3404286,-0.18364
34,4.5149217,4.5498075,"('mean', 'honorable')",4.5149217,4.5498075,0.0348858
35,-0.64400244,-0.80147475,"('corrupt', 'incorrupt')",-0.6440024,-0.8014748,-0.1574724
36,-0.4634382,-0.51652,"('hostile', 'amicable')",-0.4634382,-0.51652,-0.0530818
37,0.87640405,0.99244255,"('fake', 'genuine')",0.876404,0.9924425,0.1160385
38,0.1509513,-0.0064010397,"('untruthful', 'truthful')",0.1509513,-0.006401,-0.1573523
39,0.5958431,0.55881894,"('exploitative', 'cooperative')",0.5958431,0.5588189,-0.0370242
40,-2.0272121,-1.9397523,"('stingy', 'generous')",-2.0272121,-1.9397523,0.0874598
41,0.33811826,0.18786463,"('unforgiving', 'forgiving')",0.3381183,0.1878646,-0.1502537
42,-3.100478,-2.9426396,"('unreliable', 'reliable')",-3.1004779,-2.9426396,0.1578383
43,0.7538338,0.71593,"('irresponsible', 'responsible')",0.7538338,0.71593,-0.0379038
44,-1.3467585,-1.2363533,"('prejudiced', 'unprejudiced')",-1.3467585,-1.2363533,0.1104052
45,-0.473047,-0.44744122,"('incompetent', 'competent')",-0.473047,-0.4474412,0.0256058
46,-1.1531668,-1.1799521,"('uncompetitive', 'competitive')",-1.1531668,-1.1799521,-0.0267853
47,5.025099,5.074509,"('stupid', 'smart')",5.0250988,5.0745091,0.0494103
48,0.6756942,0.60295004,"('unintelligent', 'intelligent')",0.6756942,0.60295,-0.0727442
49,0.12849145,0.19038618,"('unable', 'able')",0.1284914,0.1903862,0.0618948
50,-0.46816868,-0.44908884,"('clumsy', 'skillful')",-0.4681687,-0.4490888,0.0190799
51,-0.12159036,0.010089271,"('uneducated', 'educated')",-0.1215904,0.0100893,0.1316797
52,-0.20127943,-0.36106342,"('irrational', 'rational')",-0.2012794,-0.3610634,-0.159784
53,0.08222112,0.071809754,"('uncreative', 'creative')",0.0822211,0.0718098,-0.0104113
54,1.1858865,1.2130075,"('incapable', 'capable')",1.1858865,1.2130075,0.027121
55,0.36087424,0.5073562,"('incompetent', 'clever')",0.3608742,0.5073562,0.146482
56,0.4100467,0.42868984,"('impractical', 'practical')",0.4100467,0.4286898,0.0186431
57,-3.1632416,-3.042743,"('unimaginative', 'imaginative')",-3.1632416,-3.042743,0.1204986
58,-0.694639,-0.59048444,"('undiscriminating', 'discriminating')",-0.694639,-0.5904844,0.1041546
59,-0.12337627,-0.18380556,"('foolish', 'wise')",-0.1233763,-0.1838056,-0.0604293
60,0.49321952,0.51973706,"('inefficient', 'efficient')",0.4932195,0.5197371,0.0265176
61,0.3383234,0.089591995,"('illogical', 'logical')",0.3383234,0.089592,-0.2487314
62,0.28328055,0.3190906,"('incompetent', 'brilliant')",0.2832806,0.3190906,0.03581
63,-0.015516087,-0.029096246,"('unperceptive', 'insightful')",-0.0155161,-0.0290962,-0.0135801
64,-6.646694,-6.5775948,"('shy', 'confident')",-6.6466942,-6.5775948,0.0690994
65,-0.017882314,0.058796234,"('insecure', 'secure')",-0.0178823,0.0587962,0.0766785
66,-0.5417917,-0.5412132,"('inactive', 'active')",-0.5417917,-0.5412132,0.0005785
67,0.025518827,-0.020306556,"('doubtful', 'determined')",0.0255188,-0.0203066,-0.0458254
68,-1.1850451,-1.0844848,"('dependent', 'independent')",-1.1850451,-1.0844848,0.1005603
69,-1.7506453,-1.8444533,"('lazy', 'industrious')",-1.7506453,-1.8444533,-0.093808
70,0.17108133,0.3606786,"('lethargic', 'energetic')",0.1710813,0.3606786,0.1895973
71,0.87258136,0.8003147,"('diffident', 'self-confident')",0.8725814,0.8003147,-0.0722667
72,0.532249,0.6147917,"('unambitious', 'ambitious')",0.532249,0.6147917,0.0825427
73,-2.921214,-2.7878866,"('helpless', 'self-reliant')",-2.9212141,-2.7878866,0.1333275
74,0.18729357,0.13350841,"('undedicated', 'dedicated')",0.1872936,0.1335084,-0.0537852
75,-1.2154214,-1.1070156,"('meek', 'impulsive')",-1.2154214,-1.1070156,0.1084058
76,0.24439639,0.3807333,"('anxious', 'daring')",0.2443964,0.3807333,0.1363369
77,-1.1692709,-1.1404059,"('unmotivated', 'motivated')",-1.1692709,-1.1404059,0.028865
78,-0.37599432,-0.43493047,"('nonresilient', 'resilient')",-0.3759943,-0.4349305,-0.0589362
79,-0.12906381,-0.12586859,"('wavering', 'unwavering')",-0.1290638,-0.1258686,0.0031952
80,-0.4213276,-0.43232656,"('dominated', 'dominating')",-0.4213276,-0.4323266,-0.010999
81,-0.14219189,-0.047547758,"('submissive', 'aggressive')",-0.1421919,-0.0475478,0.0946441
82,5.7868176,6.0308647,"('poor', 'rich')",5.7868176,6.0308647,0.2440471
83,-0.5574536,-0.55558306,"('powerless', 'powerful')",-0.5574536,-0.5555831,0.0018705
84,0.17713563,0.24687696,"('inferior', 'superior')",0.1771356,0.246877,0.0697414
85,0.08235527,-0.06270896,"('insignificant', 'prestigious')",0.0823553,-0.062709,-0.1450643
