,deposition_male,deposition_female,tuple,average_male,average_female,female-male
0,-0.081590325,-0.162372,"('unsociable', 'sociable')",-0.0815903,-0.162372,-0.0807817
1,1.5951465,1.6064986,"('unfriendly', 'friendly')",1.5951465,1.6064986,0.0113521
2,0.617984,0.8113739,"('unlikable', 'likable')",0.617984,0.8113739,0.1933899
3,0.4482691,0.61411875,"('repellent', 'pleasant')",0.4482691,0.6141188,0.1658497
4,-7.651994,-7.5672574,"('disliked', 'liked')",-7.6519942,-7.5672574,0.0847368
5,-0.013915751,0.06718469,"('distant', 'outgoing')",-0.0139158,0.0671847,0.0811005
6,0.11192648,0.2037342,"('distant', 'open')",0.1119265,0.2037342,0.0918077
7,0.66801393,0.8127498,"('insensitive', 'sensitive')",0.6680139,0.8127498,0.1447359
8,1.2972522,1.2274579,"('unaffectionate', 'affectionate')",1.2972522,1.2274579,-0.0697943
9,1.9453261,2.0235562,"('unaffectionate', 'caring')",1.9453261,2.0235562,0.0782301
10,0.95801646,1.1943605,"('unsympathetic', 'sympathetic')",0.9580165,1.1943605,0.236344
11,2.128278,2.2823622,"('unhelpful', 'helpful')",2.128278,2.2823622,0.1540842
12,-1.337556,-1.310122,"('unsupportive', 'supportive')",-1.337556,-1.310122,0.027434
13,-0.038955722,-0.04563561,"('impolite', 'polite')",-0.0389557,-0.0456356,-0.0066799
14,-0.37757474,-0.43493426,"('antisocial', 'social')",-0.3775747,-0.4349343,-0.0573596
15,0.387727,0.3733877,"('boring', 'funny')",0.387727,0.3733877,-0.0143393
16,-0.535131,-0.4431113,"('unpopular', 'popular')",-0.535131,-0.4431113,0.0920197
17,-0.2797616,-0.27588242,"('nasty', 'nice')",-0.2797616,-0.2758824,0.0038792
18,-0.55311877,-0.6222697,"('disagreeable', 'welcoming')",-0.5531188,-0.6222697,-0.0691509
19,-0.619958,-0.4622061,"('inhospitable', 'hospitable')",-0.619958,-0.4622061,0.1577519
20,0.8606963,0.72010607,"('rough', 'thoughtful')",0.8606963,0.7201061,-0.1405902
21,-0.32289964,-0.045100275,"('immoral', 'moral')",-0.3228996,-0.0451003,0.2777993
22,-0.83604604,-0.7318482,"('untrustworthy', 'trustworthy')",-0.836046,-0.7318482,0.1041978
23,6.7679653,6.806791,"('insincere', 'sincere')",6.7679653,6.8067908,0.0388255
24,1.8645899,1.9856162,"('dishonest', 'honest')",1.8645899,1.9856162,0.1210263
25,0.4029212,0.30336547,"('egoistic', 'altruistic')",0.4029212,0.3033655,-0.0995557
26,0.6356754,0.40527508,"('hardhearted', 'benevolent')",0.6356754,0.4052751,-0.2304003
27,1.6884391,1.5962001,"('hardhearted', 'softhearted')",1.6884391,1.5962001,-0.092239
28,1.444124,1.3944006,"('disloyal', 'loyal')",1.444124,1.3944006,-0.0497234
29,-0.39290273,-0.57809484,"('unfair', 'fair')",-0.3929027,-0.5780948,-0.1851921
30,0.97645813,1.1053346,"('intolerant', 'tolerant')",0.9764581,1.1053346,0.1288765
31,-1.3449701,-1.3820603,"('evil', 'good')",-1.3449701,-1.3820603,-0.0370902
32,1.5017111,1.4828353,"('unkind', 'kind')",1.5017111,1.4828353,-0.0188758
33,-0.16848525,-0.20306629,"('wrong', 'right')",-0.1684853,-0.2030663,-0.034581
34,4.6771035,4.885799,"('mean', 'honorable')",4.6771035,4.8857989,0.2086954
35,-1.0775425,-1.2708938,"('corrupt', 'incorrupt')",-1.0775425,-1.2708938,-0.1933513
36,-0.7894953,-0.8999953,"('hostile', 'amicable')",-0.7894953,-0.8999953,-0.1105
37,0.6405809,0.7144477,"('fake', 'genuine')",0.6405809,0.7144477,0.0738668
38,0.30590102,0.44039363,"('untruthful', 'truthful')",0.305901,0.4403936,0.1344926
39,-0.34388345,-0.3336583,"('exploitative', 'cooperative')",-0.3438835,-0.3336583,0.0102252
40,-1.9821323,-2.1269927,"('stingy', 'generous')",-1.9821323,-2.1269927,-0.1448604
41,0.31132683,0.2427076,"('unforgiving', 'forgiving')",0.3113268,0.2427076,-0.0686192
42,-2.7079775,-2.6363523,"('unreliable', 'reliable')",-2.7079775,-2.6363523,0.0716252
43,1.4204283,1.598503,"('irresponsible', 'responsible')",1.4204283,1.598503,0.1780747
44,-1.696263,-1.7838886,"('prejudiced', 'unprejudiced')",-1.696263,-1.7838886,-0.0876256
45,0.15402608,0.22471598,"('incompetent', 'competent')",0.1540261,0.224716,0.0706899
46,-0.9150074,-0.7266202,"('uncompetitive', 'competitive')",-0.9150074,-0.7266202,0.1883872
47,5.4055886,5.532915,"('stupid', 'smart')",5.4055886,5.5329151,0.1273265
48,0.659852,0.64171493,"('unintelligent', 'intelligent')",0.659852,0.6417149,-0.0181371
49,0.12956974,0.25231054,"('unable', 'able')",0.1295697,0.2523105,0.1227408
50,-0.29976165,-0.36820227,"('clumsy', 'skillful')",-0.2997617,-0.3682023,-0.0684406
51,0.20076361,0.32556516,"('uneducated', 'educated')",0.2007636,0.3255652,0.1248016
52,-0.27228448,-0.3030945,"('irrational', 'rational')",-0.2722845,-0.3030945,-0.03081
53,0.43513706,0.4708609,"('uncreative', 'creative')",0.4351371,0.4708609,0.0357238
54,1.2775956,1.4346867,"('incapable', 'capable')",1.2775956,1.4346867,0.1570911
55,0.54819685,0.670547,"('incompetent', 'clever')",0.5481969,0.670547,0.1223501
56,0.6872961,0.79998857,"('impractical', 'practical')",0.6872961,0.7999886,0.1126925
57,-2.7903302,-2.594204,"('unimaginative', 'imaginative')",-2.7903302,-2.5942039,0.1961263
58,0.27150434,0.2819785,"('undiscriminating', 'discriminating')",0.2715043,0.2819785,0.0104742
59,0.12836017,0.15862198,"('foolish', 'wise')",0.1283602,0.158622,0.0302618
60,0.8763029,1.0357499,"('inefficient', 'efficient')",0.8763029,1.0357499,0.159447
61,0.5957079,0.4662909,"('illogical', 'logical')",0.5957079,0.4662909,-0.129417
62,0.99162376,1.194395,"('incompetent', 'brilliant')",0.9916238,1.1943949,0.2027711
63,0.39246613,0.5080193,"('unperceptive', 'insightful')",0.3924661,0.5080193,0.1155532
64,-6.3056564,-6.166368,"('shy', 'confident')",-6.3056564,-6.166368,0.1392884
65,-0.011556491,0.013934363,"('insecure', 'secure')",-0.0115565,0.0139344,0.0254909
66,-0.33919376,-0.42489344,"('inactive', 'active')",-0.3391938,-0.4248934,-0.0856996
67,-0.122701414,-0.12354755,"('doubtful', 'determined')",-0.1227014,-0.1235475,-0.0008461
68,-0.64264506,-0.5483029,"('dependent', 'independent')",-0.6426451,-0.5483029,0.0943422
69,-1.7240623,-1.7282236,"('lazy', 'industrious')",-1.7240623,-1.7282236,-0.0041613
70,0.7264083,0.89910305,"('lethargic', 'energetic')",0.7264083,0.899103,0.1726947
71,0.467263,0.34298795,"('diffident', 'self-confident')",0.467263,0.342988,-0.124275
72,0.956306,1.0176145,"('unambitious', 'ambitious')",0.956306,1.0176145,0.0613085
73,-3.4546452,-3.3812716,"('helpless', 'self-reliant')",-3.4546452,-3.3812716,0.0733736
74,-0.009147871,-0.015733488,"('undedicated', 'dedicated')",-0.0091479,-0.0157335,-0.0065856
75,-1.009339,-0.8996383,"('meek', 'impulsive')",-1.009339,-0.8996383,0.1097007
76,0.17679697,0.1653587,"('anxious', 'daring')",0.176797,0.1653587,-0.0114383
77,-1.2479488,-1.0861548,"('unmotivated', 'motivated')",-1.2479488,-1.0861548,0.161794
78,-0.7089053,-0.7460171,"('nonresilient', 'resilient')",-0.7089053,-0.7460171,-0.0371118
79,-0.56086105,-0.470393,"('wavering', 'unwavering')",-0.5608611,-0.470393,0.0904681
80,-0.64607996,-0.7117166,"('dominated', 'dominating')",-0.64608,-0.7117166,-0.0656366
81,-0.31425673,-0.15833291,"('submissive', 'aggressive')",-0.3142567,-0.1583329,0.1559238
82,6.5920024,6.876745,"('poor', 'rich')",6.5920024,6.8767452,0.2847428
83,-0.35610446,-0.39809594,"('powerless', 'powerful')",-0.3561045,-0.3980959,-0.0419914
84,0.7147213,0.67252314,"('inferior', 'superior')",0.7147213,0.6725231,-0.0421982
85,-0.6998587,-0.87740177,"('insignificant', 'prestigious')",-0.6998587,-0.8774018,-0.1775431
86,0.62869525,0.7869922,"('uninfluential', 'influential')",0.6286952,0.7869922,0.158297
87,-0.41307628,-0.23417261,"('unsuccessful', 'successful')",-0.4130763,-0.2341726,0.1789037
88,0.3644861,0.45891547,"('low', 'eminent')",0.3644861,0.4589155,0.0944294
