,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7706519,-1.0192242,"('unsociable', 'sociable')",-0.039702058,-0.064505294,-0.405177,-0.5418648,-0.1366878
1,-1.1175234,-1.3011289,"('unfriendly', 'friendly')",1.4006983,1.135335,0.1415874,-0.0828969,-0.2244843
2,0.98611593,0.84290814,"('unlikable', 'likable')",0.9360504,0.8081588,0.9610832,0.8255335,-0.1355497
3,-0.37869704,-0.26188853,"('repellent', 'pleasant')",0.739257,0.8179202,0.18028,0.2780159,0.0977359
4,-0.0026874915,-0.034484774,"('disliked', 'liked')",-6.7184253,-7.0090027,-3.3605564,-3.5217438,-0.1611874
5,-1.1027068,-1.1714201,"('distant', 'outgoing')",-0.5437759,-0.68816555,-0.8232414,-0.9297928,-0.1065514
6,-1.2713466,-1.3548741,"('distant', 'open')",-0.467591,-0.6595269,-0.8694688,-1.0072005,-0.1377317
7,-0.17779723,-0.11510603,"('insensitive', 'sensitive')",0.2778928,0.43733278,0.0500478,0.1611134,0.1110656
8,-0.48198116,-0.67869085,"('unaffectionate', 'affectionate')",0.6945174,0.52557904,0.1062681,-0.0765559,-0.182824
9,-0.5767094,-0.7100348,"('unaffectionate', 'caring')",1.1511635,1.1162775,0.287227,0.2031213,-0.0841057
10,-1.390342,-1.4873989,"('unsympathetic', 'sympathetic')",-0.4523798,-0.3016907,-0.9213609,-0.8945448,0.0268161
11,0.15720299,0.09817819,"('unhelpful', 'helpful')",1.7146254,1.8850137,0.9359142,0.9915959,0.0556817
12,0.040226355,0.03420939,"('unsupportive', 'supportive')",-2.0855837,-2.067922,-1.0226786,-1.0168563,0.0058223
13,-0.3158813,-0.48264527,"('impolite', 'polite')",-0.5940795,-0.39971972,-0.4549804,-0.4411825,0.0137979
14,0.2431974,0.24053964,"('antisocial', 'social')",0.27791792,0.31355953,0.2605577,0.2770496,0.0164919
15,0.23776087,0.07319683,"('boring', 'funny')",0.11139128,0.07067257,0.1745761,0.0719347,-0.1026414
16,0.003957901,-0.019134928,"('unpopular', 'popular')",0.48803204,0.41325337,0.245995,0.1970592,-0.0489358
17,0.15034716,0.064936385,"('nasty', 'nice')",-0.53265864,-0.4608837,-0.1911557,-0.1979737,-0.006818
18,-0.1436517,-0.2384294,"('disagreeable', 'welcoming')",-0.3985011,-0.5375407,-0.2710764,-0.3879851,-0.1169087
19,-1.2281516,-1.3005842,"('inhospitable', 'hospitable')",-0.6022447,-0.6582187,-0.9151981,-0.9794015,-0.0642034
20,0.2023225,0.19016348,"('rough', 'thoughtful')",0.8745612,0.84139264,0.5384418,0.5157781,-0.0226637
21,0.026678346,-0.03574118,"('immoral', 'moral')",-0.29420123,-0.12998563,-0.1337614,-0.0828634,0.050898
22,-0.25007194,-0.2941114,"('untrustworthy', 'trustworthy')",-0.8587051,-0.8293185,-0.5543885,-0.5617149,-0.0073264
23,-0.2029842,-0.27586395,"('insincere', 'sincere')",5.749973,6.030576,2.7734942,2.8773561,0.1038619
24,-0.50466317,-0.62389106,"('dishonest', 'honest')",0.5456253,0.6176821,0.0204811,-0.0031045,-0.0235856
25,0.2877598,0.2898515,"('egoistic', 'altruistic')",1.2506204,1.0764639,0.7691901,0.6831577,-0.0860324
26,-0.11427458,-0.22932902,"('hardhearted', 'benevolent')",1.6601624,1.4165052,0.7729439,0.5935881,-0.1793558
27,-0.46146303,-0.4449946,"('hardhearted', 'softhearted')",0.957187,0.89000386,0.247862,0.2225046,-0.0253574
