,hotel_male,hotel_female,tuple,average_male,average_female,female-male
0,0.7390157,0.69790953,"('unsociable', 'sociable')",0.7390157,0.6979095,-0.0411062
1,1.7411684,1.6702328,"('unfriendly', 'friendly')",1.7411684,1.6702328,-0.0709356
2,1.2136348,1.4627658,"('unlikable', 'likable')",1.2136348,1.4627658,0.249131
3,0.10327965,0.18685663,"('repellent', 'pleasant')",0.1032797,0.1868566,0.0835769
4,-6.072745,-5.918087,"('disliked', 'liked')",-6.0727448,-5.918087,0.1546578
5,-0.3588664,-0.31514487,"('distant', 'outgoing')",-0.3588664,-0.3151449,0.0437215
6,0.21511054,0.21300903,"('distant', 'open')",0.2151105,0.213009,-0.0021015
7,1.1579227,1.2455101,"('insensitive', 'sensitive')",1.1579227,1.2455101,0.0875874
8,1.1310345,0.94238394,"('unaffectionate', 'affectionate')",1.1310345,0.9423839,-0.1886506
9,1.4950143,1.387901,"('unaffectionate', 'caring')",1.4950143,1.3879009,-0.1071134
10,0.29461065,0.28808725,"('unsympathetic', 'sympathetic')",0.2946106,0.2880872,-0.0065234
11,1.0891674,1.0862832,"('unhelpful', 'helpful')",1.0891674,1.0862832,-0.0028842
12,-1.4910398,-1.3865612,"('unsupportive', 'supportive')",-1.4910398,-1.3865612,0.1044786
13,-0.0009186268,0.08404823,"('impolite', 'polite')",-0.0009186,0.0840482,0.0849668
14,0.92671406,1.0188392,"('antisocial', 'social')",0.9267141,1.0188392,0.0921251
15,0.4000529,0.35009745,"('boring', 'funny')",0.4000529,0.3500974,-0.0499555
16,1.0502853,1.0010798,"('unpopular', 'popular')",1.0502853,1.0010798,-0.0492055
17,-0.123936385,-0.089961454,"('nasty', 'nice')",-0.1239364,-0.0899615,0.0339749
18,-0.13883036,-0.005472777,"('disagreeable', 'welcoming')",-0.1388304,-0.0054728,0.1333576
19,-0.939342,-0.92239493,"('inhospitable', 'hospitable')",-0.939342,-0.9223949,0.0169471
20,0.5170013,0.56999594,"('rough', 'thoughtful')",0.5170013,0.5699959,0.0529946
21,-0.41346347,-0.17262168,"('immoral', 'moral')",-0.4134635,-0.1726217,0.2408418
22,-0.16827027,-0.07292584,"('untrustworthy', 'trustworthy')",-0.1682703,-0.0729258,0.0953445
23,5.6225157,5.5361176,"('insincere', 'sincere')",5.6225157,5.5361176,-0.0863981
24,1.1602683,1.1046512,"('dishonest', 'honest')",1.1602683,1.1046512,-0.0556171
25,0.73706204,0.68613726,"('egoistic', 'altruistic')",0.737062,0.6861373,-0.0509247
26,2.3510373,2.2411377,"('hardhearted', 'benevolent')",2.3510373,2.2411377,-0.1098996
27,0.8486556,0.69074744,"('hardhearted', 'softhearted')",0.8486556,0.6907474,-0.1579082
28,0.8790967,0.7564626,"('disloyal', 'loyal')",0.8790967,0.7564626,-0.1226341
29,-0.45438546,-0.5684058,"('unfair', 'fair')",-0.4543855,-0.5684058,-0.1140203
30,0.9357616,1.0326452,"('intolerant', 'tolerant')",0.9357616,1.0326452,0.0968836
31,-1.0916008,-1.2201058,"('evil', 'good')",-1.0916008,-1.2201058,-0.128505
