,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.89835376,-1.00145,"('unsociable', 'sociable')",-0.27298295,-0.39506257,-0.5856683,-0.6982563,-0.112588
1,-0.6848674,-0.8234384,"('unfriendly', 'friendly')",1.4929135,1.3923455,0.4040231,0.2844536,-0.1195695
2,0.92910004,0.90386945,"('unlikable', 'likable')",0.7587232,0.74322075,0.8439116,0.8235451,-0.0203665
3,-0.66093856,-0.60390496,"('repellent', 'pleasant')",0.73413396,0.7559168,0.0365977,0.0760059,0.0394082
4,-0.03681328,-0.11023091,"('disliked', 'liked')",-6.6737814,-6.909028,-3.3552973,-3.5096295,-0.1543322
5,-0.66742736,-0.71232426,"('distant', 'outgoing')",-0.5009757,-0.5785144,-0.5842016,-0.6454194,-0.0612178
6,-0.78606725,-0.8388761,"('distant', 'open')",-0.26436633,-0.3584258,-0.5252168,-0.5986509,-0.0734341
7,-0.45058843,-0.44247273,"('insensitive', 'sensitive')",0.013946861,0.060927324,-0.2183208,-0.1907727,0.0275481
8,-0.015308838,-0.13037252,"('unaffectionate', 'affectionate')",0.84829307,0.8117929,0.4164921,0.3407102,-0.0757819
9,-0.30241275,-0.37875944,"('unaffectionate', 'caring')",1.0804576,1.0910625,0.3890224,0.3561516,-0.0328708
10,-1.7171938,-1.7189834,"('unsympathetic', 'sympathetic')",-0.8980708,-0.8735913,-1.3076323,-1.2962873,0.011345
11,-0.18036112,-0.13445817,"('unhelpful', 'helpful')",1.1107715,1.2201176,0.4652052,0.5428297,0.0776245
12,-0.07688682,-0.011504994,"('unsupportive', 'supportive')",-2.3831584,-2.405735,-1.2300227,-1.20862,0.0214027
13,-0.70793766,-0.71141654,"('impolite', 'polite')",-1.3209392,-1.2519243,-1.0144384,-0.9816704,0.032768
14,-0.22240448,-0.24449408,"('antisocial', 'social')",-0.044114187,-0.11908742,-0.1332593,-0.1817908,-0.0485315
15,0.35349256,0.2559253,"('boring', 'funny')",0.0027678516,-0.013430637,0.1781302,0.1212473,-0.0568829
16,0.102722086,0.042639308,"('unpopular', 'popular')",0.5565836,0.46144146,0.3296528,0.2520404,-0.0776124
17,0.17406678,0.16194971,"('nasty', 'nice')",-0.5354759,-0.47862083,-0.1807046,-0.1583356,0.022369
18,-0.10951844,-0.18892428,"('disagreeable', 'welcoming')",-0.47389325,-0.5804623,-0.2917058,-0.3846933,-0.0929875
19,-1.084567,-1.127067,"('inhospitable', 'hospitable')",-0.55181867,-0.5291184,-0.8181928,-0.8280927,-0.0098999
20,0.26829502,0.20402074,"('rough', 'thoughtful')",1.0213764,0.99152064,0.6448357,0.5977707,-0.047065
21,-0.21348424,-0.22211467,"('immoral', 'moral')",-0.703522,-0.6494224,-0.4585031,-0.4357685,0.0227346
22,-0.41791967,-0.48443356,"('untrustworthy', 'trustworthy')",-0.9410171,-1.0324104,-0.6794684,-0.758422,-0.0789536
23,-0.44673803,-0.5125939,"('insincere', 'sincere')",5.428691,5.5043044,2.4909763,2.4958553,0.004879
24,-0.5194484,-0.58729345,"('dishonest', 'honest')",0.23191482,0.23343495,-0.1437668,-0.1769293,-0.0331625
25,0.5295476,0.5276654,"('egoistic', 'altruistic')",1.5608525,1.5883135,1.0452001,1.0579894,0.0127893
26,0.15565829,0.097940594,"('hardhearted', 'benevolent')",1.9579939,1.895785,1.0568261,0.9968628,-0.0599633
27,-0.34337103,-0.3286141,"('hardhearted', 'softhearted')",1.1237957,1.0584345,0.3902124,0.3649102,-0.0253022
28,-0.34469488,-0.45657945,"('disloyal', 'loyal')",1.0714507,1.0430763,0.3633779,0.2932484,-0.0701295
29,-0.4138568,-0.505838,"('unfair', 'fair')",-0.31020865,-0.48601443,-0.3620327,-0.4959262,-0.1338935
30,0.043130577,-0.04921689,"('intolerant', 'tolerant')",0.5832445,0.54115605,0.3131875,0.2459696,-0.0672179
31,0.020906439,0.09812488,"('evil', 'good')",-0.40011492,-0.50807637,-0.1896042,-0.2049758,-0.0153716
32,-0.2814305,-0.3239805,"('unkind', 'kind')",0.3889256,0.30365103,0.0537475,-0.0101647,-0.0639122
33,0.7789985,0.66495985,"('wrong', 'right')",-0.63422555,-0.65303457,0.0723865,0.0059626,-0.0664239
34,-0.14194682,-0.023616686,"('mean', 'honorable')",5.2643976,5.4742336,2.5612254,2.7253084,0.164083
35,0.7511279,0.6567795,"('corrupt', 'incorrupt')",-0.047582313,-0.12286402,0.3517728,0.2669578,-0.084815
36,0.07919786,-0.08226519,"('hostile', 'amicable')",0.22444649,0.045415312,0.1518222,-0.0184249,-0.1702471
37,-0.13191816,-0.19637117,"('fake', 'genuine')",-0.15124337,-0.10820163,-0.1415808,-0.1522864,-0.0107056
38,-0.23119068,-0.21732824,"('untruthful', 'truthful')",-0.5848407,-0.5130733,-0.4080157,-0.3652008,0.0428149
39,1.4544052,1.4669602,"('exploitative', 'cooperative')",0.3291506,0.3738638,0.8917779,0.920412,0.0286341
40,0.70915407,0.6739893,"('stingy', 'generous')",-1.8321447,-1.9999412,-0.5614953,-0.662976,-0.1014807
41,0.30632713,0.278992,"('unforgiving', 'forgiving')",-0.10588647,-0.21284182,0.1002203,0.0330751,-0.0671452
42,0.022464626,0.019300159,"('unreliable', 'reliable')",-3.6624901,-3.7186816,-1.8200128,-1.8496907,-0.0296779
43,-0.5915289,-0.5800866,"('irresponsible', 'responsible')",0.050174594,0.066375785,-0.2706771,-0.2568554,0.0138217
44,0.54130334,0.50825363,"('prejudiced', 'unprejudiced')",-1.3890777,-1.4325558,-0.4238872,-0.4621511,-0.0382639
45,-0.8970631,-0.87950224,"('incompetent', 'competent')",-0.25324017,-0.3155213,-0.5751516,-0.5975118,-0.0223602
46,-0.83649874,-0.79206353,"('uncompetitive', 'competitive')",-1.3583591,-1.3382413,-1.0974289,-1.0651524,0.0322765
47,-0.07100122,-0.01928822,"('stupid', 'smart')",5.40251,5.5639915,2.6657546,2.7723517,0.1065971
48,0.12549679,0.108117625,"('unintelligent', 'intelligent')",0.4823537,0.5575182,0.3039252,0.3328179,0.0288927
49,0.110257566,0.1400333,"('unable', 'able')",-0.3260444,-0.30576518,-0.1078934,-0.0828659,0.0250275
50,0.2956269,0.19017242,"('clumsy', 'skillful')",-0.100387305,-0.18395011,0.0976198,0.0031112,-0.0945086
51,-1.0138988,-1.076591,"('uneducated', 'educated')",0.09121578,0.043701448,-0.4613415,-0.5164448,-0.0551033
52,0.85233986,0.6017452,"('irrational', 'rational')",0.5981546,0.45635724,0.7252473,0.5290512,-0.1961961
53,-0.87246543,-1.0117238,"('uncreative', 'creative')",0.3903844,0.28196388,-0.2410405,-0.3648799,-0.1238394
54,-0.15123905,-0.22168738,"('incapable', 'capable')",0.5839364,0.6202028,0.2163487,0.1992577,-0.017091
55,-0.45720485,-0.43944392,"('incompetent', 'clever')",-0.022691276,0.010284115,-0.2399481,-0.2145799,0.0253682
56,-0.46032056,-0.48901314,"('impractical', 'practical')",-0.8797422,-0.85327125,-0.6700314,-0.6711422,-0.0011108
57,-0.8475105,-0.9120467,"('unimaginative', 'imaginative')",-3.1870286,-3.2675025,-2.0172696,-2.0897746,-0.072505
58,0.109247,0.011867506,"('undiscriminating', 'discriminating')",0.06749008,-0.025542907,0.0883685,-0.0068377,-0.0952062
59,0.7913015,0.7396524,"('foolish', 'wise')",0.346558,0.3468402,0.5689297,0.5432463,-0.0256834
60,-0.37117508,-0.31259254,"('inefficient', 'efficient')",-0.8208008,-0.6395122,-0.5959879,-0.4760523,0.1199356
61,-0.16249609,-0.35480475,"('illogical', 'logical')",0.5020158,0.3539242,0.1697599,-0.0004403,-0.1702002
62,0.26904985,0.36067092,"('incompetent', 'brilliant')",-0.02719608,0.08633919,0.1209269,0.223505,0.1025781
63,-0.59596485,-0.53221667,"('unperceptive', 'insightful')",0.08075082,0.1293109,-0.257607,-0.2014529,0.0561541
64,-0.22053246,-0.31063688,"('shy', 'confident')",-6.6813426,-6.8139925,-3.4509375,-3.5623147,-0.1113772
65,-0.28467953,-0.37286574,"('insecure', 'secure')",-0.5972492,-0.55359745,-0.4409644,-0.4632316,-0.0222672
66,-0.42137182,-0.48546153,"('inactive', 'active')",0.52542204,0.5553385,0.0520251,0.0349385,-0.0170866
67,0.25558814,0.255916,"('doubtful', 'determined')",-0.52096355,-0.51236534,-0.1326877,-0.1282247,0.004463
68,-0.5193995,-0.53406394,"('dependent', 'independent')",-1.0169358,-1.0556165,-0.7681677,-0.7948402,-0.0266725
69,1.4439933,1.4694439,"('lazy', 'industrious')",-0.4245249,-0.43767935,0.5097342,0.5158823,0.0061481
70,-0.73559815,-0.71650016,"('lethargic', 'energetic')",-0.193694,-0.1779774,-0.4646461,-0.4472388,0.0174073
71,0.46056753,0.5170666,"('diffident', 'self-confident')",0.46121123,0.45526507,0.4608894,0.4861658,0.0252764
72,-0.6510591,-0.65546626,"('unambitious', 'ambitious')",-0.7304051,-0.67937636,-0.6907321,-0.6674213,0.0233108
73,1.0895818,0.97283876,"('helpless', 'self-reliant')",-3.0386932,-3.1112175,-0.9745557,-1.0691893,-0.0946336
74,0.08145244,0.0027106777,"('undedicated', 'dedicated')",-0.15153548,-0.2747972,-0.0350415,-0.1360433,-0.1010018
75,0.3444536,0.35299,"('meek', 'impulsive')",-0.59416807,-0.57857597,-0.1248572,-0.112793,0.0120642
76,-0.16521662,-0.19466193,"('anxious', 'daring')",-0.71582097,-0.63802284,-0.4405188,-0.4163424,0.0241764
77,-0.6125595,-0.6096982,"('unmotivated', 'motivated')",-1.6180795,-1.4590682,-1.1153195,-1.0343832,0.0809363
78,-0.25952774,-0.16363595,"('nonresilient', 'resilient')",0.009815544,0.018225435,-0.1248561,-0.0727053,0.0521508
79,-0.2613419,-0.35028675,"('wavering', 'unwavering')",-0.39419627,-0.38308236,-0.3277691,-0.3666846,-0.0389155
80,-0.4094227,-0.34657273,"('dominated', 'dominating')",-1.0772319,-0.90749747,-0.7433273,-0.6270351,0.1162922
81,-0.38890645,-0.32686427,"('submissive', 'aggressive')",-1.3246355,-1.1526752,-0.856771,-0.7397697,0.1170013
82,-0.8081705,-0.82243013,"('poor', 'rich')",6.04043,6.0802016,2.6161299,2.6288857,0.0127558
83,-0.18193178,-0.21505782,"('powerless', 'powerful')",-1.1368532,-1.101652,-0.6593925,-0.6583549,0.0010376
84,0.76732963,0.63330024,"('inferior', 'superior')",0.9139371,0.86655104,0.8406334,0.7499256,-0.0907078
85,0.88840485,0.7719255,"('insignificant', 'prestigious')",0.5194278,0.4237164,0.7039163,0.5978209,-0.1060954
86,-1.5422064,-1.6844515,"('uninfluential', 'influential')",-0.5437904,-0.63552505,-1.0429984,-1.1599883,-0.1169899
87,0.39457622,0.38183802,"('unsuccessful', 'successful')",0.9380461,0.9525925,0.6663111,0.6672152,0.0009041
88,-0.47308764,-0.60264134,"('low', 'eminent')",-0.49800625,-0.50930995,-0.4855469,-0.5559757,-0.0704288
