,manipulation_male,manipulation_female,tuple,average_male,average_female,female-male
0,-0.15738572,-0.4323573,"('unsociable', 'sociable')",-0.1573857,-0.4323573,-0.2749716
1,1.4352163,1.2047967,"('unfriendly', 'friendly')",1.4352163,1.2047967,-0.2304196
2,0.55479133,0.6353968,"('unlikable', 'likable')",0.5547913,0.6353968,0.0806055
3,0.8286929,0.7755958,"('repellent', 'pleasant')",0.8286929,0.7755958,-0.0530971
4,-7.945853,-7.783954,"('disliked', 'liked')",-7.9458532,-7.7839541,0.1618991
5,-0.56200063,-0.5238103,"('distant', 'outgoing')",-0.5620006,-0.5238103,0.0381903
6,-0.07128512,0.016769283,"('distant', 'open')",-0.0712851,0.0167693,0.0880544
7,0.40292954,0.46790898,"('insensitive', 'sensitive')",0.4029295,0.467909,0.0649795
8,1.4418218,1.394912,"('unaffectionate', 'affectionate')",1.4418218,1.394912,-0.0469098
9,1.999527,1.9869368,"('unaffectionate', 'caring')",1.999527,1.9869368,-0.0125902
10,1.325449,1.3966703,"('unsympathetic', 'sympathetic')",1.325449,1.3966703,0.0712213
11,2.0569186,2.1309621,"('unhelpful', 'helpful')",2.0569186,2.1309621,0.0740435
12,-1.7492563,-1.7159444,"('unsupportive', 'supportive')",-1.7492563,-1.7159444,0.0333119
13,0.15372407,-0.05197508,"('impolite', 'polite')",0.1537241,-0.0519751,-0.2056992
14,-0.17065465,-0.39562717,"('antisocial', 'social')",-0.1706547,-0.3956272,-0.2249725
15,0.32350275,0.2783652,"('boring', 'funny')",0.3235027,0.2783652,-0.0451375
16,-0.60546297,-0.49730465,"('unpopular', 'popular')",-0.605463,-0.4973046,0.1081584
17,-0.8788611,-0.75512713,"('nasty', 'nice')",-0.8788611,-0.7551271,0.123734
18,-1.0471913,-1.1943717,"('disagreeable', 'welcoming')",-1.0471913,-1.1943717,-0.1471804
19,-0.7120829,-0.49211577,"('inhospitable', 'hospitable')",-0.7120829,-0.4921158,0.2199671
20,1.3110074,1.1223757,"('rough', 'thoughtful')",1.3110074,1.1223757,-0.1886317
21,0.037145294,0.054495938,"('immoral', 'moral')",0.0371453,0.0544959,0.0173506
22,-0.7391827,-0.8341997,"('untrustworthy', 'trustworthy')",-0.7391827,-0.8341997,-0.095017
