,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.07278552,-0.16665058,"('unsociable', 'sociable')",1.4266056,1.4195478,-0.53977686,-0.6644397,0.2713477,0.1961525,-0.0751952
1,-0.6171426,-0.762753,"('unfriendly', 'friendly')",0.73699564,0.696083,1.6063597,1.4576608,0.5754042,0.4636636,-0.1117406
2,0.6788879,0.7051509,"('unlikable', 'likable')",0.9821949,1.0571015,0.3790421,0.46762186,0.6800416,0.7432914,0.0632498
3,0.36618572,0.5623837,"('repellent', 'pleasant')",0.670912,0.7601493,0.29273066,0.33528563,0.4432761,0.5526062,0.1093301
4,-0.53068477,-0.6370494,"('disliked', 'liked')",-2.9987853,-3.0164125,-6.6793222,-6.7739043,-3.4029306,-3.4757888,-0.0728582
5,-0.42923203,-0.35348797,"('distant', 'outgoing')",-0.9508534,-0.9630523,-0.3726222,-0.34644094,-0.5842359,-0.5543271,0.0299088
6,-1.2663177,-1.1894797,"('distant', 'open')",-1.2284589,-1.2432072,0.36191565,0.4055219,-0.7109537,-0.6757216,0.0352321
7,0.0346945,0.09868277,"('insensitive', 'sensitive')",1.1177735,1.2723539,0.7428085,0.74639,0.6317588,0.7058089,0.0740501
8,-0.4820682,-0.5535897,"('unaffectionate', 'affectionate')",-1.032122,-1.0677906,0.7961486,0.74986273,-0.2393472,-0.2905059,-0.0511587
9,-0.16706195,-0.22831886,"('unaffectionate', 'caring')",0.33366138,0.32739446,1.1767763,1.1724551,0.4477919,0.4238435,-0.0239484
10,-0.14327662,-0.0077958144,"('unsympathetic', 'sympathetic')",0.32072228,0.4857927,-0.77942,-0.76995665,-0.2006581,-0.0973199,0.1033382
11,0.46812835,0.54612017,"('unhelpful', 'helpful')",1.2020805,1.3137553,1.1010529,1.2187109,0.9237539,1.0261954,0.1024415
12,0.44289625,0.6128738,"('unsupportive', 'supportive')",-0.008239327,0.16307414,-2.5031934,-2.469622,-0.6895122,-0.564558,0.1249542
13,0.31851757,0.27124774,"('impolite', 'polite')",0.68224967,0.72819006,-0.99678004,-0.9843502,0.0013291,0.0050292,0.0037001
14,0.47233897,0.37947193,"('antisocial', 'social')",2.0889156,2.1021101,-0.37025362,-0.4639672,0.7303336,0.6725383,-0.0577953
15,-0.23635551,-0.35703063,"('boring', 'funny')",0.23732339,0.2303988,0.2500148,0.23863788,0.0836609,0.0373354,-0.0463255
16,-0.5742152,-0.49984732,"('unpopular', 'popular')",-0.41575104,-0.36175534,0.38414493,0.4545269,-0.2019404,-0.1356919,0.0662485
17,-0.06448014,0.03276792,"('nasty', 'nice')",-0.8901462,-0.8604122,-0.6478777,-0.5788722,-0.534168,-0.4688388,0.0653292
18,-0.68469054,-0.66837245,"('disagreeable', 'welcoming')",-1.0305792,-0.99335885,-0.19742793,-0.23551904,-0.6375659,-0.6324168,0.0051491
19,-0.1297376,-0.029884342,"('inhospitable', 'hospitable')",-0.5040155,-0.460353,-0.4968368,-0.42358124,-0.3768633,-0.3046062,0.0722571
20,0.1403483,0.20766306,"('rough', 'thoughtful')",0.50273377,0.55052084,0.81299734,0.7907798,0.4853598,0.5163213,0.0309615
21,1.0402272,1.0480946,"('immoral', 'moral')",1.5321516,1.6964836,-0.998636,-0.9662909,0.5245809,0.5927625,0.0681816
22,0.942976,0.8957366,"('untrustworthy', 'trustworthy')",1.3961337,1.3960265,-0.85757303,-0.95178664,0.4938455,0.4466588,-0.0471867
23,0.08330449,0.14374359,"('insincere', 'sincere')",1.8213706,1.909707,5.7724967,5.7366385,2.5590572,2.5966964,0.0376392
24,0.18946785,0.15126799,"('dishonest', 'honest')",0.6213306,0.6653855,0.97841233,0.87052065,0.5964036,0.5623914,-0.0340122
