,laundry_male,laundry_female,tuple,average_male,average_female,female-male
0,-0.233533,-0.19734316,"('unsociable', 'sociable')",-0.233533,-0.1973432,0.0361898
1,1.1967614,1.2593796,"('unfriendly', 'friendly')",1.1967614,1.2593796,0.0626182
2,0.069255,0.189365,"('unlikable', 'likable')",0.069255,0.189365,0.12011
3,0.52227944,0.514933,"('repellent', 'pleasant')",0.5222794,0.514933,-0.0073464
4,-7.9249425,-7.9371843,"('disliked', 'liked')",-7.9249425,-7.9371843,-0.0122418
5,-0.6783917,-0.6670126,"('distant', 'outgoing')",-0.6783917,-0.6670126,0.0113791
6,-0.08347711,-0.08709182,"('distant', 'open')",-0.0834771,-0.0870918,-0.0036147
7,0.66642773,0.7065521,"('insensitive', 'sensitive')",0.6664277,0.7065521,0.0401244
8,1.1078193,1.0407561,"('unaffectionate', 'affectionate')",1.1078193,1.0407561,-0.0670632
9,1.3730603,1.4223695,"('unaffectionate', 'caring')",1.3730603,1.4223695,0.0493092
10,0.42362732,0.46249276,"('unsympathetic', 'sympathetic')",0.4236273,0.4624928,0.0388655
11,1.2442809,1.3869723,"('unhelpful', 'helpful')",1.2442809,1.3869723,0.1426914
12,-2.0704455,-2.0158236,"('unsupportive', 'supportive')",-2.0704455,-2.0158236,0.0546219
13,-0.43882495,-0.41225237,"('impolite', 'polite')",-0.438825,-0.4122524,0.0265726
14,0.16086112,0.17069137,"('antisocial', 'social')",0.1608611,0.1706914,0.0098303
15,0.14486806,0.034312192,"('boring', 'funny')",0.1448681,0.0343122,-0.1105559
16,-0.6726463,-0.6075735,"('unpopular', 'popular')",-0.6726463,-0.6075735,0.0650728
17,-0.19502644,-0.22036745,"('nasty', 'nice')",-0.1950264,-0.2203674,-0.025341
18,-0.84985113,-0.9040303,"('disagreeable', 'welcoming')",-0.8498511,-0.9040303,-0.0541792
19,-0.7409958,-0.71794826,"('inhospitable', 'hospitable')",-0.7409958,-0.7179483,0.0230475
20,0.9981057,0.9055332,"('rough', 'thoughtful')",0.9981057,0.9055332,-0.0925725
21,-0.6679475,-0.5881745,"('immoral', 'moral')",-0.6679475,-0.5881745,0.079773
22,-0.7562934,-0.7921747,"('untrustworthy', 'trustworthy')",-0.7562934,-0.7921747,-0.0358813
23,6.808045,6.9267616,"('insincere', 'sincere')",6.8080449,6.9267616,0.1187167
24,1.4824063,1.3712955,"('dishonest', 'honest')",1.4824063,1.3712955,-0.1111108
25,0.89831805,0.84955126,"('egoistic', 'altruistic')",0.8983181,0.8495513,-0.0487668
26,1.3884147,1.4527969,"('hardhearted', 'benevolent')",1.3884147,1.4527969,0.0643822
27,1.4396018,1.2154952,"('hardhearted', 'softhearted')",1.4396018,1.2154952,-0.2241066
28,1.0996679,1.1258583,"('disloyal', 'loyal')",1.0996679,1.1258583,0.0261904
29,-0.3011016,-0.47735366,"('unfair', 'fair')",-0.3011016,-0.4773537,-0.1762521
30,0.84717536,0.9123185,"('intolerant', 'tolerant')",0.8471754,0.9123185,0.0651431
31,-1.0808012,-1.0636841,"('evil', 'good')",-1.0808012,-1.0636841,0.0171171
32,0.98194027,0.9973198,"('unkind', 'kind')",0.9819403,0.9973198,0.0153795
33,-0.36853957,-0.37858075,"('wrong', 'right')",-0.3685396,-0.3785807,-0.0100411
34,5.0361285,5.1788287,"('mean', 'honorable')",5.0361285,5.1788287,0.1427002
35,-0.56384224,-0.78002954,"('corrupt', 'incorrupt')",-0.5638422,-0.7800295,-0.2161873
36,-0.50712746,-0.55610806,"('hostile', 'amicable')",-0.5071275,-0.5561081,-0.0489806
37,0.71388733,0.646087,"('fake', 'genuine')",0.7138873,0.646087,-0.0678003
38,0.11052316,0.2661379,"('untruthful', 'truthful')",0.1105232,0.2661379,0.1556147
39,0.26909035,0.2305431,"('exploitative', 'cooperative')",0.2690904,0.2305431,-0.0385473
40,-2.0168014,-2.2044382,"('stingy', 'generous')",-2.0168014,-2.2044382,-0.1876368
41,-0.058456633,0.037364967,"('unforgiving', 'forgiving')",-0.0584566,0.037365,0.0958216
