,supreme_male,supreme_female,tuple,average_male,average_female,female-male
0,-0.40828213,-0.377888,"('unsociable', 'sociable')",-0.4082821,-0.377888,0.0303941
1,1.0520608,1.0139515,"('unfriendly', 'friendly')",1.0520608,1.0139515,-0.0381093
2,-0.07130384,-0.021489512,"('unlikable', 'likable')",-0.0713038,-0.0214895,0.0498143
3,0.51110905,0.5890197,"('repellent', 'pleasant')",0.5111091,0.5890197,0.0779106
4,-7.199036,-7.41843,"('disliked', 'liked')",-7.1990361,-7.4184299,-0.2193938
5,-0.7676773,-0.81129116,"('distant', 'outgoing')",-0.7676773,-0.8112912,-0.0436139
6,-0.12720338,-0.24032985,"('distant', 'open')",-0.1272034,-0.2403298,-0.1131264
7,0.7504988,0.83942103,"('insensitive', 'sensitive')",0.7504988,0.839421,0.0889222
8,1.1664418,1.0779747,"('unaffectionate', 'affectionate')",1.1664418,1.0779747,-0.0884671
9,1.2242638,1.2385606,"('unaffectionate', 'caring')",1.2242638,1.2385606,0.0142968
10,0.831579,0.9116783,"('unsympathetic', 'sympathetic')",0.831579,0.9116783,0.0800993
11,1.10619,1.1641515,"('unhelpful', 'helpful')",1.10619,1.1641515,0.0579615
12,-2.0380259,-2.052217,"('unsupportive', 'supportive')",-2.0380259,-2.052217,-0.0141911
13,-0.5299534,-0.46044344,"('impolite', 'polite')",-0.5299534,-0.4604434,0.06951
14,0.11344526,0.12795044,"('antisocial', 'social')",0.1134453,0.1279504,0.0145051
15,0.06144265,-0.049813733,"('boring', 'funny')",0.0614427,-0.0498137,-0.1112564
16,-0.7196965,-0.7278485,"('unpopular', 'popular')",-0.7196965,-0.7278485,-0.008152
17,-0.42832866,-0.38046876,"('nasty', 'nice')",-0.4283287,-0.3804688,0.0478599
18,-0.25518343,-0.29956698,"('disagreeable', 'welcoming')",-0.2551834,-0.299567,-0.0443836
19,-0.5695597,-0.6377365,"('inhospitable', 'hospitable')",-0.5695597,-0.6377365,-0.0681768
20,0.8552081,0.79792905,"('rough', 'thoughtful')",0.8552081,0.797929,-0.0572791
21,-0.44677868,-0.32246056,"('immoral', 'moral')",-0.4467787,-0.3224606,0.1243181
22,-0.5447573,-0.54652584,"('untrustworthy', 'trustworthy')",-0.5447573,-0.5465258,-0.0017685
23,5.875168,5.9922543,"('insincere', 'sincere')",5.8751678,5.9922543,0.1170865
24,1.3548911,1.3008673,"('dishonest', 'honest')",1.3548911,1.3008673,-0.0540238
25,0.7045668,0.609193,"('egoistic', 'altruistic')",0.7045668,0.609193,-0.0953738
26,1.1068058,1.0211465,"('hardhearted', 'benevolent')",1.1068058,1.0211465,-0.0856593
27,1.7991852,1.6173955,"('hardhearted', 'softhearted')",1.7991852,1.6173955,-0.1817897
28,1.0105106,0.9986534,"('disloyal', 'loyal')",1.0105106,0.9986534,-0.0118572
29,-0.734053,-0.8659572,"('unfair', 'fair')",-0.734053,-0.8659572,-0.1319042
30,0.9315344,0.951662,"('intolerant', 'tolerant')",0.9315344,0.951662,0.0201276
