,cheek_male,cheek_female,tuple,average_male,average_female,female-male
0,0.2888534,0.24618323,"('unsociable', 'sociable')",0.2888534,0.2461832,-0.0426702
1,0.92705286,0.75556546,"('unfriendly', 'friendly')",0.9270529,0.7555655,-0.1714874
2,-0.022810439,0.16845797,"('unlikable', 'likable')",-0.0228104,0.168458,0.1912684
3,0.64744884,0.8091808,"('repellent', 'pleasant')",0.6474488,0.8091808,0.161732
4,-7.121931,-7.424363,"('disliked', 'liked')",-7.1219311,-7.4243631,-0.302432
5,-0.96756685,-0.9800485,"('distant', 'outgoing')",-0.9675668,-0.9800485,-0.0124817
6,-0.44452602,-0.55481756,"('distant', 'open')",-0.444526,-0.5548176,-0.1102916
7,1.3580054,1.3060204,"('insensitive', 'sensitive')",1.3580054,1.3060204,-0.051985
8,0.8123025,0.60262716,"('unaffectionate', 'affectionate')",0.8123025,0.6026272,-0.2096753
9,1.3881942,1.3288531,"('unaffectionate', 'caring')",1.3881942,1.3288531,-0.0593411
10,1.3891824,1.4435061,"('unsympathetic', 'sympathetic')",1.3891824,1.4435061,0.0543237
11,1.6524674,1.7334722,"('unhelpful', 'helpful')",1.6524674,1.7334722,0.0810048
12,-1.5235746,-1.5995462,"('unsupportive', 'supportive')",-1.5235746,-1.5995462,-0.0759716
13,0.24391407,0.39018434,"('impolite', 'polite')",0.2439141,0.3901843,0.1462702
14,0.52690804,0.52949274,"('antisocial', 'social')",0.526908,0.5294927,0.0025847
15,0.2102991,0.094930656,"('boring', 'funny')",0.2102991,0.0949307,-0.1153684
16,-0.4484077,-0.4748293,"('unpopular', 'popular')",-0.4484077,-0.4748293,-0.0264216
17,-0.02558217,-0.059840254,"('nasty', 'nice')",-0.0255822,-0.0598403,-0.0342581
18,-0.4787522,-0.46465224,"('disagreeable', 'welcoming')",-0.4787522,-0.4646522,0.0141
19,-1.0838917,-1.1460581,"('inhospitable', 'hospitable')",-1.0838917,-1.1460581,-0.0621664
20,0.9902818,0.990417,"('rough', 'thoughtful')",0.9902818,0.990417,0.0001352
21,-0.022818983,0.20380495,"('immoral', 'moral')",-0.022819,0.203805,0.226624
22,-0.03443382,-0.0027822964,"('untrustworthy', 'trustworthy')",-0.0344338,-0.0027823,0.0316515
23,5.7557864,5.933228,"('insincere', 'sincere')",5.7557864,5.933228,0.1774416
24,1.4321179,1.3945448,"('dishonest', 'honest')",1.4321179,1.3945448,-0.0375731
25,0.28870368,0.23193137,"('egoistic', 'altruistic')",0.2887037,0.2319314,-0.0567723
26,0.99208266,0.66563463,"('hardhearted', 'benevolent')",0.9920827,0.6656346,-0.3264481
27,1.6874334,1.4624363,"('hardhearted', 'softhearted')",1.6874334,1.4624363,-0.2249971
28,1.2091173,1.136951,"('disloyal', 'loyal')",1.2091173,1.136951,-0.0721663
29,-0.477812,-0.6261456,"('unfair', 'fair')",-0.477812,-0.6261456,-0.1483336
30,0.8863701,0.97591007,"('intolerant', 'tolerant')",0.8863701,0.9759101,0.08954
31,-1.6339161,-1.742289,"('evil', 'good')",-1.6339161,-1.7422889,-0.1083728
