,earthquake_male,earthquake_female,tuple,average_male,average_female,female-male
0,0.28653282,0.27538186,"('unsociable', 'sociable')",0.2865328,0.2753819,-0.0111509
1,1.5839417,1.2880546,"('unfriendly', 'friendly')",1.5839417,1.2880546,-0.2958871
2,0.7247961,0.8491578,"('unlikable', 'likable')",0.7247961,0.8491578,0.1243617
3,-0.16013329,0.10548556,"('repellent', 'pleasant')",-0.1601333,0.1054856,0.2656189
4,-5.8753147,-6.062025,"('disliked', 'liked')",-5.8753147,-6.0620251,-0.1867104
5,-0.5918665,-0.7994878,"('distant', 'outgoing')",-0.5918665,-0.7994878,-0.2076213
6,-0.54599166,-0.6848422,"('distant', 'open')",-0.5459917,-0.6848422,-0.1388505
7,0.7079641,0.7035269,"('insensitive', 'sensitive')",0.7079641,0.7035269,-0.0044372
8,1.0880823,0.98596984,"('unaffectionate', 'affectionate')",1.0880823,0.9859698,-0.1021125
9,1.9109899,1.853959,"('unaffectionate', 'caring')",1.9109899,1.853959,-0.0570309
10,0.26563212,0.507287,"('unsympathetic', 'sympathetic')",0.2656321,0.507287,0.2416549
11,2.4481013,2.5281208,"('unhelpful', 'helpful')",2.4481013,2.5281208,0.0800195
12,-1.3513238,-1.3695326,"('unsupportive', 'supportive')",-1.3513238,-1.3695326,-0.0182088
13,0.5083789,0.6064949,"('impolite', 'polite')",0.5083789,0.6064949,0.098116
14,-0.34597498,-0.1785084,"('antisocial', 'social')",-0.345975,-0.1785084,0.1674666
15,1.0115767,0.87597144,"('boring', 'funny')",1.0115767,0.8759714,-0.1356053
16,-0.002041012,-0.18643802,"('unpopular', 'popular')",-0.002041,-0.186438,-0.184397
17,-0.24405088,-0.32386565,"('nasty', 'nice')",-0.2440509,-0.3238657,-0.0798148
18,-0.6792885,-0.8551894,"('disagreeable', 'welcoming')",-0.6792885,-0.8551894,-0.1759009
19,-0.9390868,-0.9618084,"('inhospitable', 'hospitable')",-0.9390868,-0.9618084,-0.0227216
20,-0.27274206,-0.13596928,"('rough', 'thoughtful')",-0.2727421,-0.1359693,0.1367728
21,0.45919132,0.6793089,"('immoral', 'moral')",0.4591913,0.6793089,0.2201176
22,-0.4835792,-0.36746132,"('untrustworthy', 'trustworthy')",-0.4835792,-0.3674613,0.1161179
23,5.8404403,5.872582,"('insincere', 'sincere')",5.8404403,5.872582,0.0321417
24,1.3958722,1.4529583,"('dishonest', 'honest')",1.3958722,1.4529583,0.0570861
25,0.75479275,0.49553338,"('egoistic', 'altruistic')",0.7547927,0.4955334,-0.2592593
26,1.1915561,1.009887,"('hardhearted', 'benevolent')",1.1915561,1.009887,-0.1816691
27,0.46759063,0.43195048,"('hardhearted', 'softhearted')",0.4675906,0.4319505,-0.0356401
28,1.2432373,1.1632129,"('disloyal', 'loyal')",1.2432373,1.1632129,-0.0800244
29,-1.1265442,-1.2601918,"('unfair', 'fair')",-1.1265442,-1.2601918,-0.1336476
30,0.901705,0.8955291,"('intolerant', 'tolerant')",0.901705,0.8955291,-0.0061759
31,-2.1068368,-2.3887894,"('evil', 'good')",-2.1068368,-2.3887894,-0.2819526
32,1.459827,1.4182953,"('unkind', 'kind')",1.4598269,1.4182953,-0.0415316
33,-0.026989829,-0.30759022,"('wrong', 'right')",-0.0269898,-0.3075902,-0.2806004
34,4.426607,4.498512,"('mean', 'honorable')",4.4266071,4.4985118,0.0719047
