,celebrity_male,celebrity_female,tuple,average_male,average_female,female-male
0,0.41180342,0.3265194,"('unsociable', 'sociable')",0.4118034,0.3265194,-0.085284
1,1.3122121,1.4383632,"('unfriendly', 'friendly')",1.3122121,1.4383632,0.1261511
2,0.5927937,0.79326206,"('unlikable', 'likable')",0.5927937,0.7932621,0.2004684
3,0.81185925,0.9149494,"('repellent', 'pleasant')",0.8118593,0.9149494,0.1030901
4,-7.4796853,-7.4668775,"('disliked', 'liked')",-7.4796853,-7.4668775,0.0128078
5,-0.8030949,-0.7349235,"('distant', 'outgoing')",-0.8030949,-0.7349235,0.0681714
6,-0.675626,-0.64224255,"('distant', 'open')",-0.675626,-0.6422426,0.0333834
7,1.6477216,1.7074003,"('insensitive', 'sensitive')",1.6477216,1.7074003,0.0596787
8,0.692613,0.7825366,"('unaffectionate', 'affectionate')",0.692613,0.7825366,0.0899236
9,1.4905283,1.7129169,"('unaffectionate', 'caring')",1.4905283,1.7129169,0.2223886
10,1.802854,1.8206311,"('unsympathetic', 'sympathetic')",1.8028539,1.8206311,0.0177772
11,2.4240742,2.6111162,"('unhelpful', 'helpful')",2.4240742,2.6111162,0.187042
12,-1.1006923,-1.0286429,"('unsupportive', 'supportive')",-1.1006923,-1.0286429,0.0720494
13,0.91288537,0.90932435,"('impolite', 'polite')",0.9128854,0.9093243,-0.0035611
14,0.46196815,0.31979653,"('antisocial', 'social')",0.4619682,0.3197965,-0.1421717
15,0.58962077,0.6929877,"('boring', 'funny')",0.5896208,0.6929877,0.1033669
16,-0.79886615,-0.64531755,"('unpopular', 'popular')",-0.7988662,-0.6453176,0.1535486
17,-0.47858235,-0.49734697,"('nasty', 'nice')",-0.4785824,-0.497347,-0.0187646
18,-0.543667,-0.6127099,"('disagreeable', 'welcoming')",-0.543667,-0.6127099,-0.0690429
19,-0.5461465,-0.4331744,"('inhospitable', 'hospitable')",-0.5461465,-0.4331744,0.1129721
20,0.9834788,0.90091926,"('rough', 'thoughtful')",0.9834788,0.9009193,-0.0825595
21,0.72817266,0.82189435,"('immoral', 'moral')",0.7281727,0.8218943,0.0937216
22,0.42062277,0.3937149,"('untrustworthy', 'trustworthy')",0.4206228,0.3937149,-0.0269079
23,7.05578,7.1759157,"('insincere', 'sincere')",7.0557799,7.1759157,0.1201358
24,2.3068354,2.372791,"('dishonest', 'honest')",2.3068354,2.3727911,0.0659557
25,-0.23138478,-0.25748143,"('egoistic', 'altruistic')",-0.2313848,-0.2574814,-0.0260966
26,0.18988097,0.20623848,"('hardhearted', 'benevolent')",0.189881,0.2062385,0.0163575
