,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.43459305,-0.5063399,"('unsociable', 'sociable')",0.8227213,0.76393443,-0.33626372,-0.4326225,0.0172882,-0.0583427,-0.0756309
1,-1.2494057,-1.17947,"('unfriendly', 'friendly')",-1.0025532,-1.1911086,1.4845401,1.3563336,-0.2558062,-0.3380816,-0.0822754
2,1.2442834,1.2615625,"('unlikable', 'likable')",0.533461,0.57705426,0.6919913,0.7859703,0.8232452,0.8748624,0.0516172
3,-0.062096063,0.0907267,"('repellent', 'pleasant')",-0.016094029,0.09010791,0.5425794,0.64711505,0.1547964,0.2759832,0.1211868
4,-0.9157525,-0.9345744,"('disliked', 'liked')",-0.5096033,-0.53669715,-6.2508526,-6.346259,-2.5587362,-2.6058435,-0.0471073
5,-1.7216686,-1.6625892,"('distant', 'outgoing')",-1.4689602,-1.4952669,-0.2932864,-0.32106718,-1.161305,-1.159641,0.001664
6,-1.8897306,-1.7279861,"('distant', 'open')",-1.4467285,-1.455465,0.24636145,0.21847901,-1.0300326,-0.9883241,0.0417085
7,-0.098926455,-0.024061937,"('insensitive', 'sensitive')",-0.03640622,0.05779344,0.2497549,0.38163143,0.0381407,0.1384543,0.1003136
8,-0.8276028,-0.8118472,"('unaffectionate', 'affectionate')",-1.8300683,-1.9139239,0.70132387,0.6362356,-0.6521158,-0.6965117,-0.0443959
9,-1.3993144,-1.3469266,"('unaffectionate', 'caring')",-1.5367522,-1.6215854,0.77492106,0.78110933,-0.7203819,-0.7291342,-0.0087523
10,-0.5291126,-0.4590326,"('unsympathetic', 'sympathetic')",-0.6967552,-0.66838706,-0.4460562,-0.40966418,-0.557308,-0.5123613,0.0449467
11,-0.018798748,-0.029654337,"('unhelpful', 'helpful')",1.0347536,1.0536283,1.4735606,1.599443,0.8298384,0.8744723,0.0446339
12,-0.30288884,-0.1372123,"('unsupportive', 'supportive')",0.008929677,0.12031403,-2.12269,-2.0313318,-0.8055497,-0.6827434,0.1228063
13,0.28043398,0.22827388,"('impolite', 'polite')",0.55972785,0.6092813,-0.5080863,-0.5322512,0.1106918,0.101768,-0.0089238
14,0.9646958,0.941617,"('antisocial', 'social')",1.6563041,1.6927348,-0.3104849,-0.3323967,0.7701716,0.7673183,-0.0028533
