,barber_male,barber_female,tuple,average_male,average_female,female-male
0,0.42676982,0.30683002,"('unsociable', 'sociable')",0.4267698,0.30683,-0.1199398
1,1.1350241,1.2151976,"('unfriendly', 'friendly')",1.1350241,1.2151976,0.0801735
2,0.28351122,0.42539835,"('unlikable', 'likable')",0.2835112,0.4253983,0.1418871
3,0.7600921,0.8989078,"('repellent', 'pleasant')",0.7600921,0.8989078,0.1388157
4,-7.720494,-7.723028,"('disliked', 'liked')",-7.7204938,-7.7230282,-0.0025344
5,-0.5928172,-0.57366985,"('distant', 'outgoing')",-0.5928172,-0.5736699,0.0191473
6,-0.11982626,-0.14831936,"('distant', 'open')",-0.1198263,-0.1483194,-0.0284931
7,1.4238213,1.451542,"('insensitive', 'sensitive')",1.4238213,1.451542,0.0277207
8,1.2092737,1.1388563,"('unaffectionate', 'affectionate')",1.2092737,1.1388563,-0.0704174
9,1.5698795,1.5961896,"('unaffectionate', 'caring')",1.5698795,1.5961896,0.0263101
10,1.5255402,1.4308882,"('unsympathetic', 'sympathetic')",1.5255402,1.4308882,-0.094652
11,1.7241126,1.7867607,"('unhelpful', 'helpful')",1.7241126,1.7867607,0.0626481
12,-1.3505439,-1.3306808,"('unsupportive', 'supportive')",-1.3505439,-1.3306808,0.0198631
13,-0.047679953,-0.03796038,"('impolite', 'polite')",-0.04768,-0.0379604,0.0097196
14,0.43830436,0.41559738,"('antisocial', 'social')",0.4383044,0.4155974,-0.022707
15,0.33754647,0.34304917,"('boring', 'funny')",0.3375465,0.3430492,0.0055027
16,-0.6868455,-0.58612126,"('unpopular', 'popular')",-0.6868455,-0.5861213,0.1007242
17,-0.04509954,-0.13177037,"('nasty', 'nice')",-0.0450995,-0.1317704,-0.0866709
18,-0.7477181,-0.661037,"('disagreeable', 'welcoming')",-0.7477181,-0.661037,0.0866811
19,-0.28076726,-0.30027604,"('inhospitable', 'hospitable')",-0.2807673,-0.300276,-0.0195087
20,0.7073401,0.6647649,"('rough', 'thoughtful')",0.7073401,0.6647649,-0.0425752
21,-0.04709622,0.13569115,"('immoral', 'moral')",-0.0470962,0.1356912,0.1827874
22,-0.2948871,-0.2916034,"('untrustworthy', 'trustworthy')",-0.2948871,-0.2916034,0.0032837
23,6.7349777,6.8253703,"('insincere', 'sincere')",6.7349777,6.8253703,0.0903926
24,1.7092508,1.6987158,"('dishonest', 'honest')",1.7092508,1.6987158,-0.010535
25,0.23590042,0.2502342,"('egoistic', 'altruistic')",0.2359004,0.2502342,0.0143338
26,0.7871227,0.6214042,"('hardhearted', 'benevolent')",0.7871227,0.6214042,-0.1657185
27,1.6698111,1.4040371,"('hardhearted', 'softhearted')",1.6698111,1.4040371,-0.265774
28,1.1198317,1.0551187,"('disloyal', 'loyal')",1.1198317,1.0551187,-0.064713
29,-0.4042849,-0.57008153,"('unfair', 'fair')",-0.4042849,-0.5700815,-0.1657966
30,1.3593909,1.3645414,"('intolerant', 'tolerant')",1.3593909,1.3645414,0.0051505
31,-1.4005853,-1.3708386,"('evil', 'good')",-1.4005853,-1.3708386,0.0297467
32,1.4560881,1.3600035,"('unkind', 'kind')",1.4560881,1.3600035,-0.0960846
33,-0.92929393,-0.8588586,"('wrong', 'right')",-0.9292939,-0.8588586,0.0704353
34,4.4915504,4.676045,"('mean', 'honorable')",4.4915504,4.6760449,0.1844945
35,-1.1075759,-1.3733879,"('corrupt', 'incorrupt')",-1.1075759,-1.3733879,-0.265812
36,-0.83418626,-0.9972136,"('hostile', 'amicable')",-0.8341863,-0.9972136,-0.1630273
37,0.8183242,0.8325721,"('fake', 'genuine')",0.8183242,0.8325721,0.0142479
38,-0.2182792,-0.21865161,"('untruthful', 'truthful')",-0.2182792,-0.2186516,-0.0003724
39,-0.086735,-0.053512275,"('exploitative', 'cooperative')",-0.086735,-0.0535123,0.0332227
40,-1.214575,-1.317628,"('stingy', 'generous')",-1.2145751,-1.317628,-0.1030529
41,0.122751795,-0.029598258,"('unforgiving', 'forgiving')",0.1227518,-0.0295983,-0.1523501
42,-2.1949656,-2.205562,"('unreliable', 'reliable')",-2.1949656,-2.2055621,-0.0105965
43,1.4421015,1.4815657,"('irresponsible', 'responsible')",1.4421015,1.4815657,0.0394642
44,-1.5440797,-1.5519291,"('prejudiced', 'unprejudiced')",-1.5440797,-1.5519291,-0.0078494
45,0.53933537,0.40518948,"('incompetent', 'competent')",0.5393354,0.4051895,-0.1341459
46,-0.5482794,-0.55311966,"('uncompetitive', 'competitive')",-0.5482794,-0.5531197,-0.0048403
47,5.9324894,6.062188,"('stupid', 'smart')",5.9324894,6.0621881,0.1296987
48,0.8517687,0.83739746,"('unintelligent', 'intelligent')",0.8517687,0.8373975,-0.0143712
49,-0.39776543,-0.2100342,"('unable', 'able')",-0.3977654,-0.2100342,0.1877312
50,-0.15100819,-0.1803807,"('clumsy', 'skillful')",-0.1510082,-0.1803807,-0.0293725
51,0.4805474,0.4728317,"('uneducated', 'educated')",0.4805474,0.4728317,-0.0077157
52,-0.6513131,-0.6903831,"('irrational', 'rational')",-0.6513131,-0.6903831,-0.03907
53,0.6179523,0.65723383,"('uncreative', 'creative')",0.6179523,0.6572338,0.0392815
54,0.9571544,1.0913814,"('incapable', 'capable')",0.9571544,1.0913814,0.134227
55,1.0566643,1.1555859,"('incompetent', 'clever')",1.0566643,1.1555859,0.0989216
56,0.64563847,0.69409335,"('impractical', 'practical')",0.6456385,0.6940933,0.0484548
57,-2.6636736,-2.6732407,"('unimaginative', 'imaginative')",-2.6636736,-2.6732407,-0.0095671
58,0.15664324,0.08853024,"('undiscriminating', 'discriminating')",0.1566432,0.0885302,-0.068113
59,-0.096019946,0.001767151,"('foolish', 'wise')",-0.0960199,0.0017672,0.0977871
60,0.5056562,0.68062454,"('inefficient', 'efficient')",0.5056562,0.6806245,0.1749683
61,0.64513755,0.4545339,"('illogical', 'logical')",0.6451375,0.4545339,-0.1906036
62,1.0167979,1.1749953,"('incompetent', 'brilliant')",1.0167979,1.1749953,0.1581974
63,0.672915,0.72893333,"('unperceptive', 'insightful')",0.672915,0.7289333,0.0560183
64,-6.351131,-6.26843,"('shy', 'confident')",-6.351131,-6.2684302,0.0827008
65,0.927319,0.93300635,"('insecure', 'secure')",0.927319,0.9330063,0.0056873
66,0.091549344,-0.070950314,"('inactive', 'active')",0.0915493,-0.0709503,-0.1624996
67,-0.71482056,-0.63228977,"('doubtful', 'determined')",-0.7148206,-0.6322898,0.0825308
68,-0.81896996,-0.71305615,"('dependent', 'independent')",-0.81897,-0.7130561,0.1059139
69,-1.9686589,-2.0289245,"('lazy', 'industrious')",-1.9686589,-2.0289245,-0.0602656
70,1.5322549,1.4859997,"('lethargic', 'energetic')",1.5322549,1.4859997,-0.0462552
71,0.2906507,0.44786254,"('diffident', 'self-confident')",0.2906507,0.4478625,0.1572118
72,0.9040544,1.067374,"('unambitious', 'ambitious')",0.9040544,1.067374,0.1633196
73,-3.404663,-3.2036448,"('helpless', 'self-reliant')",-3.4046631,-3.2036448,0.2010183
74,0.014489837,-0.07715685,"('undedicated', 'dedicated')",0.0144898,-0.0771568,-0.0916466
75,-1.1497322,-1.0374677,"('meek', 'impulsive')",-1.1497322,-1.0374677,0.1122645
76,0.9404414,0.9667446,"('anxious', 'daring')",0.9404414,0.9667446,0.0263032
77,-1.055519,-0.955719,"('unmotivated', 'motivated')",-1.055519,-0.955719,0.0998
78,-0.57303464,-0.66183364,"('nonresilient', 'resilient')",-0.5730346,-0.6618336,-0.088799
79,-0.11343917,-0.25093126,"('wavering', 'unwavering')",-0.1134392,-0.2509313,-0.1374921
80,0.06707201,0.023274386,"('dominated', 'dominating')",0.067072,0.0232744,-0.0437976
81,0.024315916,0.12661728,"('submissive', 'aggressive')",0.0243159,0.1266173,0.1023014
82,6.789093,6.967958,"('poor', 'rich')",6.789093,6.967958,0.178865
83,-0.6520986,-0.6129945,"('powerless', 'powerful')",-0.6520986,-0.6129945,0.0391041
84,0.360085,0.32952255,"('inferior', 'superior')",0.360085,0.3295226,-0.0305624
85,-1.4321921,-1.4688181,"('insignificant', 'prestigious')",-1.4321921,-1.4688181,-0.036626
86,0.57840484,0.520749,"('uninfluential', 'influential')",0.5784048,0.520749,-0.0576558
87,0.02186561,0.1656883,"('unsuccessful', 'successful')",0.0218656,0.1656883,0.1438227
88,-0.1773372,-0.09091466,"('low', 'eminent')",-0.1773372,-0.0909147,0.0864225
