,ferry_male,ferry_female,tuple,average_male,average_female,female-male
0,0.6611497,0.7364615,"('unsociable', 'sociable')",0.6611497,0.7364615,0.0753118
1,1.3539265,1.4283744,"('unfriendly', 'friendly')",1.3539265,1.4283744,0.0744479
2,0.28148574,0.3857336,"('unlikable', 'likable')",0.2814857,0.3857336,0.1042479
3,0.47930595,0.6053701,"('repellent', 'pleasant')",0.479306,0.6053701,0.1260641
4,-6.912518,-7.0229506,"('disliked', 'liked')",-6.912518,-7.0229506,-0.1104326
5,-0.5597711,-0.67454374,"('distant', 'outgoing')",-0.5597711,-0.6745437,-0.1147726
6,0.05145339,-0.10965057,"('distant', 'open')",0.0514534,-0.1096506,-0.161104
7,1.0926477,1.2929279,"('insensitive', 'sensitive')",1.0926477,1.2929279,0.2002802
8,1.3264521,1.304129,"('unaffectionate', 'affectionate')",1.3264521,1.304129,-0.0223231
9,1.8431395,1.8878341,"('unaffectionate', 'caring')",1.8431395,1.8878341,0.0446946
10,0.6731278,0.83594537,"('unsympathetic', 'sympathetic')",0.6731278,0.8359454,0.1628176
11,1.5145236,1.831405,"('unhelpful', 'helpful')",1.5145236,1.831405,0.3168814
12,-1.2969075,-1.1322638,"('unsupportive', 'supportive')",-1.2969075,-1.1322638,0.1646437
13,-0.16009495,0.015134618,"('impolite', 'polite')",-0.1600949,0.0151346,0.1752295
14,0.32510185,0.58449924,"('antisocial', 'social')",0.3251019,0.5844992,0.2593973
15,0.6184261,0.53728455,"('boring', 'funny')",0.6184261,0.5372846,-0.0811415
16,-0.5940486,-0.61173934,"('unpopular', 'popular')",-0.5940486,-0.6117393,-0.0176907
17,0.020776186,0.07683668,"('nasty', 'nice')",0.0207762,0.0768367,0.0560605
18,-0.9009703,-0.86647886,"('disagreeable', 'welcoming')",-0.9009703,-0.8664789,0.0344914
19,-0.9588965,-0.9622202,"('inhospitable', 'hospitable')",-0.9588965,-0.9622202,-0.0033237
20,0.100245535,-0.099054895,"('rough', 'thoughtful')",0.1002455,-0.0990549,-0.1993004
21,-0.4868721,-0.23205622,"('immoral', 'moral')",-0.4868721,-0.2320562,0.2548159
22,-0.2987888,-0.22890313,"('untrustworthy', 'trustworthy')",-0.2987888,-0.2289031,0.0698857
23,5.7493057,6.135688,"('insincere', 'sincere')",5.7493057,6.1356878,0.3863821
24,1.3547736,1.2979774,"('dishonest', 'honest')",1.3547736,1.2979774,-0.0567962
25,0.93972015,0.898728,"('egoistic', 'altruistic')",0.9397202,0.898728,-0.0409922
26,1.923156,1.9542941,"('hardhearted', 'benevolent')",1.923156,1.9542941,0.0311381
27,1.4899426,1.2268846,"('hardhearted', 'softhearted')",1.4899426,1.2268846,-0.263058
28,1.2842056,1.3776537,"('disloyal', 'loyal')",1.2842056,1.3776537,0.0934481
29,-0.042046133,-0.25340903,"('unfair', 'fair')",-0.0420461,-0.253409,-0.2113629
30,0.54017496,0.70452464,"('intolerant', 'tolerant')",0.540175,0.7045246,0.1643496
31,-1.1804123,-1.4820324,"('evil', 'good')",-1.1804123,-1.4820324,-0.3016201
32,1.067931,1.1307423,"('unkind', 'kind')",1.0679311,1.1307423,0.0628112
33,0.18088856,0.12869248,"('wrong', 'right')",0.1808886,0.1286925,-0.0521961
34,4.034678,4.2294583,"('mean', 'honorable')",4.034678,4.2294583,0.1947803
35,-0.7814655,-1.2620697,"('corrupt', 'incorrupt')",-0.7814655,-1.2620697,-0.4806042
36,-0.2652558,-0.48007447,"('hostile', 'amicable')",-0.2652558,-0.4800745,-0.2148187
37,0.6083386,0.44315752,"('fake', 'genuine')",0.6083386,0.4431575,-0.1651811
38,-0.21446747,0.009728918,"('untruthful', 'truthful')",-0.2144675,0.0097289,0.2241964
39,0.29775363,0.38939425,"('exploitative', 'cooperative')",0.2977536,0.3893943,0.0916407
40,-1.6538345,-1.753665,"('stingy', 'generous')",-1.6538345,-1.753665,-0.0998305
41,0.8623406,0.9800532,"('unforgiving', 'forgiving')",0.8623406,0.9800532,0.1177126
42,-2.5513918,-2.6232202,"('unreliable', 'reliable')",-2.5513918,-2.6232202,-0.0718284
43,1.0033894,1.21804,"('irresponsible', 'responsible')",1.0033894,1.21804,0.2146506
44,-1.379854,-1.5622162,"('prejudiced', 'unprejudiced')",-1.379854,-1.5622162,-0.1823622
45,0.69817704,0.8105004,"('incompetent', 'competent')",0.698177,0.8105004,0.1123234
46,-0.7798028,-0.5006618,"('uncompetitive', 'competitive')",-0.7798028,-0.5006618,0.279141
47,4.6692305,4.9372687,"('stupid', 'smart')",4.6692305,4.9372687,0.2680382
48,0.2550601,0.4030335,"('unintelligent', 'intelligent')",0.2550601,0.4030335,0.1479734
49,-0.5176506,-0.41418332,"('unable', 'able')",-0.5176506,-0.4141833,0.1034673
50,-0.84647214,-0.828662,"('clumsy', 'skillful')",-0.8464721,-0.828662,0.0178101
51,-0.09329126,-0.026477572,"('uneducated', 'educated')",-0.0932913,-0.0264776,0.0668137
52,0.3878591,0.10770637,"('irrational', 'rational')",0.3878591,0.1077064,-0.2801527
53,-0.19112223,-0.05539826,"('uncreative', 'creative')",-0.1911222,-0.0553983,0.1357239
54,0.6871647,0.698173,"('incapable', 'capable')",0.6871647,0.698173,0.0110083
55,0.58263767,0.8332223,"('incompetent', 'clever')",0.5826377,0.8332223,0.2505846
56,0.2738089,0.40517107,"('impractical', 'practical')",0.2738089,0.4051711,0.1313622
57,-2.0200942,-2.033353,"('unimaginative', 'imaginative')",-2.0200942,-2.0333531,-0.0132589
58,-0.0701634,-0.047419734,"('undiscriminating', 'discriminating')",-0.0701634,-0.0474197,0.0227437
59,0.097148165,-0.020281166,"('foolish', 'wise')",0.0971482,-0.0202812,-0.1174294
60,-0.08931979,0.19252099,"('inefficient', 'efficient')",-0.0893198,0.192521,0.2818408
61,0.4045258,0.3435028,"('illogical', 'logical')",0.4045258,0.3435028,-0.061023
62,0.42719784,0.7316481,"('incompetent', 'brilliant')",0.4271978,0.7316481,0.3044503
63,-0.011366874,0.2906141,"('unperceptive', 'insightful')",-0.0113669,0.2906141,0.301981
64,-6.228254,-6.342154,"('shy', 'confident')",-6.2282538,-6.342154,-0.1139002
65,0.14041331,0.3018432,"('insecure', 'secure')",0.1404133,0.3018432,0.1614299
66,-0.060939774,-0.30767518,"('inactive', 'active')",-0.0609398,-0.3076752,-0.2467354
67,-0.18705821,-0.0736816,"('doubtful', 'determined')",-0.1870582,-0.0736816,0.1133766
68,-1.6193079,-1.5781175,"('dependent', 'independent')",-1.6193079,-1.5781175,0.0411904
69,-1.6851262,-1.8669374,"('lazy', 'industrious')",-1.6851262,-1.8669374,-0.1818112
70,0.889548,0.8763373,"('lethargic', 'energetic')",0.889548,0.8763373,-0.0132107
71,0.6675749,0.55928737,"('diffident', 'self-confident')",0.6675749,0.5592874,-0.1082875
72,0.45491964,0.5666271,"('unambitious', 'ambitious')",0.4549196,0.5666271,0.1117075
73,-3.1410131,-3.317445,"('helpless', 'self-reliant')",-3.1410131,-3.317445,-0.1764319
74,0.4797571,0.488014,"('undedicated', 'dedicated')",0.4797571,0.488014,0.0082569
75,-1.0458018,-1.0863608,"('meek', 'impulsive')",-1.0458018,-1.0863608,-0.040559
76,-0.1615058,-0.011973634,"('anxious', 'daring')",-0.1615058,-0.0119736,0.1495322
77,-1.4379578,-1.152373,"('unmotivated', 'motivated')",-1.4379578,-1.152373,0.2855848
78,-0.61193657,-0.57400286,"('nonresilient', 'resilient')",-0.6119366,-0.5740029,0.0379337
79,-0.39044935,-0.39918256,"('wavering', 'unwavering')",-0.3904493,-0.3991826,-0.0087333
80,0.23328099,0.20286846,"('dominated', 'dominating')",0.233281,0.2028685,-0.0304125
81,-0.3407799,-0.08295818,"('submissive', 'aggressive')",-0.3407799,-0.0829582,0.2578217
82,5.6581273,5.7451777,"('poor', 'rich')",5.6581273,5.7451777,0.0870504
83,-0.42076305,-0.3883529,"('powerless', 'powerful')",-0.420763,-0.3883529,0.0324101
84,0.5623116,0.45934105,"('inferior', 'superior')",0.5623116,0.459341,-0.1029706
85,-1.1408628,-1.2661653,"('insignificant', 'prestigious')",-1.1408628,-1.2661653,-0.1253025
86,0.99773437,0.8869846,"('uninfluential', 'influential')",0.9977344,0.8869846,-0.1107498
87,0.1801729,0.1553008,"('unsuccessful', 'successful')",0.1801729,0.1553008,-0.0248721
88,-0.5250592,-0.5154327,"('low', 'eminent')",-0.5250592,-0.5154327,0.0096265
