,chopstick_male,chopstick_female,tuple,average_male,average_female,female-male
0,1.1466322,1.060549,"('unsociable', 'sociable')",1.1466322,1.060549,-0.0860832
1,0.036667883,-0.1740756,"('unfriendly', 'friendly')",0.0366679,-0.1740756,-0.2107435
2,0.13168457,0.2067175,"('unlikable', 'likable')",0.1316846,0.2067175,0.0750329
3,-0.42551148,-0.35268018,"('repellent', 'pleasant')",-0.4255115,-0.3526802,0.0728313
4,-3.2510188,-3.1826174,"('disliked', 'liked')",-3.2510188,-3.1826174,0.0684014
5,-0.90504694,-1.0035021,"('distant', 'outgoing')",-0.9050469,-1.0035021,-0.0984552
6,-1.1162435,-1.1786371,"('distant', 'open')",-1.1162435,-1.1786371,-0.0623936
7,0.3423752,0.4158632,"('insensitive', 'sensitive')",0.3423752,0.4158632,0.073488
8,-0.023290731,-0.18402182,"('unaffectionate', 'affectionate')",-0.0232907,-0.1840218,-0.1607311
9,0.38773653,0.27272213,"('unaffectionate', 'caring')",0.3877365,0.2727221,-0.1150144
10,-0.07723372,0.017773429,"('unsympathetic', 'sympathetic')",-0.0772337,0.0177734,0.0950071
11,1.0506364,1.1544287,"('unhelpful', 'helpful')",1.0506364,1.1544287,0.1037923
12,-1.0060176,-1.0034683,"('unsupportive', 'supportive')",-1.0060176,-1.0034683,0.0025493
13,0.66605705,0.65811414,"('impolite', 'polite')",0.6660571,0.6581141,-0.007943
14,0.48296177,0.5470056,"('antisocial', 'social')",0.4829618,0.5470056,0.0640438
15,0.33121535,0.27213064,"('boring', 'funny')",0.3312154,0.2721306,-0.0590848
16,-0.656696,-0.7582414,"('unpopular', 'popular')",-0.656696,-0.7582414,-0.1015454
17,-1.1450042,-1.0888367,"('nasty', 'nice')",-1.1450042,-1.0888367,0.0561675
18,-0.56872845,-0.6717084,"('disagreeable', 'welcoming')",-0.5687284,-0.6717084,-0.10298
19,-0.31452918,-0.36306635,"('inhospitable', 'hospitable')",-0.3145292,-0.3630663,-0.0485371
20,-0.36095968,-0.33545357,"('rough', 'thoughtful')",-0.3609597,-0.3354536,0.0255061
21,0.836397,0.89985216,"('immoral', 'moral')",0.836397,0.8998522,0.0634552
22,-0.086829074,-0.021715047,"('untrustworthy', 'trustworthy')",-0.0868291,-0.021715,0.0651141
23,3.1931422,3.0688426,"('insincere', 'sincere')",3.1931422,3.0688426,-0.1242996
24,0.40934503,0.33498234,"('dishonest', 'honest')",0.409345,0.3349823,-0.0743627
25,0.5081904,0.46745068,"('egoistic', 'altruistic')",0.5081904,0.4674507,-0.0407397
26,-0.35011607,-0.38975492,"('hardhearted', 'benevolent')",-0.3501161,-0.3897549,-0.0396388
27,-0.72271466,-0.8188619,"('hardhearted', 'softhearted')",-0.7227147,-0.8188619,-0.0961472
28,0.5873533,0.5757256,"('disloyal', 'loyal')",0.5873533,0.5757256,-0.0116277
29,-0.19342914,-0.28624743,"('unfair', 'fair')",-0.1934291,-0.2862474,-0.0928183
30,0.6069688,0.5656255,"('intolerant', 'tolerant')",0.6069688,0.5656255,-0.0413433
31,-1.9330394,-2.0309808,"('evil', 'good')",-1.9330394,-2.0309808,-0.0979414
32,1.0344354,0.9002126,"('unkind', 'kind')",1.0344354,0.9002126,-0.1342228
33,-0.37551683,-0.39791256,"('wrong', 'right')",-0.3755168,-0.3979126,-0.0223958
34,1.904725,1.8719925,"('mean', 'honorable')",1.904725,1.8719925,-0.0327325
35,-0.8806024,-0.9564471,"('corrupt', 'incorrupt')",-0.8806024,-0.9564471,-0.0758447
36,-0.9312694,-1.0481092,"('hostile', 'amicable')",-0.9312694,-1.0481092,-0.1168398
37,0.25816777,0.31921503,"('fake', 'genuine')",0.2581678,0.319215,0.0610472
38,0.31403583,0.2605271,"('untruthful', 'truthful')",0.3140358,0.2605271,-0.0535087
39,-0.006939645,0.07905716,"('exploitative', 'cooperative')",-0.0069396,0.0790572,0.0859968
40,-3.0632799,-3.0956752,"('stingy', 'generous')",-3.0632799,-3.0956752,-0.0323953
41,-0.17579979,-0.31415597,"('unforgiving', 'forgiving')",-0.1757998,-0.314156,-0.1383562
42,-1.4128809,-1.233806,"('unreliable', 'reliable')",-1.4128809,-1.233806,0.1790749
43,0.16583854,0.13733403,"('irresponsible', 'responsible')",0.1658385,0.137334,-0.0285045
44,-1.3008311,-1.2355636,"('prejudiced', 'unprejudiced')",-1.3008311,-1.2355636,0.0652675
45,0.6222373,0.68400985,"('incompetent', 'competent')",0.6222373,0.6840099,0.0617726
46,0.48713854,0.61977434,"('uncompetitive', 'competitive')",0.4871385,0.6197743,0.1326358
47,2.2458994,2.326465,"('stupid', 'smart')",2.2458994,2.3264649,0.0805655
48,0.30715382,0.17787786,"('unintelligent', 'intelligent')",0.3071538,0.1778779,-0.1292759
49,0.53176767,0.5510971,"('unable', 'able')",0.5317677,0.5510971,0.0193294
50,0.2340095,0.2967361,"('clumsy', 'skillful')",0.2340095,0.2967361,0.0627266
51,0.7278992,0.81235284,"('uneducated', 'educated')",0.7278992,0.8123528,0.0844536
52,-1.2329357,-1.3492384,"('irrational', 'rational')",-1.2329357,-1.3492384,-0.1163027
53,0.1345907,0.07291601,"('uncreative', 'creative')",0.1345907,0.072916,-0.0616747
54,0.5638664,0.6154886,"('incapable', 'capable')",0.5638664,0.6154886,0.0516222
55,1.3629303,1.4716032,"('incompetent', 'clever')",1.3629303,1.4716032,0.1086729
56,1.4520229,1.5438348,"('impractical', 'practical')",1.4520229,1.5438348,0.0918119
57,-1.6111631,-1.4845951,"('unimaginative', 'imaginative')",-1.6111631,-1.4845951,0.126568
58,0.3677782,0.2749582,"('undiscriminating', 'discriminating')",0.3677782,0.2749582,-0.09282
59,-1.2877333,-1.3399494,"('foolish', 'wise')",-1.2877333,-1.3399494,-0.0522161
