,universe_male,universe_female,tuple,average_male,average_female,female-male
0,0.270605,0.24247788,"('unsociable', 'sociable')",0.270605,0.2424779,-0.0281271
1,1.1153591,1.0736582,"('unfriendly', 'friendly')",1.1153591,1.0736582,-0.0417009
2,0.040718015,0.18886954,"('unlikable', 'likable')",0.040718,0.1888695,0.1481515
3,1.051343,1.21021,"('repellent', 'pleasant')",1.051343,1.21021,0.158867
4,-7.302337,-7.5054626,"('disliked', 'liked')",-7.3023372,-7.5054626,-0.2031254
5,-0.6693587,-0.67209864,"('distant', 'outgoing')",-0.6693587,-0.6720986,-0.0027399
6,-0.1823899,-0.29395145,"('distant', 'open')",-0.1823899,-0.2939515,-0.1115616
7,1.4131327,1.5038553,"('insensitive', 'sensitive')",1.4131327,1.5038553,0.0907226
8,0.7834705,0.70860624,"('unaffectionate', 'affectionate')",0.7834705,0.7086062,-0.0748643
9,1.1562997,1.256693,"('unaffectionate', 'caring')",1.1562997,1.256693,0.1003933
10,1.2961915,1.3466151,"('unsympathetic', 'sympathetic')",1.2961915,1.3466151,0.0504236
11,1.6817666,1.861132,"('unhelpful', 'helpful')",1.6817666,1.861132,0.1793654
12,-1.473607,-1.4247956,"('unsupportive', 'supportive')",-1.4736069,-1.4247956,0.0488113
13,0.31829453,0.46866328,"('impolite', 'polite')",0.3182945,0.4686633,0.1503688
14,0.34633285,0.34851992,"('antisocial', 'social')",0.3463328,0.3485199,0.0021871
15,0.51887256,0.43947116,"('boring', 'funny')",0.5188726,0.4394712,-0.0794014
16,-0.89169466,-0.80987895,"('unpopular', 'popular')",-0.8916947,-0.8098789,0.0818158
17,-0.17045581,-0.1428451,"('nasty', 'nice')",-0.1704558,-0.1428451,0.0276107
18,-0.19271542,-0.21369854,"('disagreeable', 'welcoming')",-0.1927154,-0.2136985,-0.0209831
19,-0.8556479,-0.8265684,"('inhospitable', 'hospitable')",-0.8556479,-0.8265684,0.0290795
20,0.8547492,0.715007,"('rough', 'thoughtful')",0.8547492,0.715007,-0.1397422
21,0.23129635,0.44633725,"('immoral', 'moral')",0.2312963,0.4463373,0.215041
22,-0.062244635,-0.027487554,"('untrustworthy', 'trustworthy')",-0.0622446,-0.0274876,0.034757
23,6.415121,6.7178974,"('insincere', 'sincere')",6.4151211,6.7178974,0.3027763
24,1.535508,1.551265,"('dishonest', 'honest')",1.535508,1.551265,0.015757
25,0.80242914,0.7423569,"('egoistic', 'altruistic')",0.8024291,0.7423569,-0.0600722
26,1.000226,0.75740504,"('hardhearted', 'benevolent')",1.000226,0.757405,-0.242821
27,1.9797069,1.7838948,"('hardhearted', 'softhearted')",1.9797069,1.7838948,-0.1958121
28,1.2652047,1.134997,"('disloyal', 'loyal')",1.2652047,1.134997,-0.1302077
29,-0.4685034,-0.61885166,"('unfair', 'fair')",-0.4685034,-0.6188517,-0.1503483
30,1.0287215,1.1355134,"('intolerant', 'tolerant')",1.0287215,1.1355134,0.1067919
31,-1.554306,-1.711092,"('evil', 'good')",-1.554306,-1.711092,-0.156786
32,1.1407938,1.0795102,"('unkind', 'kind')",1.1407938,1.0795102,-0.0612836
33,-0.4148062,-0.47839114,"('wrong', 'right')",-0.4148062,-0.4783911,-0.0635849
34,4.175872,4.567818,"('mean', 'honorable')",4.1758718,4.5678182,0.3919464
35,-1.2419245,-1.5852988,"('corrupt', 'incorrupt')",-1.2419245,-1.5852988,-0.3433743
36,-1.0129117,-1.2313999,"('hostile', 'amicable')",-1.0129117,-1.2313999,-0.2184882
37,1.065994,1.018979,"('fake', 'genuine')",1.065994,1.018979,-0.047015
38,-0.4911666,-0.35244554,"('untruthful', 'truthful')",-0.4911666,-0.3524455,0.1387211
39,0.51654166,0.53697616,"('exploitative', 'cooperative')",0.5165417,0.5369762,0.0204345
40,-0.6212226,-0.79487294,"('stingy', 'generous')",-0.6212226,-0.7948729,-0.1736503
41,0.6506559,0.46461922,"('unforgiving', 'forgiving')",0.6506559,0.4646192,-0.1860367
42,-1.8567402,-1.8818698,"('unreliable', 'reliable')",-1.8567402,-1.8818698,-0.0251296
43,1.1619116,1.3379097,"('irresponsible', 'responsible')",1.1619116,1.3379097,0.1759981
44,-1.0302122,-1.0906788,"('prejudiced', 'unprejudiced')",-1.0302122,-1.0906788,-0.0604666
45,0.25906894,0.22194962,"('incompetent', 'competent')",0.2590689,0.2219496,-0.0371193
46,-0.31576854,-0.2699402,"('uncompetitive', 'competitive')",-0.3157685,-0.2699402,0.0458283
47,4.669426,4.923856,"('stupid', 'smart')",4.669426,4.9238558,0.2544298
48,0.5284046,0.60948116,"('unintelligent', 'intelligent')",0.5284046,0.6094812,0.0810766
49,-0.33506507,-0.17513429,"('unable', 'able')",-0.3350651,-0.1751343,0.1599308
50,-0.37806913,-0.36688626,"('clumsy', 'skillful')",-0.3780691,-0.3668863,0.0111828
51,0.7584301,0.7639207,"('uneducated', 'educated')",0.7584301,0.7639207,0.0054906
52,-0.42318034,-0.5885222,"('irrational', 'rational')",-0.4231803,-0.5885222,-0.1653419
53,-0.12442836,-0.14348978,"('uncreative', 'creative')",-0.1244284,-0.1434898,-0.0190614
54,0.59388906,0.72221404,"('incapable', 'capable')",0.5938891,0.722214,0.1283249
55,1.1539172,1.2940108,"('incompetent', 'clever')",1.1539172,1.2940108,0.1400936
56,0.35971588,0.44764674,"('impractical', 'practical')",0.3597159,0.4476467,0.0879308
57,-1.8336465,-1.9507812,"('unimaginative', 'imaginative')",-1.8336465,-1.9507812,-0.1171347
58,0.4213679,0.32432288,"('undiscriminating', 'discriminating')",0.4213679,0.3243229,-0.097045
59,-0.11584912,-0.10957898,"('foolish', 'wise')",-0.1158491,-0.109579,0.0062701
60,0.6374127,0.9617422,"('inefficient', 'efficient')",0.6374127,0.9617422,0.3243295
61,0.4410796,0.32409984,"('illogical', 'logical')",0.4410796,0.3240998,-0.1169798
62,0.61404866,0.93210125,"('incompetent', 'brilliant')",0.6140487,0.9321012,0.3180525
63,0.35230398,0.5025786,"('unperceptive', 'insightful')",0.352304,0.5025786,0.1502746
64,-5.995119,-5.906165,"('shy', 'confident')",-5.9951191,-5.9061651,0.088954
65,0.7435645,0.96303916,"('insecure', 'secure')",0.7435645,0.9630392,0.2194747
66,-0.3454934,-0.5444687,"('inactive', 'active')",-0.3454934,-0.5444687,-0.1989753
67,-0.7083279,-0.65699404,"('doubtful', 'determined')",-0.7083279,-0.656994,0.0513339
68,-0.5852839,-0.5138394,"('dependent', 'independent')",-0.5852839,-0.5138394,0.0714445
69,-2.1454527,-2.246474,"('lazy', 'industrious')",-2.1454527,-2.246474,-0.1010213
70,1.799556,1.79635,"('lethargic', 'energetic')",1.799556,1.79635,-0.003206
71,0.120614626,0.12867256,"('diffident', 'self-confident')",0.1206146,0.1286726,0.008058
72,0.9898527,1.2225326,"('unambitious', 'ambitious')",0.9898527,1.2225326,0.2326799
73,-2.7280753,-2.6327617,"('helpless', 'self-reliant')",-2.7280753,-2.6327617,0.0953136
74,0.4673708,0.29297578,"('undedicated', 'dedicated')",0.4673708,0.2929758,-0.174395
75,-1.094159,-1.0560142,"('meek', 'impulsive')",-1.094159,-1.0560142,0.0381448
76,0.86532,0.9270948,"('anxious', 'daring')",0.86532,0.9270948,0.0617748
77,-1.6683756,-1.4197133,"('unmotivated', 'motivated')",-1.6683756,-1.4197133,0.2486623
78,-0.9299033,-0.93405604,"('nonresilient', 'resilient')",-0.9299033,-0.934056,-0.0041527
79,-0.47447768,-0.519484,"('wavering', 'unwavering')",-0.4744777,-0.519484,-0.0450063
80,0.3046361,0.22894187,"('dominated', 'dominating')",0.3046361,0.2289419,-0.0756942
81,0.23836179,0.3675886,"('submissive', 'aggressive')",0.2383618,0.3675886,0.1292268
82,5.8632817,6.095456,"('poor', 'rich')",5.8632817,6.0954561,0.2321744
83,-0.36400214,-0.34168077,"('powerless', 'powerful')",-0.3640021,-0.3416808,0.0223213
84,0.49637955,0.49646208,"('inferior', 'superior')",0.4963796,0.4964621,8.25e-05
85,-1.1451818,-1.3622687,"('insignificant', 'prestigious')",-1.1451818,-1.3622687,-0.2170869
86,0.7709336,0.7169387,"('uninfluential', 'influential')",0.7709336,0.7169387,-0.0539949
87,-0.052141026,0.03592772,"('unsuccessful', 'successful')",-0.052141,0.0359277,0.0880687
88,0.14212833,0.1260823,"('low', 'eminent')",0.1421283,0.1260823,-0.016046
