,crotch_male,crotch_female,tuple,average_male,average_female,female-male
0,0.367763,0.31185952,"('unsociable', 'sociable')",0.367763,0.3118595,-0.0559035
1,0.9181901,1.0340693,"('unfriendly', 'friendly')",0.9181901,1.0340693,0.1158792
2,0.39408952,0.57398355,"('unlikable', 'likable')",0.3940895,0.5739836,0.1798941
3,1.0637544,1.1745837,"('repellent', 'pleasant')",1.0637544,1.1745837,0.1108293
4,-7.3185472,-7.1063633,"('disliked', 'liked')",-7.3185472,-7.1063633,0.2121839
5,-0.40338248,-0.2024476,"('distant', 'outgoing')",-0.4033825,-0.2024476,0.2009349
6,-0.074477196,0.046958387,"('distant', 'open')",-0.0744772,0.0469584,0.1214356
7,1.5577291,1.4905556,"('insensitive', 'sensitive')",1.5577291,1.4905556,-0.0671735
8,0.94381654,0.87474704,"('unaffectionate', 'affectionate')",0.9438165,0.874747,-0.0690695
9,1.1222658,1.1575934,"('unaffectionate', 'caring')",1.1222658,1.1575934,0.0353276
10,1.8202326,1.5664039,"('unsympathetic', 'sympathetic')",1.8202326,1.5664039,-0.2538287
11,2.093257,1.9888651,"('unhelpful', 'helpful')",2.093257,1.9888651,-0.1043919
12,-1.1571808,-1.0951241,"('unsupportive', 'supportive')",-1.1571808,-1.0951241,0.0620567
13,0.21617441,0.18547946,"('impolite', 'polite')",0.2161744,0.1854795,-0.0306949
14,0.29946488,0.30276364,"('antisocial', 'social')",0.2994649,0.3027636,0.0032987
15,0.24057357,0.2762832,"('boring', 'funny')",0.2405736,0.2762832,0.0357096
16,-0.65772426,-0.3792884,"('unpopular', 'popular')",-0.6577243,-0.3792884,0.2784359
17,0.14206146,0.06995381,"('nasty', 'nice')",0.1420615,0.0699538,-0.0721077
18,-0.42281222,-0.25372592,"('disagreeable', 'welcoming')",-0.4228122,-0.2537259,0.1690863
19,-0.33114374,-0.28632078,"('inhospitable', 'hospitable')",-0.3311437,-0.2863208,0.0448229
20,0.78726697,0.690593,"('rough', 'thoughtful')",0.787267,0.690593,-0.096674
21,0.283247,0.38058767,"('immoral', 'moral')",0.283247,0.3805877,0.0973407
22,0.32240322,0.26636544,"('untrustworthy', 'trustworthy')",0.3224032,0.2663654,-0.0560378
23,6.3979573,6.4080734,"('insincere', 'sincere')",6.3979573,6.4080734,0.0101161
24,1.8969455,1.8975254,"('dishonest', 'honest')",1.8969455,1.8975254,0.0005799
25,0.14644021,0.2158488,"('egoistic', 'altruistic')",0.1464402,0.2158488,0.0694086
26,0.12989141,-0.009107016,"('hardhearted', 'benevolent')",0.1298914,-0.009107,-0.1389984
27,1.7845914,1.5463862,"('hardhearted', 'softhearted')",1.7845914,1.5463862,-0.2382052
28,1.2661948,1.1198746,"('disloyal', 'loyal')",1.2661948,1.1198746,-0.1463202
29,-0.2044755,-0.3288424,"('unfair', 'fair')",-0.2044755,-0.3288424,-0.1243669
30,1.1359851,1.0381491,"('intolerant', 'tolerant')",1.1359851,1.0381491,-0.097836
31,-1.193812,-1.0422742,"('evil', 'good')",-1.193812,-1.0422742,0.1515378
32,1.206445,1.098809,"('unkind', 'kind')",1.206445,1.098809,-0.107636
33,-1.1055198,-0.9674357,"('wrong', 'right')",-1.1055198,-0.9674357,0.1380841
34,4.224182,4.4981585,"('mean', 'honorable')",4.2241821,4.4981585,0.2739764
35,-0.8984422,-0.99297744,"('corrupt', 'incorrupt')",-0.8984422,-0.9929774,-0.0945352
36,-0.80527353,-0.8753407,"('hostile', 'amicable')",-0.8052735,-0.8753407,-0.0700672
37,0.863986,0.8314378,"('fake', 'genuine')",0.863986,0.8314378,-0.0325482
38,-0.31265867,-0.31582746,"('untruthful', 'truthful')",-0.3126587,-0.3158275,-0.0031688
39,-0.019503724,0.06953241,"('exploitative', 'cooperative')",-0.0195037,0.0695324,0.0890361
40,-0.8003942,-0.8333584,"('stingy', 'generous')",-0.8003942,-0.8333584,-0.0329642
41,0.29848504,0.026234405,"('unforgiving', 'forgiving')",0.298485,0.0262344,-0.2722506
42,-1.5583882,-1.6272706,"('unreliable', 'reliable')",-1.5583882,-1.6272706,-0.0688824
43,1.5020292,1.4308602,"('irresponsible', 'responsible')",1.5020292,1.4308602,-0.071169
44,-1.0878403,-1.1996815,"('prejudiced', 'unprejudiced')",-1.0878403,-1.1996815,-0.1118412
45,0.893172,0.7149677,"('incompetent', 'competent')",0.893172,0.7149677,-0.1782043
46,-0.3437653,-0.39337635,"('uncompetitive', 'competitive')",-0.3437653,-0.3933764,-0.0496111
47,5.5819325,5.7147307,"('stupid', 'smart')",5.5819325,5.7147307,0.1327982
48,0.9691196,0.94460905,"('unintelligent', 'intelligent')",0.9691196,0.944609,-0.0245106
49,-0.5114541,-0.24824944,"('unable', 'able')",-0.5114541,-0.2482494,0.2632047
50,0.037892472,-0.030847918,"('clumsy', 'skillful')",0.0378925,-0.0308479,-0.0687404
51,0.5164944,0.5522443,"('uneducated', 'educated')",0.5164944,0.5522443,0.0357499
52,-0.7157667,-0.6244047,"('irrational', 'rational')",-0.7157667,-0.6244047,0.091362
53,0.39762548,0.4332124,"('uncreative', 'creative')",0.3976255,0.4332124,0.0355869
54,0.8112596,1.0131564,"('incapable', 'capable')",0.8112596,1.0131564,0.2018968
55,1.0875065,1.106209,"('incompetent', 'clever')",1.0875065,1.106209,0.0187025
56,0.7999495,0.8659433,"('impractical', 'practical')",0.7999495,0.8659433,0.0659938
57,-2.039007,-2.160618,"('unimaginative', 'imaginative')",-2.0390069,-2.1606181,-0.1216112
58,0.021077672,-0.13794836,"('undiscriminating', 'discriminating')",0.0210777,-0.1379484,-0.1590261
59,-0.013717815,0.094770834,"('foolish', 'wise')",-0.0137178,0.0947708,0.1084886
60,0.5203497,0.66394895,"('inefficient', 'efficient')",0.5203497,0.663949,0.1435993
61,0.5563645,0.40637606,"('illogical', 'logical')",0.5563645,0.4063761,-0.1499884
62,1.440856,1.5860347,"('incompetent', 'brilliant')",1.440856,1.5860347,0.1451787
63,1.0489609,1.1337326,"('unperceptive', 'insightful')",1.0489609,1.1337326,0.0847717
64,-5.4690404,-5.2720394,"('shy', 'confident')",-5.4690404,-5.2720394,0.197001
65,1.3868024,1.2367483,"('insecure', 'secure')",1.3868024,1.2367483,-0.1500541
66,-0.062450416,-0.09892376,"('inactive', 'active')",-0.0624504,-0.0989238,-0.0364734
67,-0.82120806,-0.72175735,"('doubtful', 'determined')",-0.8212081,-0.7217574,0.0994507
68,-0.34626392,-0.19963197,"('dependent', 'independent')",-0.3462639,-0.199632,0.1466319
69,-1.8819898,-1.717048,"('lazy', 'industrious')",-1.8819898,-1.717048,0.1649418
70,1.9103838,1.7969131,"('lethargic', 'energetic')",1.9103838,1.7969131,-0.1134707
