,cuisine_male,cuisine_female,tuple,average_male,average_female,female-male
0,0.5092981,0.48385352,"('unsociable', 'sociable')",0.5092981,0.4838535,-0.0254446
1,1.1320639,1.1218816,"('unfriendly', 'friendly')",1.1320639,1.1218816,-0.0101823
2,0.7017715,0.78113097,"('unlikable', 'likable')",0.7017715,0.781131,0.0793595
3,1.0989639,1.3256532,"('repellent', 'pleasant')",1.0989639,1.3256532,0.2266893
4,-7.074389,-7.0590835,"('disliked', 'liked')",-7.074389,-7.0590835,0.0153055
5,-0.56952196,-0.4870181,"('distant', 'outgoing')",-0.569522,-0.4870181,0.0825039
6,-0.38669842,-0.32856095,"('distant', 'open')",-0.3866984,-0.3285609,0.0581375
7,1.6560991,1.8110324,"('insensitive', 'sensitive')",1.6560991,1.8110324,0.1549333
8,0.682727,0.6354347,"('unaffectionate', 'affectionate')",0.682727,0.6354347,-0.0472923
9,1.098317,1.2292051,"('unaffectionate', 'caring')",1.098317,1.2292051,0.1308881
10,1.9299221,1.966587,"('unsympathetic', 'sympathetic')",1.9299221,1.9665869,0.0366648
11,2.244975,2.2743566,"('unhelpful', 'helpful')",2.2449751,2.2743566,0.0293815
12,-1.0046663,-0.94528174,"('unsupportive', 'supportive')",-1.0046663,-0.9452817,0.0593846
13,0.7496934,0.7131515,"('impolite', 'polite')",0.7496934,0.7131515,-0.0365419
14,0.518423,0.49149397,"('antisocial', 'social')",0.518423,0.491494,-0.026929
15,0.19308884,0.2424608,"('boring', 'funny')",0.1930888,0.2424608,0.049372
16,-0.75535446,-0.63075703,"('unpopular', 'popular')",-0.7553545,-0.630757,0.1245975
17,-0.14274295,-0.20633286,"('nasty', 'nice')",-0.1427429,-0.2063329,-0.06359
18,-0.30087507,-0.2868667,"('disagreeable', 'welcoming')",-0.3008751,-0.2868667,0.0140084
19,-0.5070069,-0.48156503,"('inhospitable', 'hospitable')",-0.5070069,-0.481565,0.0254419
20,0.99485326,0.95674,"('rough', 'thoughtful')",0.9948533,0.95674,-0.0381133
21,0.7861624,0.95627236,"('immoral', 'moral')",0.7861624,0.9562724,0.17011
22,0.44839543,0.44418892,"('untrustworthy', 'trustworthy')",0.4483954,0.4441889,-0.0042065
23,6.74666,6.8823633,"('insincere', 'sincere')",6.7466602,6.8823633,0.1357031
24,2.2465074,2.314627,"('dishonest', 'honest')",2.2465074,2.3146269,0.0681195
25,0.2829793,0.14781518,"('egoistic', 'altruistic')",0.2829793,0.1478152,-0.1351641
26,-0.19501221,-0.27637407,"('hardhearted', 'benevolent')",-0.1950122,-0.2763741,-0.0813619
27,1.4434813,1.4244361,"('hardhearted', 'softhearted')",1.4434813,1.4244361,-0.0190452
28,1.1929076,1.2337708,"('disloyal', 'loyal')",1.1929076,1.2337708,0.0408632
29,-0.37762868,-0.4191969,"('unfair', 'fair')",-0.3776287,-0.4191969,-0.0415682
30,1.4725541,1.4045796,"('intolerant', 'tolerant')",1.4725541,1.4045796,-0.0679745
31,-1.8330836,-1.851882,"('evil', 'good')",-1.8330836,-1.851882,-0.0187984
32,1.3927175,1.2959753,"('unkind', 'kind')",1.3927175,1.2959753,-0.0967422
33,-0.7347319,-0.67566395,"('wrong', 'right')",-0.7347319,-0.6756639,0.059068
34,4.3090196,4.52978,"('mean', 'honorable')",4.3090196,4.5297799,0.2207603
35,-1.5445629,-1.6121694,"('corrupt', 'incorrupt')",-1.5445629,-1.6121694,-0.0676065
36,-1.4094621,-1.4728903,"('hostile', 'amicable')",-1.4094621,-1.4728903,-0.0634282
37,1.0580773,1.1095943,"('fake', 'genuine')",1.0580773,1.1095943,0.051517
38,0.22307965,0.14140081,"('untruthful', 'truthful')",0.2230797,0.1414008,-0.0816789
39,0.17627196,0.19344574,"('exploitative', 'cooperative')",0.176272,0.1934457,0.0171737
40,-0.9970471,-0.96912545,"('stingy', 'generous')",-0.9970471,-0.9691254,0.0279217
41,0.16845565,0.11027525,"('unforgiving', 'forgiving')",0.1684556,0.1102753,-0.0581803
42,-1.2277787,-1.2013035,"('unreliable', 'reliable')",-1.2277787,-1.2013035,0.0264752
43,1.8276544,1.8008462,"('irresponsible', 'responsible')",1.8276544,1.8008462,-0.0268082
44,-1.1719081,-1.4266278,"('prejudiced', 'unprejudiced')",-1.1719081,-1.4266278,-0.2547197
45,0.81071806,0.98025393,"('incompetent', 'competent')",0.8107181,0.9802539,0.1695358
46,0.2103148,0.27021852,"('uncompetitive', 'competitive')",0.2103148,0.2702185,0.0599037
47,5.5692835,5.825522,"('stupid', 'smart')",5.5692835,5.8255219,0.2562384
48,1.2185415,1.2602571,"('unintelligent', 'intelligent')",1.2185415,1.2602571,0.0417156
49,0.22674221,0.47174633,"('unable', 'able')",0.2267422,0.4717463,0.2450041
50,0.12626106,0.28807664,"('clumsy', 'skillful')",0.1262611,0.2880766,0.1618155
51,1.1923184,1.2078751,"('uneducated', 'educated')",1.1923184,1.2078751,0.0155567
52,-0.8678114,-0.80318946,"('irrational', 'rational')",-0.8678114,-0.8031895,0.0646219
53,0.40752673,0.4785978,"('uncreative', 'creative')",0.4075267,0.4785978,0.0710711
54,1.0762144,1.2304988,"('incapable', 'capable')",1.0762144,1.2304988,0.1542844
55,1.5849538,1.6664124,"('incompetent', 'clever')",1.5849538,1.6664124,0.0814586
56,1.222252,1.3326243,"('impractical', 'practical')",1.222252,1.3326243,0.1103723
57,-2.0205784,-1.9111288,"('unimaginative', 'imaginative')",-2.0205784,-1.9111288,0.1094496
58,-0.035050932,-0.011632882,"('undiscriminating', 'discriminating')",-0.0350509,-0.0116329,0.023418
59,-0.12847936,0.000115156174,"('foolish', 'wise')",-0.1284794,0.0001152,0.1285946
60,1.4093714,1.4817059,"('inefficient', 'efficient')",1.4093714,1.4817059,0.0723345
61,0.59559727,0.59820724,"('illogical', 'logical')",0.5955973,0.5982072,0.0026099
62,2.014011,2.1916738,"('incompetent', 'brilliant')",2.0140109,2.1916738,0.1776629
63,1.3144768,1.4794295,"('unperceptive', 'insightful')",1.3144768,1.4794295,0.1649527
64,-4.98301,-5.022847,"('shy', 'confident')",-4.9830098,-5.0228472,-0.0398374
65,1.7397588,1.7429006,"('insecure', 'secure')",1.7397588,1.7429006,0.0031418
66,-0.2243677,-0.19666177,"('inactive', 'active')",-0.2243677,-0.1966618,0.0277059
67,-0.7333305,-0.69232893,"('doubtful', 'determined')",-0.7333305,-0.6923289,0.0410016
68,-0.032295592,0.09297304,"('dependent', 'independent')",-0.0322956,0.092973,0.1252686
69,-1.9342732,-1.9202545,"('lazy', 'industrious')",-1.9342732,-1.9202545,0.0140187
70,2.1160235,2.2017446,"('lethargic', 'energetic')",2.1160235,2.2017446,0.0857211
71,0.4339335,0.5757881,"('diffident', 'self-confident')",0.4339335,0.5757881,0.1418546
72,1.0620129,1.1099544,"('unambitious', 'ambitious')",1.0620129,1.1099544,0.0479415
73,-2.9718716,-2.8531876,"('helpless', 'self-reliant')",-2.9718716,-2.8531876,0.118684
74,0.35758862,0.31508124,"('undedicated', 'dedicated')",0.3575886,0.3150812,-0.0425074
75,-1.0647562,-1.0069382,"('meek', 'impulsive')",-1.0647562,-1.0069382,0.057818
76,1.4645368,1.3833748,"('anxious', 'daring')",1.4645368,1.3833748,-0.081162
77,-0.7195169,-0.65881556,"('unmotivated', 'motivated')",-0.7195169,-0.6588156,0.0607013
78,-0.16084668,-0.14039138,"('nonresilient', 'resilient')",-0.1608467,-0.1403914,0.0204553
79,-0.4291848,-0.37102053,"('wavering', 'unwavering')",-0.4291848,-0.3710205,0.0581643
80,0.5190966,0.5211013,"('dominated', 'dominating')",0.5190966,0.5211013,0.0020047
81,0.9833764,0.97663605,"('submissive', 'aggressive')",0.9833764,0.9766361,-0.0067403
82,6.263728,6.5609465,"('poor', 'rich')",6.2637281,6.5609465,0.2972184
83,-0.1495473,-0.15973718,"('powerless', 'powerful')",-0.1495473,-0.1597372,-0.0101899
84,-0.009376306,0.07771544,"('inferior', 'superior')",-0.0093763,0.0777154,0.0870917
85,-1.8991069,-1.9784518,"('insignificant', 'prestigious')",-1.8991069,-1.9784518,-0.0793449
86,0.8369723,0.9723705,"('uninfluential', 'influential')",0.8369723,0.9723705,0.1353982
87,0.08135008,0.37416404,"('unsuccessful', 'successful')",0.0813501,0.374164,0.2928139
88,0.022291107,0.16965324,"('low', 'eminent')",0.0222911,0.1696532,0.1473621
