,prey_male,prey_female,tuple,average_male,average_female,female-male
0,0.16710255,0.050367307,"('unsociable', 'sociable')",0.1671025,0.0503673,-0.1167352
1,1.087229,1.0631908,"('unfriendly', 'friendly')",1.087229,1.0631908,-0.0240382
2,0.5333793,0.7261586,"('unlikable', 'likable')",0.5333793,0.7261586,0.1927793
3,0.87214494,1.1022635,"('repellent', 'pleasant')",0.8721449,1.1022635,0.2301186
4,-7.332154,-7.3647313,"('disliked', 'liked')",-7.3321538,-7.3647313,-0.0325775
5,-0.50033146,-0.19604112,"('distant', 'outgoing')",-0.5003315,-0.1960411,0.3042904
6,-0.15037486,0.09901939,"('distant', 'open')",-0.1503749,0.0990194,0.2493943
7,0.6489201,0.8433279,"('insensitive', 'sensitive')",0.6489201,0.8433279,0.1944078
8,0.87922835,0.9109319,"('unaffectionate', 'affectionate')",0.8792284,0.9109319,0.0317035
9,1.3198171,1.5290412,"('unaffectionate', 'caring')",1.3198171,1.5290412,0.2092241
10,1.3988388,1.5508319,"('unsympathetic', 'sympathetic')",1.3988388,1.5508319,0.1519931
11,1.8987099,2.074642,"('unhelpful', 'helpful')",1.8987099,2.0746419,0.175932
12,-1.7575543,-1.6276697,"('unsupportive', 'supportive')",-1.7575543,-1.6276697,0.1298846
13,0.4884479,0.4149578,"('impolite', 'polite')",0.4884479,0.4149578,-0.0734901
14,-0.1414651,-0.26668596,"('antisocial', 'social')",-0.1414651,-0.266686,-0.1252209
15,0.23326877,0.12287137,"('boring', 'funny')",0.2332688,0.1228714,-0.1103974
16,-0.47483522,-0.33903152,"('unpopular', 'popular')",-0.4748352,-0.3390315,0.1358037
17,-0.28049442,-0.2778162,"('nasty', 'nice')",-0.2804944,-0.2778162,0.0026782
18,-0.60582036,-0.70429206,"('disagreeable', 'welcoming')",-0.6058204,-0.7042921,-0.0984717
19,-0.919982,-0.64139986,"('inhospitable', 'hospitable')",-0.919982,-0.6413999,0.2785821
20,0.81685555,0.6435345,"('rough', 'thoughtful')",0.8168555,0.6435345,-0.173321
21,0.19273648,0.37063074,"('immoral', 'moral')",0.1927365,0.3706307,0.1778942
22,-0.2895048,-0.3257525,"('untrustworthy', 'trustworthy')",-0.2895048,-0.3257525,-0.0362477
23,6.1002283,6.342855,"('insincere', 'sincere')",6.1002283,6.342855,0.2426267
24,1.6099917,1.7526726,"('dishonest', 'honest')",1.6099917,1.7526726,0.1426809
25,0.33136892,0.17402479,"('egoistic', 'altruistic')",0.3313689,0.1740248,-0.1573441
26,0.29865503,-0.00032790005,"('hardhearted', 'benevolent')",0.298655,-0.0003279,-0.2989829
27,1.5793455,1.4785047,"('hardhearted', 'softhearted')",1.5793455,1.4785047,-0.1008408
28,1.1540382,1.1714833,"('disloyal', 'loyal')",1.1540382,1.1714833,0.0174451
29,-0.74004227,-0.8327707,"('unfair', 'fair')",-0.7400423,-0.8327707,-0.0927284
30,0.9208661,0.92311436,"('intolerant', 'tolerant')",0.9208661,0.9231144,0.0022483
31,-1.8540078,-1.7929327,"('evil', 'good')",-1.8540078,-1.7929327,0.0610751
32,1.4174608,1.420354,"('unkind', 'kind')",1.4174608,1.420354,0.0028932
33,-0.5719246,-0.49915284,"('wrong', 'right')",-0.5719246,-0.4991528,0.0727718
34,4.2606463,4.6503954,"('mean', 'honorable')",4.2606463,4.6503954,0.3897491
35,-1.424886,-1.5303024,"('corrupt', 'incorrupt')",-1.424886,-1.5303024,-0.1054164
36,-1.2003484,-1.3152498,"('hostile', 'amicable')",-1.2003484,-1.3152498,-0.1149014
37,1.0031154,1.0260171,"('fake', 'genuine')",1.0031154,1.0260171,0.0229017
38,-0.21837914,-0.054582387,"('untruthful', 'truthful')",-0.2183791,-0.0545824,0.1637967
39,0.034857735,-0.031810984,"('exploitative', 'cooperative')",0.0348577,-0.031811,-0.0666687
40,-1.6893048,-1.885902,"('stingy', 'generous')",-1.6893048,-1.885902,-0.1965972
41,0.058770522,0.04691751,"('unforgiving', 'forgiving')",0.0587705,0.0469175,-0.011853
42,-1.8105524,-1.8356748,"('unreliable', 'reliable')",-1.8105524,-1.8356748,-0.0251224
43,1.1942962,1.2982361,"('irresponsible', 'responsible')",1.1942962,1.2982361,0.1039399
44,-0.931446,-1.1079417,"('prejudiced', 'unprejudiced')",-0.931446,-1.1079417,-0.1764957
45,0.23903029,0.44686297,"('incompetent', 'competent')",0.2390303,0.446863,0.2078327
46,-0.18361305,-0.12632816,"('uncompetitive', 'competitive')",-0.183613,-0.1263282,0.0572848
47,5.263961,5.5857897,"('stupid', 'smart')",5.2639608,5.5857897,0.3218289
48,0.51840615,0.48756766,"('unintelligent', 'intelligent')",0.5184062,0.4875677,-0.0308385
49,0.19961467,0.54093015,"('unable', 'able')",0.1996147,0.5409302,0.3413155
50,-0.17281348,-0.035723504,"('clumsy', 'skillful')",-0.1728135,-0.0357235,0.13709
51,0.5349091,0.58200324,"('uneducated', 'educated')",0.5349091,0.5820032,0.0470941
52,-0.6627468,-0.6159391,"('irrational', 'rational')",-0.6627468,-0.6159391,0.0468077
53,-0.1472148,-0.06970803,"('uncreative', 'creative')",-0.1472148,-0.069708,0.0775068
54,1.0541139,1.4037657,"('incapable', 'capable')",1.0541139,1.4037657,0.3496518
55,0.84150374,0.8745875,"('incompetent', 'clever')",0.8415037,0.8745875,0.0330838
56,0.692245,0.81936204,"('impractical', 'practical')",0.692245,0.819362,0.127117
57,-2.3241315,-2.2718391,"('unimaginative', 'imaginative')",-2.3241315,-2.2718391,0.0522924
58,-0.102314524,-0.17893468,"('undiscriminating', 'discriminating')",-0.1023145,-0.1789347,-0.0766202
59,-0.19598788,-0.03629549,"('foolish', 'wise')",-0.1959879,-0.0362955,0.1596924
60,0.9458768,1.0229653,"('inefficient', 'efficient')",0.9458768,1.0229653,0.0770885
61,0.13476157,0.06876828,"('illogical', 'logical')",0.1347616,0.0687683,-0.0659933
62,1.1754717,1.447574,"('incompetent', 'brilliant')",1.1754717,1.447574,0.2721023
63,0.3711864,0.6299691,"('unperceptive', 'insightful')",0.3711864,0.6299691,0.2587827
64,-5.749724,-5.6228843,"('shy', 'confident')",-5.7497239,-5.6228843,0.1268396
65,0.7441161,0.73115027,"('insecure', 'secure')",0.7441161,0.7311503,-0.0129658
66,-0.22211191,-0.17660496,"('inactive', 'active')",-0.2221119,-0.176605,0.0455069
67,-0.44214293,-0.33158034,"('doubtful', 'determined')",-0.4421429,-0.3315803,0.1105626
68,-0.46026403,-0.28732842,"('dependent', 'independent')",-0.460264,-0.2873284,0.1729356
