,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
0,0.9289682,0.9262206,"('unsociable', 'sociable')",0.9289682,0.9262206,-0.0027476
1,0.06797367,-0.1592496,"('unfriendly', 'friendly')",0.0679737,-0.1592496,-0.2272233
2,-0.051610086,-0.07053286,"('unlikable', 'likable')",-0.0516101,-0.0705329,-0.0189228
3,-0.24834302,-0.11150475,"('repellent', 'pleasant')",-0.248343,-0.1115047,0.1368383
4,-3.1392577,-3.1035933,"('disliked', 'liked')",-3.1392577,-3.1035933,0.0356644
5,-1.0706886,-1.1255893,"('distant', 'outgoing')",-1.0706886,-1.1255893,-0.0549007
6,-1.3021868,-1.4148778,"('distant', 'open')",-1.3021868,-1.4148778,-0.112691
7,0.7276106,0.7919299,"('insensitive', 'sensitive')",0.7276106,0.7919299,0.0643193
8,-0.44438592,-0.63567084,"('unaffectionate', 'affectionate')",-0.4443859,-0.6356708,-0.1912849
9,0.060036696,-0.090928644,"('unaffectionate', 'caring')",0.0600367,-0.0909286,-0.1509653
10,0.6212732,0.6226864,"('unsympathetic', 'sympathetic')",0.6212732,0.6226864,0.0014132
11,0.7188592,0.7006042,"('unhelpful', 'helpful')",0.7188592,0.7006042,-0.018255
12,-0.49747956,-0.44639984,"('unsupportive', 'supportive')",-0.4974796,-0.4463998,0.0510798
13,0.60743004,0.62429976,"('impolite', 'polite')",0.60743,0.6242998,0.0168698
14,1.7842975,1.8389206,"('antisocial', 'social')",1.7842975,1.8389206,0.0546231
15,0.32981133,0.27269408,"('boring', 'funny')",0.3298113,0.2726941,-0.0571172
16,-0.7654711,-0.80121404,"('unpopular', 'popular')",-0.7654711,-0.801214,-0.0357429
17,-0.5260385,-0.47009283,"('nasty', 'nice')",-0.5260385,-0.4700928,0.0559457
18,-1.4500074,-1.5013574,"('disagreeable', 'welcoming')",-1.4500074,-1.5013574,-0.05135
19,-1.428554,-1.4190042,"('inhospitable', 'hospitable')",-1.4285541,-1.4190042,0.0095499
20,0.79301125,0.88389266,"('rough', 'thoughtful')",0.7930112,0.8838927,0.0908815
21,0.2478523,0.38586363,"('immoral', 'moral')",0.2478523,0.3858636,0.1380113
