,climb_male,climb_female,tuple,average_male,average_female,female-male
0,0.26018542,0.17208931,"('unsociable', 'sociable')",0.2601854,0.1720893,-0.0880961
1,1.7368945,1.7883308,"('unfriendly', 'friendly')",1.7368945,1.7883308,0.0514363
2,0.17036703,0.3176313,"('unlikable', 'likable')",0.170367,0.3176313,0.1472643
3,1.1318883,1.2308413,"('repellent', 'pleasant')",1.1318883,1.2308413,0.098953
4,-7.1187797,-7.143335,"('disliked', 'liked')",-7.1187797,-7.1433349,-0.0245552
5,-0.17376897,0.041089788,"('distant', 'outgoing')",-0.173769,0.0410898,0.2148588
6,0.11264406,0.30825898,"('distant', 'open')",0.1126441,0.308259,0.1956149
7,1.3709203,1.4368603,"('insensitive', 'sensitive')",1.3709203,1.4368603,0.06594
8,1.166825,1.2096248,"('unaffectionate', 'affectionate')",1.1668251,1.2096248,0.0427997
9,1.756672,1.9117705,"('unaffectionate', 'caring')",1.756672,1.9117705,0.1550985
10,1.36394,1.3068384,"('unsympathetic', 'sympathetic')",1.36394,1.3068384,-0.0571016
11,2.059133,2.1331065,"('unhelpful', 'helpful')",2.0591331,2.1331065,0.0739734
12,-1.1539482,-0.9935391,"('unsupportive', 'supportive')",-1.1539482,-0.9935391,0.1604091
13,0.18796301,0.06717995,"('impolite', 'polite')",0.187963,0.0671799,-0.1207831
14,0.3105959,0.19789463,"('antisocial', 'social')",0.3105959,0.1978946,-0.1127013
15,0.39052898,0.28558543,"('boring', 'funny')",0.390529,0.2855854,-0.1049436
16,-0.756668,-0.6467199,"('unpopular', 'popular')",-0.756668,-0.6467199,0.1099481
17,-0.18518831,-0.1622676,"('nasty', 'nice')",-0.1851883,-0.1622676,0.0229207
18,-0.50934595,-0.37545323,"('disagreeable', 'welcoming')",-0.5093459,-0.3754532,0.1338927
19,-0.63895524,-0.36138266,"('inhospitable', 'hospitable')",-0.6389552,-0.3613827,0.2775725
20,0.5928853,0.46126953,"('rough', 'thoughtful')",0.5928853,0.4612695,-0.1316158
21,0.12383783,0.20238432,"('immoral', 'moral')",0.1238378,0.2023843,0.0785465
22,-0.4591007,-0.31407505,"('untrustworthy', 'trustworthy')",-0.4591007,-0.3140751,0.1450256
