,neologism_male,neologism_female,tuple,average_male,average_female,female-male
0,-0.60894525,-0.67895275,"('unsociable', 'sociable')",-0.6089453,-0.6789528,-0.0700075
1,-0.8446002,-1.0948232,"('unfriendly', 'friendly')",-0.8446002,-1.0948232,-0.250223
2,-0.8210825,-0.77458805,"('unlikable', 'likable')",-0.8210825,-0.774588,0.0464945
3,-0.023665043,0.0474644,"('repellent', 'pleasant')",-0.023665,0.0474644,0.0711294
4,-2.3270683,-2.3834121,"('disliked', 'liked')",-2.3270683,-2.3834121,-0.0563438
5,-0.6414052,-0.6820076,"('distant', 'outgoing')",-0.6414052,-0.6820076,-0.0406024
6,-0.55646145,-0.63772804,"('distant', 'open')",-0.5564615,-0.637728,-0.0812665
7,-0.93742377,-0.90529454,"('insensitive', 'sensitive')",-0.9374238,-0.9052945,0.0321293
8,-1.2962965,-1.4280812,"('unaffectionate', 'affectionate')",-1.2962965,-1.4280812,-0.1317847
9,-1.344843,-1.4728473,"('unaffectionate', 'caring')",-1.344843,-1.4728473,-0.1280043
10,-0.043913417,-0.10006239,"('unsympathetic', 'sympathetic')",-0.0439134,-0.1000624,-0.056149
11,0.9287053,0.9104674,"('unhelpful', 'helpful')",0.9287053,0.9104674,-0.0182379
12,-1.3065184,-1.297516,"('unsupportive', 'supportive')",-1.3065184,-1.297516,0.0090024
13,-0.009032831,0.00082422793,"('impolite', 'polite')",-0.0090328,0.0008242,0.009857
14,-0.828116,-0.74546456,"('antisocial', 'social')",-0.828116,-0.7454646,0.0826514
15,0.42773524,0.39588884,"('boring', 'funny')",0.4277352,0.3958888,-0.0318464
16,-1.0878344,-1.0793121,"('unpopular', 'popular')",-1.0878344,-1.0793121,0.0085223
17,-1.5396712,-1.3615385,"('nasty', 'nice')",-1.5396712,-1.3615385,0.1781327
18,-1.0716032,-1.008708,"('disagreeable', 'welcoming')",-1.0716032,-1.008708,0.0628952
19,-0.53144413,-0.5924245,"('inhospitable', 'hospitable')",-0.5314441,-0.5924245,-0.0609804
20,0.618966,0.6579142,"('rough', 'thoughtful')",0.618966,0.6579142,0.0389482
21,1.0817928,1.0450522,"('immoral', 'moral')",1.0817928,1.0450522,-0.0367406
22,0.3850905,0.3326983,"('untrustworthy', 'trustworthy')",0.3850905,0.3326983,-0.0523922
23,1.8631605,1.7740815,"('insincere', 'sincere')",1.8631605,1.7740815,-0.089079
24,-0.75151914,-0.8239617,"('dishonest', 'honest')",-0.7515191,-0.8239617,-0.0724426
25,-1.1905899,-1.1652509,"('egoistic', 'altruistic')",-1.1905899,-1.1652509,0.025339
26,0.09616106,-0.05245791,"('hardhearted', 'benevolent')",0.0961611,-0.0524579,-0.148619
27,-0.83711076,-0.8519145,"('hardhearted', 'softhearted')",-0.8371108,-0.8519145,-0.0148037
28,-0.58607554,-0.73774326,"('disloyal', 'loyal')",-0.5860755,-0.7377433,-0.1516678
29,-0.33791366,-0.45773917,"('unfair', 'fair')",-0.3379137,-0.4577392,-0.1198255
30,-0.054828137,0.024719547,"('intolerant', 'tolerant')",-0.0548281,0.0247195,0.0795476
31,-1.583527,-1.6107965,"('evil', 'good')",-1.583527,-1.6107965,-0.0272695
32,-0.07459705,-0.09997277,"('unkind', 'kind')",-0.0745971,-0.0999728,-0.0253757
33,-0.69789666,-0.73289466,"('wrong', 'right')",-0.6978967,-0.7328947,-0.034998
34,1.9854296,2.0970862,"('mean', 'honorable')",1.9854296,2.0970862,0.1116566
35,-0.781014,-0.8246675,"('corrupt', 'incorrupt')",-0.781014,-0.8246675,-0.0436535
36,-1.2222145,-1.3725072,"('hostile', 'amicable')",-1.2222145,-1.3725072,-0.1502927
37,-0.27761075,-0.3747755,"('fake', 'genuine')",-0.2776107,-0.3747755,-0.0971648
38,0.14626826,0.04321511,"('untruthful', 'truthful')",0.1462683,0.0432151,-0.1030532
39,-0.47870648,-0.35367823,"('exploitative', 'cooperative')",-0.4787065,-0.3536782,0.1250283
40,-1.8096094,-1.8883862,"('stingy', 'generous')",-1.8096094,-1.8883862,-0.0787768
41,-0.54916245,-0.6269291,"('unforgiving', 'forgiving')",-0.5491624,-0.6269291,-0.0777667
42,-0.22579505,-0.15750352,"('unreliable', 'reliable')",-0.225795,-0.1575035,0.0682915
43,0.23527253,0.18878663,"('irresponsible', 'responsible')",0.2352725,0.1887866,-0.0464859
44,0.22608177,0.30696404,"('prejudiced', 'unprejudiced')",0.2260818,0.306964,0.0808822
45,-0.27007186,-0.35707262,"('incompetent', 'competent')",-0.2700719,-0.3570726,-0.0870007
46,-0.4820606,-0.51192594,"('uncompetitive', 'competitive')",-0.4820606,-0.5119259,-0.0298653
47,1.1345351,1.2114768,"('stupid', 'smart')",1.1345351,1.2114768,0.0769417
48,0.16402555,0.09742042,"('unintelligent', 'intelligent')",0.1640255,0.0974204,-0.0666051
49,-0.10527792,0.056459546,"('unable', 'able')",-0.1052779,0.0564595,0.1617374
50,-0.4186642,-0.41609398,"('clumsy', 'skillful')",-0.4186642,-0.416094,0.0025702
51,0.39300826,0.35999474,"('uneducated', 'educated')",0.3930083,0.3599947,-0.0330136
52,-0.66043836,-0.84553707,"('irrational', 'rational')",-0.6604384,-0.8455371,-0.1850987
53,-0.7872528,-0.8951675,"('uncreative', 'creative')",-0.7872528,-0.8951675,-0.1079147
54,-0.31696692,-0.3822909,"('incapable', 'capable')",-0.3169669,-0.3822909,-0.065324
55,0.2163802,0.26664314,"('incompetent', 'clever')",0.2163802,0.2666431,0.0502629
56,1.4407139,1.4312838,"('impractical', 'practical')",1.4407139,1.4312838,-0.0094301
57,-0.7277648,-0.81943554,"('unimaginative', 'imaginative')",-0.7277648,-0.8194355,-0.0916707
58,0.75708324,0.5911405,"('undiscriminating', 'discriminating')",0.7570832,0.5911405,-0.1659427
59,-0.9167448,-0.99175644,"('foolish', 'wise')",-0.9167448,-0.9917564,-0.0750116
60,0.722595,0.90923154,"('inefficient', 'efficient')",0.722595,0.9092315,0.1866365
61,-0.14358202,-0.21241641,"('illogical', 'logical')",-0.143582,-0.2124164,-0.0688344
62,-0.049121782,0.088440515,"('incompetent', 'brilliant')",-0.0491218,0.0884405,0.1375623
63,0.8363306,0.726463,"('unperceptive', 'insightful')",0.8363306,0.726463,-0.1098676
64,-1.5760182,-1.5724348,"('shy', 'confident')",-1.5760182,-1.5724348,0.0035834
65,-0.03417403,-0.024288993,"('insecure', 'secure')",-0.034174,-0.024289,0.009885
66,-1.3419639,-1.4385383,"('inactive', 'active')",-1.3419639,-1.4385383,-0.0965744
67,0.032486796,0.055847608,"('doubtful', 'determined')",0.0324868,0.0558476,0.0233608
68,-0.0031659547,-0.021691758,"('dependent', 'independent')",-0.003166,-0.0216918,-0.0185258
69,-0.99722093,-0.90064365,"('lazy', 'industrious')",-0.9972209,-0.9006436,0.0965773
70,-0.14496909,-0.10935125,"('lethargic', 'energetic')",-0.1449691,-0.1093512,0.0356179
71,-0.8494939,-0.8970228,"('diffident', 'self-confident')",-0.8494939,-0.8970228,-0.0475289
72,-0.84406245,-0.8804685,"('unambitious', 'ambitious')",-0.8440624,-0.8804685,-0.0364061
73,-0.04300618,-0.06102928,"('helpless', 'self-reliant')",-0.0430062,-0.0610293,-0.0180231
74,0.19611293,0.12010537,"('undedicated', 'dedicated')",0.1961129,0.1201054,-0.0760075
75,0.47525397,0.45646554,"('meek', 'impulsive')",0.475254,0.4564655,-0.0187885
76,1.2742388,1.2909168,"('anxious', 'daring')",1.2742388,1.2909168,0.016678
77,0.1397763,0.17414364,"('unmotivated', 'motivated')",0.1397763,0.1741436,0.0343673
78,-0.4822879,-0.46352822,"('nonresilient', 'resilient')",-0.4822879,-0.4635282,0.0187597
79,-0.20378458,-0.2935866,"('wavering', 'unwavering')",-0.2037846,-0.2935866,-0.089802
80,0.42776412,0.48449838,"('dominated', 'dominating')",0.4277641,0.4844984,0.0567343
81,0.4777297,0.5260196,"('submissive', 'aggressive')",0.4777297,0.5260196,0.0482899
82,1.5882047,1.6481904,"('poor', 'rich')",1.5882047,1.6481904,0.0599857
83,0.43885684,0.34325793,"('powerless', 'powerful')",0.4388568,0.3432579,-0.0955989
84,-0.30290887,-0.3379208,"('inferior', 'superior')",-0.3029089,-0.3379208,-0.0350119
85,0.010120615,-0.18514545,"('insignificant', 'prestigious')",0.0101206,-0.1851455,-0.1952661
86,-0.17412171,-0.35424444,"('uninfluential', 'influential')",-0.1741217,-0.3542444,-0.1801227
87,-0.5231818,-0.5006087,"('unsuccessful', 'successful')",-0.5231818,-0.5006087,0.0225731
88,0.11327576,0.0803337,"('low', 'eminent')",0.1132758,0.0803337,-0.0329421
