,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.51931506,-0.6042622,"('unsociable', 'sociable')",1.977226,1.9063115,0.7445858,0.5080832,0.06417312,0.018044591,0.5666675,0.4570443,-0.1096232
1,0.29655737,0.27096322,"('unfriendly', 'friendly')",-1.5863309,-1.5555335,0.23307014,0.05863994,1.7295876,1.5626428,0.1682211,0.0841781,-0.084043
2,-0.07182114,-0.0013528131,"('unlikable', 'likable')",1.6842066,1.7472785,1.3698977,1.4271026,0.49181578,0.62235314,0.8685247,0.9488453,0.0803206
3,-0.291863,-0.27539954,"('repellent', 'pleasant')",1.406143,1.346073,0.16904749,0.16341917,0.3523866,0.34674248,0.4089285,0.3952088,-0.0137197
4,-0.89878136,-0.911591,"('disliked', 'liked')",-1.3225746,-1.3426207,0.4122434,0.3962553,-5.1224685,-5.1014533,-1.7328953,-1.7398524,-0.0069571
5,-0.11247076,-0.042280395,"('distant', 'outgoing')",-2.1563637,-2.0089147,-0.9908243,-0.950214,-0.18213503,-0.18570682,-0.8604485,-0.796779,0.0636695
6,-0.38148797,-0.31106588,"('distant', 'open')",-2.8656938,-2.7343721,-1.2156911,-1.1877689,0.11054814,0.070463665,-1.0880812,-1.0406858,0.0473954
7,0.05070227,0.039306134,"('insensitive', 'sensitive')",1.8549073,1.8071421,-0.12817593,-0.24021803,0.4673669,0.44240683,0.5612001,0.5121593,-0.0490408
8,-0.02038155,-0.07020044,"('unaffectionate', 'affectionate')",-2.558906,-2.5060377,-0.63307106,-0.6979192,0.52840656,0.37062582,-0.670988,-0.7258829,-0.0548949
9,0.2579811,0.2673436,"('unaffectionate', 'caring')",-1.1149396,-1.1071912,-0.52567124,-0.65402114,0.8741188,0.7434515,-0.1271277,-0.1876043,-0.0604766
10,0.6619934,0.5989706,"('unsympathetic', 'sympathetic')",2.599862,2.5173273,-0.42826128,-0.6280221,0.36254722,0.34024942,0.7990354,0.7071314,-0.091904
11,-0.22955579,-0.22231628,"('unhelpful', 'helpful')",2.3401673,2.3666375,-0.22638412,-0.25862637,2.2757638,2.301505,1.0399978,1.0468,0.0068022
12,0.56701237,0.587404,"('unsupportive', 'supportive')",0.7057304,0.78060883,0.1436361,0.12837553,-1.4545956,-1.4359753,-0.0095542,0.0151033,0.0246575
13,-0.0870003,-0.13696258,"('impolite', 'polite')",2.359701,2.3168447,-0.3341999,-0.43432644,-0.104515344,-0.095924884,0.4584963,0.4124077,-0.0460886
14,-0.47959805,-0.5065515,"('antisocial', 'social')",3.1212895,3.1540527,1.3099177,1.2508777,0.081928626,0.17292595,1.0083845,1.0178262,0.0094417
15,-0.4303068,-0.45206517,"('boring', 'funny')",0.52893597,0.59045106,-0.14213647,-0.06550133,0.64862657,0.72575766,0.1512798,0.1996606,0.0483808
16,-0.52353173,-0.47762755,"('unpopular', 'popular')",-0.7538017,-0.77167135,0.61802375,0.6696621,0.79814637,0.82357126,0.0347092,0.0609836,0.0262744
17,-0.4500554,-0.3818733,"('nasty', 'nice')",0.3300628,0.31692743,-0.30722195,-0.23046808,-0.016090168,-0.020948295,-0.1108262,-0.0790906,0.0317356
18,0.47277278,0.51314545,"('disagreeable', 'welcoming')",-0.622815,-0.47391126,-0.6849824,-0.5685304,-1.058455,-0.9994076,-0.4733699,-0.3821759,0.091194
19,-1.6685822,-1.5593706,"('inhospitable', 'hospitable')",-1.330879,-1.2481602,-1.2473571,-1.1308577,-0.5050057,-0.42975226,-1.1879561,-1.0920352,0.0959209
20,0.03423309,0.05952467,"('rough', 'thoughtful')",0.77583915,0.78934103,0.8694761,0.8611087,0.88338757,0.84616107,0.640734,0.6390339,-0.0017001
21,-0.036333848,-0.09324293,"('immoral', 'moral')",2.7850666,2.7906423,-0.43674004,-0.4372305,-0.8198761,-0.71120805,0.3730291,0.3872402,0.0142111
22,0.09220579,0.063771404,"('untrustworthy', 'trustworthy')",1.9510785,1.9068158,1.0593888,0.91484237,-0.54903764,-0.52700526,0.6384088,0.589606,-0.0488028
23,0.87914586,0.8817792,"('insincere', 'sincere')",2.7637987,2.7339363,0.33220422,0.2967921,5.634304,5.496215,2.4023633,2.3521805,-0.0501828
24,1.2680485,1.1932657,"('dishonest', 'honest')",1.2046933,1.1520244,-0.51603794,-0.57833534,0.48508975,0.4134523,0.6104484,0.5451018,-0.0653466
25,-0.27444297,-0.27997777,"('egoistic', 'altruistic')",-1.5876803,-1.5294911,-0.46065515,-0.46024334,0.8405884,0.73356724,-0.3705475,-0.3840362,-0.0134887
26,0.7593088,0.67123044,"('hardhearted', 'benevolent')",0.22349662,0.1949943,0.9847834,0.95101404,2.049684,1.9502549,1.0043182,0.9418734,-0.0624448
27,-0.859362,-0.7606344,"('hardhearted', 'softhearted')",-0.54304725,-0.45591813,-0.3607542,-0.4086563,0.5593536,0.43652236,-0.3009525,-0.2971716,0.0037809
28,-0.44010136,-0.53120667,"('disloyal', 'loyal')",0.3036526,0.18840355,-0.1462967,-0.32779756,1.106631,0.8862062,0.2059714,0.0539014,-0.15207
