,cloister_male,cloister_female,tuple,average_male,average_female,female-male
0,0.50964504,0.41322735,"('unsociable', 'sociable')",0.509645,0.4132273,-0.0964177
1,-1.1749169,-1.1939933,"('unfriendly', 'friendly')",-1.1749169,-1.1939933,-0.0190764
2,-0.203058,-0.18989417,"('unlikable', 'likable')",-0.203058,-0.1898942,0.0131638
3,-0.5231561,-0.3740782,"('repellent', 'pleasant')",-0.5231561,-0.3740782,0.1490779
4,-1.7804474,-1.7546129,"('disliked', 'liked')",-1.7804474,-1.7546129,0.0258345
5,-0.5064887,-0.5474239,"('distant', 'outgoing')",-0.5064887,-0.5474239,-0.0409352
6,-0.87711835,-0.9173702,"('distant', 'open')",-0.8771183,-0.9173702,-0.0402519
7,0.09815275,0.16526541,"('insensitive', 'sensitive')",0.0981527,0.1652654,0.0671127
8,-0.3730012,-0.47455558,"('unaffectionate', 'affectionate')",-0.3730012,-0.4745556,-0.1015544
9,-0.6412432,-0.72329795,"('unaffectionate', 'caring')",-0.6412432,-0.723298,-0.0820548
10,-0.56825703,-0.55818427,"('unsympathetic', 'sympathetic')",-0.568257,-0.5581843,0.0100727
11,-0.095502384,-0.07156152,"('unhelpful', 'helpful')",-0.0955024,-0.0715615,0.0239409
12,-0.85745347,-0.82634175,"('unsupportive', 'supportive')",-0.8574535,-0.8263417,0.0311118
13,-0.32689112,-0.44278634,"('impolite', 'polite')",-0.3268911,-0.4427863,-0.1158952
14,1.1452887,1.1702398,"('antisocial', 'social')",1.1452887,1.1702398,0.0249511
15,0.0061531216,-0.09912951,"('boring', 'funny')",0.0061531,-0.0991295,-0.1052826
16,-0.6866787,-0.66589147,"('unpopular', 'popular')",-0.6866787,-0.6658915,0.0207872
17,-0.49020582,-0.41525933,"('nasty', 'nice')",-0.4902058,-0.4152593,0.0749465
18,-0.80339587,-0.7032543,"('disagreeable', 'welcoming')",-0.8033959,-0.7032543,0.1001416
19,-1.0325831,-0.99632204,"('inhospitable', 'hospitable')",-1.0325831,-0.996322,0.0362611
20,0.22308202,0.21752448,"('rough', 'thoughtful')",0.223082,0.2175245,-0.0055575
21,0.9637326,0.94659543,"('immoral', 'moral')",0.9637326,0.9465954,-0.0171372
22,0.3956235,0.42703778,"('untrustworthy', 'trustworthy')",0.3956235,0.4270378,0.0314143
23,1.1979202,1.215592,"('insincere', 'sincere')",1.1979202,1.215592,0.0176718
24,-0.30662856,-0.39268228,"('dishonest', 'honest')",-0.3066286,-0.3926823,-0.0860537
25,-0.046049304,-0.11595266,"('egoistic', 'altruistic')",-0.0460493,-0.1159527,-0.0699034
26,1.0339874,1.0016847,"('hardhearted', 'benevolent')",1.0339874,1.0016847,-0.0323027
27,-0.44257018,-0.5149583,"('hardhearted', 'softhearted')",-0.4425702,-0.5149583,-0.0723881
28,-0.36602724,-0.523826,"('disloyal', 'loyal')",-0.3660272,-0.523826,-0.1577988
29,-0.28399515,-0.36536583,"('unfair', 'fair')",-0.2839952,-0.3653658,-0.0813706
30,0.18455938,0.1940982,"('intolerant', 'tolerant')",0.1845594,0.1940982,0.0095388
31,-1.9774369,-1.925214,"('evil', 'good')",-1.9774369,-1.9252141,0.0522228
32,0.15334833,0.038892277,"('unkind', 'kind')",0.1533483,0.0388923,-0.114456
33,-0.18708247,-0.2811115,"('wrong', 'right')",-0.1870825,-0.2811115,-0.094029
34,1.7236476,1.8767176,"('mean', 'honorable')",1.7236476,1.8767176,0.15307
35,-0.12750356,-0.25151196,"('corrupt', 'incorrupt')",-0.1275036,-0.251512,-0.1240084
36,-1.212589,-1.1983145,"('hostile', 'amicable')",-1.212589,-1.1983145,0.0142745
37,0.071049385,0.07013604,"('fake', 'genuine')",0.0710494,0.070136,-0.0009134
38,0.00944148,-0.028560923,"('untruthful', 'truthful')",0.0094415,-0.0285609,-0.0380024
39,0.69482285,0.68202096,"('exploitative', 'cooperative')",0.6948228,0.682021,-0.0128018
40,-0.9847559,-0.95545375,"('stingy', 'generous')",-0.9847559,-0.9554538,0.0293021
41,0.22466919,0.27754372,"('unforgiving', 'forgiving')",0.2246692,0.2775437,0.0528745
42,-0.8480995,-0.8282537,"('unreliable', 'reliable')",-0.8480995,-0.8282537,0.0198458
43,0.04654404,0.08048521,"('irresponsible', 'responsible')",0.046544,0.0804852,0.0339412
44,-0.2669739,-0.22112344,"('prejudiced', 'unprejudiced')",-0.2669739,-0.2211234,0.0458505
45,-0.7968805,-0.6252496,"('incompetent', 'competent')",-0.7968805,-0.6252496,0.1716309
46,-1.1027732,-1.0490371,"('uncompetitive', 'competitive')",-1.1027732,-1.0490371,0.0537361
47,1.3828024,1.4425995,"('stupid', 'smart')",1.3828024,1.4425995,0.0597971
48,-0.72393596,-0.775262,"('unintelligent', 'intelligent')",-0.723936,-0.775262,-0.051326
49,-0.8880733,-0.80403954,"('unable', 'able')",-0.8880733,-0.8040395,0.0840338
50,-1.0199895,-1.0014864,"('clumsy', 'skillful')",-1.0199895,-1.0014864,0.0185031
51,-0.06619549,-0.15450987,"('uneducated', 'educated')",-0.0661955,-0.1545099,-0.0883144
52,-1.2025158,-1.3739308,"('irrational', 'rational')",-1.2025158,-1.3739308,-0.171415
53,-1.3755524,-1.4314858,"('uncreative', 'creative')",-1.3755524,-1.4314858,-0.0559334
54,-0.41399866,-0.48079187,"('incapable', 'capable')",-0.4139987,-0.4807919,-0.0667932
55,0.12980002,0.18636277,"('incompetent', 'clever')",0.1298,0.1863628,0.0565628
56,0.79705197,0.7650602,"('impractical', 'practical')",0.797052,0.7650602,-0.0319918
57,-1.5876967,-1.5476491,"('unimaginative', 'imaginative')",-1.5876967,-1.5476491,0.0400476
58,0.68396384,0.6803395,"('undiscriminating', 'discriminating')",0.6839638,0.6803395,-0.0036243
59,0.1777872,0.09381647,"('foolish', 'wise')",0.1777872,0.0938165,-0.0839707
60,0.218885,0.28517172,"('inefficient', 'efficient')",0.218885,0.2851717,0.0662867
61,-0.760767,-0.9221712,"('illogical', 'logical')",-0.760767,-0.9221712,-0.1614042
62,-0.5617838,-0.5030028,"('incompetent', 'brilliant')",-0.5617838,-0.5030028,0.058781
63,-0.0086265225,0.053258605,"('unperceptive', 'insightful')",-0.0086265,0.0532586,0.0618851
64,-2.0687165,-2.1612306,"('shy', 'confident')",-2.0687165,-2.1612306,-0.0925141
65,0.25887522,0.2179789,"('insecure', 'secure')",0.2588752,0.2179789,-0.0408963
66,-0.65317476,-0.753344,"('inactive', 'active')",-0.6531748,-0.753344,-0.1001692
67,0.57563215,0.552492,"('doubtful', 'determined')",0.5756322,0.552492,-0.0231402
68,-0.72894126,-0.7770551,"('dependent', 'independent')",-0.7289413,-0.7770551,-0.0481138
69,-0.8115731,-0.7922602,"('lazy', 'industrious')",-0.8115731,-0.7922602,0.0193129
70,0.16528806,0.21814364,"('lethargic', 'energetic')",0.1652881,0.2181436,0.0528555
71,-0.17548364,-0.11966978,"('diffident', 'self-confident')",-0.1754836,-0.1196698,0.0558138
72,-0.12096434,-0.23376194,"('unambitious', 'ambitious')",-0.1209643,-0.2337619,-0.1127976
73,-0.37897348,-0.40721738,"('helpless', 'self-reliant')",-0.3789735,-0.4072174,-0.0282439
74,0.15797698,0.1611519,"('undedicated', 'dedicated')",0.157977,0.1611519,0.0031749
75,-0.8723466,-0.8337345,"('meek', 'impulsive')",-0.8723466,-0.8337345,0.0386121
76,0.49152923,0.52890164,"('anxious', 'daring')",0.4915292,0.5289016,0.0373724
77,-1.2062076,-1.1455905,"('unmotivated', 'motivated')",-1.2062076,-1.1455905,0.0606171
78,-0.842949,-0.7597649,"('nonresilient', 'resilient')",-0.842949,-0.7597649,0.0831841
79,-0.12074689,-0.117826164,"('wavering', 'unwavering')",-0.1207469,-0.1178262,0.0029207
80,0.25905472,0.19391252,"('dominated', 'dominating')",0.2590547,0.1939125,-0.0651422
81,-0.7317021,-0.77959675,"('submissive', 'aggressive')",-0.7317021,-0.7795967,-0.0478946
82,1.060816,1.1515794,"('poor', 'rich')",1.060816,1.1515794,0.0907634
83,0.23223552,0.08998622,"('powerless', 'powerful')",0.2322355,0.0899862,-0.1422493
84,-0.33090135,-0.43558398,"('inferior', 'superior')",-0.3309014,-0.435584,-0.1046826
85,-0.022631746,-0.059093606,"('insignificant', 'prestigious')",-0.0226317,-0.0590936,-0.0364619
86,-0.51833767,-0.5713988,"('uninfluential', 'influential')",-0.5183377,-0.5713988,-0.0530611
87,-0.5793842,-0.61210936,"('unsuccessful', 'successful')",-0.5793842,-0.6121094,-0.0327252
88,-1.2882229,-1.2942765,"('low', 'eminent')",-1.2882229,-1.2942765,-0.0060536
