,lkq_male,lkq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6749729,-0.9265781,"('unsociable', 'sociable')",-0.29852992,-0.46121138,-0.4867514,-0.6938947,-0.2071433
1,-1.2628255,-1.4596721,"('unfriendly', 'friendly')",1.332746,1.1108401,0.0349603,-0.174416,-0.2093763
2,1.1139107,1.0686545,"('unlikable', 'likable')",0.5332516,0.5274778,0.8235811,0.7980661,-0.025515
3,0.05138418,0.15224552,"('repellent', 'pleasant')",0.92397857,0.99729735,0.4876814,0.5747714,0.08709
4,0.05023535,0.059721917,"('disliked', 'liked')",-6.6145234,-6.776292,-3.2821441,-3.358285,-0.0761409
5,-0.7498509,-0.76985276,"('distant', 'outgoing')",-0.52461445,-0.5162741,-0.6372327,-0.6430634,-0.0058307
6,-1.0249407,-1.0206021,"('distant', 'open')",-0.42000356,-0.420086,-0.7224721,-0.7203441,0.002128
7,-0.50947946,-0.45073995,"('insensitive', 'sensitive')",0.56494856,0.53453785,0.0277345,0.041899,0.0141645
8,-0.69205874,-0.8122341,"('unaffectionate', 'affectionate')",0.8142309,0.7138823,0.0610861,-0.0491759,-0.110262
9,-0.8736241,-1.0292237,"('unaffectionate', 'caring')",1.094059,1.0191944,0.1102175,-0.0050147,-0.1152322
10,-0.6885372,-0.8199885,"('unsympathetic', 'sympathetic')",-0.9331428,-0.9857365,-0.81084,-0.9028625,-0.0920225
11,-0.38622615,-0.41243002,"('unhelpful', 'helpful')",1.0642874,1.2039112,0.3390306,0.3957406,0.05671
12,-0.14298922,-0.16438305,"('unsupportive', 'supportive')",-2.2174177,-2.2815747,-1.1802034,-1.2229788,-0.0427754
13,-0.54453784,-0.613381,"('impolite', 'polite')",-1.1191689,-0.99637717,-0.8318534,-0.8048791,0.0269743
14,0.71632344,0.68298614,"('antisocial', 'social')",0.32971105,0.21514139,0.5230172,0.4490638,-0.0739534
15,0.36879492,0.26256904,"('boring', 'funny')",0.20827577,0.19092302,0.2885354,0.226746,-0.0617894
16,-0.5510172,-0.46752566,"('unpopular', 'popular')",0.1675432,0.1963729,-0.191737,-0.1355764,0.0561606
17,-0.373901,-0.2801543,"('nasty', 'nice')",-0.57301337,-0.52864987,-0.4734572,-0.4044021,0.0690551
18,-0.5007179,-0.44253492,"('disagreeable', 'welcoming')",-0.6405036,-0.7005253,-0.5706108,-0.5715301,-0.0009193
19,-0.78608304,-0.80012447,"('inhospitable', 'hospitable')",-0.6646448,-0.6359832,-0.7253639,-0.7180538,0.0073101
20,-0.059956133,-0.054003615,"('rough', 'thoughtful')",0.76472193,0.69288784,0.3523829,0.3194421,-0.0329408
21,-0.08604404,-0.06525018,"('immoral', 'moral')",-0.721392,-0.67378294,-0.403718,-0.3695166,0.0342014
22,0.26129398,0.21817271,"('untrustworthy', 'trustworthy')",-0.871341,-0.9575969,-0.3050235,-0.3697121,-0.0646886
23,-0.5315751,-0.5570302,"('insincere', 'sincere')",5.5096064,5.628542,2.4890156,2.5357559,0.0467403
24,-0.5124133,-0.60788524,"('dishonest', 'honest')",0.26580417,0.27715588,-0.1233046,-0.1653647,-0.0420601
25,-0.5666064,-0.5535821,"('egoistic', 'altruistic')",1.3855685,1.3404537,0.409481,0.3934358,-0.0160452
26,0.32189226,0.10527663,"('hardhearted', 'benevolent')",2.092087,1.8928945,1.2069896,0.9990855,-0.2079041
27,-0.42639935,-0.433408,"('hardhearted', 'softhearted')",1.0908424,1.009345,0.3322215,0.2879685,-0.044253
28,-0.87187755,-0.95178616,"('disloyal', 'loyal')",1.0719725,0.95534337,0.1000475,0.0017786,-0.0982689
29,-0.22489023,-0.2308755,"('unfair', 'fair')",-0.48966664,-0.6431281,-0.3572784,-0.4370018,-0.0797234
30,0.4576579,0.40696386,"('intolerant', 'tolerant')",0.8021351,0.7968125,0.6298965,0.6018882,-0.0280083
31,-1.0016387,-0.9312608,"('evil', 'good')",-0.5282784,-0.71048415,-0.7649585,-0.8208725,-0.055914
32,-0.2865921,-0.45484707,"('unkind', 'kind')",0.40066126,0.23543853,0.0570346,-0.1097043,-0.1667389
33,-0.17285807,-0.3004643,"('wrong', 'right')",-0.39689487,-0.524525,-0.2848765,-0.4124947,-0.1276182
34,-0.6542079,-0.43136102,"('mean', 'honorable')",5.187077,5.530284,2.2664347,2.5494614,0.2830267
35,-0.49014676,-0.5811381,"('corrupt', 'incorrupt')",-0.106282964,-0.2459286,-0.2982149,-0.4135333,-0.1153184
36,-0.8979669,-0.9157001,"('hostile', 'amicable')",0.24210702,0.063828096,-0.3279299,-0.425936,-0.0980061
37,-0.11769901,-0.17275982,"('fake', 'genuine')",-0.008396404,-0.023076855,-0.0630477,-0.0979183,-0.0348706
38,-0.8919041,-0.9296231,"('untruthful', 'truthful')",-0.43176353,-0.32660323,-0.6618338,-0.6281132,0.0337206
39,0.8537467,0.8881943,"('exploitative', 'cooperative')",0.23499627,0.25097793,0.5443715,0.5695862,0.0252147
40,0.1861194,0.10760785,"('stingy', 'generous')",-1.5594974,-1.7439767,-0.686689,-0.8181844,-0.1314954
41,-0.12944876,-0.14848427,"('unforgiving', 'forgiving')",0.05116027,-0.12092021,-0.0391442,-0.1347022,-0.095558
42,0.5643294,0.6772391,"('unreliable', 'reliable')",-3.6371703,-3.6211045,-1.5364205,-1.4719326,0.0644879
43,-0.02821128,0.014110632,"('irresponsible', 'responsible')",0.2598592,0.27712238,0.115824,0.1456165,0.0297925
44,0.61194205,0.631248,"('prejudiced', 'unprejudiced')",-1.4242934,-1.4111859,-0.4061757,-0.3899689,0.0162068
45,0.3921809,0.35857454,"('incompetent', 'competent')",-0.03202226,-0.10344136,0.1800793,0.1275666,-0.0525127
46,-0.10078827,-0.12494634,"('uncompetitive', 'competitive')",-1.0319089,-1.0438294,-0.5663486,-0.5843879,-0.0180393
47,-0.11379062,-0.03231533,"('stupid', 'smart')",5.003604,5.215795,2.4449067,2.5917399,0.1468332
48,-0.7094972,-0.6995032,"('unintelligent', 'intelligent')",0.33419758,0.3471378,-0.1876498,-0.1761827,0.0114671
49,-0.38078356,-0.14900729,"('unable', 'able')",-0.61615545,-0.5033932,-0.4984695,-0.3262002,0.1722693
50,0.18160608,0.23041587,"('clumsy', 'skillful')",-0.12789127,-0.16837674,0.0268574,0.0310196,0.0041622
51,-0.6079213,-0.78267837,"('uneducated', 'educated')",0.09041732,0.07058988,-0.258752,-0.3560442,-0.0972922
52,-0.13004494,-0.2948852,"('irrational', 'rational')",0.21099713,0.13737375,0.0404761,-0.0787557,-0.1192318
53,-1.0723268,-1.0801762,"('uncreative', 'creative')",0.39682585,0.35948882,-0.3377505,-0.3603437,-0.0225932
54,-0.25924462,-0.40952104,"('incapable', 'capable')",0.73158425,0.71161264,0.2361698,0.1510458,-0.085124
55,0.6233236,0.6519934,"('incompetent', 'clever')",0.088649064,0.115413785,0.3559864,0.3837036,0.0277172
56,0.15415981,0.15353887,"('impractical', 'practical')",-1.0654384,-1.0180353,-0.4556393,-0.4322482,0.0233911
57,-0.3964083,-0.5540215,"('unimaginative', 'imaginative')",-2.9385164,-3.0657146,-1.6674623,-1.8098681,-0.1424058
58,0.13993324,0.049154077,"('undiscriminating', 'discriminating')",0.5093847,0.41534555,0.324659,0.2322498,-0.0924092
59,0.6933223,0.7181109,"('foolish', 'wise')",0.09968346,0.16471688,0.3965029,0.4414139,0.044911
60,0.35779312,0.5077183,"('inefficient', 'efficient')",-0.7668488,-0.5720586,-0.2045278,-0.0321701,0.1723577
61,-0.41677427,-0.5402316,"('illogical', 'logical')",0.47023126,0.32446563,0.0267285,-0.107883,-0.1346115
62,0.9065676,1.000507,"('incompetent', 'brilliant')",0.20128657,0.36722517,0.5539271,0.6838661,0.129939
63,0.15444241,0.21305427,"('unperceptive', 'insightful')",0.31913006,0.4093797,0.2367862,0.311217,0.0744308
64,0.46276522,0.43285617,"('shy', 'confident')",-6.68938,-6.7364683,-3.1133075,-3.1518061,-0.0384986
65,0.23614936,0.2506252,"('insecure', 'secure')",-0.56720084,-0.4210891,-0.1655257,-0.085232,0.0802937
66,-0.6791647,-0.8502743,"('inactive', 'active')",0.3236134,0.26452643,-0.1777757,-0.2928739,-0.1150982
67,0.66718185,0.5691115,"('doubtful', 'determined')",-0.6891741,-0.69824976,-0.0109961,-0.0645691,-0.053573
68,-0.4452808,-0.39271605,"('dependent', 'independent')",-1.1310606,-1.0626897,-0.7881707,-0.7277029,0.0604678
69,0.00042592362,-0.025946625,"('lazy', 'industrious')",-0.48439786,-0.59364086,-0.241986,-0.3097937,-0.0678077
70,0.032412447,0.039184596,"('lethargic', 'energetic')",0.2396687,0.27983484,0.1360406,0.1595097,0.0234691
71,-0.57537717,-0.5165221,"('diffident', 'self-confident')",0.21357526,0.15302154,-0.180901,-0.1817503,-0.0008493
72,-0.31237614,-0.3395869,"('unambitious', 'ambitious')",-0.5457767,-0.54148585,-0.4290764,-0.4405364,-0.01146
73,1.1011223,1.0722739,"('helpless', 'self-reliant')",-3.0085614,-3.0258136,-0.9537196,-0.9767699,-0.0230503
74,0.48468357,0.41884583,"('undedicated', 'dedicated')",-0.24966726,-0.40239587,0.1175082,0.008225,-0.1092832
75,0.3300595,0.33951366,"('meek', 'impulsive')",-0.4707123,-0.39671794,-0.0703264,-0.0286021,0.0417243
76,0.67351496,0.819086,"('anxious', 'daring')",-0.70775545,-0.55938005,-0.0171202,0.129853,0.1469732
77,-0.5730133,-0.48895594,"('unmotivated', 'motivated')",-1.1125901,-1.0266281,-0.8428017,-0.7577921,0.0850096
78,-0.77549386,-0.644311,"('nonresilient', 'resilient')",-0.14086916,-0.17887326,-0.4581815,-0.4115921,0.0465894
79,-1.1398853,-1.1923218,"('wavering', 'unwavering')",-0.61544275,-0.59490144,-0.877664,-0.8936116,-0.0159476
80,0.62143606,0.56642663,"('dominated', 'dominating')",-0.9311904,-0.8676034,-0.1548772,-0.1505884,0.0042888
81,0.17430533,0.022241235,"('submissive', 'aggressive')",-1.1940963,-1.0459912,-0.5098955,-0.511875,-0.0019795
82,0.0043759346,0.016082875,"('poor', 'rich')",6.262722,6.411156,3.133549,3.2136195,0.0800705
83,-0.32637316,-0.37014952,"('powerless', 'powerful')",-1.2494171,-1.2619579,-0.7878951,-0.8160537,-0.0281586
84,0.16737854,0.15430695,"('inferior', 'superior')",0.60758704,0.6418401,0.3874828,0.3980735,0.0105907
85,0.0615324,0.108408764,"('insignificant', 'prestigious')",0.2835079,0.19663058,0.1725202,0.1525197,-0.0200005
86,-1.076459,-1.2498829,"('uninfluential', 'influential')",-0.26515752,-0.39709732,-0.6708083,-0.8234901,-0.1526818
87,0.7101047,0.5653963,"('unsuccessful', 'successful')",1.0371046,1.1054792,0.8736047,0.8354378,-0.0381669
