,williams_male,williams_female,tuple,cos_male,cos_female,average_male,average_female,female-male
0,1.2943947,1.0958731,"('unsociable', 'sociable')",0.5228586,0.25811931,0.9086267,0.6769962,-0.2316305
1,0.04358664,0.17190972,"('unfriendly', 'friendly')",-0.16469014,-0.2603476,-0.0605517,-0.0442189,0.0163328
2,1.3063632,1.4155973,"('unlikable', 'likable')",0.91467905,0.9567529,1.1105211,1.1861751,0.075654
3,0.97177863,1.0743302,"('repellent', 'pleasant')",0.4199466,0.38389724,0.6958627,0.7291137,0.033251
4,0.12935324,0.10957583,"('disliked', 'liked')",-3.2428863,-3.2959306,-1.5567665,-1.5931774,-0.0364109
5,-0.83912545,-0.5773035,"('distant', 'outgoing')",-1.243429,-1.1238433,-1.0412772,-0.8505734,0.1907038
6,-0.94567454,-0.56868005,"('distant', 'open')",-1.5136541,-1.3829132,-1.2296643,-0.9757966,0.2538677
7,1.2716037,1.2411385,"('insensitive', 'sensitive')",-0.19597988,-0.22329,0.5378119,0.5089242,-0.0288877
8,-0.6756859,-0.5337298,"('unaffectionate', 'affectionate')",-0.77153206,-0.72130895,-0.723609,-0.6275194,0.0960896
9,0.72064304,0.8726412,"('unaffectionate', 'caring')",0.045168698,0.028300194,0.3829059,0.4504707,0.0675648
10,1.5728651,1.5219026,"('unsympathetic', 'sympathetic')",-0.051377833,-0.24152699,0.7607436,0.6401878,-0.1205558
11,0.5038918,0.38985628,"('unhelpful', 'helpful')",1.4467283,1.3168657,0.9753101,0.853361,-0.1219491
12,1.8272457,2.0222063,"('unsupportive', 'supportive')",-0.920237,-0.8501089,0.4535044,0.5860487,0.1325443
13,0.95753396,0.8047757,"('impolite', 'polite')",0.32405436,0.21416341,0.6407942,0.5094696,-0.1313246
14,1.3244586,1.0935441,"('antisocial', 'social')",0.7500835,0.5044803,1.037271,0.7990122,-0.2382588
15,-0.37640747,-0.5508249,"('boring', 'funny')",0.25697517,0.19957076,-0.0597162,-0.1756271,-0.1159109
16,-0.84234977,-0.8223207,"('unpopular', 'popular')",0.1099056,0.031337976,-0.3662221,-0.3954914,-0.0292693
17,-0.15051728,-0.110963285,"('nasty', 'nice')",-0.78974044,-0.68897134,-0.4701289,-0.3999673,0.0701616
18,-0.5083348,-0.35651734,"('disagreeable', 'welcoming')",-1.3577219,-1.2976986,-0.9330283,-0.827108,0.1059203
19,-0.44923252,-0.19189394,"('inhospitable', 'hospitable')",-0.9726092,-0.8747237,-0.7109209,-0.5333088,0.1776121
20,0.29862952,0.33973265,"('rough', 'thoughtful')",0.48456606,0.455892,0.3915978,0.3978123,0.0062145
21,1.5984315,1.6339408,"('immoral', 'moral')",-0.2032083,-0.31319016,0.6976116,0.6603754,-0.0372362
22,0.56445515,0.53169715,"('untrustworthy', 'trustworthy')",-0.7662649,-0.8034504,-0.1009049,-0.1358766,-0.0349717
23,1.2049004,1.0584157,"('insincere', 'sincere')",2.845925,2.6796198,2.0254128,1.8690177,-0.1563951
24,1.4085896,1.4347152,"('dishonest', 'honest')",-0.085558504,-0.11592352,0.6615155,0.6593958,-0.0021197
25,-0.05828393,0.07869576,"('egoistic', 'altruistic')",0.09974807,0.11064381,0.0207321,0.0946698,0.0739377
26,-0.2642767,-0.21404237,"('hardhearted', 'benevolent')",0.88286984,0.7972976,0.3092965,0.2916276,-0.0176689
27,-0.2480974,0.008633312,"('hardhearted', 'softhearted')",-0.08411841,0.018650804,-0.1661079,0.0136421,0.17975
28,0.7768077,0.5741618,"('disloyal', 'loyal')",0.3264131,0.023770813,0.5516104,0.2989663,-0.2526441
29,-0.72747254,-0.75236976,"('unfair', 'fair')",-1.1341938,-1.1870165,-0.9308332,-0.9696931,-0.0388599
30,1.3118299,1.2359436,"('intolerant', 'tolerant')",0.5028583,0.46074858,0.9073441,0.8483461,-0.058998
31,-1.4253564,-0.9192629,"('evil', 'good')",-1.1255615,-0.92806983,-1.2754589,-0.9236664,0.3517925
32,0.82141906,0.7258682,"('unkind', 'kind')",0.83925754,0.6376463,0.8303383,0.6817573,-0.148581
33,0.77411145,0.8397032,"('wrong', 'right')",-0.32932758,-0.33059874,0.2223919,0.2545522,0.0321603
34,-0.82389706,-0.55765074,"('mean', 'honorable')",2.4440203,2.5304918,0.8100616,0.9864205,0.1763589
35,-1.4990253,-1.5237886,"('corrupt', 'incorrupt')",-0.9262259,-0.92423433,-1.2126256,-1.2240114,-0.0113858
36,-1.2807568,-1.016467,"('hostile', 'amicable')",-0.9517496,-0.9954926,-1.1162533,-1.0059798,0.1102735
37,0.4678081,0.52912074,"('fake', 'genuine')",-0.06829921,-0.026824709,0.1997544,0.251148,0.0513936
38,0.44031674,0.4312454,"('untruthful', 'truthful')",-0.012304993,-0.022603318,0.2140059,0.204321,-0.0096849
39,0.5864218,0.58477634,"('exploitative', 'cooperative')",1.0869621,1.117762,0.836692,0.8512691,0.0145771
40,0.33381388,0.49795532,"('stingy', 'generous')",-1.7110225,-1.6525882,-0.6886043,-0.5773165,0.1112878
41,0.8491805,0.98407394,"('unforgiving', 'forgiving')",0.22964531,0.19658189,0.5394129,0.5903279,0.050915
42,0.84748876,0.94706833,"('unreliable', 'reliable')",-1.3289059,-1.2231804,-0.2407086,-0.138056,0.1026526
43,0.4371133,0.4410053,"('irresponsible', 'responsible')",0.48669624,0.49901256,0.4619048,0.4700089,0.0081041
44,-1.5173733,-1.5114665,"('prejudiced', 'unprejudiced')",-0.9681395,-0.867293,-1.2427564,-1.1893797,0.0533767
45,0.44344255,0.4271055,"('incompetent', 'competent')",0.23055097,0.09582406,0.3369968,0.2614648,-0.075532
46,1.4542075,1.3753264,"('uncompetitive', 'competitive')",-0.25053093,-0.401883,0.6018383,0.4867217,-0.1151166
