,comb_male,comb_female,tuple,average_male,average_female,female-male
0,-0.21454631,-0.3949552,"('unsociable', 'sociable')",-0.2145463,-0.3949552,-0.1804089
1,1.5447782,1.5247024,"('unfriendly', 'friendly')",1.5447782,1.5247024,-0.0200758
2,0.7049419,0.8628662,"('unlikable', 'likable')",0.7049419,0.8628662,0.1579243
3,0.47774377,0.5909752,"('repellent', 'pleasant')",0.4777438,0.5909752,0.1132314
4,-7.421019,-7.385574,"('disliked', 'liked')",-7.4210191,-7.3855739,0.0354452
5,-0.18291737,0.017639741,"('distant', 'outgoing')",-0.1829174,0.0176397,0.2005571
6,0.08394425,0.2736263,"('distant', 'open')",0.0839443,0.2736263,0.189682
7,0.6888445,0.70503294,"('insensitive', 'sensitive')",0.6888445,0.7050329,0.0161884
8,1.3205962,1.3235701,"('unaffectionate', 'affectionate')",1.3205962,1.3235701,0.0029739
9,1.6763625,1.811289,"('unaffectionate', 'caring')",1.6763625,1.811289,0.1349265
10,1.1419985,1.2368913,"('unsympathetic', 'sympathetic')",1.1419985,1.2368913,0.0948928
11,1.8954786,1.9644793,"('unhelpful', 'helpful')",1.8954786,1.9644793,0.0690007
12,-1.6810359,-1.623257,"('unsupportive', 'supportive')",-1.6810359,-1.623257,0.0577789
13,0.20392704,0.088701114,"('impolite', 'polite')",0.203927,0.0887011,-0.1152259
14,-0.4428859,-0.6042037,"('antisocial', 'social')",-0.4428859,-0.6042037,-0.1613178
15,0.84149534,0.7382812,"('boring', 'funny')",0.8414953,0.7382812,-0.1032141
16,-0.237914,-0.1496999,"('unpopular', 'popular')",-0.237914,-0.1496999,0.0882141
17,-0.3195595,-0.28453094,"('nasty', 'nice')",-0.3195595,-0.2845309,0.0350286
18,-0.6476571,-0.7513896,"('disagreeable', 'welcoming')",-0.6476571,-0.7513896,-0.1037325
19,-0.28504208,-0.067205995,"('inhospitable', 'hospitable')",-0.2850421,-0.067206,0.2178361
20,0.86795,0.67791224,"('rough', 'thoughtful')",0.86795,0.6779122,-0.1900378
21,-0.2815539,-0.08331713,"('immoral', 'moral')",-0.2815539,-0.0833171,0.1982368
22,-0.8698558,-0.8544331,"('untrustworthy', 'trustworthy')",-0.8698558,-0.8544331,0.0154227
23,6.2722473,6.304324,"('insincere', 'sincere')",6.2722473,6.3043242,0.0320769
24,1.6518811,1.6640546,"('dishonest', 'honest')",1.6518811,1.6640546,0.0121735
25,0.24937049,0.16625327,"('egoistic', 'altruistic')",0.2493705,0.1662533,-0.0831172
26,0.49201012,0.2741822,"('hardhearted', 'benevolent')",0.4920101,0.2741822,-0.2178279
27,1.6865783,1.5487893,"('hardhearted', 'softhearted')",1.6865783,1.5487893,-0.137789
28,1.0455189,1.006481,"('disloyal', 'loyal')",1.0455189,1.0064811,-0.0390378
29,-0.505568,-0.6083785,"('unfair', 'fair')",-0.505568,-0.6083785,-0.1028105
30,1.1802716,1.1247807,"('intolerant', 'tolerant')",1.1802716,1.1247807,-0.0554909
31,-1.2805171,-1.2301646,"('evil', 'good')",-1.2805171,-1.2301646,0.0503525
32,1.2797858,1.1449729,"('unkind', 'kind')",1.2797858,1.1449729,-0.1348129
33,-0.2292712,-0.20625341,"('wrong', 'right')",-0.2292712,-0.2062534,0.0230178
34,4.475184,4.7374086,"('mean', 'honorable')",4.475184,4.7374086,0.2622246
35,-0.89682513,-1.0076368,"('corrupt', 'incorrupt')",-0.8968251,-1.0076368,-0.1108117
36,-0.7915844,-0.7745528,"('hostile', 'amicable')",-0.7915844,-0.7745528,0.0170316
37,1.1126317,1.1363487,"('fake', 'genuine')",1.1126317,1.1363487,0.023717
38,-0.062459648,0.09897033,"('untruthful', 'truthful')",-0.0624596,0.0989703,0.1614299
39,0.01738888,-0.018680649,"('exploitative', 'cooperative')",0.0173889,-0.0186806,-0.0360695
40,-1.8383001,-2.031298,"('stingy', 'generous')",-1.8383001,-2.0312979,-0.1929978
41,-0.09584163,-0.11451899,"('unforgiving', 'forgiving')",-0.0958416,-0.114519,-0.0186774
42,-2.150525,-2.090879,"('unreliable', 'reliable')",-2.1505251,-2.090879,0.0596461
43,1.2060838,1.2713358,"('irresponsible', 'responsible')",1.2060838,1.2713358,0.065252
44,-1.479036,-1.558746,"('prejudiced', 'unprejudiced')",-1.479036,-1.558746,-0.07971
45,0.1334238,0.13030775,"('incompetent', 'competent')",0.1334238,0.1303077,-0.0031161
46,-0.46587193,-0.4701638,"('uncompetitive', 'competitive')",-0.4658719,-0.4701638,-0.0042919
47,4.792173,4.995189,"('stupid', 'smart')",4.7921729,4.9951892,0.2030163
48,0.8760731,0.8040576,"('unintelligent', 'intelligent')",0.8760731,0.8040576,-0.0720155
49,0.3874218,0.59159577,"('unable', 'able')",0.3874218,0.5915958,0.204174
50,0.055591114,0.097533666,"('clumsy', 'skillful')",0.0555911,0.0975337,0.0419426
51,0.6043209,0.5929699,"('uneducated', 'educated')",0.6043209,0.5929699,-0.011351
52,-0.21524677,-0.25578028,"('irrational', 'rational')",-0.2152468,-0.2557803,-0.0405335
53,0.5327426,0.49824727,"('uncreative', 'creative')",0.5327426,0.4982473,-0.0344953
54,1.4981971,1.7493902,"('incapable', 'capable')",1.4981971,1.7493902,0.2511931
55,0.85460305,0.7666775,"('incompetent', 'clever')",0.8546031,0.7666775,-0.0879256
56,0.8233492,0.7679868,"('impractical', 'practical')",0.8233492,0.7679868,-0.0553624
57,-2.4492936,-2.42287,"('unimaginative', 'imaginative')",-2.4492936,-2.4228699,0.0264237
58,0.65339386,0.60452914,"('undiscriminating', 'discriminating')",0.6533939,0.6045291,-0.0488648
59,-0.061153874,0.08658131,"('foolish', 'wise')",-0.0611539,0.0865813,0.1477352
60,0.72380936,0.73256004,"('inefficient', 'efficient')",0.7238094,0.73256,0.0087506
61,0.4653633,0.26278883,"('illogical', 'logical')",0.4653633,0.2627888,-0.2025745
62,1.2509516,1.3108075,"('incompetent', 'brilliant')",1.2509516,1.3108075,0.0598559
63,0.4593216,0.56468344,"('unperceptive', 'insightful')",0.4593216,0.5646834,0.1053618
64,-6.1549416,-6.0487366,"('shy', 'confident')",-6.1549416,-6.0487366,0.106205
65,0.25934732,0.18452565,"('insecure', 'secure')",0.2593473,0.1845257,-0.0748216
66,-0.11113802,-0.026541062,"('inactive', 'active')",-0.111138,-0.0265411,0.0845969
67,-0.4191317,-0.35144234,"('doubtful', 'determined')",-0.4191317,-0.3514423,0.0676894
68,-0.45796853,-0.29372734,"('dependent', 'independent')",-0.4579685,-0.2937273,0.1642412
69,-2.034354,-1.9019449,"('lazy', 'industrious')",-2.034354,-1.9019449,0.1324091
70,1.0001562,1.0949816,"('lethargic', 'energetic')",1.0001562,1.0949816,0.0948254
71,0.33351207,0.35794413,"('diffident', 'self-confident')",0.3335121,0.3579441,0.024432
72,1.0581231,1.0871785,"('unambitious', 'ambitious')",1.0581231,1.0871785,0.0290554
73,-2.7921262,-2.7439492,"('helpless', 'self-reliant')",-2.7921262,-2.7439492,0.048177
74,0.02205687,-0.0637787,"('undedicated', 'dedicated')",0.0220569,-0.0637787,-0.0858356
75,-0.87231374,-0.6695359,"('meek', 'impulsive')",-0.8723137,-0.6695359,0.2027778
76,0.7445115,0.6268174,"('anxious', 'daring')",0.7445115,0.6268174,-0.1176941
77,-1.354736,-1.1480523,"('unmotivated', 'motivated')",-1.354736,-1.1480523,0.2066837
78,-0.5159236,-0.5366041,"('nonresilient', 'resilient')",-0.5159236,-0.5366041,-0.0206805
79,-0.36833388,-0.11799554,"('wavering', 'unwavering')",-0.3683339,-0.1179955,0.2503384
80,-0.5740386,-0.67672837,"('dominated', 'dominating')",-0.5740386,-0.6767284,-0.1026898
81,0.03233283,0.05636993,"('submissive', 'aggressive')",0.0323328,0.0563699,0.0240371
82,6.8747263,7.085744,"('poor', 'rich')",6.8747263,7.0857439,0.2110176
83,-0.3038896,-0.29118568,"('powerless', 'powerful')",-0.3038896,-0.2911857,0.0127039
84,0.47799274,0.47757754,"('inferior', 'superior')",0.4779927,0.4775775,-0.0004152
85,-1.0180932,-1.0188303,"('insignificant', 'prestigious')",-1.0180932,-1.0188303,-0.0007371
86,0.2815645,0.35595232,"('uninfluential', 'influential')",0.2815645,0.3559523,0.0743878
87,0.057354383,0.17931513,"('unsuccessful', 'successful')",0.0573544,0.1793151,0.1219607
88,0.3022998,0.3637539,"('low', 'eminent')",0.3022998,0.3637539,0.0614541
