,query_male,query_female,tuple,average_male,average_female,female-male
0,-0.11575167,-0.13038501,"('unsociable', 'sociable')",-0.1157517,-0.130385,-0.0146333
1,0.87259567,0.9234466,"('unfriendly', 'friendly')",0.8725957,0.9234466,0.0508509
2,-0.26672134,-0.23683776,"('unlikable', 'likable')",-0.2667213,-0.2368378,0.0298835
3,0.7654461,0.7800419,"('repellent', 'pleasant')",0.7654461,0.7800419,0.0145958
4,-7.4782887,-7.6684804,"('disliked', 'liked')",-7.4782887,-7.6684804,-0.1901917
5,-1.0462661,-1.0266447,"('distant', 'outgoing')",-1.0462661,-1.0266447,0.0196214
6,-0.31193045,-0.35864073,"('distant', 'open')",-0.3119304,-0.3586407,-0.0467103
7,1.0465068,1.1006458,"('insensitive', 'sensitive')",1.0465068,1.1006458,0.054139
8,0.91318125,0.88619703,"('unaffectionate', 'affectionate')",0.9131812,0.886197,-0.0269842
9,1.1911511,1.2628722,"('unaffectionate', 'caring')",1.1911511,1.2628722,0.0717211
10,1.1936506,1.1634476,"('unsympathetic', 'sympathetic')",1.1936506,1.1634476,-0.030203
11,1.4268693,1.5179517,"('unhelpful', 'helpful')",1.4268693,1.5179517,0.0910824
12,-1.9858288,-1.9991797,"('unsupportive', 'supportive')",-1.9858288,-1.9991797,-0.0133509
13,-0.1687137,-0.17866272,"('impolite', 'polite')",-0.1687137,-0.1786627,-0.009949
14,0.34355283,0.28278112,"('antisocial', 'social')",0.3435528,0.2827811,-0.0607717
15,-0.16690737,-0.2663942,"('boring', 'funny')",-0.1669074,-0.2663942,-0.0994868
16,-0.7724069,-0.7450371,"('unpopular', 'popular')",-0.7724069,-0.7450371,0.0273698
17,-0.47588062,-0.45464507,"('nasty', 'nice')",-0.4758806,-0.4546451,0.0212355
18,-0.30858642,-0.35320592,"('disagreeable', 'welcoming')",-0.3085864,-0.3532059,-0.0446195
19,-1.2780576,-1.3101346,"('inhospitable', 'hospitable')",-1.2780576,-1.3101346,-0.032077
20,1.3702574,1.3485036,"('rough', 'thoughtful')",1.3702574,1.3485036,-0.0217538
21,-0.37713557,-0.33472267,"('immoral', 'moral')",-0.3771356,-0.3347227,0.0424129
22,-0.19921637,-0.24301074,"('untrustworthy', 'trustworthy')",-0.1992164,-0.2430107,-0.0437943
23,6.233675,6.391625,"('insincere', 'sincere')",6.233675,6.3916249,0.1579499
24,1.6187438,1.5249604,"('dishonest', 'honest')",1.6187438,1.5249604,-0.0937834
25,0.7594346,0.7509154,"('egoistic', 'altruistic')",0.7594346,0.7509154,-0.0085192
26,0.9998908,0.938373,"('hardhearted', 'benevolent')",0.9998908,0.938373,-0.0615178
27,1.7567698,1.6049259,"('hardhearted', 'softhearted')",1.7567698,1.6049259,-0.1518439
28,1.1375464,1.1121,"('disloyal', 'loyal')",1.1375464,1.1121,-0.0254464
29,-0.7451448,-0.86574227,"('unfair', 'fair')",-0.7451448,-0.8657423,-0.1205975
30,0.86948067,0.85123754,"('intolerant', 'tolerant')",0.8694807,0.8512375,-0.0182432
31,-1.5247637,-1.5122973,"('evil', 'good')",-1.5247637,-1.5122973,0.0124664
32,1.091126,1.0203505,"('unkind', 'kind')",1.091126,1.0203505,-0.0707755
33,-0.762571,-0.8110825,"('wrong', 'right')",-0.762571,-0.8110825,-0.0485115
34,4.147359,4.39218,"('mean', 'honorable')",4.1473589,4.39218,0.2448211
35,-0.8360085,-1.0436679,"('corrupt', 'incorrupt')",-0.8360085,-1.0436679,-0.2076594
36,-1.0664604,-1.1181419,"('hostile', 'amicable')",-1.0664604,-1.1181419,-0.0516815
37,0.9175914,0.89224875,"('fake', 'genuine')",0.9175914,0.8922487,-0.0253427
38,-0.5215606,-0.44276768,"('untruthful', 'truthful')",-0.5215606,-0.4427677,0.0787929
39,0.4926267,0.47800684,"('exploitative', 'cooperative')",0.4926267,0.4780068,-0.0146199
40,-1.220053,-1.4212203,"('stingy', 'generous')",-1.220053,-1.4212203,-0.2011673
41,0.2830555,0.26531726,"('unforgiving', 'forgiving')",0.2830555,0.2653173,-0.0177382
42,-2.0021346,-2.1450093,"('unreliable', 'reliable')",-2.0021346,-2.1450093,-0.1428747
43,0.97712475,1.0217946,"('irresponsible', 'responsible')",0.9771248,1.0217946,0.0446698
44,-0.8950324,-0.9590912,"('prejudiced', 'unprejudiced')",-0.8950324,-0.9590912,-0.0640588
45,0.14565393,0.10860591,"('incompetent', 'competent')",0.1456539,0.1086059,-0.037048
46,-0.30624363,-0.34546533,"('uncompetitive', 'competitive')",-0.3062436,-0.3454653,-0.0392217
47,5.076006,5.298847,"('stupid', 'smart')",5.0760059,5.2988472,0.2228413
48,0.5261585,0.56906486,"('unintelligent', 'intelligent')",0.5261585,0.5690649,0.0429064
49,-0.36663064,-0.33441076,"('unable', 'able')",-0.3666306,-0.3344108,0.0322198
50,-0.52487695,-0.54078424,"('clumsy', 'skillful')",-0.524877,-0.5407842,-0.0159072
51,0.5430075,0.4490459,"('uneducated', 'educated')",0.5430075,0.4490459,-0.0939616
52,-0.6590601,-0.7329467,"('irrational', 'rational')",-0.6590601,-0.7329467,-0.0738866
53,-0.25001684,-0.26573268,"('uncreative', 'creative')",-0.2500168,-0.2657327,-0.0157159
54,0.7236472,0.7736062,"('incapable', 'capable')",0.7236472,0.7736062,0.049959
55,1.0470617,1.079285,"('incompetent', 'clever')",1.0470617,1.079285,0.0322233
56,0.5336721,0.50455916,"('impractical', 'practical')",0.5336721,0.5045592,-0.0291129
57,-2.5405097,-2.601993,"('unimaginative', 'imaginative')",-2.5405097,-2.6019931,-0.0614834
58,0.29697955,0.31421894,"('undiscriminating', 'discriminating')",0.2969795,0.3142189,0.0172394
59,-0.5293198,-0.5434673,"('foolish', 'wise')",-0.5293198,-0.5434673,-0.0141475
60,0.6780842,0.78432417,"('inefficient', 'efficient')",0.6780842,0.7843242,0.10624
61,0.38733923,0.29480433,"('illogical', 'logical')",0.3873392,0.2948043,-0.0925349
62,0.37101516,0.42471188,"('incompetent', 'brilliant')",0.3710152,0.4247119,0.0536967
63,0.0056513026,0.11003729,"('unperceptive', 'insightful')",0.0056513,0.1100373,0.104386
64,-6.184093,-6.339832,"('shy', 'confident')",-6.184093,-6.3398318,-0.1557388
65,0.5698312,0.6149699,"('insecure', 'secure')",0.5698312,0.6149699,0.0451387
66,-0.4222853,-0.52247244,"('inactive', 'active')",-0.4222853,-0.5224724,-0.1001871
67,-0.62478524,-0.52871686,"('doubtful', 'determined')",-0.6247852,-0.5287169,0.0960683
68,-0.6348329,-0.662594,"('dependent', 'independent')",-0.6348329,-0.662594,-0.0277611
69,-2.461945,-2.4945517,"('lazy', 'industrious')",-2.4619451,-2.4945517,-0.0326066
70,1.2930636,1.2119638,"('lethargic', 'energetic')",1.2930636,1.2119638,-0.0810998
71,0.38573357,0.3724136,"('diffident', 'self-confident')",0.3857336,0.3724136,-0.01332
72,0.83837235,0.9317838,"('unambitious', 'ambitious')",0.8383723,0.9317838,0.0934115
73,-3.0312521,-3.087819,"('helpless', 'self-reliant')",-3.0312521,-3.0878191,-0.056567
74,0.36792353,0.2621486,"('undedicated', 'dedicated')",0.3679235,0.2621486,-0.1057749
75,-0.9902818,-0.9532625,"('meek', 'impulsive')",-0.9902818,-0.9532625,0.0370193
76,1.0353124,1.059337,"('anxious', 'daring')",1.0353124,1.059337,0.0240246
77,-1.4753164,-1.3022707,"('unmotivated', 'motivated')",-1.4753164,-1.3022707,0.1730457
78,-0.7282746,-0.7092775,"('nonresilient', 'resilient')",-0.7282746,-0.7092775,0.0189971
79,-0.67665625,-0.66593426,"('wavering', 'unwavering')",-0.6766562,-0.6659343,0.0107219
80,-0.14906663,-0.26179984,"('dominated', 'dominating')",-0.1490666,-0.2617998,-0.1127332
81,0.28667307,0.29072365,"('submissive', 'aggressive')",0.2866731,0.2907237,0.0040506
82,6.024688,6.1482368,"('poor', 'rich')",6.0246878,6.1482368,0.123549
83,-0.33286676,-0.34647208,"('powerless', 'powerful')",-0.3328668,-0.3464721,-0.0136053
84,0.52274495,0.55211073,"('inferior', 'superior')",0.522745,0.5521107,0.0293657
85,-0.59482074,-0.6012392,"('insignificant', 'prestigious')",-0.5948207,-0.6012392,-0.0064185
86,0.12812887,0.062979594,"('uninfluential', 'influential')",0.1281289,0.0629796,-0.0651493
87,-0.6357442,-0.5362888,"('unsuccessful', 'successful')",-0.6357442,-0.5362888,0.0994554
88,0.46757656,0.4604675,"('low', 'eminent')",0.4675766,0.4604675,-0.0071091
