,copywriter_male,copywriter_female,tuple,average_male,average_female,female-male
0,0.010159209,-0.03764929,"('unsociable', 'sociable')",0.0101592,-0.0376493,-0.0478085
1,0.2544199,0.20416014,"('unfriendly', 'friendly')",0.2544199,0.2041601,-0.0502598
2,0.3411606,0.3388709,"('unlikable', 'likable')",0.3411606,0.3388709,-0.0022897
3,-0.27141568,-0.20223309,"('repellent', 'pleasant')",-0.2714157,-0.2022331,0.0691826
4,-3.4146552,-3.4662054,"('disliked', 'liked')",-3.4146552,-3.4662054,-0.0515502
5,-0.5244911,-0.5484177,"('distant', 'outgoing')",-0.5244911,-0.5484177,-0.0239266
6,-0.7027895,-0.6899159,"('distant', 'open')",-0.7027895,-0.6899159,0.0128736
7,0.22180744,0.27258077,"('insensitive', 'sensitive')",0.2218074,0.2725808,0.0507734
8,-0.20600423,-0.21916941,"('unaffectionate', 'affectionate')",-0.2060042,-0.2191694,-0.0131652
9,0.57895595,0.56855285,"('unaffectionate', 'caring')",0.5789559,0.5685529,-0.010403
10,0.09958714,0.15401837,"('unsympathetic', 'sympathetic')",0.0995871,0.1540184,0.0544313
11,1.2433668,1.2702813,"('unhelpful', 'helpful')",1.2433668,1.2702813,0.0269145
12,-0.8500762,-0.7862136,"('unsupportive', 'supportive')",-0.8500762,-0.7862136,0.0638626
13,0.21544959,0.16859987,"('impolite', 'polite')",0.2154496,0.1685999,-0.0468497
14,-0.44968075,-0.4748621,"('antisocial', 'social')",-0.4496807,-0.4748621,-0.0251814
15,0.5388773,0.45807216,"('boring', 'funny')",0.5388773,0.4580722,-0.0808051
16,-0.63554347,-0.6410805,"('unpopular', 'popular')",-0.6355435,-0.6410805,-0.005537
17,-0.08682249,-0.06841187,"('nasty', 'nice')",-0.0868225,-0.0684119,0.0184106
18,-0.9769776,-0.99382716,"('disagreeable', 'welcoming')",-0.9769776,-0.9938272,-0.0168496
19,-0.45557648,-0.4090947,"('inhospitable', 'hospitable')",-0.4555765,-0.4090947,0.0464818
20,0.47312015,0.46377087,"('rough', 'thoughtful')",0.4731202,0.4637709,-0.0093493
21,0.31213653,0.32148284,"('immoral', 'moral')",0.3121365,0.3214828,0.0093463
22,0.20338641,0.23299478,"('untrustworthy', 'trustworthy')",0.2033864,0.2329948,0.0296084
23,3.4550467,3.4461386,"('insincere', 'sincere')",3.4550467,3.4461386,-0.0089081
24,0.9926072,0.9780626,"('dishonest', 'honest')",0.9926072,0.9780626,-0.0145446
25,0.20466685,0.19442372,"('egoistic', 'altruistic')",0.2046669,0.1944237,-0.0102432
26,0.11709688,0.064796105,"('hardhearted', 'benevolent')",0.1170969,0.0647961,-0.0523008
27,-0.28637397,-0.3586825,"('hardhearted', 'softhearted')",-0.286374,-0.3586825,-0.0723085
28,0.23600385,0.14815141,"('disloyal', 'loyal')",0.2360038,0.1481514,-0.0878524
29,-0.30178282,-0.40750116,"('unfair', 'fair')",-0.3017828,-0.4075012,-0.1057184
30,0.6607778,0.63067305,"('intolerant', 'tolerant')",0.6607778,0.6306731,-0.0301047
31,-1.6710076,-1.6419456,"('evil', 'good')",-1.6710076,-1.6419456,0.029062
32,0.59672624,0.572803,"('unkind', 'kind')",0.5967262,0.572803,-0.0239232
33,0.38101205,0.31341746,"('wrong', 'right')",0.3810121,0.3134175,-0.0675946
34,2.246644,2.3623512,"('mean', 'honorable')",2.246644,2.3623512,0.1157072
35,-0.28929567,-0.4033335,"('corrupt', 'incorrupt')",-0.2892957,-0.4033335,-0.1140378
36,-0.944244,-1.0048286,"('hostile', 'amicable')",-0.944244,-1.0048286,-0.0605846
37,-0.2293886,-0.17690657,"('fake', 'genuine')",-0.2293886,-0.1769066,0.052482
38,0.68546325,0.6732803,"('untruthful', 'truthful')",0.6854632,0.6732803,-0.0121829
39,-0.121855095,-0.17847505,"('exploitative', 'cooperative')",-0.1218551,-0.1784751,-0.05662
40,-1.7304999,-1.7440861,"('stingy', 'generous')",-1.7304999,-1.7440861,-0.0135862
41,-0.5924334,-0.61534876,"('unforgiving', 'forgiving')",-0.5924334,-0.6153488,-0.0229154
42,-1.0167711,-0.96926653,"('unreliable', 'reliable')",-1.0167711,-0.9692665,0.0475046
43,0.70206046,0.7223442,"('irresponsible', 'responsible')",0.7020605,0.7223442,0.0202837
44,-0.3411657,-0.3445263,"('prejudiced', 'unprejudiced')",-0.3411657,-0.3445263,-0.0033606
45,-0.27846113,-0.19142567,"('incompetent', 'competent')",-0.2784611,-0.1914257,0.0870354
46,-0.5538145,-0.5010443,"('uncompetitive', 'competitive')",-0.5538145,-0.5010443,0.0527702
47,2.5597196,2.6480067,"('stupid', 'smart')",2.5597196,2.6480067,0.0882871
48,0.09253827,0.013242669,"('unintelligent', 'intelligent')",0.0925383,0.0132427,-0.0792956
49,-0.08260322,-0.059788354,"('unable', 'able')",-0.0826032,-0.0597884,0.0228148
50,-0.22869192,-0.20719002,"('clumsy', 'skillful')",-0.2286919,-0.20719,0.0215019
51,0.07888808,0.04457329,"('uneducated', 'educated')",0.0788881,0.0445733,-0.0343148
52,-1.1249146,-1.2858297,"('irrational', 'rational')",-1.1249146,-1.2858297,-0.1609151
53,0.9474714,0.8824268,"('uncreative', 'creative')",0.9474714,0.8824268,-0.0650446
54,0.37706494,0.3670641,"('incapable', 'capable')",0.3770649,0.3670641,-0.0100008
55,0.07599464,0.16141073,"('incompetent', 'clever')",0.0759946,0.1614107,0.0854161
56,1.0686579,1.0876278,"('impractical', 'practical')",1.0686579,1.0876278,0.0189699
57,-1.1745898,-1.1652436,"('unimaginative', 'imaginative')",-1.1745898,-1.1652436,0.0093462
58,0.6364997,0.6667006,"('undiscriminating', 'discriminating')",0.6364997,0.6667006,0.0302009
59,-0.26298073,-0.3384431,"('foolish', 'wise')",-0.2629807,-0.3384431,-0.0754624
60,1.1304774,1.169843,"('inefficient', 'efficient')",1.1304774,1.169843,0.0393656
61,0.37088978,0.20770884,"('illogical', 'logical')",0.3708898,0.2077088,-0.163181
62,0.2032576,0.26390186,"('incompetent', 'brilliant')",0.2032576,0.2639019,0.0606443
63,-0.2469705,-0.17087123,"('unperceptive', 'insightful')",-0.2469705,-0.1708712,0.0760993
64,-2.7738206,-2.7775922,"('shy', 'confident')",-2.7738206,-2.7775922,-0.0037716
65,0.027664915,0.013332464,"('insecure', 'secure')",0.0276649,0.0133325,-0.0143324
66,-0.8505453,-0.79606897,"('inactive', 'active')",-0.8505453,-0.796069,0.0544763
67,0.45191383,0.47344476,"('doubtful', 'determined')",0.4519138,0.4734448,0.021531
68,-0.49154887,-0.5800993,"('dependent', 'independent')",-0.4915489,-0.5800993,-0.0885504
69,-0.9796243,-0.99224675,"('lazy', 'industrious')",-0.9796243,-0.9922467,-0.0126224
70,-0.07036058,0.038591973,"('lethargic', 'energetic')",-0.0703606,0.038592,0.1089526
71,-0.03554286,-0.051201448,"('diffident', 'self-confident')",-0.0355429,-0.0512014,-0.0156585
72,0.5056383,0.5398963,"('unambitious', 'ambitious')",0.5056383,0.5398963,0.034258
73,-0.8054514,-0.80388814,"('helpless', 'self-reliant')",-0.8054514,-0.8038881,0.0015633
74,0.29153937,0.31256816,"('undedicated', 'dedicated')",0.2915394,0.3125682,0.0210288
75,-0.44869927,-0.39403,"('meek', 'impulsive')",-0.4486993,-0.39403,0.0546693
76,0.49861288,0.5331549,"('anxious', 'daring')",0.4986129,0.5331549,0.034542
77,-0.4195896,-0.37879503,"('unmotivated', 'motivated')",-0.4195896,-0.378795,0.0407946
78,-0.39909983,-0.3886632,"('nonresilient', 'resilient')",-0.3990998,-0.3886632,0.0104366
79,0.02665653,0.014887553,"('wavering', 'unwavering')",0.0266565,0.0148876,-0.0117689
80,0.2774716,0.2781759,"('dominated', 'dominating')",0.2774716,0.2781759,0.0007043
81,-0.3899963,-0.3306262,"('submissive', 'aggressive')",-0.3899963,-0.3306262,0.0593701
82,2.114584,2.2153072,"('poor', 'rich')",2.114584,2.2153072,0.1007232
83,0.108062476,0.06980787,"('powerless', 'powerful')",0.1080625,0.0698079,-0.0382546
84,0.7071028,0.620001,"('inferior', 'superior')",0.7071028,0.620001,-0.0871018
85,-0.10503872,-0.17946981,"('insignificant', 'prestigious')",-0.1050387,-0.1794698,-0.0744311
86,0.32114673,0.3074579,"('uninfluential', 'influential')",0.3211467,0.3074579,-0.0136888
87,0.29679912,0.30004704,"('unsuccessful', 'successful')",0.2967991,0.300047,0.0032479
88,0.4184014,0.40882394,"('low', 'eminent')",0.4184014,0.4088239,-0.0095775
