,space_male,space_female,tuple,average_male,average_female,female-male
0,-0.43936086,-0.44252935,"('unsociable', 'sociable')",-0.4393609,-0.4425294,-0.0031685
1,1.820752,1.6916099,"('unfriendly', 'friendly')",1.820752,1.6916099,-0.1291421
2,0.10011017,0.1404634,"('unlikable', 'likable')",0.1001102,0.1404634,0.0403532
3,0.15876794,0.2643062,"('repellent', 'pleasant')",0.1587679,0.2643062,0.1055383
4,-7.215715,-7.3604865,"('disliked', 'liked')",-7.2157149,-7.3604865,-0.1447716
5,-0.15115295,-0.24557737,"('distant', 'outgoing')",-0.151153,-0.2455774,-0.0944244
6,0.46805406,0.32545644,"('distant', 'open')",0.4680541,0.3254564,-0.1425977
7,0.4511981,0.5622123,"('insensitive', 'sensitive')",0.4511981,0.5622123,0.1110142
8,1.8877838,1.7420098,"('unaffectionate', 'affectionate')",1.8877838,1.7420098,-0.145774
9,2.0438828,1.9989593,"('unaffectionate', 'caring')",2.0438828,1.9989593,-0.0449235
10,0.13073696,0.22593078,"('unsympathetic', 'sympathetic')",0.130737,0.2259308,0.0951938
11,1.5220491,1.5911471,"('unhelpful', 'helpful')",1.5220491,1.5911471,0.069098
12,-1.7696323,-1.7582455,"('unsupportive', 'supportive')",-1.7696323,-1.7582455,0.0113868
13,-0.8616167,-0.79931927,"('impolite', 'polite')",-0.8616167,-0.7993193,0.0622974
14,-0.23162152,-0.18728793,"('antisocial', 'social')",-0.2316215,-0.1872879,0.0443336
15,-0.03124677,-0.1081237,"('boring', 'funny')",-0.0312468,-0.1081237,-0.0768769
16,0.020426035,-0.036505893,"('unpopular', 'popular')",0.020426,-0.0365059,-0.0569319
17,-0.056820236,-0.060004566,"('nasty', 'nice')",-0.0568202,-0.0600046,-0.0031844
18,-0.2587867,-0.3363778,"('disagreeable', 'welcoming')",-0.2587867,-0.3363778,-0.0775911
19,-0.4131804,-0.46371388,"('inhospitable', 'hospitable')",-0.4131804,-0.4637139,-0.0505335
20,0.792502,0.7172667,"('rough', 'thoughtful')",0.792502,0.7172667,-0.0752353
21,-0.91783935,-0.7678841,"('immoral', 'moral')",-0.9178393,-0.7678841,0.1499552
22,-1.005507,-0.963963,"('untrustworthy', 'trustworthy')",-1.005507,-0.963963,0.041544
23,6.253402,6.32826,"('insincere', 'sincere')",6.2534022,6.3282599,0.0748577
24,1.3266845,1.2336682,"('dishonest', 'honest')",1.3266845,1.2336682,-0.0930163
25,1.1843662,1.0719198,"('egoistic', 'altruistic')",1.1843662,1.0719198,-0.1124464
26,1.1700287,1.1125154,"('hardhearted', 'benevolent')",1.1700287,1.1125154,-0.0575133
27,1.7588322,1.59726,"('hardhearted', 'softhearted')",1.7588322,1.59726,-0.1615722
28,1.4082506,1.3335911,"('disloyal', 'loyal')",1.4082506,1.3335911,-0.0746595
29,-0.4182525,-0.574612,"('unfair', 'fair')",-0.4182525,-0.574612,-0.1563595
30,0.729358,0.7986179,"('intolerant', 'tolerant')",0.729358,0.7986179,0.0692599
31,-0.37592903,-0.4820022,"('evil', 'good')",-0.375929,-0.4820022,-0.1060732
32,0.9632802,0.94189894,"('unkind', 'kind')",0.9632802,0.9418989,-0.0213813
33,0.12869795,-0.010528613,"('wrong', 'right')",0.1286979,-0.0105286,-0.1392265
34,4.8761687,5.0006995,"('mean', 'honorable')",4.8761687,5.0006995,0.1245308
35,-0.120328896,-0.4082595,"('corrupt', 'incorrupt')",-0.1203289,-0.4082595,-0.2879306
36,0.2837732,0.07289421,"('hostile', 'amicable')",0.2837732,0.0728942,-0.210879
37,0.68150985,0.6733978,"('fake', 'genuine')",0.6815099,0.6733978,-0.0081121
38,0.157901,0.10624869,"('untruthful', 'truthful')",0.157901,0.1062487,-0.0516523
39,0.5038875,0.53239954,"('exploitative', 'cooperative')",0.5038875,0.5323995,0.028512
40,-1.6748271,-1.793576,"('stingy', 'generous')",-1.6748271,-1.793576,-0.1187489
41,0.35370916,0.29872242,"('unforgiving', 'forgiving')",0.3537092,0.2987224,-0.0549868
42,-3.094331,-2.9923377,"('unreliable', 'reliable')",-3.094331,-2.9923377,0.1019933
43,0.5220292,0.60135865,"('irresponsible', 'responsible')",0.5220292,0.6013587,0.0793295
44,-1.0187347,-0.9946588,"('prejudiced', 'unprejudiced')",-1.0187347,-0.9946588,0.0240759
45,-0.33792603,-0.30292237,"('incompetent', 'competent')",-0.337926,-0.3029224,0.0350036
46,-1.5643439,-1.469603,"('uncompetitive', 'competitive')",-1.5643439,-1.4696029,0.094741
47,5.373844,5.491456,"('stupid', 'smart')",5.3738441,5.491456,0.1176119
48,0.5559473,0.5390141,"('unintelligent', 'intelligent')",0.5559473,0.5390141,-0.0169332
49,0.1081589,0.14135528,"('unable', 'able')",0.1081589,0.1413553,0.0331964
50,-0.3117722,-0.35257015,"('clumsy', 'skillful')",-0.3117722,-0.3525701,-0.0407979
51,-0.22062266,-0.20301002,"('uneducated', 'educated')",-0.2206227,-0.20301,0.0176127
52,0.35250455,0.12215378,"('irrational', 'rational')",0.3525046,0.1221538,-0.2303508
53,0.3889025,0.33281878,"('uncreative', 'creative')",0.3889025,0.3328188,-0.0560837
54,1.2374066,1.2307543,"('incapable', 'capable')",1.2374066,1.2307543,-0.0066523
55,0.005525302,0.11515321,"('incompetent', 'clever')",0.0055253,0.1151532,0.1096279
56,0.10330872,0.18985777,"('impractical', 'practical')",0.1033087,0.1898578,0.0865491
57,-3.0939612,-3.0383606,"('unimaginative', 'imaginative')",-3.0939612,-3.0383606,0.0556006
58,-0.08999957,-0.04045806,"('undiscriminating', 'discriminating')",-0.0899996,-0.0404581,0.0495415
59,0.4099042,0.29570007,"('foolish', 'wise')",0.4099042,0.2957001,-0.1142041
60,-0.1786189,0.017552309,"('inefficient', 'efficient')",-0.1786189,0.0175523,0.1961712
61,0.43867046,0.27345622,"('illogical', 'logical')",0.4386705,0.2734562,-0.1652143
62,0.17710087,0.30252528,"('incompetent', 'brilliant')",0.1771009,0.3025253,0.1254244
