,csx_male,csx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.94724125,-1.0070069,"('unsociable', 'sociable')",-0.17338236,-0.28764835,-0.5603118,-0.6473276,-0.0870158
1,-0.68323815,-1.1470231,"('unfriendly', 'friendly')",0.606244,0.23710394,-0.0384971,-0.4549596,-0.4164625
2,0.88247687,0.74494684,"('unlikable', 'likable')",1.104843,1.0106319,0.99366,0.8777894,-0.1158706
3,-0.43291557,-0.24829365,"('repellent', 'pleasant')",0.48334643,0.53806716,0.0252154,0.1448868,0.1196714
4,-0.082462914,-0.268713,"('disliked', 'liked')",-5.2393866,-5.23269,-2.6609247,-2.7507014,-0.0897767
5,-0.27264902,-0.5265373,"('distant', 'outgoing')",-0.5769484,-0.724987,-0.4247987,-0.6257621,-0.2009634
6,-0.45771578,-0.73822093,"('distant', 'open')",-0.65424716,-0.8738794,-0.5559815,-0.8060502,-0.2500687
7,-0.5352474,-0.42009652,"('insensitive', 'sensitive')",-0.10512212,-0.12316668,-0.3201848,-0.2716316,0.0485532
8,-0.57963634,-0.83705467,"('unaffectionate', 'affectionate')",0.12598263,-0.13987625,-0.2268268,-0.4884655,-0.2616387
9,-0.430125,-0.728419,"('unaffectionate', 'caring')",0.45615608,0.1989655,0.0130155,-0.2647268,-0.2777423
10,-1.086739,-1.0700536,"('unsympathetic', 'sympathetic')",-0.84188825,-0.91170484,-0.9643136,-0.9908792,-0.0265656
11,-0.99905026,-0.9522613,"('unhelpful', 'helpful')",1.3512331,1.3336579,0.1760914,0.1906983,0.0146069
12,-0.21557824,-0.23299262,"('unsupportive', 'supportive')",-1.8195331,-1.8411117,-1.0175557,-1.0370522,-0.0194965
13,-1.4745122,-1.3136247,"('impolite', 'polite')",-0.7516138,-0.66574615,-1.113063,-0.9896854,0.1233776
14,-0.23296916,-0.059446543,"('antisocial', 'social')",0.18759827,0.19710533,-0.0226854,0.0688294,0.0915148
15,0.8159947,0.56211156,"('boring', 'funny')",0.32635215,0.23619394,0.5711734,0.3991528,-0.1720206
16,0.10737726,0.022830576,"('unpopular', 'popular')",0.5636475,0.5363153,0.3355124,0.279573,-0.0559394
17,-0.5942838,-0.5752349,"('nasty', 'nice')",-0.64609003,-0.5583199,-0.6201869,-0.5667774,0.0534095
18,-1.0537734,-1.1288533,"('disagreeable', 'welcoming')",-0.7175901,-0.92493844,-0.8856817,-1.0268959,-0.1412142
19,-1.0516292,-1.2378073,"('inhospitable', 'hospitable')",-0.7543976,-0.842446,-0.9030133,-1.0401267,-0.1371134
20,-0.18275902,-0.059367787,"('rough', 'thoughtful')",0.6764761,0.6629903,0.2468586,0.3018112,0.0549526
21,-0.3791909,-0.36689153,"('immoral', 'moral')",-0.47084618,-0.44499767,-0.4250185,-0.4059446,0.0190739
22,-0.9397992,-0.8608837,"('untrustworthy', 'trustworthy')",-1.0706816,-1.1329212,-1.0052404,-0.9969025,0.0083379
23,-0.7668501,-0.8570907,"('insincere', 'sincere')",4.31022,4.1536155,1.7716849,1.6482624,-0.1234225
24,-0.32884428,-0.38103607,"('dishonest', 'honest')",0.41409707,0.3466739,0.0426264,-0.0171811,-0.0598075
25,0.23767397,0.070704944,"('egoistic', 'altruistic')",1.0418423,0.9069896,0.6397582,0.4888473,-0.1509109
26,0.09868692,-0.14090183,"('hardhearted', 'benevolent')",1.3526951,1.1450309,0.725691,0.5020645,-0.2236265
27,-1.142941,-0.935048,"('hardhearted', 'softhearted')",0.36785918,0.2990189,-0.3875409,-0.3180146,0.0695263
28,-0.41870835,-0.5535395,"('disloyal', 'loyal')",0.56701845,0.42450035,0.074155,-0.0645196,-0.1386746
29,-0.0049309935,-0.10505538,"('unfair', 'fair')",-0.39565092,-0.51116496,-0.200291,-0.3081102,-0.1078192
30,-0.15650484,-0.13073578,"('intolerant', 'tolerant')",0.7274362,0.6403501,0.2854657,0.2548072,-0.0306585
31,-0.3414283,-0.60297334,"('evil', 'good')",-0.60808134,-0.81380635,-0.4747548,-0.7083899,-0.2336351
32,-0.2492114,-0.3201696,"('unkind', 'kind')",0.11772825,-0.0678994,-0.0657416,-0.1940345,-0.1282929
33,0.4632495,0.17059603,"('wrong', 'right')",-0.51272625,-0.569929,-0.0247384,-0.1996665,-0.1749281
34,-0.7608104,-0.6681479,"('mean', 'honorable')",4.514,4.648951,1.8765948,1.9904015,0.1138067
35,-0.34224826,-0.534115,"('corrupt', 'incorrupt')",-0.12649238,-0.28223985,-0.2343703,-0.4081774,-0.1738071
36,-0.40276325,-0.87685794,"('hostile', 'amicable')",-0.0787961,-0.35016233,-0.2407797,-0.6135101,-0.3727304
37,-0.5487513,-0.534418,"('fake', 'genuine')",-0.37506336,-0.32529444,-0.4619073,-0.4298562,0.0320511
38,-1.0707245,-1.2053137,"('untruthful', 'truthful')",-0.25474182,-0.23935325,-0.6627331,-0.7223335,-0.0596004
39,0.81753343,0.9293639,"('exploitative', 'cooperative')",0.028006807,0.06859349,0.4227701,0.4989787,0.0762086
40,0.32069632,0.30282062,"('stingy', 'generous')",-1.3284066,-1.4101316,-0.5038551,-0.5536555,-0.0498004
41,-0.46143904,-0.60462147,"('unforgiving', 'forgiving')",0.047332983,-0.11859915,-0.207053,-0.3616103,-0.1545573
42,0.14498644,0.2096259,"('unreliable', 'reliable')",-2.6169546,-2.5203836,-1.2359841,-1.1553788,0.0806053
43,-1.0654722,-0.98437417,"('irresponsible', 'responsible')",0.0027320907,-0.0045455135,-0.5313701,-0.4944598,0.0369103
44,-0.83951354,-0.7041984,"('prejudiced', 'unprejudiced')",-1.1997621,-1.1659644,-1.0196378,-0.9350814,0.0845564
45,-0.8063319,-0.73460275,"('incompetent', 'competent')",-0.020401526,-0.042606466,-0.4133667,-0.3886046,0.0247621
46,-0.32924783,-0.24733418,"('uncompetitive', 'competitive')",-0.7945738,-0.69901,-0.5619108,-0.4731721,0.0887387
47,-0.37805116,-0.2792912,"('stupid', 'smart')",4.0920353,4.1505656,1.856992,1.9356372,0.0786452
48,-0.43419123,-0.3931802,"('unintelligent', 'intelligent')",0.5353866,0.51252353,0.0505977,0.0596717,0.009074
49,-0.49986956,-0.42094475,"('unable', 'able')",-0.7974506,-0.6670403,-0.6486601,-0.5439925,0.1046676
50,0.15882638,0.17168471,"('clumsy', 'skillful')",-0.120088905,-0.2000789,0.0193687,-0.0141971,-0.0335658
51,-0.8324529,-0.80904144,"('uneducated', 'educated')",0.72470176,0.6670626,-0.0538756,-0.0709894,-0.0171138
52,0.6465962,0.31300846,"('irrational', 'rational')",-0.085192494,-0.24692507,0.2807018,0.0330417,-0.2476601
53,0.08025864,-0.2482343,"('uncreative', 'creative')",0.18637717,-0.036507033,0.1333179,-0.1423707,-0.2756886
