,broom_male,broom_female,tuple,average_male,average_female,female-male
0,0.53834003,0.08094708,"('unsociable', 'sociable')",0.53834,0.0809471,-0.4573929
1,1.1242158,1.1635845,"('unfriendly', 'friendly')",1.1242158,1.1635845,0.0393687
2,0.061674774,0.3649602,"('unlikable', 'likable')",0.0616748,0.3649602,0.3032854
3,0.22351561,0.4597255,"('repellent', 'pleasant')",0.2235156,0.4597255,0.2362099
4,-7.711445,-7.9564433,"('disliked', 'liked')",-7.7114449,-7.9564433,-0.2449984
5,-0.790634,-0.5505108,"('distant', 'outgoing')",-0.790634,-0.5505108,0.2401232
6,-0.46097296,-0.17950565,"('distant', 'open')",-0.460973,-0.1795056,0.2814674
7,0.9180496,0.6978564,"('insensitive', 'sensitive')",0.9180496,0.6978564,-0.2201932
8,1.1998228,1.2592155,"('unaffectionate', 'affectionate')",1.1998228,1.2592155,0.0593927
9,1.7254839,1.8186551,"('unaffectionate', 'caring')",1.7254839,1.8186551,0.0931712
10,1.6886573,1.6575605,"('unsympathetic', 'sympathetic')",1.6886573,1.6575605,-0.0310968
11,2.3113167,2.293809,"('unhelpful', 'helpful')",2.3113167,2.2938089,-0.0175078
12,-1.3147844,-1.5006343,"('unsupportive', 'supportive')",-1.3147844,-1.5006343,-0.1858499
13,0.6694259,0.45779812,"('impolite', 'polite')",0.6694259,0.4577981,-0.2116278
14,0.406177,0.07427218,"('antisocial', 'social')",0.406177,0.0742722,-0.3319048
15,0.83315176,0.7451508,"('boring', 'funny')",0.8331518,0.7451508,-0.088001
16,-0.9389157,-0.80811334,"('unpopular', 'popular')",-0.9389157,-0.8081133,0.1308024
17,-0.3342363,-0.3141803,"('nasty', 'nice')",-0.3342363,-0.3141803,0.020056
18,-0.9541601,-0.9540484,"('disagreeable', 'welcoming')",-0.9541601,-0.9540484,0.0001117
19,-0.6382158,-0.37005812,"('inhospitable', 'hospitable')",-0.6382158,-0.3700581,0.2681577
20,0.91500324,0.6460274,"('rough', 'thoughtful')",0.9150032,0.6460274,-0.2689758
21,-0.030677322,0.22604012,"('immoral', 'moral')",-0.0306773,0.2260401,0.2567174
22,-0.4268953,-0.6241564,"('untrustworthy', 'trustworthy')",-0.4268953,-0.6241564,-0.1972611
23,6.4353023,6.5628324,"('insincere', 'sincere')",6.4353023,6.5628324,0.1275301
24,1.8584853,1.7865727,"('dishonest', 'honest')",1.8584853,1.7865727,-0.0719126
25,0.23587537,0.37264794,"('egoistic', 'altruistic')",0.2358754,0.3726479,0.1367725
26,0.7153828,0.27919573,"('hardhearted', 'benevolent')",0.7153828,0.2791957,-0.4361871
27,1.3264875,1.2216319,"('hardhearted', 'softhearted')",1.3264875,1.2216319,-0.1048556
28,1.131164,1.1010196,"('disloyal', 'loyal')",1.131164,1.1010196,-0.0301444
29,-0.82635355,-1.0113325,"('unfair', 'fair')",-0.8263535,-1.0113325,-0.184979
30,1.0323967,1.1020684,"('intolerant', 'tolerant')",1.0323967,1.1020684,0.0696717
31,-2.0996788,-2.031478,"('evil', 'good')",-2.0996788,-2.0314779,0.0682009
32,1.5679002,1.360094,"('unkind', 'kind')",1.5679002,1.360094,-0.2078062
33,-0.6601632,-0.6823894,"('wrong', 'right')",-0.6601632,-0.6823894,-0.0222262
34,4.358203,4.820193,"('mean', 'honorable')",4.3582029,4.8201928,0.4619899
35,-1.28138,-1.3963784,"('corrupt', 'incorrupt')",-1.2813801,-1.3963784,-0.1149983
36,-1.0122588,-0.9533876,"('hostile', 'amicable')",-1.0122588,-0.9533876,0.0588712
37,1.3805902,1.3482232,"('fake', 'genuine')",1.3805902,1.3482232,-0.032367
38,-0.07108117,0.0031032786,"('untruthful', 'truthful')",-0.0710812,0.0031033,0.0741845
39,0.29869366,0.2506243,"('exploitative', 'cooperative')",0.2986937,0.2506243,-0.0480694
40,-2.1765697,-2.6143515,"('stingy', 'generous')",-2.1765697,-2.6143515,-0.4377818
41,0.638014,0.41150844,"('unforgiving', 'forgiving')",0.638014,0.4115084,-0.2265056
42,-2.4698873,-2.5482368,"('unreliable', 'reliable')",-2.4698873,-2.5482368,-0.0783495
43,1.4937752,1.5093731,"('irresponsible', 'responsible')",1.4937752,1.5093731,0.0155979
44,-1.3013172,-1.2985978,"('prejudiced', 'unprejudiced')",-1.3013172,-1.2985978,0.0027194
45,0.55999684,0.28060153,"('incompetent', 'competent')",0.5599968,0.2806015,-0.2793953
46,0.03759013,-0.10794661,"('uncompetitive', 'competitive')",0.0375901,-0.1079466,-0.1455367
47,5.3525314,5.6383777,"('stupid', 'smart')",5.3525314,5.6383777,0.2858463
48,0.875329,0.8317236,"('unintelligent', 'intelligent')",0.875329,0.8317236,-0.0436054
49,0.09308165,0.39607182,"('unable', 'able')",0.0930817,0.3960718,0.3029901
50,-0.54932237,-0.37274003,"('clumsy', 'skillful')",-0.5493224,-0.37274,0.1765824
51,0.6978348,0.60294694,"('uneducated', 'educated')",0.6978348,0.6029469,-0.0948879
52,-0.7142386,-0.5502042,"('irrational', 'rational')",-0.7142386,-0.5502042,0.1640344
53,-0.032698248,-0.048699588,"('uncreative', 'creative')",-0.0326982,-0.0486996,-0.0160014
54,0.9040458,1.1731635,"('incapable', 'capable')",0.9040458,1.1731635,0.2691177
55,1.1298734,1.0561631,"('incompetent', 'clever')",1.1298734,1.0561631,-0.0737103
56,1.3503041,1.1764622,"('impractical', 'practical')",1.3503041,1.1764622,-0.1738419
57,-2.1945796,-2.5256884,"('unimaginative', 'imaginative')",-2.1945796,-2.5256884,-0.3311088
58,0.48383912,0.18911666,"('undiscriminating', 'discriminating')",0.4838391,0.1891167,-0.2947224
59,-0.5453763,-0.3706041,"('foolish', 'wise')",-0.5453763,-0.3706041,0.1747722
60,1.1295195,1.2139535,"('inefficient', 'efficient')",1.1295195,1.2139535,0.084434
61,0.28184697,0.112772316,"('illogical', 'logical')",0.281847,0.1127723,-0.1690747
62,1.0243402,1.1119262,"('incompetent', 'brilliant')",1.0243402,1.1119262,0.087586
63,0.6270195,0.620717,"('unperceptive', 'insightful')",0.6270195,0.620717,-0.0063025
64,-5.973901,-6.0936637,"('shy', 'confident')",-5.9739008,-6.0936637,-0.1197629
65,0.66955435,0.5970478,"('insecure', 'secure')",0.6695544,0.5970478,-0.0725066
66,0.013435852,-0.053970817,"('inactive', 'active')",0.0134359,-0.0539708,-0.0674067
67,-0.27080876,-0.23234597,"('doubtful', 'determined')",-0.2708088,-0.232346,0.0384628
68,-0.7630495,-0.49052835,"('dependent', 'independent')",-0.7630495,-0.4905283,0.2725212
69,-2.428494,-2.3008485,"('lazy', 'industrious')",-2.428494,-2.3008485,0.1276455
70,1.6161654,1.3689767,"('lethargic', 'energetic')",1.6161654,1.3689767,-0.2471887
71,0.40008777,0.2739126,"('diffident', 'self-confident')",0.4000878,0.2739126,-0.1261752
72,1.1051239,1.0255679,"('unambitious', 'ambitious')",1.1051239,1.0255679,-0.079556
73,-3.5003486,-3.5751367,"('helpless', 'self-reliant')",-3.5003486,-3.5751367,-0.0747881
74,0.34709612,0.063767634,"('undedicated', 'dedicated')",0.3470961,0.0637676,-0.2833285
75,-1.1238883,-1.0205199,"('meek', 'impulsive')",-1.1238883,-1.0205199,0.1033684
