,climb_male,climb_female,tuple,average_male,average_female,female-male
0,0.26382327,0.060254782,"('unsociable', 'sociable')",0.2638233,0.0602548,-0.2035685
1,1.2587698,1.3163861,"('unfriendly', 'friendly')",1.2587698,1.3163861,0.0576163
2,0.48213467,0.67360306,"('unlikable', 'likable')",0.4821347,0.6736031,0.1914684
3,0.85749036,0.9942557,"('repellent', 'pleasant')",0.8574904,0.9942557,0.1367653
4,-7.4249334,-7.4153976,"('disliked', 'liked')",-7.4249334,-7.4153976,0.0095358
5,-0.4423052,-0.1559625,"('distant', 'outgoing')",-0.4423052,-0.1559625,0.2863427
6,-0.17961186,0.11218619,"('distant', 'open')",-0.1796119,0.1121862,0.2917981
7,0.8190722,0.8772227,"('insensitive', 'sensitive')",0.8190722,0.8772227,0.0581505
8,0.9228218,1.015105,"('unaffectionate', 'affectionate')",0.9228218,1.015105,0.0922832
9,1.455595,1.6367936,"('unaffectionate', 'caring')",1.455595,1.6367936,0.1811986
10,1.5866672,1.608848,"('unsympathetic', 'sympathetic')",1.5866672,1.608848,0.0221808
11,2.0447047,2.069699,"('unhelpful', 'helpful')",2.0447047,2.069699,0.0249943
12,-1.5376861,-1.52601,"('unsupportive', 'supportive')",-1.5376861,-1.52601,0.0116761
13,0.5566089,0.40190798,"('impolite', 'polite')",0.5566089,0.401908,-0.1547009
14,0.060608894,-0.15278499,"('antisocial', 'social')",0.0606089,-0.152785,-0.2133939
15,0.29785937,0.18289837,"('boring', 'funny')",0.2978594,0.1828984,-0.114961
16,-0.66052854,-0.47948223,"('unpopular', 'popular')",-0.6605285,-0.4794822,0.1810463
17,-0.15544216,-0.14266418,"('nasty', 'nice')",-0.1554422,-0.1426642,0.012778
18,-0.80205053,-0.80072737,"('disagreeable', 'welcoming')",-0.8020505,-0.8007274,0.0013231
19,-0.8352966,-0.56268483,"('inhospitable', 'hospitable')",-0.8352966,-0.5626848,0.2726118
20,0.873721,0.7096407,"('rough', 'thoughtful')",0.873721,0.7096407,-0.1640803
21,0.26446247,0.36356282,"('immoral', 'moral')",0.2644625,0.3635628,0.0991003
22,-0.36417505,-0.37225026,"('untrustworthy', 'trustworthy')",-0.3641751,-0.3722503,-0.0080752
23,6.322882,6.412798,"('insincere', 'sincere')",6.3228822,6.4127979,0.0899157
24,1.7782375,1.825282,"('dishonest', 'honest')",1.7782375,1.825282,0.0470445
25,0.15912876,0.1591072,"('egoistic', 'altruistic')",0.1591288,0.1591072,-2.16e-05
26,0.21300983,0.04034897,"('hardhearted', 'benevolent')",0.2130098,0.040349,-0.1726608
27,1.6351767,1.5908017,"('hardhearted', 'softhearted')",1.6351767,1.5908017,-0.044375
28,1.1100205,1.1029754,"('disloyal', 'loyal')",1.1100205,1.1029754,-0.0070451
29,-0.5683007,-0.68979454,"('unfair', 'fair')",-0.5683007,-0.6897945,-0.1214938
30,0.9676641,0.9577614,"('intolerant', 'tolerant')",0.9676641,0.9577614,-0.0099027
31,-1.8968008,-1.7536395,"('evil', 'good')",-1.8968008,-1.7536395,0.1431613
32,1.5519577,1.4949274,"('unkind', 'kind')",1.5519577,1.4949274,-0.0570303
33,-0.5568725,-0.48226154,"('wrong', 'right')",-0.5568725,-0.4822615,0.074611
34,4.5547414,4.8515034,"('mean', 'honorable')",4.5547414,4.8515034,0.296762
35,-1.570564,-1.5808595,"('corrupt', 'incorrupt')",-1.570564,-1.5808595,-0.0102955
36,-1.2541403,-1.2030082,"('hostile', 'amicable')",-1.2541403,-1.2030082,0.0511321
37,0.99123055,1.0010693,"('fake', 'genuine')",0.9912305,1.0010693,0.0098388
38,-0.19569552,-0.11711772,"('untruthful', 'truthful')",-0.1956955,-0.1171177,0.0785778
39,-0.106099665,-0.13699734,"('exploitative', 'cooperative')",-0.1060997,-0.1369973,-0.0308976
40,-1.7861363,-1.9360183,"('stingy', 'generous')",-1.7861363,-1.9360183,-0.149882
41,0.06850516,0.015837194,"('unforgiving', 'forgiving')",0.0685052,0.0158372,-0.052668
42,-2.0372415,-2.0517898,"('unreliable', 'reliable')",-2.0372415,-2.0517898,-0.0145483
43,1.3999262,1.425499,"('irresponsible', 'responsible')",1.3999262,1.425499,0.0255728
44,-1.0462656,-1.1158594,"('prejudiced', 'unprejudiced')",-1.0462656,-1.1158594,-0.0695938
45,0.39930943,0.3972925,"('incompetent', 'competent')",0.3993094,0.3972925,-0.0020169
46,-0.11274788,-0.1236533,"('uncompetitive', 'competitive')",-0.1127479,-0.1236533,-0.0109054
47,5.2511625,5.4986677,"('stupid', 'smart')",5.2511625,5.4986677,0.2475052
48,0.7510357,0.6489175,"('unintelligent', 'intelligent')",0.7510357,0.6489175,-0.1021182
49,0.35503465,0.6003048,"('unable', 'able')",0.3550346,0.6003048,0.2452702
50,-0.28842503,-0.18635303,"('clumsy', 'skillful')",-0.288425,-0.186353,0.102072
51,0.6413313,0.5533673,"('uneducated', 'educated')",0.6413313,0.5533673,-0.087964
