,thanks_male,thanks_female,tuple,average_male,average_female,female-male
0,0.21736418,0.15970916,"('unsociable', 'sociable')",0.2173642,0.1597092,-0.057655
1,1.1562166,1.361294,"('unfriendly', 'friendly')",1.1562166,1.361294,0.2050774
2,0.037999198,0.28544936,"('unlikable', 'likable')",0.0379992,0.2854494,0.2474502
3,0.70475066,0.8898383,"('repellent', 'pleasant')",0.7047507,0.8898383,0.1850876
4,-7.0329494,-7.244261,"('disliked', 'liked')",-7.0329494,-7.2442608,-0.2113114
5,-0.26979035,-0.17227152,"('distant', 'outgoing')",-0.2697904,-0.1722715,0.0975189
6,0.1524266,0.16412312,"('distant', 'open')",0.1524266,0.1641231,0.0116965
7,1.1760292,1.280676,"('insensitive', 'sensitive')",1.1760292,1.280676,0.1046468
8,1.1040624,1.1260264,"('unaffectionate', 'affectionate')",1.1040624,1.1260264,0.021964
9,1.1816312,1.3528609,"('unaffectionate', 'caring')",1.1816312,1.3528609,0.1712297
10,0.9521686,0.9951315,"('unsympathetic', 'sympathetic')",0.9521686,0.9951315,0.0429629
11,1.5673691,1.728898,"('unhelpful', 'helpful')",1.5673691,1.728898,0.1615289
12,-1.5416301,-1.3986669,"('unsupportive', 'supportive')",-1.5416301,-1.3986669,0.1429632
13,-0.11389978,0.096889384,"('impolite', 'polite')",-0.1138998,0.0968894,0.2107892
14,0.11020042,0.0808635,"('antisocial', 'social')",0.1102004,0.0808635,-0.0293369
15,0.77340883,0.73852146,"('boring', 'funny')",0.7734088,0.7385215,-0.0348873
16,-0.6367348,-0.55155796,"('unpopular', 'popular')",-0.6367348,-0.551558,0.0851768
17,0.34705895,0.24235806,"('nasty', 'nice')",0.347059,0.2423581,-0.1047009
18,-0.3549711,-0.120655134,"('disagreeable', 'welcoming')",-0.3549711,-0.1206551,0.234316
19,-0.45707744,-0.3354141,"('inhospitable', 'hospitable')",-0.4570774,-0.3354141,0.1216633
20,0.62013996,0.46367145,"('rough', 'thoughtful')",0.62014,0.4636714,-0.1564686
21,-0.35365403,-0.02924887,"('immoral', 'moral')",-0.353654,-0.0292489,0.3244051
22,-0.081066675,-0.050457418,"('untrustworthy', 'trustworthy')",-0.0810667,-0.0504574,0.0306093
23,5.9990726,6.489344,"('insincere', 'sincere')",5.9990726,6.4893441,0.4902715
24,1.3435988,1.5877101,"('dishonest', 'honest')",1.3435988,1.5877101,0.2441113
25,0.9528916,0.99398005,"('egoistic', 'altruistic')",0.9528916,0.9939801,0.0410885
26,1.1940377,0.8651557,"('hardhearted', 'benevolent')",1.1940377,0.8651557,-0.328882
27,1.7814991,1.6414596,"('hardhearted', 'softhearted')",1.7814991,1.6414596,-0.1400395
28,1.4346765,1.2801704,"('disloyal', 'loyal')",1.4346765,1.2801704,-0.1545061
29,-0.30980936,-0.534159,"('unfair', 'fair')",-0.3098094,-0.534159,-0.2243496
30,0.82442975,0.91362524,"('intolerant', 'tolerant')",0.8244298,0.9136252,0.0891954
31,-0.81918347,-0.94795257,"('evil', 'good')",-0.8191835,-0.9479526,-0.1287691
32,1.2088536,1.1478342,"('unkind', 'kind')",1.2088536,1.1478342,-0.0610194
33,-0.27840155,-0.24762563,"('wrong', 'right')",-0.2784016,-0.2476256,0.030776
34,4.0688214,4.5376635,"('mean', 'honorable')",4.0688214,4.5376635,0.4688421
35,-0.6530657,-1.0935076,"('corrupt', 'incorrupt')",-0.6530657,-1.0935076,-0.4404419
36,-0.6362452,-0.9279844,"('hostile', 'amicable')",-0.6362452,-0.9279844,-0.2917392
37,1.1050441,1.0644032,"('fake', 'genuine')",1.1050441,1.0644032,-0.0406409
38,-0.60178113,-0.35412973,"('untruthful', 'truthful')",-0.6017811,-0.3541297,0.2476514
39,0.48019147,0.49352935,"('exploitative', 'cooperative')",0.4801915,0.4935293,0.0133378
40,-0.8118988,-0.74421275,"('stingy', 'generous')",-0.8118988,-0.7442127,0.0676861
41,0.57314515,0.35789627,"('unforgiving', 'forgiving')",0.5731452,0.3578963,-0.2152489
42,-1.7165961,-1.7859343,"('unreliable', 'reliable')",-1.7165961,-1.7859343,-0.0693382
43,0.8788839,1.0804417,"('irresponsible', 'responsible')",0.8788839,1.0804417,0.2015578
44,-1.0513884,-1.3380915,"('prejudiced', 'unprejudiced')",-1.0513884,-1.3380915,-0.2867031
45,0.43902382,0.27142745,"('incompetent', 'competent')",0.4390238,0.2714275,-0.1675963
46,-0.66205513,-0.6234671,"('uncompetitive', 'competitive')",-0.6620551,-0.6234671,0.038588
47,4.631543,4.9240565,"('stupid', 'smart')",4.6315432,4.9240565,0.2925133
48,0.18643312,0.38601178,"('unintelligent', 'intelligent')",0.1864331,0.3860118,0.1995787
49,-0.24633805,-0.030709732,"('unable', 'able')",-0.2463381,-0.0307097,0.2156284
50,-0.20404392,-0.1405021,"('clumsy', 'skillful')",-0.2040439,-0.1405021,0.0635418
51,0.51595986,0.6571735,"('uneducated', 'educated')",0.5159599,0.6571735,0.1412136
52,0.13363081,-0.004104413,"('irrational', 'rational')",0.1336308,-0.0041044,-0.1377352
53,-0.019524708,-0.06769809,"('uncreative', 'creative')",-0.0195247,-0.0676981,-0.0481734
54,0.9000438,1.1059659,"('incapable', 'capable')",0.9000438,1.1059659,0.2059221
55,0.73508406,0.997017,"('incompetent', 'clever')",0.7350841,0.997017,0.2619329
56,0.35684332,0.53139096,"('impractical', 'practical')",0.3568433,0.531391,0.1745477
57,-1.7429979,-2.036045,"('unimaginative', 'imaginative')",-1.7429979,-2.0360451,-0.2930472
58,0.54194343,0.42548954,"('undiscriminating', 'discriminating')",0.5419434,0.4254895,-0.1164539
59,0.17601687,0.27462664,"('foolish', 'wise')",0.1760169,0.2746266,0.0986097
60,0.03218346,0.45047203,"('inefficient', 'efficient')",0.0321835,0.450472,0.4182885
61,0.30940887,0.243745,"('illogical', 'logical')",0.3094089,0.243745,-0.0656639
62,0.37794116,0.83384717,"('incompetent', 'brilliant')",0.3779412,0.8338472,0.455906
63,0.029564846,0.3526135,"('unperceptive', 'insightful')",0.0295648,0.3526135,0.3230487
64,-6.033748,-5.9022484,"('shy', 'confident')",-6.0337481,-5.9022484,0.1314997
65,0.40830708,0.7277646,"('insecure', 'secure')",0.4083071,0.7277646,0.3194575
66,-0.06226912,-0.3016986,"('inactive', 'active')",-0.0622691,-0.3016986,-0.2394295
67,-0.8128735,-0.81864744,"('doubtful', 'determined')",-0.8128735,-0.8186474,-0.0057739
68,-1.0791651,-0.7870474,"('dependent', 'independent')",-1.0791651,-0.7870474,0.2921177
69,-1.7278103,-1.8107076,"('lazy', 'industrious')",-1.7278103,-1.8107076,-0.0828973
70,1.6796153,1.6254992,"('lethargic', 'energetic')",1.6796153,1.6254992,-0.0541161
71,0.41650453,0.47876057,"('diffident', 'self-confident')",0.4165045,0.4787606,0.0622561
72,0.772232,1.102403,"('unambitious', 'ambitious')",0.772232,1.102403,0.330171
73,-2.5401332,-2.4509082,"('helpless', 'self-reliant')",-2.5401332,-2.4509082,0.089225
74,0.36361563,0.24391401,"('undedicated', 'dedicated')",0.3636156,0.243914,-0.1197016
75,-0.49216667,-0.65674675,"('meek', 'impulsive')",-0.4921667,-0.6567467,-0.16458
76,0.5275787,0.5960682,"('anxious', 'daring')",0.5275787,0.5960682,0.0684895
77,-1.6303626,-1.4630334,"('unmotivated', 'motivated')",-1.6303626,-1.4630334,0.1673292
78,-1.0569233,-1.022844,"('nonresilient', 'resilient')",-1.0569233,-1.022844,0.0340793
79,0.06151533,-0.06697245,"('wavering', 'unwavering')",0.0615153,-0.0669724,-0.1284877
80,0.048302084,-0.012797613,"('dominated', 'dominating')",0.0483021,-0.0127976,-0.0610997
81,-0.08293825,0.016535334,"('submissive', 'aggressive')",-0.0829382,0.0165353,0.0994735
82,5.895554,6.146503,"('poor', 'rich')",5.8955541,6.146503,0.2509489
83,-0.34533134,-0.33418384,"('powerless', 'powerful')",-0.3453313,-0.3341838,0.0111475
84,0.31094512,0.28581867,"('inferior', 'superior')",0.3109451,0.2858187,-0.0251264
85,-0.8907312,-1.0571439,"('insignificant', 'prestigious')",-0.8907312,-1.0571439,-0.1664127
86,0.6339957,0.6515395,"('uninfluential', 'influential')",0.6339957,0.6515395,0.0175438
87,-0.06809196,0.2494896,"('unsuccessful', 'successful')",-0.068092,0.2494896,0.3175816
88,-0.028779384,0.005965227,"('low', 'eminent')",-0.0287794,0.0059652,0.0347446
