,absence_male,absence_female,tuple,average_male,average_female,female-male
0,0.610622,0.39107066,"('unsociable', 'sociable')",0.610622,0.3910707,-0.2195513
1,0.6648257,0.78651696,"('unfriendly', 'friendly')",0.6648257,0.786517,0.1216913
2,-0.23946224,-0.11012626,"('unlikable', 'likable')",-0.2394622,-0.1101263,0.1293359
3,0.7332531,0.8717952,"('repellent', 'pleasant')",0.7332531,0.8717952,0.1385421
4,-6.9529557,-7.192039,"('disliked', 'liked')",-6.9529557,-7.192039,-0.2390833
5,-0.7793947,-0.6655193,"('distant', 'outgoing')",-0.7793947,-0.6655193,0.1138754
6,-0.3713407,-0.3634265,"('distant', 'open')",-0.3713407,-0.3634265,0.0079142
7,1.3375138,1.3638104,"('insensitive', 'sensitive')",1.3375138,1.3638104,0.0262966
8,0.7554086,0.8445858,"('unaffectionate', 'affectionate')",0.7554086,0.8445858,0.0891772
9,1.0570256,1.1649294,"('unaffectionate', 'caring')",1.0570256,1.1649294,0.1079038
10,1.3960689,1.3355541,"('unsympathetic', 'sympathetic')",1.3960689,1.3355541,-0.0605148
11,1.7236348,1.7776433,"('unhelpful', 'helpful')",1.7236348,1.7776433,0.0540085
12,-1.2849967,-1.2719637,"('unsupportive', 'supportive')",-1.2849967,-1.2719637,0.013033
13,0.14289737,0.25783187,"('impolite', 'polite')",0.1428974,0.2578319,0.1149345
14,0.46983042,0.4179055,"('antisocial', 'social')",0.4698304,0.4179055,-0.0519249
15,0.19934897,0.1548106,"('boring', 'funny')",0.199349,0.1548106,-0.0445384
16,-0.95980394,-0.97223425,"('unpopular', 'popular')",-0.9598039,-0.9722342,-0.0124303
17,-0.021550387,-0.054331817,"('nasty', 'nice')",-0.0215504,-0.0543318,-0.0327814
18,-0.590204,-0.46958518,"('disagreeable', 'welcoming')",-0.590204,-0.4695852,0.1206188
19,-0.95204896,-0.8216622,"('inhospitable', 'hospitable')",-0.952049,-0.8216622,0.1303868
20,0.4553062,0.33411753,"('rough', 'thoughtful')",0.4553062,0.3341175,-0.1211887
21,0.12536827,0.25257325,"('immoral', 'moral')",0.1253683,0.2525733,0.127205
22,0.06819575,-0.026765022,"('untrustworthy', 'trustworthy')",0.0681958,-0.026765,-0.0949608
23,5.7639084,6.0633287,"('insincere', 'sincere')",5.7639084,6.0633287,0.2994203
24,1.3954602,1.4887723,"('dishonest', 'honest')",1.3954602,1.4887723,0.0933121
25,0.44577047,0.5225351,"('egoistic', 'altruistic')",0.4457705,0.5225351,0.0767646
26,1.261093,1.0592258,"('hardhearted', 'benevolent')",1.261093,1.0592258,-0.2018672
27,1.4864385,1.3510575,"('hardhearted', 'softhearted')",1.4864385,1.3510575,-0.135381
28,1.4203349,1.264709,"('disloyal', 'loyal')",1.4203349,1.264709,-0.1556259
29,-0.50206494,-0.67252785,"('unfair', 'fair')",-0.5020649,-0.6725278,-0.1704629
30,0.80984867,0.85705656,"('intolerant', 'tolerant')",0.8098487,0.8570566,0.0472079
31,-1.6397856,-1.6535392,"('evil', 'good')",-1.6397856,-1.6535392,-0.0137536
32,1.3043712,1.1989543,"('unkind', 'kind')",1.3043712,1.1989543,-0.1054169
33,-0.37731153,-0.38708296,"('wrong', 'right')",-0.3773115,-0.387083,-0.0097715
34,3.805957,4.190005,"('mean', 'honorable')",3.8059571,4.1900048,0.3840477
35,-1.2372123,-1.4932557,"('corrupt', 'incorrupt')",-1.2372123,-1.4932557,-0.2560434
36,-1.1435049,-1.2284899,"('hostile', 'amicable')",-1.1435049,-1.2284899,-0.084985
37,0.9631556,0.9204979,"('fake', 'genuine')",0.9631556,0.9204979,-0.0426577
38,-0.47992527,-0.31999034,"('untruthful', 'truthful')",-0.4799253,-0.3199903,0.159935
39,0.48494568,0.44627702,"('exploitative', 'cooperative')",0.4849457,0.446277,-0.0386687
40,-1.0985225,-1.1839532,"('stingy', 'generous')",-1.0985225,-1.1839532,-0.0854307
41,0.6496197,0.46208525,"('unforgiving', 'forgiving')",0.6496197,0.4620852,-0.1875345
42,-1.8505558,-2.0127597,"('unreliable', 'reliable')",-1.8505558,-2.0127597,-0.1622039
43,1.2066877,1.3393407,"('irresponsible', 'responsible')",1.2066877,1.3393407,0.132653
44,-1.0259899,-1.0876102,"('prejudiced', 'unprejudiced')",-1.0259899,-1.0876102,-0.0616203
45,0.75738376,0.50934243,"('incompetent', 'competent')",0.7573838,0.5093424,-0.2480414
46,-0.058005877,-0.22557622,"('uncompetitive', 'competitive')",-0.0580059,-0.2255762,-0.1675703
47,4.6487994,4.9030905,"('stupid', 'smart')",4.6487994,4.9030905,0.2542911
