,taro_male,taro_female,tuple,average_male,average_female,female-male
0,-0.24593146,-0.379916,"('unsociable', 'sociable')",-0.2459315,-0.379916,-0.1339845
1,0.8877998,0.799316,"('unfriendly', 'friendly')",0.8877998,0.799316,-0.0884838
2,1.0061747,0.9564728,"('unlikable', 'likable')",1.0061747,0.9564728,-0.0497019
3,0.19290024,0.2512349,"('repellent', 'pleasant')",0.1929002,0.2512349,0.0583347
4,-1.3840064,-1.6680167,"('disliked', 'liked')",-1.3840064,-1.6680167,-0.2840103
5,-0.33135647,-0.27643514,"('distant', 'outgoing')",-0.3313565,-0.2764351,0.0549214
6,-0.23975235,-0.18959509,"('distant', 'open')",-0.2397524,-0.1895951,0.0501573
7,0.34553984,0.29915196,"('insensitive', 'sensitive')",0.3455398,0.299152,-0.0463878
8,0.94342905,0.8202386,"('unaffectionate', 'affectionate')",0.9434291,0.8202386,-0.1231905
9,0.41017643,0.31857252,"('unaffectionate', 'caring')",0.4101764,0.3185725,-0.0916039
10,0.08072649,0.079630524,"('unsympathetic', 'sympathetic')",0.0807265,0.0796305,-0.001096
11,0.35714042,0.49073708,"('unhelpful', 'helpful')",0.3571404,0.4907371,0.1335967
12,-0.48959184,-0.6040814,"('unsupportive', 'supportive')",-0.4895918,-0.6040814,-0.1144896
13,-0.19916816,-0.21372655,"('impolite', 'polite')",-0.1991682,-0.2137266,-0.0145584
14,-0.12421366,-0.30840006,"('antisocial', 'social')",-0.1242137,-0.3084001,-0.1841864
15,0.981746,0.9609795,"('boring', 'funny')",0.981746,0.9609795,-0.0207665
16,0.098761275,0.07848221,"('unpopular', 'popular')",0.0987613,0.0784822,-0.0202791
17,-0.3890592,-0.3186977,"('nasty', 'nice')",-0.3890592,-0.3186977,0.0703615
18,-0.3507563,-0.48231015,"('disagreeable', 'welcoming')",-0.3507563,-0.4823101,-0.1315538
19,-0.3743173,-0.30052987,"('inhospitable', 'hospitable')",-0.3743173,-0.3005299,0.0737874
20,-0.08192971,-0.12683144,"('rough', 'thoughtful')",-0.0819297,-0.1268314,-0.0449017
21,0.753647,0.74238664,"('immoral', 'moral')",0.753647,0.7423866,-0.0112604
22,0.08138439,0.0585638,"('untrustworthy', 'trustworthy')",0.0813844,0.0585638,-0.0228206
23,1.4439116,1.658309,"('insincere', 'sincere')",1.4439116,1.658309,0.2143974
24,0.21154688,0.23503377,"('dishonest', 'honest')",0.2115469,0.2350338,0.0234869
25,0.58830005,0.489868,"('egoistic', 'altruistic')",0.5883,0.489868,-0.098432
26,1.170894,0.93995905,"('hardhearted', 'benevolent')",1.170894,0.939959,-0.230935
27,0.3396378,0.3708824,"('hardhearted', 'softhearted')",0.3396378,0.3708824,0.0312446
28,0.6499166,0.51688915,"('disloyal', 'loyal')",0.6499166,0.5168892,-0.1330274
29,-0.86961627,-0.8319131,"('unfair', 'fair')",-0.8696163,-0.8319131,0.0377032
30,0.017956553,-0.031565093,"('intolerant', 'tolerant')",0.0179566,-0.0315651,-0.0495217
31,-1.2819216,-1.1407198,"('evil', 'good')",-1.2819216,-1.1407198,0.1412018
32,0.5305061,0.387835,"('unkind', 'kind')",0.5305061,0.387835,-0.1426711
33,-0.052746207,-0.1579922,"('wrong', 'right')",-0.0527462,-0.1579922,-0.105246
34,1.5209941,1.8972933,"('mean', 'honorable')",1.5209941,1.8972933,0.3762992
35,-0.23072824,-0.2719112,"('corrupt', 'incorrupt')",-0.2307282,-0.2719112,-0.041183
36,-0.010805171,-0.016496018,"('hostile', 'amicable')",-0.0108052,-0.016496,-0.0056908
37,0.06371486,0.08341477,"('fake', 'genuine')",0.0637149,0.0834148,0.0196999
38,-0.1440716,-0.020390293,"('untruthful', 'truthful')",-0.1440716,-0.0203903,0.1236813
39,-0.00059327856,-0.094052084,"('exploitative', 'cooperative')",-0.0005933,-0.0940521,-0.0934588
40,-0.7229421,-0.84593856,"('stingy', 'generous')",-0.7229421,-0.8459386,-0.1229965
41,0.63182884,0.6270843,"('unforgiving', 'forgiving')",0.6318288,0.6270843,-0.0047445
42,-1.0651841,-1.196071,"('unreliable', 'reliable')",-1.0651841,-1.196071,-0.1308869
