,theology_male,theology_female,tuple,average_male,average_female,female-male
0,0.37940565,0.3502958,"('unsociable', 'sociable')",0.3794056,0.3502958,-0.0291098
1,0.82918036,0.63394403,"('unfriendly', 'friendly')",0.8291804,0.633944,-0.1952364
2,-0.06615978,0.10099324,"('unlikable', 'likable')",-0.0661598,0.1009932,0.167153
3,0.7832513,1.0057393,"('repellent', 'pleasant')",0.7832513,1.0057393,0.222488
4,-7.3767056,-7.5351453,"('disliked', 'liked')",-7.3767056,-7.5351453,-0.1584397
5,-0.5789441,-0.7528145,"('distant', 'outgoing')",-0.5789441,-0.7528145,-0.1738704
6,-0.097316,-0.40792692,"('distant', 'open')",-0.097316,-0.4079269,-0.3106109
7,1.2877923,1.421648,"('insensitive', 'sensitive')",1.2877923,1.421648,0.1338557
8,0.7431013,0.5047609,"('unaffectionate', 'affectionate')",0.7431013,0.5047609,-0.2383404
9,1.2628736,1.1431013,"('unaffectionate', 'caring')",1.2628736,1.1431013,-0.1197723
10,1.1220969,1.3557931,"('unsympathetic', 'sympathetic')",1.1220969,1.3557931,0.2336962
11,1.5840319,1.7037745,"('unhelpful', 'helpful')",1.5840319,1.7037745,0.1197426
12,-1.4154564,-1.3895435,"('unsupportive', 'supportive')",-1.4154564,-1.3895435,0.0259129
13,-0.13185525,0.24423939,"('impolite', 'polite')",-0.1318552,0.2442394,0.3760946
14,0.16991666,0.4380592,"('antisocial', 'social')",0.1699167,0.4380592,0.2681425
15,0.45271763,0.3526689,"('boring', 'funny')",0.4527176,0.3526689,-0.1000487
16,-0.99341965,-0.9724816,"('unpopular', 'popular')",-0.9934196,-0.9724816,0.020938
17,-0.021398488,0.075749025,"('nasty', 'nice')",-0.0213985,0.075749,0.0971475
18,-0.6226248,-0.4648993,"('disagreeable', 'welcoming')",-0.6226248,-0.4648993,0.1577255
19,-0.6752116,-0.83809257,"('inhospitable', 'hospitable')",-0.6752116,-0.8380926,-0.162881
20,0.68406296,0.58091915,"('rough', 'thoughtful')",0.684063,0.5809191,-0.1031439
21,0.23779908,0.5060655,"('immoral', 'moral')",0.2377991,0.5060655,0.2682664
22,-0.17022592,0.028775923,"('untrustworthy', 'trustworthy')",-0.1702259,0.0287759,0.1990018
23,6.396234,6.4496927,"('insincere', 'sincere')",6.396234,6.4496927,0.0534587
24,1.3486192,1.3328556,"('dishonest', 'honest')",1.3486192,1.3328556,-0.0157636
25,0.6612698,0.57118285,"('egoistic', 'altruistic')",0.6612698,0.5711828,-0.090087
26,0.8784052,0.69670653,"('hardhearted', 'benevolent')",0.8784052,0.6967065,-0.1816987
27,1.6409029,1.4473137,"('hardhearted', 'softhearted')",1.6409029,1.4473137,-0.1935892
28,1.1951437,0.955441,"('disloyal', 'loyal')",1.1951437,0.955441,-0.2397027
29,-0.17423652,-0.42774805,"('unfair', 'fair')",-0.1742365,-0.4277481,-0.2535116
30,1.0290432,1.1913191,"('intolerant', 'tolerant')",1.0290432,1.1913191,0.1622759
31,-1.1527447,-1.4585036,"('evil', 'good')",-1.1527447,-1.4585036,-0.3057589
32,1.1267171,1.0436381,"('unkind', 'kind')",1.1267171,1.0436381,-0.083079
33,-0.32285303,-0.43404144,"('wrong', 'right')",-0.322853,-0.4340414,-0.1111884
34,4.077652,4.225077,"('mean', 'honorable')",4.077652,4.2250772,0.1474252
35,-0.86898,-1.456792,"('corrupt', 'incorrupt')",-0.86898,-1.456792,-0.587812
36,-0.843642,-1.2430364,"('hostile', 'amicable')",-0.843642,-1.2430364,-0.3993944
37,1.060737,0.94804484,"('fake', 'genuine')",1.060737,0.9480448,-0.1126922
38,-0.5700174,-0.484231,"('untruthful', 'truthful')",-0.5700174,-0.484231,0.0857864
39,0.5208811,0.5926853,"('exploitative', 'cooperative')",0.5208811,0.5926853,0.0718042
40,-1.2463623,-1.3043737,"('stingy', 'generous')",-1.2463623,-1.3043737,-0.0580114
41,0.5149497,0.47352913,"('unforgiving', 'forgiving')",0.5149497,0.4735291,-0.0414206
42,-2.2310634,-1.9910105,"('unreliable', 'reliable')",-2.2310634,-1.9910105,0.2400529
43,1.0682492,1.2466875,"('irresponsible', 'responsible')",1.0682492,1.2466875,0.1784383
44,-1.2543235,-1.1107335,"('prejudiced', 'unprejudiced')",-1.2543235,-1.1107335,0.14359
45,0.5665588,0.42675677,"('incompetent', 'competent')",0.5665588,0.4267568,-0.139802
46,-0.72082186,-0.40811497,"('uncompetitive', 'competitive')",-0.7208219,-0.408115,0.3127069
47,4.913532,4.9545074,"('stupid', 'smart')",4.9135318,4.9545074,0.0409756
48,0.23852223,0.33364677,"('unintelligent', 'intelligent')",0.2385222,0.3336468,0.0951246
49,-0.3500058,-0.26577958,"('unable', 'able')",-0.3500058,-0.2657796,0.0842262
50,-0.37223655,-0.4210768,"('clumsy', 'skillful')",-0.3722365,-0.4210768,-0.0488403
51,0.261605,0.43874034,"('uneducated', 'educated')",0.261605,0.4387403,0.1771353
52,0.040254854,-0.40937486,"('irrational', 'rational')",0.0402549,-0.4093749,-0.4496298
53,-0.15458721,-0.37373587,"('uncreative', 'creative')",-0.1545872,-0.3737359,-0.2191487
54,0.6672728,0.67736083,"('incapable', 'capable')",0.6672728,0.6773608,0.010088
55,0.98013735,1.2009678,"('incompetent', 'clever')",0.9801373,1.2009678,0.2208305
56,0.30560693,0.4407506,"('impractical', 'practical')",0.3056069,0.4407506,0.1351437
57,-1.8463329,-1.9449193,"('unimaginative', 'imaginative')",-1.8463329,-1.9449193,-0.0985864
58,0.48754925,0.4044801,"('undiscriminating', 'discriminating')",0.4875492,0.4044801,-0.0830691
59,0.11928083,-0.083018295,"('foolish', 'wise')",0.1192808,-0.0830183,-0.2022991
60,0.25368005,0.83395064,"('inefficient', 'efficient')",0.2536801,0.8339506,0.5802705
61,0.6838876,0.46410227,"('illogical', 'logical')",0.6838876,0.4641023,-0.2197853
62,0.59249437,0.9216948,"('incompetent', 'brilliant')",0.5924944,0.9216948,0.3292004
63,0.19478859,0.29525593,"('unperceptive', 'insightful')",0.1947886,0.2952559,0.1004673
64,-6.291376,-5.8518586,"('shy', 'confident')",-6.2913761,-5.8518586,0.4395175
65,0.47002706,0.926729,"('insecure', 'secure')",0.4700271,0.926729,0.4567019
66,-0.16045395,-0.40947443,"('inactive', 'active')",-0.1604539,-0.4094744,-0.2490205
67,-0.6927562,-0.64576775,"('doubtful', 'determined')",-0.6927562,-0.6457677,0.0469885
68,-0.8697506,-0.7613446,"('dependent', 'independent')",-0.8697506,-0.7613446,0.108406
69,-1.9158673,-2.1485431,"('lazy', 'industrious')",-1.9158673,-2.1485431,-0.2326758
70,1.3941869,1.6837068,"('lethargic', 'energetic')",1.3941869,1.6837068,0.2895199
71,0.18553296,0.10821384,"('diffident', 'self-confident')",0.185533,0.1082138,-0.0773192
72,0.7026126,1.0768746,"('unambitious', 'ambitious')",0.7026126,1.0768746,0.374262
73,-2.675993,-2.635544,"('helpless', 'self-reliant')",-2.675993,-2.6355441,0.0404489
74,0.17361933,0.036165383,"('undedicated', 'dedicated')",0.1736193,0.0361654,-0.1374539
75,-0.9236793,-0.911842,"('meek', 'impulsive')",-0.9236793,-0.911842,0.0118373
76,0.54980034,0.8255973,"('anxious', 'daring')",0.5498003,0.8255973,0.275797
77,-1.4476814,-1.2279302,"('unmotivated', 'motivated')",-1.4476814,-1.2279302,0.2197512
78,-0.9135673,-1.0369068,"('nonresilient', 'resilient')",-0.9135673,-1.0369068,-0.1233395
79,-0.01066375,-0.33561388,"('wavering', 'unwavering')",-0.0106637,-0.3356139,-0.3249502
80,0.06276972,0.18135226,"('dominated', 'dominating')",0.0627697,0.1813523,0.1185826
81,-0.30158466,0.13270786,"('submissive', 'aggressive')",-0.3015847,0.1327079,0.4342926
82,6.2001324,6.1459746,"('poor', 'rich')",6.2001324,6.1459746,-0.0541578
83,-0.26851305,-0.15947634,"('powerless', 'powerful')",-0.2685131,-0.1594763,0.1090368
84,0.5893855,0.4613027,"('inferior', 'superior')",0.5893855,0.4613027,-0.1280828
85,-1.0734622,-1.4172724,"('insignificant', 'prestigious')",-1.0734622,-1.4172724,-0.3438102
86,0.8387788,0.74367106,"('uninfluential', 'influential')",0.8387788,0.7436711,-0.0951077
87,-0.22218408,-0.14086778,"('unsuccessful', 'successful')",-0.2221841,-0.1408678,0.0813163
88,-0.16600633,-0.112460256,"('low', 'eminent')",-0.1660063,-0.1124603,0.053546
