,body_male,body_female,tuple,average_male,average_female,female-male
0,0.58171684,0.40578383,"('unsociable', 'sociable')",0.5817168,0.4057838,-0.175933
1,1.1731457,1.1142447,"('unfriendly', 'friendly')",1.1731457,1.1142447,-0.058901
2,0.31787023,0.3842676,"('unlikable', 'likable')",0.3178702,0.3842676,0.0663974
3,0.8618581,0.92326105,"('repellent', 'pleasant')",0.8618581,0.923261,0.0614029
4,-6.8568287,-6.8469725,"('disliked', 'liked')",-6.8568287,-6.8469725,0.0098562
5,-0.76006746,-0.64470553,"('distant', 'outgoing')",-0.7600675,-0.6447055,0.115362
6,-0.44890833,-0.44521466,"('distant', 'open')",-0.4489083,-0.4452147,0.0036936
7,1.6328683,1.571557,"('insensitive', 'sensitive')",1.6328683,1.571557,-0.0613113
8,0.8599473,0.73951375,"('unaffectionate', 'affectionate')",0.8599473,0.7395138,-0.1204335
9,1.735083,1.6649143,"('unaffectionate', 'caring')",1.735083,1.6649143,-0.0701687
10,0.86945236,0.79438466,"('unsympathetic', 'sympathetic')",0.8694524,0.7943847,-0.0750677
11,2.1401837,2.148176,"('unhelpful', 'helpful')",2.1401837,2.148176,0.0079923
12,-1.381134,-1.3808966,"('unsupportive', 'supportive')",-1.381134,-1.3808966,0.0002374
13,-0.1952978,-0.26814973,"('impolite', 'polite')",-0.1952978,-0.2681497,-0.0728519
14,0.5849649,0.6106772,"('antisocial', 'social')",0.5849649,0.6106772,0.0257123
15,0.05057045,-0.05214346,"('boring', 'funny')",0.0505705,-0.0521435,-0.102714
16,-0.13062301,-0.04500529,"('unpopular', 'popular')",-0.130623,-0.0450053,0.0856177
17,0.088423155,0.19947663,"('nasty', 'nice')",0.0884232,0.1994766,0.1110534
18,-0.4284143,-0.492307,"('disagreeable', 'welcoming')",-0.4284143,-0.492307,-0.0638927
19,-0.428846,-0.4512546,"('inhospitable', 'hospitable')",-0.428846,-0.4512546,-0.0224086
20,0.94196445,0.8840455,"('rough', 'thoughtful')",0.9419644,0.8840455,-0.0579189
21,0.095567584,0.1758329,"('immoral', 'moral')",0.0955676,0.1758329,0.0802653
22,-0.123847365,-0.17515512,"('untrustworthy', 'trustworthy')",-0.1238474,-0.1751551,-0.0513077
23,6.54152,6.467565,"('insincere', 'sincere')",6.5415201,6.4675651,-0.073955
24,1.6507363,1.5324339,"('dishonest', 'honest')",1.6507363,1.5324339,-0.1183024
25,0.3013289,0.21528748,"('egoistic', 'altruistic')",0.3013289,0.2152875,-0.0860414
26,1.5001365,1.4051998,"('hardhearted', 'benevolent')",1.5001365,1.4051998,-0.0949367
27,1.7622869,1.5297502,"('hardhearted', 'softhearted')",1.7622869,1.5297502,-0.2325367
28,1.3242997,1.2073723,"('disloyal', 'loyal')",1.3242997,1.2073723,-0.1169274
29,-0.30193272,-0.38000354,"('unfair', 'fair')",-0.3019327,-0.3800035,-0.0780708
