,nucor_male,nucor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.66788256,-0.88405156,"('unsociable', 'sociable')",-0.22814131,-0.44664517,-0.4480119,-0.6653484,-0.2173365
1,-1.1675627,-1.3443409,"('unfriendly', 'friendly')",1.5404081,1.3145541,0.1864227,-0.0148934,-0.2013161
2,0.5523244,0.48869568,"('unlikable', 'likable')",0.70380497,0.67044085,0.6280647,0.5795683,-0.0484964
3,-0.19399121,-0.1303867,"('repellent', 'pleasant')",0.8951978,0.9049174,0.3506033,0.3872654,0.0366621
4,-0.25380448,-0.2740212,"('disliked', 'liked')",-6.4860363,-6.588042,-3.3699205,-3.4310315,-0.061111
5,-1.3997562,-1.456639,"('distant', 'outgoing')",-0.46511194,-0.42027357,-0.9324341,-0.9384563,-0.0060222
6,-1.6563857,-1.7327867,"('distant', 'open')",-0.34273452,-0.33917326,-0.9995601,-1.03598,-0.0364199
7,-0.28769773,-0.25164574,"('insensitive', 'sensitive')",0.33348295,0.21457377,0.0228926,-0.018536,-0.0414286
8,-0.93684465,-1.0220141,"('unaffectionate', 'affectionate')",1.0503833,0.95661664,0.0567693,-0.0326988,-0.0894681
9,-1.2345483,-1.3789315,"('unaffectionate', 'caring')",1.2532358,1.1651007,0.0093437,-0.1069154,-0.1162591
10,-0.8077641,-0.97989386,"('unsympathetic', 'sympathetic')",-0.81641644,-0.9692989,-0.8120903,-0.9745964,-0.1625061
11,-0.29612687,-0.354348,"('unhelpful', 'helpful')",1.1424693,1.2798425,0.4231712,0.4627472,0.039576
12,-0.56783843,-0.605007,"('unsupportive', 'supportive')",-2.1116738,-2.194912,-1.3397561,-1.3999594,-0.0602033
13,-0.65797263,-0.7668615,"('impolite', 'polite')",-1.1460907,-1.0734444,-0.9020317,-0.9201529,-0.0181212
14,0.8238404,0.78601235,"('antisocial', 'social')",0.21594854,0.022930961,0.5198945,0.4044717,-0.1154228
15,0.31431982,0.2652131,"('boring', 'funny')",0.21287511,0.21503192,0.2635975,0.2401225,-0.023475
16,-0.46391225,-0.36902547,"('unpopular', 'popular')",0.26143947,0.306175,-0.1012364,-0.0314252,0.0698112
17,-0.35239783,-0.31292823,"('nasty', 'nice')",-0.70955163,-0.66433454,-0.5309747,-0.4886314,0.0423433
18,-0.4429528,-0.44127202,"('disagreeable', 'welcoming')",-0.58548844,-0.6121273,-0.5142206,-0.5266997,-0.0124791
19,-1.6257447,-1.7292645,"('inhospitable', 'hospitable')",-0.5346836,-0.4887232,-1.0802141,-1.1089939,-0.0287798
20,0.24211505,0.3618362,"('rough', 'thoughtful')",0.87130326,0.82196283,0.5567092,0.5918995,0.0351903
21,0.33598927,0.21809351,"('immoral', 'moral')",-0.46077433,-0.5071737,-0.0623925,-0.1445401,-0.0821476
22,-0.28762347,-0.31788316,"('untrustworthy', 'trustworthy')",-0.83974975,-0.9751141,-0.5636866,-0.6464986,-0.082812
23,-0.49914497,-0.61947614,"('insincere', 'sincere')",5.3404026,5.40475,2.4206288,2.3926368,-0.027992
24,-0.15320644,-0.32456857,"('dishonest', 'honest')",0.30013117,0.24481454,0.0734624,-0.039877,-0.1133394
25,-0.15105593,-0.11356576,"('egoistic', 'altruistic')",1.3969667,1.3862216,0.6229554,0.6363279,0.0133725
26,0.15118991,0.017154712,"('hardhearted', 'benevolent')",1.9816825,1.7575977,1.0664362,0.8873762,-0.17906
27,-0.50359696,-0.4079013,"('hardhearted', 'softhearted')",1.109149,0.98485035,0.302776,0.2884745,-0.0143015
28,-0.24870777,-0.34638086,"('disloyal', 'loyal')",1.1824812,1.0786234,0.4668867,0.3661213,-0.1007654
29,-0.36574233,-0.36464918,"('unfair', 'fair')",-0.07696922,-0.28476796,-0.2213558,-0.3247086,-0.1033528
30,0.7661465,0.69747037,"('intolerant', 'tolerant')",0.90308625,0.85964286,0.8346164,0.7785566,-0.0560598
31,-1.010988,-0.9005283,"('evil', 'good')",-0.44373482,-0.5367956,-0.7273614,-0.718662,0.0086994
32,-0.5207239,-0.7467226,"('unkind', 'kind')",0.63128686,0.36811683,0.0552815,-0.1893029,-0.2445844
33,0.40449357,0.25083357,"('wrong', 'right')",-0.39230856,-0.4681758,0.0060925,-0.1086711,-0.1147636
34,-0.1280207,-0.0055533275,"('mean', 'honorable')",5.1688695,5.510711,2.5204244,2.752579,0.2321546
35,-0.810382,-0.86205494,"('corrupt', 'incorrupt')",-0.20728636,-0.22908527,-0.5088342,-0.5455701,-0.0367359
