,manservant_male,manservant_female,tuple,average_male,average_female,female-male
0,-1.5467877,-1.8152721,"('unsociable', 'sociable')",-1.5467877,-1.8152721,-0.2684844
1,-0.57334316,-0.66488427,"('unfriendly', 'friendly')",-0.5733432,-0.6648843,-0.0915411
2,0.18414369,0.3318171,"('unlikable', 'likable')",0.1841437,0.3318171,0.1476734
3,-1.7499474,-1.5838866,"('repellent', 'pleasant')",-1.7499474,-1.5838866,0.1660608
4,-0.31338173,-0.22347203,"('disliked', 'liked')",-0.3133817,-0.223472,0.0899097
5,1.2542052,1.3488606,"('distant', 'outgoing')",1.2542052,1.3488606,0.0946554
6,1.2887826,1.2685887,"('distant', 'open')",1.2887826,1.2685887,-0.0201939
7,-1.4699686,-1.4259704,"('insensitive', 'sensitive')",-1.4699686,-1.4259704,0.0439982
8,-0.5120165,-0.46659645,"('unaffectionate', 'affectionate')",-0.5120165,-0.4665965,0.04542
9,-0.5408291,-0.52858585,"('unaffectionate', 'caring')",-0.5408291,-0.5285859,0.0122432
10,-2.807208,-3.0347047,"('unsympathetic', 'sympathetic')",-2.8072081,-3.0347047,-0.2274966
11,-1.9356813,-1.9171993,"('unhelpful', 'helpful')",-1.9356813,-1.9171993,0.018482
12,-2.2654655,-2.1442091,"('unsupportive', 'supportive')",-2.2654655,-2.1442091,0.1212564
13,-0.7351199,-0.7477064,"('impolite', 'polite')",-0.7351199,-0.7477064,-0.0125865
14,-2.3566723,-2.3381476,"('antisocial', 'social')",-2.3566723,-2.3381476,0.0185247
15,0.52654564,0.40580976,"('boring', 'funny')",0.5265456,0.4058098,-0.1207358
16,0.5498567,0.64503276,"('unpopular', 'popular')",0.5498567,0.6450328,0.0951761
17,0.782702,0.9639622,"('nasty', 'nice')",0.782702,0.9639622,0.1812602
18,-0.7720858,-0.6727609,"('disagreeable', 'welcoming')",-0.7720858,-0.6727609,0.0993249
19,0.4977636,0.5875913,"('inhospitable', 'hospitable')",0.4977636,0.5875913,0.0898277
20,0.36464384,0.2373234,"('rough', 'thoughtful')",0.3646438,0.2373234,-0.1273204
21,-2.1643255,-2.1010787,"('immoral', 'moral')",-2.1643255,-2.1010787,0.0632468
22,-1.0787619,-1.1801775,"('untrustworthy', 'trustworthy')",-1.0787619,-1.1801775,-0.1014156
23,-0.47774687,-0.5386572,"('insincere', 'sincere')",-0.4777469,-0.5386572,-0.0609103
24,-0.72843087,-0.8302367,"('dishonest', 'honest')",-0.7284309,-0.8302367,-0.1018058
25,1.1949065,1.2861409,"('egoistic', 'altruistic')",1.1949065,1.2861409,0.0912344
26,0.08031073,-0.097614676,"('hardhearted', 'benevolent')",0.0803107,-0.0976147,-0.1779254
27,-0.21028352,-0.1812942,"('hardhearted', 'softhearted')",-0.2102835,-0.1812942,0.0289893
28,-0.5486183,-0.72764283,"('disloyal', 'loyal')",-0.5486183,-0.7276428,-0.1790245
29,0.09516131,0.0047669876,"('unfair', 'fair')",0.0951613,0.004767,-0.0903943
30,-1.3013018,-1.3286544,"('intolerant', 'tolerant')",-1.3013018,-1.3286544,-0.0273526
31,0.7330363,0.7658955,"('evil', 'good')",0.7330363,0.7658955,0.0328592
32,-0.29619777,-0.32022107,"('unkind', 'kind')",-0.2961978,-0.3202211,-0.0240233
33,1.2771688,1.4129523,"('wrong', 'right')",1.2771688,1.4129523,0.1357835
34,1.5950903,1.6763688,"('mean', 'honorable')",1.5950903,1.6763688,0.0812785
35,3.137168,3.015443,"('corrupt', 'incorrupt')",3.1371679,3.0154431,-0.1217248
36,1.9596267,1.9317017,"('hostile', 'amicable')",1.9596267,1.9317017,-0.027925
37,-0.2667529,-0.26636454,"('fake', 'genuine')",-0.2667529,-0.2663645,0.0003884
38,-0.3535309,-0.3667792,"('untruthful', 'truthful')",-0.3535309,-0.3667792,-0.0132483
39,-0.78081167,-0.63549733,"('exploitative', 'cooperative')",-0.7808117,-0.6354973,0.1453144
40,-0.6978788,-0.8193785,"('stingy', 'generous')",-0.6978788,-0.8193785,-0.1214997
41,-0.037503965,-0.25228584,"('unforgiving', 'forgiving')",-0.037504,-0.2522858,-0.2147818
42,-1.2322655,-1.1845164,"('unreliable', 'reliable')",-1.2322655,-1.1845164,0.0477491
43,-2.2196825,-2.286442,"('irresponsible', 'responsible')",-2.2196825,-2.286442,-0.0667595
44,-0.23229274,-0.073852114,"('prejudiced', 'unprejudiced')",-0.2322927,-0.0738521,0.1584406
45,-1.2179581,-1.4388882,"('incompetent', 'competent')",-1.2179581,-1.4388882,-0.2209301
46,-2.8442917,-3.053411,"('uncompetitive', 'competitive')",-2.8442917,-3.053411,-0.2091193
47,1.2961618,1.3827249,"('stupid', 'smart')",1.2961618,1.3827249,0.0865631
48,-2.3710024,-2.5783796,"('unintelligent', 'intelligent')",-2.3710024,-2.5783796,-0.2073772
49,-1.2365679,-1.0290294,"('unable', 'able')",-1.2365679,-1.0290294,0.2075385
50,0.6056056,0.76736563,"('clumsy', 'skillful')",0.6056056,0.7673656,0.16176
51,-2.0269823,-2.056417,"('uneducated', 'educated')",-2.0269823,-2.056417,-0.0294347
52,0.9285574,0.9905128,"('irrational', 'rational')",0.9285574,0.9905128,0.0619554
53,-1.1313294,-1.2620919,"('uncreative', 'creative')",-1.1313294,-1.2620919,-0.1307625
54,-0.3563392,-0.2930285,"('incapable', 'capable')",-0.3563392,-0.2930285,0.0633107
