,spatula_male,spatula_female,tuple,average_male,average_female,female-male
0,-0.090678036,-0.2885442,"('unsociable', 'sociable')",-0.090678,-0.2885442,-0.1978662
1,-0.73800355,-1.1063786,"('unfriendly', 'friendly')",-0.7380036,-1.1063786,-0.368375
2,-0.118514925,-0.17543653,"('unlikable', 'likable')",-0.1185149,-0.1754365,-0.0569216
3,-1.2409049,-1.1118953,"('repellent', 'pleasant')",-1.2409049,-1.1118953,0.1290096
4,-3.1138206,-3.05552,"('disliked', 'liked')",-3.1138206,-3.0555201,0.0583005
5,-1.0242422,-0.88896257,"('distant', 'outgoing')",-1.0242422,-0.8889626,0.1352796
6,-1.2944176,-1.1803597,"('distant', 'open')",-1.2944176,-1.1803597,0.1140579
7,-0.56611043,-0.42045164,"('insensitive', 'sensitive')",-0.5661104,-0.4204516,0.1456588
8,-0.7214922,-1.0427222,"('unaffectionate', 'affectionate')",-0.7214922,-1.0427222,-0.32123
9,-1.0371324,-1.2291455,"('unaffectionate', 'caring')",-1.0371324,-1.2291455,-0.1920131
10,-0.5299491,-0.58117545,"('unsympathetic', 'sympathetic')",-0.5299491,-0.5811754,-0.0512263
11,0.6175147,0.5466755,"('unhelpful', 'helpful')",0.6175147,0.5466755,-0.0708392
12,-1.6722875,-1.6742293,"('unsupportive', 'supportive')",-1.6722875,-1.6742293,-0.0019418
13,0.5263257,0.30197272,"('impolite', 'polite')",0.5263257,0.3019727,-0.224353
14,0.49099073,0.45387316,"('antisocial', 'social')",0.4909907,0.4538732,-0.0371175
15,0.40697464,0.31997573,"('boring', 'funny')",0.4069746,0.3199757,-0.0869989
16,-0.5843475,-0.7000199,"('unpopular', 'popular')",-0.5843475,-0.7000199,-0.1156724
17,-0.7041134,-0.67935973,"('nasty', 'nice')",-0.7041134,-0.6793597,0.0247537
18,-0.82025087,-0.94161713,"('disagreeable', 'welcoming')",-0.8202509,-0.9416171,-0.1213662
19,-1.7529163,-1.716633,"('inhospitable', 'hospitable')",-1.7529163,-1.716633,0.0362833
20,0.6134384,0.5555433,"('rough', 'thoughtful')",0.6134384,0.5555433,-0.0578951
21,0.4350823,0.42961013,"('immoral', 'moral')",0.4350823,0.4296101,-0.0054722
22,0.1929944,0.16317643,"('untrustworthy', 'trustworthy')",0.1929944,0.1631764,-0.029818
23,1.9733447,1.831506,"('insincere', 'sincere')",1.9733447,1.831506,-0.1418387
24,-0.22162995,-0.3329658,"('dishonest', 'honest')",-0.2216299,-0.3329658,-0.1113359
25,-0.16504158,-0.438339,"('egoistic', 'altruistic')",-0.1650416,-0.438339,-0.2732974
26,0.55661124,0.10597789,"('hardhearted', 'benevolent')",0.5566112,0.1059779,-0.4506333
27,-0.5851238,-0.6666145,"('hardhearted', 'softhearted')",-0.5851238,-0.6666145,-0.0814907
28,0.053355984,-0.26619244,"('disloyal', 'loyal')",0.053356,-0.2661924,-0.3195484
29,-0.5097011,-0.43488875,"('unfair', 'fair')",-0.5097011,-0.4348888,0.0748123
30,0.34241146,0.14114505,"('intolerant', 'tolerant')",0.3424115,0.1411451,-0.2012664
31,-1.4751849,-1.3523575,"('evil', 'good')",-1.4751849,-1.3523575,0.1228274
32,0.57323456,0.2815014,"('unkind', 'kind')",0.5732346,0.2815014,-0.2917332
33,-0.33140644,-0.34259313,"('wrong', 'right')",-0.3314064,-0.3425931,-0.0111867
34,1.7625206,1.8379763,"('mean', 'honorable')",1.7625206,1.8379763,0.0754557
35,-0.12455978,-0.09754804,"('corrupt', 'incorrupt')",-0.1245598,-0.097548,0.0270118
36,-1.1650352,-1.2220052,"('hostile', 'amicable')",-1.1650352,-1.2220052,-0.05697
37,0.11221346,0.16680484,"('fake', 'genuine')",0.1122135,0.1668048,0.0545913
38,0.15208331,0.1399053,"('untruthful', 'truthful')",0.1520833,0.1399053,-0.012178
39,0.85135365,0.7250456,"('exploitative', 'cooperative')",0.8513536,0.7250456,-0.126308
40,-2.1463113,-2.1814802,"('stingy', 'generous')",-2.1463113,-2.1814802,-0.0351689
41,0.34398067,0.18138647,"('unforgiving', 'forgiving')",0.3439807,0.1813865,-0.1625942
42,-1.0470352,-0.95227563,"('unreliable', 'reliable')",-1.0470352,-0.9522756,0.0947596
43,-0.27521393,-0.47074172,"('irresponsible', 'responsible')",-0.2752139,-0.4707417,-0.1955278
44,-0.20880575,-0.19323096,"('prejudiced', 'unprejudiced')",-0.2088058,-0.193231,0.0155748
45,-0.031659674,-0.020068707,"('incompetent', 'competent')",-0.0316597,-0.0200687,0.011591
46,-0.8424466,-0.8385377,"('uncompetitive', 'competitive')",-0.8424466,-0.8385377,0.0039089
47,2.5647938,2.6319294,"('stupid', 'smart')",2.5647938,2.6319294,0.0671356
48,0.03135713,-0.10960983,"('unintelligent', 'intelligent')",0.0313571,-0.1096098,-0.1409669
49,-0.15352577,-0.12420541,"('unable', 'able')",-0.1535258,-0.1242054,0.0293204
50,-0.08888185,-0.12733364,"('clumsy', 'skillful')",-0.0888819,-0.1273336,-0.0384517
51,0.13183722,0.032706268,"('uneducated', 'educated')",0.1318372,0.0327063,-0.0991309
52,-0.9413788,-1.1498276,"('irrational', 'rational')",-0.9413788,-1.1498276,-0.2084488
53,-1.7900629,-1.9323906,"('uncreative', 'creative')",-1.7900629,-1.9323906,-0.1423277
54,-0.3063987,-0.42385274,"('incapable', 'capable')",-0.3063987,-0.4238527,-0.117454
55,0.567348,0.56486356,"('incompetent', 'clever')",0.567348,0.5648636,-0.0024844
56,1.1759584,1.1079121,"('impractical', 'practical')",1.1759584,1.1079121,-0.0680463
57,-2.5333984,-2.59017,"('unimaginative', 'imaginative')",-2.5333984,-2.5901699,-0.0567715
58,-0.2610131,-0.22057018,"('undiscriminating', 'discriminating')",-0.2610131,-0.2205702,0.0404429
59,-0.4380519,-0.49553564,"('foolish', 'wise')",-0.4380519,-0.4955356,-0.0574837
60,0.9201752,0.93162656,"('inefficient', 'efficient')",0.9201752,0.9316266,0.0114514
61,-0.15593712,-0.33195022,"('illogical', 'logical')",-0.1559371,-0.3319502,-0.1760131
62,0.35218328,0.42710203,"('incompetent', 'brilliant')",0.3521833,0.427102,0.0749187
63,0.11523866,0.17187612,"('unperceptive', 'insightful')",0.1152387,0.1718761,0.0566374
64,-2.6855612,-2.4920459,"('shy', 'confident')",-2.6855612,-2.4920459,0.1935153
65,0.28506598,0.24731381,"('insecure', 'secure')",0.285066,0.2473138,-0.0377522
66,-1.2076602,-1.09499,"('inactive', 'active')",-1.2076602,-1.09499,0.1126702
67,0.9012391,0.91772515,"('doubtful', 'determined')",0.9012391,0.9177251,0.016486
68,-0.244181,-0.14087695,"('dependent', 'independent')",-0.244181,-0.1408769,0.1033041
69,-0.5593008,-0.4600901,"('lazy', 'industrious')",-0.5593008,-0.4600901,0.0992107
70,-0.34677643,-0.24325508,"('lethargic', 'energetic')",-0.3467764,-0.2432551,0.1035213
71,-0.2972471,-0.34399265,"('diffident', 'self-confident')",-0.2972471,-0.3439927,-0.0467456
72,-0.74989814,-0.8143947,"('unambitious', 'ambitious')",-0.7498981,-0.8143947,-0.0644966
73,-1.230476,-1.208169,"('helpless', 'self-reliant')",-1.230476,-1.208169,0.022307
74,0.15128034,0.052249033,"('undedicated', 'dedicated')",0.1512803,0.052249,-0.0990313
75,-0.3341078,-0.15032244,"('meek', 'impulsive')",-0.3341078,-0.1503224,0.1837854
76,-0.05887027,-0.03207045,"('anxious', 'daring')",-0.0588703,-0.0320705,0.0267998
77,-0.47377846,-0.4498233,"('unmotivated', 'motivated')",-0.4737785,-0.4498233,0.0239552
78,-0.06912778,-0.10340006,"('nonresilient', 'resilient')",-0.0691278,-0.1034001,-0.0342723
79,-0.67973137,-0.6901446,"('wavering', 'unwavering')",-0.6797314,-0.6901446,-0.0104132
80,0.5503574,0.60150725,"('dominated', 'dominating')",0.5503574,0.6015072,0.0511498
81,0.141349,0.22582246,"('submissive', 'aggressive')",0.141349,0.2258225,0.0844735
82,1.8972163,1.8664205,"('poor', 'rich')",1.8972163,1.8664205,-0.0307958
83,0.5097691,0.37001324,"('powerless', 'powerful')",0.5097691,0.3700132,-0.1397559
84,0.40698636,0.33742774,"('inferior', 'superior')",0.4069864,0.3374277,-0.0695587
85,-0.11681644,-0.45578718,"('insignificant', 'prestigious')",-0.1168164,-0.4557872,-0.3389708
86,-0.85593545,-1.0187671,"('uninfluential', 'influential')",-0.8559355,-1.0187671,-0.1628316
87,-0.27119243,-0.31611207,"('unsuccessful', 'successful')",-0.2711924,-0.3161121,-0.0449197
88,-0.07478943,-0.14468731,"('low', 'eminent')",-0.0747894,-0.1446873,-0.0698979
