,screamer_male,screamer_female,tuple,average_male,average_female,female-male
0,0.23210205,0.16926761,"('unsociable', 'sociable')",0.2321021,0.1692676,-0.0628345
1,-0.4114931,-0.46431276,"('unfriendly', 'friendly')",-0.4114931,-0.4643128,-0.0528197
2,-0.3451775,-0.30170232,"('unlikable', 'likable')",-0.3451775,-0.3017023,0.0434752
3,-0.8196984,-0.67003083,"('repellent', 'pleasant')",-0.8196984,-0.6700308,0.1496676
4,-3.6967432,-3.712632,"('disliked', 'liked')",-3.6967432,-3.7126319,-0.0158887
5,-0.7784783,-0.743171,"('distant', 'outgoing')",-0.7784783,-0.743171,0.0353073
6,-1.1958724,-1.13817,"('distant', 'open')",-1.1958724,-1.13817,0.0577024
7,-0.23183993,-0.101869315,"('insensitive', 'sensitive')",-0.2318399,-0.1018693,0.1299706
8,-0.10790105,-0.2008432,"('unaffectionate', 'affectionate')",-0.1079011,-0.2008432,-0.0929421
9,0.42182007,0.4068306,"('unaffectionate', 'caring')",0.4218201,0.4068306,-0.0149895
10,0.06948772,0.11962992,"('unsympathetic', 'sympathetic')",0.0694877,0.1196299,0.0501422
11,1.2028089,1.1997296,"('unhelpful', 'helpful')",1.2028089,1.1997296,-0.0030793
12,-0.8315088,-0.7290991,"('unsupportive', 'supportive')",-0.8315088,-0.7290991,0.1024097
13,0.22088324,0.1313327,"('impolite', 'polite')",0.2208832,0.1313327,-0.0895505
14,0.27662447,0.20389603,"('antisocial', 'social')",0.2766245,0.203896,-0.0727285
15,0.4474343,0.35890144,"('boring', 'funny')",0.4474343,0.3589014,-0.0885329
16,-0.8980082,-0.95858437,"('unpopular', 'popular')",-0.8980082,-0.9585844,-0.0605762
17,-1.4815223,-1.3951751,"('nasty', 'nice')",-1.4815223,-1.3951751,0.0863472
18,-1.2609088,-1.1844764,"('disagreeable', 'welcoming')",-1.2609088,-1.1844764,0.0764324
19,-0.97068554,-0.7717557,"('inhospitable', 'hospitable')",-0.9706855,-0.7717557,0.1989298
20,-0.46149054,-0.49511275,"('rough', 'thoughtful')",-0.4614905,-0.4951127,-0.0336222
21,0.21290714,0.34752154,"('immoral', 'moral')",0.2129071,0.3475215,0.1346144
22,-0.25147867,-0.31021795,"('untrustworthy', 'trustworthy')",-0.2514787,-0.3102179,-0.0587392
