,eversource_male,eversource_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-1.9294559,-1.9343615,"('unsociable', 'sociable')",-0.039042067,-0.072581924,-0.984249,-1.0034717,-0.0192227
1,-2.5388696,-2.533559,"('unfriendly', 'friendly')",2.03185,1.9770135,-0.2535098,-0.2782728,-0.024763
2,0.21775815,0.3094086,"('unlikable', 'likable')",0.7056764,0.73500466,0.4617172,0.5222067,0.0604895
3,-0.66955256,-0.5637886,"('repellent', 'pleasant')",0.040604286,0.14676796,-0.3144741,-0.2085103,0.1059638
4,0.3545926,0.35605013,"('disliked', 'liked')",-7.0581284,-7.1431594,-3.3517678,-3.3935547,-0.0417869
5,-0.366942,-0.34220985,"('distant', 'outgoing')",0.45147276,0.38343796,0.0422654,0.0206141,-0.0216513
6,-0.9712023,-0.91625553,"('distant', 'open')",0.46022844,0.35110158,-0.2554869,-0.282577,-0.0270901
7,-0.54799354,-0.46061248,"('insensitive', 'sensitive')",0.69346046,0.8314786,0.0727335,0.1854331,0.1126996
8,-2.1486602,-2.1459024,"('unaffectionate', 'affectionate')",1.3222024,1.1892146,-0.4132289,-0.4783439,-0.065115
9,-2.2288008,-2.1709337,"('unaffectionate', 'caring')",1.923463,1.8824478,-0.1526689,-0.1442429,0.008426
10,-1.9693565,-1.8679339,"('unsympathetic', 'sympathetic')",-0.28426594,-0.19865125,-1.1268113,-1.0332925,0.0935188
11,-0.9627712,-0.8933561,"('unhelpful', 'helpful')",1.8293958,1.9605612,0.4333123,0.5336025,0.1002902
12,-1.5652444,-1.4293586,"('unsupportive', 'supportive')",-1.6053889,-1.59796,-1.5853167,-1.5136592,0.0716575
13,-0.5369552,-0.5472503,"('impolite', 'polite')",-0.3004295,-0.22197667,-0.4186924,-0.3846135,0.0340789
14,-0.42475736,-0.38699967,"('antisocial', 'social')",-0.039545756,-0.014937799,-0.2321516,-0.2009687,0.0311829
15,0.41343096,0.3787711,"('boring', 'funny')",-0.14826936,-0.22617385,0.1325808,0.0762986,-0.0562822
16,-0.13460985,-0.09009153,"('unpopular', 'popular')",0.39509377,0.39317352,0.130242,0.151541,0.021299
17,0.13806401,0.21505468,"('nasty', 'nice')",-0.24486288,-0.21981387,-0.0533994,-0.0023796,0.0510198
18,-0.82809204,-0.7832326,"('disagreeable', 'welcoming')",-0.5614043,-0.6377497,-0.6947482,-0.7104912,-0.015743
19,-1.342343,-1.2630029,"('inhospitable', 'hospitable')",-0.28499234,-0.3107922,-0.8136677,-0.7868975,0.0267702
20,0.32948017,0.34244472,"('rough', 'thoughtful')",0.5230154,0.5598008,0.4262478,0.4511228,0.024875
21,-0.5502738,-0.4588509,"('immoral', 'moral')",-0.6194718,-0.49385557,-0.5848728,-0.4763532,0.1085196
22,-0.5340038,-0.48678577,"('untrustworthy', 'trustworthy')",-1.2821473,-1.2818177,-0.9080756,-0.8843017,0.0237739
23,-1.5804543,-1.5638596,"('insincere', 'sincere')",6.6373243,6.71336,2.528435,2.5747502,0.0463152
24,-1.0440594,-1.028216,"('dishonest', 'honest')",1.1722614,1.132556,0.064101,0.05217,-0.011931
25,-0.15771963,-0.11795884,"('egoistic', 'altruistic')",1.3581736,1.2952935,0.600227,0.5886673,-0.0115597
26,-0.5538492,-0.5614062,"('hardhearted', 'benevolent')",1.1315411,1.1148808,0.288846,0.2767373,-0.0121087
27,0.049959302,0.085034736,"('hardhearted', 'softhearted')",1.2661206,1.1995468,0.6580399,0.6422908,-0.0157491
28,-1.2960742,-1.3077822,"('disloyal', 'loyal')",1.2614914,1.2165549,-0.0172914,-0.0456136,-0.0283222
29,-0.13902521,-0.1858171,"('unfair', 'fair')",-0.546719,-0.6945132,-0.3428721,-0.4401652,-0.0972931
30,-0.26973292,-0.2791196,"('intolerant', 'tolerant')",0.9969457,1.0551629,0.3636064,0.3880216,0.0244152
31,-0.3976003,-0.32397234,"('evil', 'good')",-1.1470875,-1.2398804,-0.7723439,-0.7819264,-0.0095825
32,-0.9914693,-0.969543,"('unkind', 'kind')",0.91693354,0.9022537,-0.0372679,-0.0336446,0.0036233
