,supervalu_male,supervalu_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0045334,-1.0488994,"('unsociable', 'sociable')",-0.311659,-0.44642216,-0.6580962,-0.7476608,-0.0895646
1,-0.7495237,-0.79605305,"('unfriendly', 'friendly')",1.8392413,1.7135937,0.5448588,0.4587703,-0.0860885
2,0.4348551,0.472253,"('unlikable', 'likable')",0.71928376,0.795563,0.5770694,0.633908,0.0568386
3,-0.4935218,-0.4066719,"('repellent', 'pleasant')",0.071243614,0.10826059,-0.2111391,-0.1492057,0.0619334
4,0.06215237,0.07597328,"('disliked', 'liked')",-6.0449667,-6.051134,-2.9914072,-2.9875803,0.0038269
5,-0.19946775,-0.17068627,"('distant', 'outgoing')",-0.09764829,-0.0696124,-0.148558,-0.1201493,0.0284087
6,-0.71670735,-0.70728076,"('distant', 'open')",0.08848184,0.061695486,-0.3141128,-0.3227926,-0.0086798
7,-0.7040883,-0.68687975,"('insensitive', 'sensitive')",0.46441674,0.47981343,-0.1198358,-0.1035332,0.0163026
8,-0.96558225,-1.0070173,"('unaffectionate', 'affectionate')",0.6034842,0.520109,-0.181049,-0.2434541,-0.0624051
9,-0.91572237,-0.9510832,"('unaffectionate', 'caring')",0.9994802,0.9497394,0.0418789,-0.0006719,-0.0425508
10,-1.7568136,-1.7328541,"('unsympathetic', 'sympathetic')",-0.8165388,-0.838101,-1.2866762,-1.2854776,0.0011986
11,-1.1265175,-1.1036578,"('unhelpful', 'helpful')",1.7077864,1.7439971,0.2906345,0.3201696,0.0295351
12,-1.0900673,-0.94791514,"('unsupportive', 'supportive')",-1.9087219,-1.8308179,-1.4993947,-1.3893665,0.1100282
13,-0.53815484,-0.6026144,"('impolite', 'polite')",-0.5626812,-0.5858688,-0.550418,-0.5942416,-0.0438236
14,-0.20521516,-0.20171008,"('antisocial', 'social')",-0.36073422,-0.38307264,-0.2829747,-0.2923914,-0.0094167
15,0.2298738,0.15321009,"('boring', 'funny')",0.75394946,0.70322233,0.4919116,0.4282162,-0.0636954
16,-0.10346779,-0.023917662,"('unpopular', 'popular')",0.52215266,0.5601223,0.2093424,0.2681023,0.0587599
17,0.10737818,0.12239265,"('nasty', 'nice')",-0.1675699,-0.13815522,-0.0300959,-0.0078813,0.0222146
18,0.12975642,0.14287598,"('disagreeable', 'welcoming')",-0.24655762,-0.29629505,-0.0584006,-0.0767095,-0.0183089
19,-1.433637,-1.4053811,"('inhospitable', 'hospitable')",-0.16328299,-0.09220172,-0.79846,-0.7487914,0.0496686
20,0.2645407,0.27714026,"('rough', 'thoughtful')",1.1813431,1.1122417,0.7229419,0.694691,-0.0282509
21,-0.21447356,-0.27115938,"('immoral', 'moral')",-0.33172807,-0.3267312,-0.2731008,-0.2989453,-0.0258445
22,-0.20081878,-0.21218126,"('untrustworthy', 'trustworthy')",-1.0120205,-1.0930381,-0.6064196,-0.6526096,-0.04619
23,-0.9460022,-0.96493924,"('insincere', 'sincere')",5.5473046,5.4276085,2.3006513,2.2313347,-0.0693166
24,-0.94411135,-1.0327026,"('dishonest', 'honest')",0.54350746,0.44880807,-0.2003019,-0.2919472,-0.0916453
25,0.46691757,0.37573326,"('egoistic', 'altruistic')",1.7647135,1.7051907,1.1158155,1.040462,-0.0753535
26,0.15512572,0.12860982,"('hardhearted', 'benevolent')",1.9190931,1.8723787,1.0371094,1.0004942,-0.0366152
27,-0.29368684,-0.26761654,"('hardhearted', 'softhearted')",1.3597053,1.2572144,0.5330092,0.494799,-0.0382102
28,-0.8681886,-1.0179415,"('disloyal', 'loyal')",0.95356405,0.7896022,0.0426877,-0.1141696,-0.1568573
29,-0.14247242,-0.18914165,"('unfair', 'fair')",-0.593513,-0.7630836,-0.3679927,-0.4761126,-0.1081199
30,-0.023929223,-0.06745288,"('intolerant', 'tolerant')",1.4962765,1.4192495,0.7361736,0.6758983,-0.0602753
31,-0.58187383,-0.47894642,"('evil', 'good')",-1.0647829,-1.0742655,-0.8233284,-0.776606,0.0467224
32,0.4215864,0.397028,"('unkind', 'kind')",1.0614986,0.9477194,0.7415425,0.6723737,-0.0691688
33,-0.2986857,-0.3458105,"('wrong', 'right')",-0.5437189,-0.576439,-0.4212023,-0.4611248,-0.0399225
34,-0.56542194,-0.43889266,"('mean', 'honorable')",5.8159647,5.8737326,2.6252713,2.7174199,0.0921486
35,0.6347838,0.5330277,"('corrupt', 'incorrupt')",0.028564451,-0.11513824,0.3316741,0.2089447,-0.1227294
36,-0.64461464,-0.6657315,"('hostile', 'amicable')",0.16522485,-0.021311516,-0.2396949,-0.3435215,-0.1038266
37,-0.6126025,-0.6161349,"('fake', 'genuine')",0.015251663,-0.020513514,-0.2986754,-0.3183242,-0.0196488
38,-0.6531361,-0.6512959,"('untruthful', 'truthful')",-0.07188587,-0.051861607,-0.362511,-0.3515787,0.0109323
39,0.8091322,0.78244096,"('exploitative', 'cooperative')",0.40230942,0.39933562,0.6057208,0.5908883,-0.0148325
40,0.23009288,0.24399576,"('stingy', 'generous')",-1.6979628,-1.7842656,-0.7339349,-0.7701349,-0.0362
41,-0.23828667,-0.2063219,"('unforgiving', 'forgiving')",-0.09690387,-0.19783074,-0.1675953,-0.2020763,-0.034481
42,-0.100364015,0.0729134,"('unreliable', 'reliable')",-3.2348762,-3.1344562,-1.6676201,-1.5307714,0.1368487
43,-1.1665207,-1.0681839,"('irresponsible', 'responsible')",0.49650386,0.51292956,-0.3350084,-0.2776272,0.0573812
44,1.098353,1.1046667,"('prejudiced', 'unprejudiced')",-1.0197618,-1.011801,0.0392956,0.0464329,0.0071373
45,-1.3301538,-1.177589,"('incompetent', 'competent')",-0.4481287,-0.45117542,-0.8891413,-0.8143823,0.074759
46,-0.97032285,-0.94005877,"('uncompetitive', 'competitive')",-0.47322747,-0.46552384,-0.7217752,-0.7027913,0.0189839
47,-0.15211728,-0.034936808,"('stupid', 'smart')",5.0606613,5.098852,2.454272,2.5319576,0.0776856
48,0.20003943,0.17773762,"('unintelligent', 'intelligent')",1.0745926,1.0294383,0.637316,0.6035879,-0.0337281
49,0.30983695,0.37200207,"('unable', 'able')",0.20354056,0.25537142,0.2566888,0.3136867,0.0569979
50,0.74385124,0.78777695,"('clumsy', 'skillful')",0.21936464,0.2004239,0.4816079,0.4941004,0.0124925
51,-0.28631753,-0.36113933,"('uneducated', 'educated')",0.47055882,0.41008735,0.0921206,0.024474,-0.0676466
52,-0.2977846,-0.48938742,"('irrational', 'rational')",0.103066474,-0.04669985,-0.0973591,-0.2680436,-0.1706845
53,-1.2723566,-1.310302,"('uncreative', 'creative')",0.755051,0.6756269,-0.2586528,-0.3173376,-0.0586848
54,-0.14692095,-0.2350174,"('incapable', 'capable')",1.2070407,1.2443644,0.5300599,0.5046735,-0.0253864
55,-0.59378195,-0.5498166,"('incompetent', 'clever')",0.1328924,0.122409366,-0.2304448,-0.2137036,0.0167412
56,-0.49429813,-0.48957738,"('impractical', 'practical')",-0.26106113,-0.26095945,-0.3776796,-0.3752684,0.0024112
57,-1.2924491,-1.3028406,"('unimaginative', 'imaginative')",-2.5327866,-2.5523255,-1.9126179,-1.927583,-0.0149651
58,-1.6536487,-1.59727,"('undiscriminating', 'discriminating')",-0.047882743,-0.0910174,-0.8507658,-0.8441437,0.0066221
59,0.46506184,0.46356982,"('foolish', 'wise')",0.42924905,0.40403265,0.4471554,0.4338012,-0.0133542
60,-0.036435887,0.045113854,"('inefficient', 'efficient')",0.23314759,0.33784047,0.0983559,0.1914772,0.0931213
61,-0.95763165,-1.019456,"('illogical', 'logical')",0.42362815,0.29277003,-0.2670017,-0.363343,-0.0963413
62,-0.08358647,0.02639312,"('incompetent', 'brilliant')",0.15013215,0.31173313,0.0332728,0.1690631,0.1357903
63,-1.1520131,-0.98864317,"('unperceptive', 'insightful')",0.6247278,0.74595344,-0.2636426,-0.1213449,0.1422977
64,0.1945264,0.1914747,"('shy', 'confident')",-6.3983073,-6.329513,-3.1018906,-3.0690191,0.0328715
65,-0.487699,-0.53231615,"('insecure', 'secure')",-0.30042627,-0.35614705,-0.3940626,-0.4442316,-0.050169
66,-1.2987193,-1.2541857,"('inactive', 'active')",0.22007367,0.23958632,-0.5393228,-0.5072997,0.0320231
67,0.3313449,0.32179922,"('doubtful', 'determined')",-0.6856729,-0.6342868,-0.177164,-0.1562438,0.0209202
68,-0.7873596,-0.77556705,"('dependent', 'independent')",-0.4581135,-0.5149067,-0.6227366,-0.6452368,-0.0225002
69,0.4793314,0.566963,"('lazy', 'industrious')",-0.525898,-0.4712188,-0.0232833,0.0478721,0.0711554
70,-0.5445638,-0.44647896,"('lethargic', 'energetic')",0.14692211,0.20768785,-0.1988208,-0.1193956,0.0794252
71,0.45934546,0.52874094,"('diffident', 'self-confident')",0.77372485,0.8140587,0.6165352,0.6713998,0.0548646
72,-0.0031790906,-0.05063699,"('unambitious', 'ambitious')",-1.0362766,-1.0016208,-0.5197278,-0.5261289,-0.0064011
73,0.6389589,0.5867632,"('helpless', 'self-reliant')",-2.861561,-2.828645,-1.1113011,-1.1209409,-0.0096398
74,-0.100579895,-0.0889145,"('undedicated', 'dedicated')",-0.04342079,-0.060406946,-0.0720003,-0.0746607,-0.0026604
75,0.67299294,0.6792743,"('meek', 'impulsive')",-0.4969561,-0.39605182,0.0880184,0.1416112,0.0535928
76,0.35615596,0.44054785,"('anxious', 'daring')",0.2978946,0.31641206,0.3270253,0.37848,0.0514547
77,-0.3293613,-0.33747903,"('unmotivated', 'motivated')",-1.0678986,-0.9628729,-0.69863,-0.650176,0.048454
78,0.069911465,0.17788056,"('nonresilient', 'resilient')",0.36835444,0.4638482,0.219133,0.3208644,0.1017314
79,-0.6847036,-0.7040474,"('wavering', 'unwavering')",-0.16426805,-0.1313423,-0.4244858,-0.4176948,0.006791
80,0.23092681,0.17865355,"('dominated', 'dominating')",-1.3014498,-1.2478408,-0.5352615,-0.5345936,0.0006679
81,-0.60228693,-0.6231003,"('submissive', 'aggressive')",-0.74680203,-0.67245334,-0.6745445,-0.6477768,0.0267677
82,-0.37837943,-0.3446557,"('poor', 'rich')",5.7861857,5.7787604,2.7039032,2.7170525,0.0131493
83,0.0076169483,-0.0411117,"('powerless', 'powerful')",-0.79802793,-0.81179917,-0.3952055,-0.4264554,-0.0312499
84,1.0642225,0.9693963,"('inferior', 'superior')",0.9835362,0.9076357,1.0238793,0.938516,-0.0853633
85,0.27945745,0.2922005,"('insignificant', 'prestigious')",0.9268225,0.89701265,0.60314,0.5946066,-0.0085334
86,-1.8756169,-1.9403745,"('uninfluential', 'influential')",-0.33393526,-0.43317807,-1.1047761,-1.1867763,-0.0820002
87,-0.43001407,-0.38138446,"('unsuccessful', 'successful')",0.7180503,0.8679316,0.1440181,0.2432736,0.0992555
88,-0.05729898,-0.1525407,"('low', 'eminent')",0.6894082,0.6596158,0.3160546,0.2535376,-0.062517
