,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
0,-0.15156998,-0.2422871,"('unsociable', 'sociable')",0.03539746,0.054194577,0.43255675,0.30657,0.1054614,0.0394925,-0.0659689
1,0.047792517,-0.07710343,"('unfriendly', 'friendly')",0.18417907,0.07043966,1.4525642,1.3200293,0.561512,0.4377885,-0.1237235
2,1.0745459,1.0960511,"('unlikable', 'likable')",0.27808613,0.38304436,0.8372368,1.0010788,0.7299563,0.8267248,0.0967685
3,-0.8941251,-0.79352564,"('repellent', 'pleasant')",-0.8660951,-0.6978341,0.43121275,0.48526192,-0.4430025,-0.3353659,0.1076366
4,0.11561957,0.032081626,"('disliked', 'liked')",0.11694668,0.047692023,-7.012811,-7.0163918,-2.2600816,-2.3122061,-0.0521245
5,-0.14195491,-0.10661312,"('distant', 'outgoing')",-0.23287408,-0.25237954,-0.7262683,-0.7048151,-0.3670324,-0.3546026,0.0124298
6,-0.054476462,-0.029390536,"('distant', 'open')",-0.49302047,-0.49898908,-0.7903154,-0.77781576,-0.4459374,-0.4353985,0.0105389
7,-0.28426626,-0.19933368,"('insensitive', 'sensitive')",-0.4820288,-0.31605506,0.31860104,0.3674983,-0.1492313,-0.0492968,0.0999345
8,0.29687008,0.26478446,"('unaffectionate', 'affectionate')",0.46419856,0.35494488,0.41791618,0.29783875,0.392995,0.305856,-0.087139
9,0.66263616,0.67117804,"('unaffectionate', 'caring')",0.66809565,0.5855414,0.79178286,0.74571747,0.7075049,0.667479,-0.0400259
10,-0.84284735,-0.7220112,"('unsympathetic', 'sympathetic')",-1.3785373,-1.2244388,-0.050478257,-0.050594077,-0.7572876,-0.6656814,0.0916062
11,0.47877246,0.6089056,"('unhelpful', 'helpful')",-0.57949185,-0.490529,2.2812843,2.2800941,0.726855,0.7994903,0.0726353
12,0.66289926,0.79512703,"('unsupportive', 'supportive')",0.1808098,0.28936926,-1.869455,-1.84089,-0.3419153,-0.2521313,0.089784
