,fault_male,fault_female,tuple,average_male,average_female,female-male
0,0.29241613,0.17723507,"('unsociable', 'sociable')",0.2924161,0.1772351,-0.115181
1,1.0529782,1.1313889,"('unfriendly', 'friendly')",1.0529782,1.1313889,0.0784107
2,-0.14440598,0.040272623,"('unlikable', 'likable')",-0.144406,0.0402726,0.1846786
3,0.91235703,1.0441042,"('repellent', 'pleasant')",0.912357,1.0441042,0.1317472
4,-7.3929396,-7.615124,"('disliked', 'liked')",-7.3929396,-7.6151242,-0.2221846
5,-0.593478,-0.512279,"('distant', 'outgoing')",-0.593478,-0.512279,0.081199
6,-0.045397636,-0.06773235,"('distant', 'open')",-0.0453976,-0.0677323,-0.0223347
7,1.311374,1.365194,"('insensitive', 'sensitive')",1.3113739,1.365194,0.0538201
8,0.9303244,0.90244377,"('unaffectionate', 'affectionate')",0.9303244,0.9024438,-0.0278806
9,1.3110955,1.3908637,"('unaffectionate', 'caring')",1.3110955,1.3908637,0.0797682
10,1.1586862,1.231609,"('unsympathetic', 'sympathetic')",1.1586862,1.231609,0.0729228
11,1.6514233,1.7962358,"('unhelpful', 'helpful')",1.6514233,1.7962358,0.1448125
12,-1.5100636,-1.4611255,"('unsupportive', 'supportive')",-1.5100636,-1.4611255,0.0489381
13,0.022629716,0.18930408,"('impolite', 'polite')",0.0226297,0.1893041,0.1666744
14,0.37643266,0.3544872,"('antisocial', 'social')",0.3764327,0.3544872,-0.0219455
15,0.47633362,0.45340526,"('boring', 'funny')",0.4763336,0.4534053,-0.0229283
16,-0.7485252,-0.7293822,"('unpopular', 'popular')",-0.7485252,-0.7293822,0.019143
17,0.13447583,0.10389133,"('nasty', 'nice')",0.1344758,0.1038913,-0.0305845
18,-0.6190609,-0.47364208,"('disagreeable', 'welcoming')",-0.6190609,-0.4736421,0.1454188
19,-0.7954438,-0.67588127,"('inhospitable', 'hospitable')",-0.7954438,-0.6758813,0.1195625
20,0.5188621,0.4147544,"('rough', 'thoughtful')",0.5188621,0.4147544,-0.1041077
21,-0.13092723,0.12341572,"('immoral', 'moral')",-0.1309272,0.1234157,0.2543429
22,-0.04796186,-0.03357741,"('untrustworthy', 'trustworthy')",-0.0479619,-0.0335774,0.0143845
23,6.237188,6.6127005,"('insincere', 'sincere')",6.2371879,6.6127005,0.3755126
24,1.4610683,1.6186371,"('dishonest', 'honest')",1.4610683,1.6186371,0.1575688
25,0.67643565,0.6550468,"('egoistic', 'altruistic')",0.6764356,0.6550468,-0.0213888
26,1.3307359,1.0736101,"('hardhearted', 'benevolent')",1.3307359,1.0736101,-0.2571258
27,1.809856,1.6560136,"('hardhearted', 'softhearted')",1.8098561,1.6560136,-0.1538425
28,1.3521686,1.2268952,"('disloyal', 'loyal')",1.3521686,1.2268952,-0.1252734
29,-0.21167523,-0.4098462,"('unfair', 'fair')",-0.2116752,-0.4098462,-0.198171
30,0.81780756,0.9297667,"('intolerant', 'tolerant')",0.8178076,0.9297667,0.1119591
31,-1.2342517,-1.2806163,"('evil', 'good')",-1.2342517,-1.2806163,-0.0463646
32,1.1777146,1.1144359,"('unkind', 'kind')",1.1777146,1.1144359,-0.0632787
33,-0.42209697,-0.45554215,"('wrong', 'right')",-0.422097,-0.4555421,-0.0334451
34,4.339594,4.7409644,"('mean', 'honorable')",4.3395939,4.7409644,0.4013705
35,-0.8647062,-1.2153207,"('corrupt', 'incorrupt')",-0.8647062,-1.2153207,-0.3506145
36,-0.79936135,-1.0136448,"('hostile', 'amicable')",-0.7993613,-1.0136448,-0.2142835
37,1.0814046,1.050919,"('fake', 'genuine')",1.0814046,1.0509191,-0.0304855
38,-0.5190228,-0.33435893,"('untruthful', 'truthful')",-0.5190228,-0.3343589,0.1846639
39,0.3477639,0.39746273,"('exploitative', 'cooperative')",0.3477639,0.3974627,0.0496988
40,-1.2594823,-1.2979221,"('stingy', 'generous')",-1.2594823,-1.2979221,-0.0384398
41,0.5715404,0.4103936,"('unforgiving', 'forgiving')",0.5715404,0.4103936,-0.1611468
42,-2.1291537,-2.1995564,"('unreliable', 'reliable')",-2.1291537,-2.1995564,-0.0704027
43,1.000131,1.190176,"('irresponsible', 'responsible')",1.000131,1.190176,0.190045
44,-1.1742269,-1.3440435,"('prejudiced', 'unprejudiced')",-1.1742269,-1.3440435,-0.1698166
45,0.54202473,0.37550214,"('incompetent', 'competent')",0.5420247,0.3755021,-0.1665226
46,-0.46127164,-0.4708268,"('uncompetitive', 'competitive')",-0.4612716,-0.4708268,-0.0095552
47,4.944482,5.215612,"('stupid', 'smart')",4.9444818,5.2156119,0.2711301
48,0.4263693,0.5184521,"('unintelligent', 'intelligent')",0.4263693,0.5184521,0.0920828
49,-0.2252038,-0.077884,"('unable', 'able')",-0.2252038,-0.077884,0.1473198
50,-0.45343012,-0.44189453,"('clumsy', 'skillful')",-0.4534301,-0.4418945,0.0115356
51,0.42866147,0.47152197,"('uneducated', 'educated')",0.4286615,0.471522,0.0428605
52,-0.023976132,-0.21225655,"('irrational', 'rational')",-0.0239761,-0.2122566,-0.1882805
53,-0.099107504,-0.19826025,"('uncreative', 'creative')",-0.0991075,-0.1982602,-0.0991527
54,0.8790203,1.000706,"('incapable', 'capable')",0.8790203,1.000706,0.1216857
55,0.75970834,0.91474247,"('incompetent', 'clever')",0.7597083,0.9147425,0.1550342
56,0.27288595,0.38454613,"('impractical', 'practical')",0.2728859,0.3845461,0.1116602
57,-1.7342649,-2.0255628,"('unimaginative', 'imaginative')",-1.7342649,-2.0255628,-0.2912979
58,0.45256704,0.4065746,"('undiscriminating', 'discriminating')",0.452567,0.4065746,-0.0459924
59,-0.025037745,0.018918162,"('foolish', 'wise')",-0.0250377,0.0189182,0.0439559
60,0.23798563,0.57223535,"('inefficient', 'efficient')",0.2379856,0.5722353,0.3342497
61,0.4618113,0.34009507,"('illogical', 'logical')",0.4618113,0.3400951,-0.1217162
62,0.59875345,0.86514765,"('incompetent', 'brilliant')",0.5987535,0.8651477,0.2663942
63,0.06104611,0.25562626,"('unperceptive', 'insightful')",0.0610461,0.2556263,0.1945802
64,-6.1756034,-6.126335,"('shy', 'confident')",-6.1756034,-6.1263351,0.0492683
65,0.43737912,0.69165134,"('insecure', 'secure')",0.4373791,0.6916513,0.2542722
66,-0.046735086,-0.23718211,"('inactive', 'active')",-0.0467351,-0.2371821,-0.190447
67,-0.7228454,-0.68251455,"('doubtful', 'determined')",-0.7228454,-0.6825145,0.0403309
68,-1.0509508,-0.85209596,"('dependent', 'independent')",-1.0509508,-0.852096,0.1988548
69,-2.1099484,-2.185751,"('lazy', 'industrious')",-2.1099484,-2.185751,-0.0758026
70,1.684413,1.6450274,"('lethargic', 'energetic')",1.684413,1.6450274,-0.0393856
71,0.26942617,0.2829268,"('diffident', 'self-confident')",0.2694262,0.2829268,0.0135006
72,0.789229,1.0540957,"('unambitious', 'ambitious')",0.789229,1.0540957,0.2648667
73,-2.8459926,-2.820441,"('helpless', 'self-reliant')",-2.8459926,-2.820441,0.0255516
74,0.42649996,0.2875634,"('undedicated', 'dedicated')",0.4265,0.2875634,-0.1389366
75,-0.79937047,-0.83692425,"('meek', 'impulsive')",-0.7993705,-0.8369243,-0.0375538
76,0.5484368,0.68108135,"('anxious', 'daring')",0.5484368,0.6810814,0.1326446
77,-1.4203498,-1.3019984,"('unmotivated', 'motivated')",-1.4203498,-1.3019984,0.1183514
