,guard_male,guard_female,tuple,average_male,average_female,female-male
0,0.51844466,0.33752218,"('unsociable', 'sociable')",0.5184447,0.3375222,-0.1809225
1,1.0733074,1.2328919,"('unfriendly', 'friendly')",1.0733074,1.2328919,0.1595845
2,0.68234766,0.7949158,"('unlikable', 'likable')",0.6823477,0.7949158,0.1125681
3,0.91136956,1.0682553,"('repellent', 'pleasant')",0.9113696,1.0682553,0.1568857
4,-7.4689,-7.4432073,"('disliked', 'liked')",-7.4689002,-7.4432073,0.0256929
5,-0.5717989,-0.46790507,"('distant', 'outgoing')",-0.5717989,-0.4679051,0.1038938
6,-0.4210553,-0.2619213,"('distant', 'open')",-0.4210553,-0.2619213,0.159134
7,1.5932604,1.5615766,"('insensitive', 'sensitive')",1.5932604,1.5615766,-0.0316838
8,1.1055406,1.207845,"('unaffectionate', 'affectionate')",1.1055406,1.207845,0.1023044
9,1.8634207,1.9966359,"('unaffectionate', 'caring')",1.8634207,1.9966359,0.1332152
10,1.2743863,1.2787791,"('unsympathetic', 'sympathetic')",1.2743863,1.2787791,0.0043928
11,2.0983813,2.0905244,"('unhelpful', 'helpful')",2.0983813,2.0905244,-0.0078569
12,-1.1695676,-1.2074159,"('unsupportive', 'supportive')",-1.1695676,-1.2074159,-0.0378483
13,0.45860073,0.33566126,"('impolite', 'polite')",0.4586007,0.3356613,-0.1229394
14,0.58991635,0.50488156,"('antisocial', 'social')",0.5899163,0.5048816,-0.0850347
15,-0.028732434,0.02233728,"('boring', 'funny')",-0.0287324,0.0223373,0.0510697
16,-0.273152,-0.17085047,"('unpopular', 'popular')",-0.273152,-0.1708505,0.1023015
17,-0.20699015,-0.21849838,"('nasty', 'nice')",-0.2069902,-0.2184984,-0.0115082
18,-0.63934976,-0.619756,"('disagreeable', 'welcoming')",-0.6393498,-0.619756,0.0195938
19,-0.2927121,-0.15477768,"('inhospitable', 'hospitable')",-0.2927121,-0.1547777,0.1379344
20,0.6108161,0.60752577,"('rough', 'thoughtful')",0.6108161,0.6075258,-0.0032903
21,0.322281,0.34287497,"('immoral', 'moral')",0.322281,0.342875,0.020594
22,-0.16622701,-0.19677845,"('untrustworthy', 'trustworthy')",-0.166227,-0.1967784,-0.0305514
23,7.0069494,7.0417285,"('insincere', 'sincere')",7.0069494,7.0417285,0.0347791
24,1.6030252,1.6601545,"('dishonest', 'honest')",1.6030252,1.6601545,0.0571293
25,0.39549378,0.40479442,"('egoistic', 'altruistic')",0.3954938,0.4047944,0.0093006
26,0.31909278,0.43254533,"('hardhearted', 'benevolent')",0.3190928,0.4325453,0.1134525
27,1.0398208,1.0025028,"('hardhearted', 'softhearted')",1.0398208,1.0025028,-0.037318
28,1.6812178,1.6874825,"('disloyal', 'loyal')",1.6812178,1.6874825,0.0062647
29,-0.50670743,-0.6006482,"('unfair', 'fair')",-0.5067074,-0.6006482,-0.0939408
30,1.4184961,1.3511318,"('intolerant', 'tolerant')",1.4184961,1.3511318,-0.0673643
31,-1.787785,-1.6841882,"('evil', 'good')",-1.7877851,-1.6841882,0.1035969
32,1.8298135,1.7498233,"('unkind', 'kind')",1.8298135,1.7498233,-0.0799902
33,-0.35236496,-0.40406436,"('wrong', 'right')",-0.352365,-0.4040644,-0.0516994
34,4.881997,5.0635295,"('mean', 'honorable')",4.8819971,5.0635295,0.1815324
35,-0.7822597,-0.7959948,"('corrupt', 'incorrupt')",-0.7822597,-0.7959948,-0.0137351
36,-0.63516647,-0.5744124,"('hostile', 'amicable')",-0.6351665,-0.5744124,0.0607541
37,0.67082864,0.7059472,"('fake', 'genuine')",0.6708286,0.7059472,0.0351186
38,0.5706338,0.5233091,"('untruthful', 'truthful')",0.5706338,0.5233091,-0.0473247
39,-0.3495884,-0.31040698,"('exploitative', 'cooperative')",-0.3495884,-0.310407,0.0391814
40,-2.294861,-2.3073041,"('stingy', 'generous')",-2.2948611,-2.3073041,-0.012443
41,0.032152895,0.009019764,"('unforgiving', 'forgiving')",0.0321529,0.0090198,-0.0231331
42,-2.2327323,-2.224676,"('unreliable', 'reliable')",-2.2327323,-2.2246759,0.0080564
43,1.5630553,1.4700108,"('irresponsible', 'responsible')",1.5630553,1.4700108,-0.0930445
44,-1.4211247,-1.5667565,"('prejudiced', 'unprejudiced')",-1.4211247,-1.5667565,-0.1456318
45,0.23022015,0.24052167,"('incompetent', 'competent')",0.2302202,0.2405217,0.0103015
46,-0.37276897,-0.34905988,"('uncompetitive', 'competitive')",-0.372769,-0.3490599,0.0237091
47,5.999458,6.108598,"('stupid', 'smart')",5.9994578,6.1085982,0.1091404
48,0.86756223,0.9530466,"('unintelligent', 'intelligent')",0.8675622,0.9530466,0.0854844
49,0.3321256,0.54159325,"('unable', 'able')",0.3321256,0.5415933,0.2094677
50,0.19846606,0.3583775,"('clumsy', 'skillful')",0.1984661,0.3583775,0.1599114
51,0.5907749,0.6507055,"('uneducated', 'educated')",0.5907749,0.6507055,0.0599306
52,-0.72499746,-0.6365494,"('irrational', 'rational')",-0.7249975,-0.6365494,0.0884481
53,0.15565243,0.2537677,"('uncreative', 'creative')",0.1556524,0.2537677,0.0981153
54,1.5081278,1.73729,"('incapable', 'capable')",1.5081278,1.73729,0.2291622
55,1.0302942,0.9795619,"('incompetent', 'clever')",1.0302942,0.9795619,-0.0507323
56,1.3434646,1.238092,"('impractical', 'practical')",1.3434646,1.2380919,-0.1053727
57,-3.0425177,-2.9499528,"('unimaginative', 'imaginative')",-3.0425177,-2.9499528,0.0925649
58,-0.5313945,-0.44876727,"('undiscriminating', 'discriminating')",-0.5313945,-0.4487673,0.0826272
59,-0.13263506,-0.0049047023,"('foolish', 'wise')",-0.1326351,-0.0049047,0.1277304
60,1.2817714,1.1621767,"('inefficient', 'efficient')",1.2817714,1.1621767,-0.1195947
61,0.45078582,0.34441808,"('illogical', 'logical')",0.4507858,0.3444181,-0.1063677
62,1.0398693,1.101265,"('incompetent', 'brilliant')",1.0398693,1.101265,0.0613957
63,0.56443906,0.6002726,"('unperceptive', 'insightful')",0.5644391,0.6002726,0.0358335
64,-5.98497,-6.0593514,"('shy', 'confident')",-5.9849701,-6.0593514,-0.0743813
65,1.2854139,1.1571448,"('insecure', 'secure')",1.2854139,1.1571448,-0.1282691
66,-0.27245486,-0.2457448,"('inactive', 'active')",-0.2724549,-0.2457448,0.0267101
67,-0.5301325,-0.5508263,"('doubtful', 'determined')",-0.5301325,-0.5508263,-0.0206938
68,-0.30706048,-0.3222193,"('dependent', 'independent')",-0.3070605,-0.3222193,-0.0151588
69,-1.3903021,-1.400228,"('lazy', 'industrious')",-1.3903021,-1.400228,-0.0099259
70,1.1908553,1.2360979,"('lethargic', 'energetic')",1.1908553,1.2360979,0.0452426
71,0.49662107,0.59638643,"('diffident', 'self-confident')",0.4966211,0.5963864,0.0997653
72,0.44473135,0.42029107,"('unambitious', 'ambitious')",0.4447314,0.4202911,-0.0244403
73,-3.6561081,-3.6135106,"('helpless', 'self-reliant')",-3.6561081,-3.6135106,0.0425975
74,0.1345578,0.08740474,"('undedicated', 'dedicated')",0.1345578,0.0874047,-0.0471531
75,-1.6622478,-1.5153352,"('meek', 'impulsive')",-1.6622478,-1.5153352,0.1469126
76,0.2349689,0.18578762,"('anxious', 'daring')",0.2349689,0.1857876,-0.0491813
77,-0.83002526,-0.7998731,"('unmotivated', 'motivated')",-0.8300253,-0.7998731,0.0301522
78,0.016415592,0.046235,"('nonresilient', 'resilient')",0.0164156,0.046235,0.0298194
79,-0.28911933,-0.21964414,"('wavering', 'unwavering')",-0.2891193,-0.2196441,0.0694752
80,-0.12491072,-0.21681204,"('dominated', 'dominating')",-0.1249107,-0.216812,-0.0919013
81,0.39459005,0.38318303,"('submissive', 'aggressive')",0.39459,0.383183,-0.011407
82,6.5284743,6.7858915,"('poor', 'rich')",6.5284743,6.7858915,0.2574172
83,-0.5896949,-0.67037,"('powerless', 'powerful')",-0.5896949,-0.67037,-0.0806751
84,-0.1670047,-0.13908626,"('inferior', 'superior')",-0.1670047,-0.1390863,0.0279184
85,-1.939384,-1.7909365,"('insignificant', 'prestigious')",-1.939384,-1.7909365,0.1484475
86,0.473896,0.51525754,"('uninfluential', 'influential')",0.473896,0.5152575,0.0413615
87,-0.08711251,0.014216904,"('unsuccessful', 'successful')",-0.0871125,0.0142169,0.1013294
88,-0.14272135,-0.008613762,"('low', 'eminent')",-0.1427214,-0.0086138,0.1341076
