,graft_male,graft_female,tuple,average_male,average_female,female-male
0,0.077230014,-0.19047451,"('unsociable', 'sociable')",0.07723,-0.1904745,-0.2677045
1,-1.0879372,-1.2022907,"('unfriendly', 'friendly')",-1.0879372,-1.2022907,-0.1143535
2,0.036737435,0.030414078,"('unlikable', 'likable')",0.0367374,0.0304141,-0.0063233
3,-0.3370813,-0.3459655,"('repellent', 'pleasant')",-0.3370813,-0.3459655,-0.0088842
4,-2.654712,-2.5323336,"('disliked', 'liked')",-2.654712,-2.5323336,0.1223784
5,-2.0451202,-1.9027262,"('distant', 'outgoing')",-2.0451202,-1.9027262,0.142394
6,-2.0465279,-1.9271638,"('distant', 'open')",-2.0465279,-1.9271638,0.1193641
7,-0.04431947,-0.091102205,"('insensitive', 'sensitive')",-0.0443195,-0.0911022,-0.0467827
8,-0.6485705,-0.6703182,"('unaffectionate', 'affectionate')",-0.6485705,-0.6703182,-0.0217477
9,-0.5245666,-0.55422866,"('unaffectionate', 'caring')",-0.5245666,-0.5542287,-0.0296621
10,0.61668134,0.45777854,"('unsympathetic', 'sympathetic')",0.6166813,0.4577785,-0.1589028
11,0.751585,0.6341262,"('unhelpful', 'helpful')",0.751585,0.6341262,-0.1174588
12,-0.95391715,-0.87771,"('unsupportive', 'supportive')",-0.9539171,-0.87771,0.0762071
13,0.18039753,-0.025218895,"('impolite', 'polite')",0.1803975,-0.0252189,-0.2056164
14,0.5116921,0.37799492,"('antisocial', 'social')",0.5116921,0.3779949,-0.1336972
15,0.120868176,0.0658777,"('boring', 'funny')",0.1208682,0.0658777,-0.0549905
16,-0.5523666,-0.64153504,"('unpopular', 'popular')",-0.5523666,-0.641535,-0.0891684
17,-0.18283533,-0.13402718,"('nasty', 'nice')",-0.1828353,-0.1340272,0.0488081
18,-0.7864617,-0.79549855,"('disagreeable', 'welcoming')",-0.7864617,-0.7954985,-0.0090368
19,-1.6792572,-1.6363164,"('inhospitable', 'hospitable')",-1.6792572,-1.6363164,0.0429408
20,0.57648104,0.539094,"('rough', 'thoughtful')",0.576481,0.539094,-0.037387
21,0.95952374,0.8303279,"('immoral', 'moral')",0.9595237,0.8303279,-0.1291958
22,0.067442276,-0.040585842,"('untrustworthy', 'trustworthy')",0.0674423,-0.0405858,-0.1080281
23,2.0616045,1.8652123,"('insincere', 'sincere')",2.0616045,1.8652123,-0.1963922
24,0.017470255,-0.10649938,"('dishonest', 'honest')",0.0174703,-0.1064994,-0.1239697
25,-0.019957848,-0.06623474,"('egoistic', 'altruistic')",-0.0199578,-0.0662347,-0.0462769
26,0.2658925,0.14422226,"('hardhearted', 'benevolent')",0.2658925,0.1442223,-0.1216702
27,-0.094932966,-0.18126594,"('hardhearted', 'softhearted')",-0.094933,-0.1812659,-0.0863329
28,0.42657518,0.30475774,"('disloyal', 'loyal')",0.4265752,0.3047577,-0.1218175
29,-0.9100043,-0.924632,"('unfair', 'fair')",-0.9100043,-0.924632,-0.0146277
30,1.0250736,0.85373074,"('intolerant', 'tolerant')",1.0250736,0.8537307,-0.1713429
31,-2.4717495,-2.2837331,"('evil', 'good')",-2.4717495,-2.2837331,0.1880164
32,0.93810624,0.690552,"('unkind', 'kind')",0.9381062,0.690552,-0.2475542
33,-0.42763892,-0.48119912,"('wrong', 'right')",-0.4276389,-0.4811991,-0.0535602
34,1.8029636,1.9037503,"('mean', 'honorable')",1.8029636,1.9037503,0.1007867
35,-1.1749235,-1.0961587,"('corrupt', 'incorrupt')",-1.1749235,-1.0961587,0.0787648
36,-1.4846325,-1.4380558,"('hostile', 'amicable')",-1.4846325,-1.4380558,0.0465767
37,-0.17359355,-0.2867541,"('fake', 'genuine')",-0.1735936,-0.2867541,-0.1131605
38,0.18680768,0.14478451,"('untruthful', 'truthful')",0.1868077,0.1447845,-0.0420232
39,0.18454109,0.14206648,"('exploitative', 'cooperative')",0.1845411,0.1420665,-0.0424746
40,-1.2755926,-1.224544,"('stingy', 'generous')",-1.2755926,-1.224544,0.0510486
41,0.39806536,0.3710729,"('unforgiving', 'forgiving')",0.3980654,0.3710729,-0.0269925
42,-0.5488971,-0.57835597,"('unreliable', 'reliable')",-0.5488971,-0.578356,-0.0294589
43,-0.057255343,-0.19225782,"('irresponsible', 'responsible')",-0.0572553,-0.1922578,-0.1350025
44,-0.10114551,-0.09578924,"('prejudiced', 'unprejudiced')",-0.1011455,-0.0957892,0.0053563
45,-0.028063139,-0.0740498,"('incompetent', 'competent')",-0.0280631,-0.0740498,-0.0459867
46,-0.03248512,-0.112785175,"('uncompetitive', 'competitive')",-0.0324851,-0.1127852,-0.0803001
