,cupboard_male,cupboard_female,tuple,average_male,average_female,female-male
0,-0.2721969,-0.2798651,"('unsociable', 'sociable')",-0.2721969,-0.2798651,-0.0076682
1,1.0599488,1.2010199,"('unfriendly', 'friendly')",1.0599488,1.2010199,0.1410711
2,-0.13284643,-0.11754596,"('unlikable', 'likable')",-0.1328464,-0.117546,0.0153004
3,0.7929592,0.7675088,"('repellent', 'pleasant')",0.7929592,0.7675088,-0.0254504
4,-7.16924,-7.3497076,"('disliked', 'liked')",-7.16924,-7.3497076,-0.1804676
5,-0.696595,-0.62787235,"('distant', 'outgoing')",-0.696595,-0.6278723,0.0687227
6,0.026683532,-0.0052055344,"('distant', 'open')",0.0266835,-0.0052055,-0.031889
7,1.0398471,1.1388553,"('insensitive', 'sensitive')",1.0398471,1.1388553,0.0990082
8,1.0804324,1.1011239,"('unaffectionate', 'affectionate')",1.0804324,1.1011239,0.0206915
9,1.142767,1.2825146,"('unaffectionate', 'caring')",1.142767,1.2825146,0.1397476
10,0.95032376,0.90071785,"('unsympathetic', 'sympathetic')",0.9503238,0.9007179,-0.0496059
11,1.1333028,1.2661258,"('unhelpful', 'helpful')",1.1333028,1.2661258,0.132823
12,-1.9114511,-1.9249128,"('unsupportive', 'supportive')",-1.9114511,-1.9249128,-0.0134617
13,-0.44445497,-0.4414266,"('impolite', 'polite')",-0.444455,-0.4414266,0.0030284
14,0.17090985,0.07400979,"('antisocial', 'social')",0.1709099,0.0740098,-0.0969001
15,0.04800096,0.03247252,"('boring', 'funny')",0.048001,0.0324725,-0.0155285
16,-0.6656547,-0.663505,"('unpopular', 'popular')",-0.6656547,-0.663505,0.0021497
17,-0.3364129,-0.28941846,"('nasty', 'nice')",-0.3364129,-0.2894185,0.0469944
18,-0.38858792,-0.42008018,"('disagreeable', 'welcoming')",-0.3885879,-0.4200802,-0.0314923
19,-0.81460786,-0.853258,"('inhospitable', 'hospitable')",-0.8146079,-0.853258,-0.0386501
20,1.3154049,1.2663434,"('rough', 'thoughtful')",1.3154049,1.2663434,-0.0490615
21,-0.45685655,-0.46005535,"('immoral', 'moral')",-0.4568565,-0.4600554,-0.0031989
22,-0.42311034,-0.46525398,"('untrustworthy', 'trustworthy')",-0.4231103,-0.465254,-0.0421437
23,5.9319224,6.1068726,"('insincere', 'sincere')",5.9319224,6.1068726,0.1749502
24,1.4241085,1.3661745,"('dishonest', 'honest')",1.4241085,1.3661745,-0.057934
25,0.88759524,0.89130896,"('egoistic', 'altruistic')",0.8875952,0.891309,0.0037138
26,0.94642967,0.86745065,"('hardhearted', 'benevolent')",0.9464297,0.8674507,-0.078979
27,1.7438488,1.5743554,"('hardhearted', 'softhearted')",1.7438488,1.5743554,-0.1694934
28,0.90269834,0.91470426,"('disloyal', 'loyal')",0.9026983,0.9147043,0.012006
29,-0.35430932,-0.42789972,"('unfair', 'fair')",-0.3543093,-0.4278997,-0.0735904
30,0.76239055,0.755371,"('intolerant', 'tolerant')",0.7623906,0.755371,-0.0070196
31,-1.0402043,-1.0165353,"('evil', 'good')",-1.0402043,-1.0165353,0.023669
32,1.0780909,1.0364879,"('unkind', 'kind')",1.0780909,1.0364879,-0.041603
33,-0.54823405,-0.5757046,"('wrong', 'right')",-0.548234,-0.5757046,-0.0274706
34,4.220376,4.413692,"('mean', 'honorable')",4.220376,4.413692,0.193316
35,-0.5805925,-0.7642365,"('corrupt', 'incorrupt')",-0.5805925,-0.7642365,-0.183644
36,-0.75340116,-0.79189175,"('hostile', 'amicable')",-0.7534012,-0.7918918,-0.0384906
37,0.8648128,0.853672,"('fake', 'genuine')",0.8648128,0.853672,-0.0111408
38,-0.71625566,-0.52043444,"('untruthful', 'truthful')",-0.7162557,-0.5204344,0.1958213
39,0.5703338,0.53121626,"('exploitative', 'cooperative')",0.5703338,0.5312163,-0.0391175
40,-1.0950944,-1.2853519,"('stingy', 'generous')",-1.0950944,-1.2853519,-0.1902575
41,-0.1048161,-0.08219215,"('unforgiving', 'forgiving')",-0.1048161,-0.0821922,0.0226239
42,-2.0646453,-2.2340994,"('unreliable', 'reliable')",-2.0646453,-2.2340994,-0.1694541
43,0.61481065,0.7212762,"('irresponsible', 'responsible')",0.6148106,0.7212762,0.1064656
44,-0.67961043,-0.76614654,"('prejudiced', 'unprejudiced')",-0.6796104,-0.7661465,-0.0865361
45,0.08544811,0.021369742,"('incompetent', 'competent')",0.0854481,0.0213697,-0.0640784
46,-0.56870425,-0.6365838,"('uncompetitive', 'competitive')",-0.5687042,-0.6365838,-0.0678796
47,4.8775854,5.0532103,"('stupid', 'smart')",4.8775854,5.0532103,0.1756249
48,0.09760654,0.19412754,"('unintelligent', 'intelligent')",0.0976065,0.1941275,0.096521
49,-0.23282447,-0.18341152,"('unable', 'able')",-0.2328245,-0.1834115,0.049413
50,-0.52649206,-0.5623108,"('clumsy', 'skillful')",-0.5264921,-0.5623108,-0.0358187
51,0.2569779,0.17586763,"('uneducated', 'educated')",0.2569779,0.1758676,-0.0811103
52,-0.38232696,-0.5047738,"('irrational', 'rational')",-0.382327,-0.5047738,-0.1224468
53,-0.016037386,0.017232519,"('uncreative', 'creative')",-0.0160374,0.0172325,0.0332699
54,0.84974116,0.93314976,"('incapable', 'capable')",0.8497412,0.9331498,0.0834086
55,0.7697247,0.79175633,"('incompetent', 'clever')",0.7697247,0.7917563,0.0220316
56,0.37775493,0.32703704,"('impractical', 'practical')",0.3777549,0.327037,-0.0507179
57,-2.3448832,-2.4116035,"('unimaginative', 'imaginative')",-2.3448832,-2.4116035,-0.0667203
58,0.19538152,0.24279529,"('undiscriminating', 'discriminating')",0.1953815,0.2427953,0.0474138
59,-0.43855554,-0.40523586,"('foolish', 'wise')",-0.4385555,-0.4052359,0.0333196
60,0.1694336,0.33780658,"('inefficient', 'efficient')",0.1694336,0.3378066,0.168373
61,0.27679613,0.22439845,"('illogical', 'logical')",0.2767961,0.2243984,-0.0523977
62,0.10425334,0.169087,"('incompetent', 'brilliant')",0.1042533,0.169087,0.0648337
63,-0.35051647,-0.26135093,"('unperceptive', 'insightful')",-0.3505165,-0.2613509,0.0891656
64,-6.1409435,-6.3008385,"('shy', 'confident')",-6.1409435,-6.3008385,-0.159895
65,0.1934315,0.17312846,"('insecure', 'secure')",0.1934315,0.1731285,-0.020303
66,0.27616552,0.17595477,"('inactive', 'active')",0.2761655,0.1759548,-0.1002107
67,-0.56918657,-0.48693386,"('doubtful', 'determined')",-0.5691866,-0.4869339,0.0822527
68,-0.8909895,-0.8898686,"('dependent', 'independent')",-0.8909895,-0.8898686,0.0011209
69,-1.9911673,-2.0363698,"('lazy', 'industrious')",-1.9911673,-2.0363698,-0.0452025
70,1.3921256,1.2914741,"('lethargic', 'energetic')",1.3921256,1.2914741,-0.1006515
71,0.7801345,0.766831,"('diffident', 'self-confident')",0.7801345,0.766831,-0.0133035
72,0.58378583,0.7125918,"('unambitious', 'ambitious')",0.5837858,0.7125918,0.128806
73,-2.9116845,-2.9574447,"('helpless', 'self-reliant')",-2.9116845,-2.9574447,-0.0457602
74,0.13018686,0.010208681,"('undedicated', 'dedicated')",0.1301869,0.0102087,-0.1199782
75,-0.70495915,-0.6645128,"('meek', 'impulsive')",-0.7049592,-0.6645128,0.0404464
76,0.8916053,0.9008542,"('anxious', 'daring')",0.8916053,0.9008542,0.0092489
77,-1.4974928,-1.2687489,"('unmotivated', 'motivated')",-1.4974928,-1.2687489,0.2287439
78,-0.7830343,-0.76649016,"('nonresilient', 'resilient')",-0.7830343,-0.7664902,0.0165441
79,-0.41651124,-0.36206603,"('wavering', 'unwavering')",-0.4165112,-0.362066,0.0544452
80,-0.20094208,-0.31595618,"('dominated', 'dominating')",-0.2009421,-0.3159562,-0.1150141
81,-0.13334256,-0.18904808,"('submissive', 'aggressive')",-0.1333426,-0.1890481,-0.0557055
82,6.21568,6.2616487,"('poor', 'rich')",6.2156801,6.2616487,0.0459686
83,-0.42134142,-0.4132385,"('powerless', 'powerful')",-0.4213414,-0.4132385,0.0081029
84,0.57970583,0.61451215,"('inferior', 'superior')",0.5797058,0.6145121,0.0348063
85,-0.48740822,-0.43024495,"('insignificant', 'prestigious')",-0.4874082,-0.430245,0.0571632
86,0.14219442,0.08144172,"('uninfluential', 'influential')",0.1421944,0.0814417,-0.0607527
87,-0.6782857,-0.6422008,"('unsuccessful', 'successful')",-0.6782857,-0.6422008,0.0360849
88,0.34292975,0.35712942,"('low', 'eminent')",0.3429298,0.3571294,0.0141996
