,cob_male,cob_female,tuple,average_male,average_female,female-male
0,-0.053977527,-0.20104395,"('unsociable', 'sociable')",-0.0539775,-0.2010439,-0.1470664
1,-0.06913631,-0.16672026,"('unfriendly', 'friendly')",-0.0691363,-0.1667203,-0.097584
2,0.8321002,0.80364555,"('unlikable', 'likable')",0.8321002,0.8036456,-0.0284546
3,-0.20748092,-0.18688929,"('repellent', 'pleasant')",-0.2074809,-0.1868893,0.0205916
4,-3.5527709,-3.5559416,"('disliked', 'liked')",-3.5527709,-3.5559416,-0.0031707
5,-0.8520855,-0.87982273,"('distant', 'outgoing')",-0.8520855,-0.8798227,-0.0277372
6,-1.041011,-1.0513233,"('distant', 'open')",-1.041011,-1.0513233,-0.0103123
7,-0.06098054,-0.047534257,"('insensitive', 'sensitive')",-0.0609805,-0.0475343,0.0134462
8,-0.5797921,-0.6584367,"('unaffectionate', 'affectionate')",-0.5797921,-0.6584367,-0.0786446
9,-0.0015578298,-0.0881691,"('unaffectionate', 'caring')",-0.0015578,-0.0881691,-0.0866113
10,-0.19566217,-0.23153672,"('unsympathetic', 'sympathetic')",-0.1956622,-0.2315367,-0.0358745
11,0.9772702,0.9592421,"('unhelpful', 'helpful')",0.9772702,0.9592421,-0.0180281
12,-0.79063505,-0.78398484,"('unsupportive', 'supportive')",-0.790635,-0.7839848,0.0066502
13,-0.43962035,-0.52023053,"('impolite', 'polite')",-0.4396203,-0.5202305,-0.0806102
14,0.6831234,0.626207,"('antisocial', 'social')",0.6831234,0.626207,-0.0569164
15,0.20335639,0.0904496,"('boring', 'funny')",0.2033564,0.0904496,-0.1129068
16,-0.41527337,-0.44176766,"('unpopular', 'popular')",-0.4152734,-0.4417677,-0.0264943
17,-0.33113572,-0.28306445,"('nasty', 'nice')",-0.3311357,-0.2830645,0.0480712
18,-0.58012533,-0.6941575,"('disagreeable', 'welcoming')",-0.5801253,-0.6941575,-0.1140322
19,-1.2878213,-1.2884003,"('inhospitable', 'hospitable')",-1.2878213,-1.2884003,-0.000579
20,0.40249223,0.39471212,"('rough', 'thoughtful')",0.4024922,0.3947121,-0.0077801
21,-0.05294435,-0.011300022,"('immoral', 'moral')",-0.0529444,-0.0113,0.0416444
22,0.016935028,-0.015727347,"('untrustworthy', 'trustworthy')",0.016935,-0.0157273,-0.0326623
23,2.7849405,2.6904566,"('insincere', 'sincere')",2.7849405,2.6904566,-0.0944839
24,0.5681144,0.4483711,"('dishonest', 'honest')",0.5681144,0.4483711,-0.1197433
25,0.21908283,0.1439672,"('egoistic', 'altruistic')",0.2190828,0.1439672,-0.0751156
26,0.7581015,0.7109188,"('hardhearted', 'benevolent')",0.7581015,0.7109188,-0.0471827
27,0.48687282,0.34742528,"('hardhearted', 'softhearted')",0.4868728,0.3474253,-0.1394475
28,0.43720505,0.3470305,"('disloyal', 'loyal')",0.437205,0.3470305,-0.0901745
29,-0.4057008,-0.50996834,"('unfair', 'fair')",-0.4057008,-0.5099683,-0.1042675
30,0.8925288,0.7956,"('intolerant', 'tolerant')",0.8925288,0.7956,-0.0969288
31,-1.202174,-1.1214932,"('evil', 'good')",-1.2021739,-1.1214932,0.0806807
32,0.7960701,0.62469417,"('unkind', 'kind')",0.7960701,0.6246942,-0.1713759
33,0.015609179,-0.10808624,"('wrong', 'right')",0.0156092,-0.1080862,-0.1236954
34,2.4187026,2.5356574,"('mean', 'honorable')",2.4187026,2.5356574,0.1169548
35,-0.17178169,-0.27085868,"('corrupt', 'incorrupt')",-0.1717817,-0.2708587,-0.099077
36,-0.4212327,-0.46839944,"('hostile', 'amicable')",-0.4212327,-0.4683994,-0.0471667
37,0.044569172,0.012381833,"('fake', 'genuine')",0.0445692,0.0123818,-0.0321874
38,-0.1498898,-0.14287563,"('untruthful', 'truthful')",-0.1498898,-0.1428756,0.0070142
39,1.2675662,1.258626,"('exploitative', 'cooperative')",1.2675662,1.258626,-0.0089402
40,-1.0999861,-1.2026485,"('stingy', 'generous')",-1.0999861,-1.2026485,-0.1026624
41,0.35286114,0.3676615,"('unforgiving', 'forgiving')",0.3528611,0.3676615,0.0148004
42,-1.2710551,-1.3161873,"('unreliable', 'reliable')",-1.2710551,-1.3161873,-0.0451322
43,0.57255346,0.5363951,"('irresponsible', 'responsible')",0.5725535,0.5363951,-0.0361584
44,-0.20504403,-0.20332974,"('prejudiced', 'unprejudiced')",-0.205044,-0.2033297,0.0017143
45,-0.017211927,0.033619843,"('incompetent', 'competent')",-0.0172119,0.0336198,0.0508317
46,-0.39703038,-0.4269605,"('uncompetitive', 'competitive')",-0.3970304,-0.4269605,-0.0299301
47,3.0778797,3.1321504,"('stupid', 'smart')",3.0778797,3.1321504,0.0542707
48,0.13383374,0.13169749,"('unintelligent', 'intelligent')",0.1338337,0.1316975,-0.0021362
49,0.14571941,0.18554282,"('unable', 'able')",0.1457194,0.1855428,0.0398234
50,-0.35779458,-0.44008473,"('clumsy', 'skillful')",-0.3577946,-0.4400847,-0.0822901
51,-0.1589562,-0.2886309,"('uneducated', 'educated')",-0.1589562,-0.2886309,-0.1296747
52,-0.40932798,-0.5779601,"('irrational', 'rational')",-0.409328,-0.5779601,-0.1686321
53,-0.5250131,-0.6054848,"('uncreative', 'creative')",-0.5250131,-0.6054848,-0.0804717
54,0.05820456,0.015092336,"('incapable', 'capable')",0.0582046,0.0150923,-0.0431123
55,0.7986628,0.7886193,"('incompetent', 'clever')",0.7986628,0.7886193,-0.0100435
56,0.62607175,0.5966357,"('impractical', 'practical')",0.6260718,0.5966357,-0.0294361
57,-1.8792161,-1.8772993,"('unimaginative', 'imaginative')",-1.8792161,-1.8772993,0.0019168
58,0.07466028,0.09818059,"('undiscriminating', 'discriminating')",0.0746603,0.0981806,0.0235203
59,0.47249117,0.3970011,"('foolish', 'wise')",0.4724912,0.3970011,-0.0754901
60,0.68889475,0.72596544,"('inefficient', 'efficient')",0.6888947,0.7259654,0.0370707
61,0.23393124,0.057542436,"('illogical', 'logical')",0.2339312,0.0575424,-0.1763888
62,1.0197386,1.0413622,"('incompetent', 'brilliant')",1.0197386,1.0413622,0.0216236
63,0.10911926,0.14118102,"('unperceptive', 'insightful')",0.1091193,0.141181,0.0320617
64,-2.784484,-2.812791,"('shy', 'confident')",-2.7844839,-2.8127911,-0.0283072
65,0.6655156,0.60724896,"('insecure', 'secure')",0.6655156,0.607249,-0.0582666
66,-0.7605297,-0.8393442,"('inactive', 'active')",-0.7605297,-0.8393442,-0.0788145
67,0.1625301,0.17693673,"('doubtful', 'determined')",0.1625301,0.1769367,0.0144066
68,-0.71649665,-0.789958,"('dependent', 'independent')",-0.7164966,-0.789958,-0.0734614
69,-0.6272958,-0.6618793,"('lazy', 'industrious')",-0.6272958,-0.6618793,-0.0345835
70,0.23584744,0.17974645,"('lethargic', 'energetic')",0.2358474,0.1797464,-0.056101
71,0.44888273,0.4605866,"('diffident', 'self-confident')",0.4488827,0.4605866,0.0117039
72,-0.11037072,-0.10379576,"('unambitious', 'ambitious')",-0.1103707,-0.1037958,0.0065749
73,-0.7867024,-0.8284118,"('helpless', 'self-reliant')",-0.7867024,-0.8284118,-0.0417094
74,0.23975274,0.15939927,"('undedicated', 'dedicated')",0.2397527,0.1593993,-0.0803534
75,-0.7572939,-0.656918,"('meek', 'impulsive')",-0.7572939,-0.656918,0.1003759
76,0.19414288,0.1781439,"('anxious', 'daring')",0.1941429,0.1781439,-0.015999
77,-0.8952131,-0.79406637,"('unmotivated', 'motivated')",-0.8952131,-0.7940664,0.1011467
78,-0.17454593,-0.12579519,"('nonresilient', 'resilient')",-0.1745459,-0.1257952,0.0487507
79,-0.9720136,-0.9874103,"('wavering', 'unwavering')",-0.9720136,-0.9874103,-0.0153967
80,0.60268295,0.55550957,"('dominated', 'dominating')",0.6026829,0.5555096,-0.0471733
81,0.18730643,0.20942828,"('submissive', 'aggressive')",0.1873064,0.2094283,0.0221219
82,2.5612168,2.5617456,"('poor', 'rich')",2.5612168,2.5617456,0.0005288
83,-0.2190632,-0.23464179,"('powerless', 'powerful')",-0.2190632,-0.2346418,-0.0155786
84,0.6754859,0.6169248,"('inferior', 'superior')",0.6754859,0.6169248,-0.0585611
85,-0.2725715,-0.27394825,"('insignificant', 'prestigious')",-0.2725715,-0.2739483,-0.0013768
86,-0.59594214,-0.7370797,"('uninfluential', 'influential')",-0.5959421,-0.7370797,-0.1411376
87,1.0286614,0.98309463,"('unsuccessful', 'successful')",1.0286614,0.9830946,-0.0455668
88,-0.17231844,-0.29126158,"('low', 'eminent')",-0.1723184,-0.2912616,-0.1189432
