,pony_male,pony_female,tuple,average_male,average_female,female-male
0,-0.11498502,-0.12544793,"('unsociable', 'sociable')",-0.114985,-0.1254479,-0.0104629
1,1.2730922,1.1886095,"('unfriendly', 'friendly')",1.2730922,1.1886095,-0.0844827
2,-0.09954572,0.0046497975,"('unlikable', 'likable')",-0.0995457,0.0046498,0.1041955
3,0.6633803,0.80826235,"('repellent', 'pleasant')",0.6633803,0.8082623,0.144882
4,-7.020287,-7.1486926,"('disliked', 'liked')",-7.020287,-7.1486926,-0.1284056
5,-0.15985985,-0.24365461,"('distant', 'outgoing')",-0.1598599,-0.2436546,-0.0837947
6,0.4473994,0.2600307,"('distant', 'open')",0.4473994,0.2600307,-0.1873687
7,0.9899615,1.0894426,"('insensitive', 'sensitive')",0.9899615,1.0894426,0.0994811
8,1.2352182,1.1259768,"('unaffectionate', 'affectionate')",1.2352182,1.1259768,-0.1092414
9,1.3254092,1.2831236,"('unaffectionate', 'caring')",1.3254092,1.2831236,-0.0422856
10,0.55111355,0.6695582,"('unsympathetic', 'sympathetic')",0.5511135,0.6695582,0.1184447
11,1.238227,1.3202081,"('unhelpful', 'helpful')",1.238227,1.3202081,0.0819811
12,-1.7013552,-1.653227,"('unsupportive', 'supportive')",-1.7013552,-1.653227,0.0481282
13,-0.6514464,-0.37241298,"('impolite', 'polite')",-0.6514464,-0.372413,0.2790334
14,-0.16071159,-0.008493084,"('antisocial', 'social')",-0.1607116,-0.0084931,0.1522185
15,0.59205586,0.50164294,"('boring', 'funny')",0.5920559,0.5016429,-0.090413
16,-0.6470134,-0.7401057,"('unpopular', 'popular')",-0.6470134,-0.7401057,-0.0930923
17,0.31999573,0.32700166,"('nasty', 'nice')",0.3199957,0.3270017,0.007006
18,-0.6668541,-0.53810793,"('disagreeable', 'welcoming')",-0.6668541,-0.5381079,0.1287462
19,-0.37806273,-0.42650652,"('inhospitable', 'hospitable')",-0.3780627,-0.4265065,-0.0484438
20,0.49670255,0.39835858,"('rough', 'thoughtful')",0.4967026,0.3983586,-0.098344
